time,rssi
1547.371429,-81
1547.948945,-76
1548.807862,-82
1549.377731,-83
1550.243896,-73
1551.095571,-83
1551.679324,-81
1552.530293,-79
1553.102826,-79
1553.667724,-81
1554.515266,-77
1555.371611,-80
1556.236913,-77
1557.366704,-80
1558.229059,-83
1559.955388,-74
1560.241424,-78
1561.670631,-83
1562.240231,-78
1563.382842,-76
1563.956827,-73
1564.246799,-78
1565.122263,-80
1565.678666,-76
1566.81659,-81
1567.389052,-78
1569.121875,-79
1569.392865,-82
1570.81791,-86
1571.404479,-77
1572.524031,-79
1573.132724,-83
1573.686724,-87
1574.260515,-79
1574.541616,-78
1576.835497,-78
1578.2717,-85
1579.130478,-80
1579.989296,-85
1580.845537,-82
1582.000216,-77
1584.600483,-79
1584.88583,-77
1586.880367,-84
