time,rssi
3073.870766,-78
3083.856165,-78
3085.013416,-75
3087.346735,-76
3089.007487,-77
3090.152058,-77
3091.99875,-78
3092.443467,-81
3093.551026,-73
3098.162364,-78
3100.151268,-83
3106.744871,-81
3109.03743,-77
3109.63954,-80
3109.894824,-76
