time,rssi
3547.032562,-71
3547.5761,-78
3547.850286,-78
3548.121341,-71
3548.390894,-70
3548.941581,-72
3549.480879,-71
3550.023943,-69
3550.569649,-71
3551.117111,-76
3551.661492,-70
3553.56474,-76
3554.385184,-71
3556.549358,-69
3557.630991,-72
3557.900911,-72
3558.17349,-73
3558.718544,-73
3560.078554,-75
3561.441801,-73
3563.062168,-74
3564.961771,-71
3565.505284,-70
3565.776806,-70
3566.319236,-71
3566.594417,-70
3566.863886,-69
3567.135186,-68
3568.491693,-71
3568.76418,-72
3569.577609,-69
3570.39298,-70
3570.662629,-68
3571.477687,-76
3571.750813,-72
3572.295093,-68
3572.835695,-73
3573.106956,-72
3575.011776,-72
3576.373039,-71
3576.642615,-70
3577.190523,-72
3577.463033,-71
3578.004988,-70
3578.841081,-73
3579.366418,-73
3579.630582,-74
3580.177321,-71
3580.991752,-71
3581.262097,-71
3582.071304,-69
3584.246997,-74
3585.066021,-71
3586.161943,-72
3586.976652,-71
