0,0.05945
10,0.3203
20,0.5144500000000001
30,0.6324
40,0.70135
50,0.74695
60,0.7852
70,0.8127500000000001
80,0.8301000000000002
90,0.8526
100,0.8561500000000001
110,0.8750500000000002
120,0.87865
130,0.8870500000000001
140,0.9039
150,0.9041000000000001
160,0.9059500000000001
170,0.9163000000000001
180,0.9223
190,0.92305
200,0.9262500000000001
210,0.9318000000000001
220,0.9360000000000002
230,0.9388000000000002
240,0.9388500000000002
250,0.9426000000000001
260,0.9403500000000001
270,0.9453500000000001
280,0.9479500000000001
290,0.9479000000000001
300,0.94615
