0,0.06661666666666667
10,0.41236666666666666
20,0.5952666666666667
30,0.7004333333333332
40,0.7582500000000002
50,0.7973166666666666
60,0.8278500000000001
70,0.8460166666666668
80,0.8674166666666666
90,0.8799333333333333
100,0.8882333333333333
110,0.8974333333333334
120,0.9042000000000001
130,0.9128333333333334
140,0.9238333333333333
150,0.9247666666666667
160,0.9290166666666667
170,0.9338000000000002
180,0.9387166666666669
190,0.9395333333333333
200,0.9424166666666667
210,0.9412500000000001
220,0.9481666666666667
230,0.9523333333333334
240,0.9525
250,0.9549500000000001
260,0.9551000000000001
270,0.9579000000000001
280,0.9596
290,0.9584666666666667
300,0.9595
