0,0.04998332221480987
10,0.2379666666666667
20,0.4274
30,0.5513666666666667
40,0.6364
50,0.6938166666666666
60,0.7359833333333333
70,0.7660166666666667
80,0.7940166666666667
90,0.8081833333333334
100,0.82935
110,0.8442833333333335
120,0.8545833333333334
130,0.8608666666666668
140,0.8729166666666667
150,0.8817500000000001
160,0.8851166666666668
170,0.8949333333333334
180,0.8976833333333334
190,0.9045333333333334
200,0.9077666666666667
210,0.9114666666666666
220,0.9183333333333333
230,0.9252500000000001
240,0.9248000000000001
250,0.9256333333333334
260,0.9305
270,0.9311500000000001
280,0.9333833333333336
290,0.9380166666666667
300,0.9387333333333334
