AdvA,time,rssi
56:71:46:d0:9b:9e,162,-66
20:99:a6:4a:19:14,162,-102
56:71:46:d0:9b:9e,163,-66
20:99:a6:4a:19:15,163,-89
56:71:46:d0:9b:9e,163,-66
38:99:a6:4a:19:15,164,-89
56:71:46:d0:9b:9e,165,-67
20:99:a6:42:19:15,165,-98
56:71:46:d0:9b:9e,165,-68
20:99:a6:4a:19:15,165,-89
a0:99:a6:4a:59:15,166,-90
56:71:46:d0:9b:9e,166,-66
20:99:a6:4a:19:15,166,-89
56:71:46:d0:9b:9e,167,-66
20:99:a6:4a:19:15,167,-89
56:71:46:d0:9b:9e,167,-66
56:71:46:d0:9b:9e,167,-67
20:99:a6:4a:19:15,168,-89
20:99:a6:4a:19:15,168,-89
56:71:46:d0:9b:9e,168,-67
56:71:46:d0:9b:9e,169,-66
30:99:a6:4a:59:15,169,-89
56:71:46:d0:9b:9e,169,-66
20:99:a6:4a:19:15,169,-89
56:71:46:d0:9b:9e,169,-67
56:71:46:d0:9b:9e,170,-66
20:99:a6:4a:19:15,170,-89
56:71:46:d0:9b:9e,170,-66
20:99:a6:4a:19:15,171,-89
56:71:46:d0:9b:9e,171,-66
56:71:46:d0:9b:9e,171,-67
56:71:46:d0:9b:9e,172,-66
56:71:46:d0:9b:9e,172,-66
20:99:a6:4a:19:15,172,-89
56:71:46:d0:9b:9e,172,-69
20:99:a6:4a:19:17,172,-89
56:71:46:d0:9b:9e,173,-66
20:99:a6:4a:19:17,173,-89
56:71:46:d0:9b:9e,174,-66
56:71:46:d0:9b:9e,175,-67
20:99:a6:4a:19:15,175,-88
20:99:a6:4a:19:15,175,-89
56:71:46:d0:9b:9e,175,-66
20:99:a6:4a:19:55,175,-88
56:71:46:d0:9b:9e,176,-66
56:71:46:d0:9b:9e,176,-66
20:99:a6:4a:19:15,176,-88
56:71:46:d0:9b:9e,177,-66
20:99:a6:4a:59:75,177,-89
56:71:46:d0:9b:9e,177,-67
20:99:a6:4a:19:15,177,-88
56:71:46:d0:9b:9e,177,-66
20:99:a6:4a:19:15,177,-89
56:71:46:d0:9b:9e,178,-67
56:71:46:d0:9b:9e,178,-72
56:71:46:d0:9b:9e,178,-73
56:71:46:d0:9b:9e,178,-67
28:99:a6:4a:19:15,179,-88
56:71:46:d0:9b:9e,179,-67
20:99:a6:4a:19:15,179,-89
56:71:46:d0:9b:9e,179,-67
20:98:a6:4a:59:15,179,-89
20:99:a6:4a:19:15,180,-89
56:71:46:d0:9b:9e,180,-66
20:99:a6:4a:19:15,180,-89
20:99:a6:4a:5d:35,181,-89
56:71:46:d0:9b:9e,181,-66
20:99:a6:4a:19:15,181,-89
56:71:46:d0:9b:9e,182,-67
56:71:46:d0:9b:9e,182,-66
20:99:a6:4a:19:15,182,-89
56:71:46:d0:9b:9e,182,-66
56:71:46:d0:9b:9e,183,-66
20:99:a6:4a:59:15,183,-89
56:71:46:d0:9b:9e,183,-66
56:71:46:d0:9b:9e,184,-66
56:71:46:d0:9b:9e,184,-66
20:99:a6:4a:19:15,184,-99
56:71:46:d0:9b:9e,184,-67
56:71:46:d0:9b:9e,184,-67
56:71:46:d0:9b:9e,185,-67
56:71:46:d0:9b:9e,186,-67
56:71:46:d0:9b:9e,186,-66
20:99:a6:4a:19:15,186,-90
56:71:46:d0:9b:9e,186,-66
20:99:a6:4a:19:15,186,-89
56:71:46:d0:9b:9e,186,-65
e0:99:a6:4a:19:15,186,-99
56:71:46:d0:9b:9e,187,-68
20:99:e6:4a:1d:15,187,-99
20:99:a6:4a:1d:15,187,-89
56:71:46:d0:9b:9e,188,-66
56:71:46:d0:9b:9e,188,-66
20:99:a6:4a:19:15,188,-91
56:71:46:d0:9b:9e,188,-66
56:71:46:d0:9b:9e,189,-66
56:71:46:d0:9b:9e,189,-66
56:71:46:d0:9b:9e,189,-66
20:99:a6:4a:19:15,189,-89
20:99:a6:42:18:15,190,-89
56:71:46:d0:9b:9e,190,-66
56:71:46:d0:9b:9e,190,-66
20:99:a6:ca:19:15,190,-89
56:71:46:d0:9b:9e,190,-66
20:99:a6:4a:19:15,191,-88
20:99:a6:4a:19:15,191,-89
