AdvA,time,rssi
2f:11:d1:bf:31:8c,133,-89
76:b9:52:1f:27:fa,134,-88
2f:11:d1:bf:33:8c,134,-88
76:b9:52:1f:27:fa,134,-87
2f:11:d1:bf:33:8c,134,-89
2f:11:d1:bf:33:9c,135,-89
76:b9:52:1f:27:fa,135,-87
76:b9:52:1f:27:fa,136,-88
76:b9:52:1f:27:fa,136,-87
76:b9:52:1f:27:fa,136,-88
76:b9:52:1f:27:fa,137,-87
76:b9:52:1f:27:fa,137,-87
2e:11:d1:bf:33:8c,137,-89
76:b9:52:1f:27:fa,137,-87
2f:11:d1:bf:33:8c,138,-89
76:b9:52:1f:27:fa,138,-86
af:11:d1:bd:33:8c,138,-89
2f:11:d1:bf:33:8c,139,-89
2f:11:d1:bf:33:8c,139,-88
2f:11:d1:bf:33:8c,139,-89
76:b9:52:1f:27:fa,139,-87
2f:11:d1:bf:33:8c,139,-89
2f:11:d1:bf:33:8c,140,-89
76:b9:52:1f:27:fa,140,-86
2f:01:d1:9f:33:9c,140,-89
2f:11:d1:bf:33:8c,141,-89
76:b9:52:1f:27:fa,141,-87
76:b9:52:1f:27:fa,142,-87
2f:11:d1:bf:33:8c,142,-88
76:b9:52:1f:27:fa,142,-87
2f:11:d1:bf:33:8c,142,-89
76:b9:52:1f:27:fa,142,-87
2f:11:d0:ff:23:0c,142,-89
76:b9:52:1f:27:fa,143,-87
76:b9:52:1f:27:fa,143,-86
3f:11:d1:bf:31:8c,144,-89
2f:11:d1:bf:33:8c,144,-88
76:b9:52:1f:27:fa,144,-86
2f:11:d1:bf:33:8c,144,-89
2f:11:d9:bf:73:8c,146,-89
76:b9:52:1f:27:fa,147,-87
76:b9:52:1f:27:fa,148,-87
3f:11:d1:bf:33:8c,148,-89
76:b9:52:1f:27:fa,148,-87
76:b9:52:1f:27:fa,148,-87
76:b9:52:1f:27:fa,149,-86
2f:11:d1:be:33:8c,149,-89
2f:11:51:bf:33:8c,149,-89
76:b9:52:1f:27:fa,149,-87
2e:11:d1:bf:33:8c,150,-88
2f:11:d0:ff:23:8c,150,-88
2f:11:d1:bf:33:8c,151,-88
76:b9:52:1f:27:fa,152,-86
76:b9:52:1f:27:fa,152,-86
2f:15:d1:ff:31:8c,152,-88
76:b9:52:1f:27:fa,152,-87
76:b9:52:1f:27:fa,153,-87
2f:11:d1:bf:33:8c,153,-89
76:b9:52:1f:27:fa,153,-87
2f:11:d1:bf:33:8c,153,-88
76:b9:52:1f:27:fa,153,-87
2e:11:d0:bf:33:8c,154,-88
76:b9:52:1f:27:fa,154,-87
2f:11:d1:bf:33:8c,154,-88
76:b9:52:1f:27:fa,154,-88
2f:11:d1:bf:33:8c,154,-89
2f:11:51:bf:33:8c,154,-88
2f:11:d1:bf:23:8c,155,-88
2f:11:d1:bf:33:8c,155,-88
76:b9:52:1f:27:fa,155,-87
3f:11:51:bf:33:8c,156,-89
76:b9:52:1f:27:fa,156,-86
76:b9:52:1f:27:fa,156,-87
76:b9:52:1f:27:fa,156,-88
76:b9:52:1f:27:fa,157,-87
76:b9:52:1f:27:fa,157,-87
76:b9:52:1f:27:fa,157,-86
76:b9:52:1f:27:fa,157,-87
2f:51:11:bf:33:8e,157,-89
76:b9:52:1f:27:fa,158,-87
76:b9:52:1f:27:fa,158,-87
76:b9:52:1f:27:fa,158,-87
3f:11:d1:bf:33:8c,158,-89
76:b9:52:1f:27:fa,159,-87
76:b9:52:1f:27:fa,159,-87
2f:11:d1:bf:33:8c,159,-88
2f:11:d1:bf:33:8c,160,-89
76:b9:52:1f:27:fa,160,-87
76:b9:52:1f:27:fa,160,-87
76:b9:52:1f:27:fa,160,-87
76:b9:52:1f:27:fa,161,-87
76:b9:52:1f:27:fa,161,-87
76:b9:52:1f:27:fa,161,-87
2f:11:d1:bf:33:8c,161,-88
2f:11:d1:bf:33:8c,162,-89
76:b9:52:1f:27:fa,162,-89
2f:11:d1:bf:33:8c,162,-89
2f:11:d0:bf:33:8c,162,-88
76:b9:52:1f:27:fa,163,-87
76:b9:52:1f:27:fa,164,-88
2f:11:d1:bf:31:8c,164,-89
76:b9:52:1f:27:fa,164,-88
76:b9:52:1f:27:fa,164,-87
76:b9:52:1f:27:fa,165,-87
2f:11:d1:bf:33:8c,165,-89
2f:11:d1:bf:33:8c,166,-89
2f:11:d1:bd:23:8c,166,-89
2f:11:d1:bf:33:8c,167,-88
2f:11:d1:bf:33:8c,167,-89
2f:11:d1:bf:33:8c,168,-89
76:b9:52:1f:27:fa,168,-84
76:b9:52:1f:27:fa,168,-84
af:11:51:bf:31:8c,168,-89
2f:11:d1:bf:33:8c,168,-89
76:b9:52:1f:27:fa,168,-87
76:b9:52:1f:27:fa,169,-87
2f:11:d1:bf:33:8c,169,-88
27:11:d1:bf:33:8c,169,-89
76:b9:52:1f:27:fa,169,-87
76:b9:52:1f:27:fa,169,-87
2f:11:d0:bf:33:8c,170,-89
76:b9:52:1f:27:fa,170,-87
2f:51:d1:be:33:8c,170,-88
76:b9:52:1f:27:fa,171,-86
3f:11:d1:bf:33:0c,172,-88
76:b9:52:1f:27:fa,172,-80
76:b9:52:1f:27:fa,172,-86
2f:11:d1:bf:33:8c,172,-90
76:b9:52:1f:27:fa,173,-84
2f:11:d1:bf:33:8c,173,-88
2f:11:51:bf:33:8c,173,-88
76:b9:52:1f:27:fa,173,-87
76:b9:52:1f:27:fa,173,-86
76:b9:52:1f:27:fa,174,-87
76:b9:52:1f:27:fa,174,-87
76:b9:52:1f:27:fa,174,-86
2f:11:d1:bf:33:0c,174,-88
76:b9:52:1f:27:fa,175,-87
76:b9:52:1f:27:fa,175,-87
76:b9:52:1f:27:fa,176,-88
2f:11:d1:bf:33:8c,176,-88
2f:11:d1:bf:73:8c,176,-88
76:b9:52:1f:27:fa,177,-88
2f:11:d1:bf:33:8c,177,-88
76:b9:52:1f:27:fa,177,-89
2f:11:d1:ff:33:8c,178,-88
76:b9:52:1f:27:fa,178,-87
2f:11:d1:bf:33:8c,178,-88
76:b9:52:1f:27:fa,179,-89
76:b9:52:1f:27:fa,179,-88
76:b9:52:1f:27:fa,180,-87
76:b9:52:1f:27:fa,180,-87
2f:11:d1:bf:33:8c,180,-88
2f:11:d1:bf:33:8c,180,-88
76:b9:52:1f:27:fa,180,-88
76:b9:52:1f:27:fa,180,-88
76:b9:52:1f:27:fa,181,-87
76:b9:52:1f:27:fa,181,-88
2f:11:d1:bf:33:8c,181,-88
76:99:52:1f:27:fa,181,-86
2f:11:d1:bb:33:8c,182,-88
76:b9:52:1f:27:fa,182,-87
2f:11:d1:bf:2b:8c,182,-88
76:b9:52:1f:27:fa,182,-87
76:b9:52:1f:27:fa,182,-88
2f:11:d1:bf:33:8c,182,-89
76:b9:52:1f:27:fa,183,-87
2f:11:d1:bf:33:8c,183,-88
2f:11:d9:bf:b3:8c,183,-88
76:b9:52:1f:27:fa,184,-87
76:b9:52:1f:27:fa,184,-87
76:b9:52:1f:27:fa,184,-87
76:b9:52:1f:27:fa,185,-87
2f:11:d1:bf:33:8c,185,-88
76:b9:52:1f:27:fa,185,-87
2f:11:d1:bf:33:8c,186,-88
2f:11:d0:bf:33:8c,186,-88
76:b9:52:1f:27:fa,187,-88
76:b9:52:1f:27:fa,187,-88
2f:11:d1:bf:33:8c,187,-88
2f:11:d1:bf:33:8c,188,-88
2f:11:d0:bf:33:8c,188,-88
76:b9:52:1f:27:fa,188,-86
76:b9:52:1f:27:fa,188,-88
2f:11:d9:bf:33:8c,188,-88
76:b9:52:1f:27:fa,189,-87
76:b9:52:1f:27:fa,189,-87
76:b9:52:1f:27:fa,189,-87
2f:11:d1:bf:33:8c,189,-88
2f:11:d1:bf:33:8c,190,-88
2f:11:d1:bf:33:8c,190,-88
76:b9:52:1f:27:fa,190,-88
3f:11:d1:ff:33:8c,190,-88
76:b9:52:1f:27:fa,190,-88
2f:11:d1:bf:33:8c,190,-89
2f:11:d1:bf:33:8c,191,-88
76:b9:52:1f:27:fa,191,-88
2f:11:d0:bb:13:8c,191,-88
2f:11:d1:bf:33:8c,191,-88
2f:11:d1:bf:33:8c,192,-88
2f:11:d1:bf:23:8c,192,-87
76:b9:52:1f:27:fa,192,-88
2f:11:d1:bf:23:8c,192,-88
76:b9:52:1f:27:fa,192,-88
76:b9:52:1f:27:fa,193,-88
2f:11:51:bf:33:8c,193,-88
76:b9:52:1f:27:fa,193,-87
2f:11:d1:bf:33:8c,194,-89
76:b9:52:1f:27:fa,194,-87
2f:11:d0:bf:31:8c,194,-88
2f:11:d1:bf:33:8c,195,-89
76:b9:52:1f:27:fa,195,-88
2f:11:d1:bf:33:8c,195,-88
76:b9:52:1f:27:fa,195,-88
2f:11:d1:bf:33:8c,195,-89
2f:11:d1:bf:33:8c,196,-88
2f:11:51:bf:33:8c,197,-88
76:b9:52:1f:27:fa,197,-83
76:b9:52:1f:27:fa,197,-83
2f:11:d1:bf:33:9c,197,-88
76:b9:52:1f:27:fa,197,-83
2f:11:d1:bf:33:8c,197,-88
76:b9:52:1f:27:fa,198,-84
2f:11:d1:bf:33:8c,198,-88
2f:11:d1:bf:33:8c,198,-89
76:b9:52:1f:27:fa,198,-88
76:b9:52:1f:27:fa,199,-87
76:b9:52:1f:27:fa,199,-87
2f:11:d1:be:33:8c,199,-88
2f:11:d1:bf:33:8c,199,-88
76:b9:52:1f:27:fa,200,-86
2f:11:d9:bf:33:8c,200,-88
76:b9:52:1f:27:fa,200,-86
2f:11:d1:bf:33:8c,200,-88
76:b9:52:1f:27:fa,200,-87
2f:11:d1:bf:33:8c,201,-88
76:b9:52:1f:27:fa,201,-87
2f:09:d1:bf:33:8c,201,-89
76:b9:52:1f:27:fa,201,-87
2f:11:51:bf:21:8c,202,-88
2f:11:d1:bf:33:8c,202,-88
2f:11:d1:bf:33:0c,203,-88
76:b9:52:1f:27:fa,203,-87
2f:11:d1:bf:33:8c,203,-88
76:b9:52:1f:27:fa,203,-88
2f:11:d1:bf:33:8c,203,-88
76:b9:52:1f:27:fa,204,-88
2f:11:d1:bf:33:8c,204,-89
76:b9:52:1f:27:fa,204,-88
76:b9:52:1f:27:fa,204,-88
76:b9:52:1f:27:fa,205,-88
76:b9:52:1f:27:fa,205,-86
76:b9:52:1f:27:fa,206,-88
2f:11:d1:bf:33:84,206,-89
76:b9:52:1f:27:fa,206,-86
2f:11:d1:bf:33:8c,206,-89
2f:11:d1:bf:33:8c,207,-88
76:b9:52:1f:27:fa,207,-87
2f:11:51:bf:33:8c,207,-89
76:b9:52:1f:27:fa,208,-88
