AdvA,time,rssi
60:92:f5:37:75:f0,93,-74
09:2a:74:25:86:d5,93,-87
0a:e7:4a:e9:68:e3,93,-91
60:92:f5:37:75:f0,93,-74
09:2a:74:25:86:d5,93,-88
51:04:38:7c:c3:31,93,-78
09:2a:74:25:86:d5,94,-87
51:04:38:7c:c3:31,94,-78
0a:e7:6a:a9:68:e3,94,-91
60:92:f5:37:75:f0,94,-82
09:2a:74:25:86:d5,94,-88
60:92:f5:37:75:f0,94,-76
09:2a:74:25:86:d5,94,-87
51:04:38:7c:c3:31,95,-78
60:92:f5:37:75:f0,95,-76
09:2a:74:25:86:d5,95,-89
51:04:38:7c:c3:31,95,-78
09:2a:74:25:86:d5,95,-89
51:04:38:7c:c3:31,96,-78
09:2a:74:a5:86:d5,96,-88
60:92:f5:37:75:f0,96,-76
0a:a7:6a:a9:6e:e3,96,-91
60:92:f5:37:75:f0,96,-76
09:2a:74:25:86:d5,96,-88
51:04:38:7c:c3:31,96,-78
09:2a:74:25:86:d5,97,-88
51:04:38:7c:c3:31,97,-78
60:92:f5:37:75:f0,97,-74
51:04:38:7c:c3:31,97,-78
60:92:f5:37:75:f0,97,-76
09:aa:7c:25:86:d5,97,-88
51:04:38:7c:c3:31,97,-78
60:92:f5:37:75:f0,97,-78
09:2a:74:25:86:d5,97,-87
51:04:38:7c:c3:31,98,-74
09:2a:74:25:86:d5,98,-87
51:04:38:7c:c3:31,98,-78
09:2a:74:25:86:d5,98,-99
60:92:f5:37:75:f0,98,-76
51:04:38:7c:c3:31,98,-78
09:2a:54:25:86:d5,98,-88
60:92:f5:37:75:f0,98,-75
51:04:38:7c:c3:31,98,-78
60:92:f5:37:75:f0,99,-78
51:04:38:7c:c3:31,99,-78
09:2a:74:25:86:d5,99,-87
4e:e7:68:a9:68:e1,99,-92
51:04:38:7c:c3:31,99,-78
09:2a:74:25:86:d5,99,-87
51:04:38:7c:c3:31,100,-78
60:92:f5:37:75:f0,100,-76
51:04:38:7c:c3:31,100,-78
51:04:38:7c:c3:31,100,-74
60:92:f5:37:75:f0,101,-76
09:2a:74:25:86:d5,101,-88
0a:e7:6e:a9:69:e7,101,-91
51:04:38:7c:c3:31,101,-84
60:92:f5:37:75:f0,101,-80
60:92:f5:37:75:f0,102,-76
09:2a:74:25:86:d5,102,-88
51:04:38:7c:c3:31,102,-78
60:92:f5:37:75:f0,102,-75
51:04:38:7c:c3:31,102,-78
09:aa:74:25:86:d5,102,-88
60:92:f5:37:75:f0,103,-75
60:92:f5:37:75:f0,103,-76
09:2a:74:25:86:d5,103,-87
60:92:f5:37:75:f0,103,-77
51:04:38:7c:c3:31,103,-78
0a:a7:6a:e9:68:e3,103,-91
51:04:38:7c:c3:31,104,-78
09:2a:74:25:86:d5,104,-87
0a:e7:6a:a9:6c:e3,104,-92
51:04:38:7c:c3:31,104,-78
60:92:f5:37:75:f0,104,-82
09:2a:74:25:86:d5,104,-88
51:04:38:7c:c3:31,104,-78
51:04:38:7c:c3:31,105,-78
60:92:f5:37:75:f0,105,-74
51:04:38:7c:c3:31,105,-78
09:2a:74:25:86:d5,105,-87
51:04:38:7c:c3:31,106,-78
60:92:f5:37:75:f0,106,-76
09:2a:74:25:86:d5,106,-89
51:04:38:7c:c3:31,106,-78
09:2a:74:25:86:d5,106,-88
60:92:f5:37:75:f0,106,-76
0a:e7:6a:a9:68:e3,106,-92
09:2a:74:a5:86:d5,106,-88
60:92:f5:37:75:f0,106,-75
09:2a:74:25:86:d5,106,-87
60:92:f5:37:75:f0,107,-82
51:04:38:7c:c3:31,107,-78
09:2a:74:25:86:d5,107,-88
60:92:f5:37:75:f0,107,-75
51:04:38:7c:c3:31,107,-78
09:2a:74:25:86:d5,107,-88
51:04:38:7c:c3:31,107,-78
60:92:f5:37:75:f0,107,-81
09:2a:74:25:86:d5,108,-88
51:04:38:7c:c3:31,108,-78
60:92:f5:37:75:f0,108,-75
4a:e7:6a:ab:6c:e7,108,-96
09:2a:74:25:86:d5,108,-87
09:2a:74:25:86:d5,108,-88
51:04:38:7c:c3:31,108,-78
0a:e7:6a:a9:60:c7,108,-91
4b:e7:6a:a9:68:e3,109,-92
09:2a:54:25:86:d5,109,-87
51:04:38:7c:c3:31,109,-78
09:2a:7c:25:86:d5,109,-89
51:04:38:7c:c3:31,109,-78
0b:2a:74:25:86:d5,109,-87
51:04:38:7c:c3:31,109,-78
60:92:f5:37:75:f0,109,-75
09:2a:74:25:86:d5,110,-88
51:04:38:7c:c3:31,110,-78
60:92:f5:37:75:f0,110,-75
09:2a:74:25:86:d5,110,-87
51:04:38:7c:c3:31,110,-78
51:04:38:7c:c3:31,110,-78
60:92:f5:37:75:f0,110,-75
60:92:f5:37:75:f0,111,-75
09:2a:74:25:86:d5,111,-88
60:92:f5:37:75:f0,111,-75
09:2a:74:25:86:d5,111,-88
51:04:38:7c:c3:31,111,-78
60:92:f5:37:75:f0,111,-75
09:2a:74:25:86:d5,111,-88
51:04:38:7c:c3:31,112,-78
60:92:f5:37:75:f0,112,-75
09:2a:74:25:86:d5,112,-88
51:04:38:7c:c3:31,112,-78
60:92:f5:37:75:f0,112,-76
09:2a:74:25:86:d5,112,-86
08:e7:4a:a9:21:7f,112,-102
