AdvA,time,rssi
5f:de:88:80:de:56,5,-72
5f:de:88:80:de:56,5,-68
5f:de:88:80:de:56,6,-68
5f:de:88:80:de:56,6,-69
5f:de:88:80:de:56,6,-74
42:6a:92:e4:ee:71,6,-62
5f:de:88:80:de:56,6,-69
5f:de:88:80:de:56,7,-78
5f:de:88:80:de:56,7,-79
5f:de:88:80:de:56,8,-70
5f:de:88:80:de:56,8,-64
42:6a:92:e4:ee:71,9,-61
42:6a:92:e4:ee:71,9,-64
5f:de:88:80:de:56,9,-70
42:6a:92:e4:ee:71,9,-63
42:6a:92:e4:ee:71,10,-63
42:6a:92:e4:ee:71,11,-62
5f:de:88:80:de:56,11,-70
42:6a:92:e4:ee:71,11,-63
42:6a:92:e4:ee:71,11,-63
5f:de:88:80:de:56,12,-70
42:6a:92:e4:ee:71,12,-62
42:6a:92:e4:ee:71,12,-69
5f:de:88:80:de:56,12,-69
5f:de:88:80:de:56,13,-68
5f:de:88:80:de:56,13,-69
5f:de:88:80:de:56,14,-68
42:6a:92:e4:ee:71,14,-63
5f:de:88:80:de:56,14,-68
5f:de:88:80:de:56,14,-68
5f:de:88:80:de:56,14,-71
5f:de:88:80:de:56,15,-70
5f:de:88:80:de:56,15,-69
42:6a:92:e4:ee:71,15,-62
5f:de:88:80:de:56,16,-69
42:6a:92:e4:ee:71,16,-62
5f:de:88:80:de:56,16,-69
42:6a:92:e4:ee:71,17,-62
5f:de:88:80:de:56,17,-68
5f:de:88:80:de:56,17,-68
42:6a:92:e4:ee:71,17,-60
42:6a:92:e4:ee:71,17,-62
5f:de:88:80:de:56,18,-70
42:6a:92:e4:ee:71,18,-62
5f:de:88:80:de:56,18,-68
5f:de:88:80:de:56,18,-69
5f:de:88:80:de:56,19,-69
42:6a:92:e4:ee:71,19,-62
5f:de:88:80:de:56,19,-69
42:6a:92:e4:ee:71,20,-62
42:6a:92:e4:ee:71,20,-63
5f:de:88:80:de:56,20,-68
42:6a:92:e4:ee:71,20,-63
5f:de:88:80:de:56,20,-68
42:6a:92:e4:ee:71,21,-63
5f:de:88:80:de:56,21,-67
5f:de:88:80:de:56,21,-67
42:6a:92:e4:ee:71,21,-65
5f:de:88:80:de:56,22,-68
42:6a:92:e4:ee:71,22,-63
5f:de:88:80:de:56,22,-68
42:6a:92:e4:ee:71,23,-64
5f:de:88:80:de:56,23,-68
42:6a:92:e4:ee:71,23,-64
42:6a:92:e4:ee:71,23,-66
5f:de:88:80:de:56,24,-69
5f:de:88:80:de:56,24,-68
5f:de:88:80:de:56,24,-74
5f:de:88:80:de:56,24,-70
42:6a:92:e4:ee:71,25,-64
5f:de:88:80:de:56,25,-68
5f:de:88:80:de:56,25,-68
5f:de:88:80:de:56,25,-68
42:6a:92:e4:ee:71,26,-63
5f:de:88:80:de:56,26,-68
42:6a:92:e4:ee:71,26,-64
5f:de:88:80:de:56,26,-67
5f:de:88:80:de:56,26,-68
42:6a:92:e4:ee:71,27,-65
42:6a:92:e4:ee:71,27,-65
5f:de:88:80:de:56,27,-68
5f:de:88:80:de:56,27,-68
42:6a:92:e4:ee:71,27,-63
5f:de:88:80:de:56,28,-69
42:6a:92:e4:ee:71,28,-62
5f:de:88:80:de:56,28,-69
5f:de:88:80:de:56,28,-69
5f:de:88:80:de:56,29,-71
5f:de:88:80:de:56,29,-68
42:6a:92:e4:ee:71,29,-60
5f:de:88:80:de:56,29,-71
42:6a:92:e4:ee:71,29,-63
42:6a:92:e4:ee:71,30,-62
42:6a:92:e4:ee:71,30,-62
5f:de:88:80:de:56,30,-69
42:6a:92:e4:ee:71,30,-62
42:6a:92:e4:ee:71,30,-62
5f:de:88:80:de:56,31,-68
42:6a:92:e4:ee:71,31,-63
5f:de:88:80:de:56,31,-70
5f:de:88:80:de:56,31,-68
42:6a:92:e4:ee:71,31,-63
42:6a:92:e4:ee:71,32,-64
5f:de:88:80:de:56,32,-68
42:6a:92:e4:ee:71,32,-64
5f:de:88:80:de:56,32,-68
5f:de:88:80:de:56,33,-68
5f:de:88:80:de:56,33,-69
42:6a:92:e4:ee:71,33,-62
5f:de:88:80:de:56,33,-68
42:6a:92:e4:ee:71,34,-70
42:6a:92:e4:ee:71,34,-63
5f:de:88:80:de:56,34,-68
42:6a:92:e4:ee:71,34,-64
42:6a:92:e4:ee:71,34,-64
5f:de:88:80:de:56,35,-68
5f:de:88:80:de:56,35,-68
42:6a:92:e4:ee:71,35,-64
42:6a:92:e4:ee:71,36,-64
42:6a:92:e4:ee:71,36,-64
5f:de:88:80:de:56,36,-68
42:6a:92:e4:ee:71,36,-64
5f:de:88:80:de:56,36,-68
5f:de:88:80:de:56,37,-68
42:6a:92:e4:ee:71,37,-62
5f:de:88:80:de:56,38,-68
5f:de:88:80:de:56,38,-68
42:6a:92:e4:ee:71,38,-70
42:6a:92:e4:ee:71,38,-63
42:6a:92:e4:ee:71,38,-64
5f:de:88:80:de:56,39,-68
5f:de:88:80:de:56,39,-68
42:6a:92:e4:ee:71,39,-64
42:6a:92:e4:ee:71,39,-75
5f:de:88:80:de:56,40,-69
5f:de:88:80:de:56,40,-68
5f:de:88:80:de:56,40,-67
42:6a:92:e4:ee:71,40,-64
5f:de:88:80:de:56,41,-67
42:6a:92:e4:ee:71,41,-64
42:6a:92:e4:ee:71,42,-62
42:6a:92:e4:ee:71,42,-64
5f:de:88:80:de:56,42,-67
42:6a:92:e4:ee:71,42,-64
5f:de:88:80:de:56,43,-67
42:6a:92:e4:ee:71,43,-64
42:6a:92:e4:ee:71,43,-66
5f:de:88:80:de:56,43,-68
42:6a:92:e4:ee:71,43,-64
42:6a:92:e4:ee:71,44,-64
5f:de:88:80:de:56,44,-70
42:6a:92:e4:ee:71,44,-64
5f:de:88:80:de:56,44,-68
42:6a:92:e4:ee:71,44,-64
5f:de:88:80:de:56,44,-68
5f:de:88:80:de:56,45,-69
5f:de:88:80:de:56,45,-69
5f:de:88:80:de:56,45,-68
5f:de:88:80:de:56,46,-69
42:6a:92:e4:ee:71,46,-64
5f:de:88:80:de:56,46,-69
42:6a:92:e4:ee:71,46,-64
5f:de:88:80:de:56,46,-69
5f:de:88:80:de:56,46,-69
42:6a:92:e4:ee:71,46,-64
5f:de:88:80:de:56,47,-68
42:6a:92:e4:ee:71,47,-64
5f:de:88:80:de:56,47,-69
42:6a:92:e4:ee:71,47,-64
5f:de:88:80:de:56,48,-68
42:6a:92:e4:ee:71,48,-64
5f:de:88:80:de:56,48,-59
5f:de:88:80:de:56,48,-58
5f:de:88:80:de:56,48,-68
42:6a:92:e4:ee:71,48,-64
42:6a:92:e4:ee:71,49,-64
5f:de:88:80:de:56,49,-68
5f:de:88:80:de:56,49,-68
5f:de:88:80:de:56,50,-69
42:6a:92:e4:ee:71,50,-68
5f:de:88:80:de:56,50,-69
42:6a:92:e4:ee:71,50,-62
42:6a:92:e4:ee:71,50,-70
42:6a:92:e4:ee:71,50,-64
5f:de:88:80:de:56,50,-68
42:6a:92:e4:ee:71,51,-64
5f:de:88:80:de:56,51,-68
42:6a:92:e4:ee:71,51,-64
42:6a:92:e4:ee:71,51,-60
5f:de:88:80:de:56,51,-68
42:6a:92:e4:ee:71,52,-70
42:6a:92:e4:ee:71,52,-64
5f:de:88:80:de:56,52,-68
42:6a:92:e4:ee:71,52,-64
5f:de:88:80:de:56,52,-69
5f:de:88:80:de:56,53,-68
5f:de:88:80:de:56,53,-68
42:6a:92:e4:ee:71,54,-62
42:6a:92:e4:ee:71,54,-62
42:6a:92:e4:ee:71,54,-64
42:6a:92:e4:ee:71,54,-64
5f:de:88:80:de:56,54,-68
42:6a:92:e4:ee:71,55,-64
5f:de:88:80:de:56,55,-68
42:6a:92:e4:ee:71,55,-64
5f:de:88:80:de:56,55,-68
42:6a:92:e4:ee:71,56,-63
5f:de:88:80:de:56,56,-70
42:6a:92:e4:ee:71,56,-63
5f:de:88:80:de:56,57,-68
5f:de:88:80:de:56,57,-69
42:6a:92:e4:ee:71,58,-62
42:6a:92:e4:ee:71,58,-63
5f:de:88:80:de:56,59,-70
5f:de:88:80:de:56,59,-70
5f:de:88:80:de:56,60,-70
42:6a:92:e4:ee:71,60,-63
42:6a:92:e4:ee:71,60,-63
5f:de:88:80:de:56,60,-72
42:6a:92:e4:ee:71,60,-64
5f:de:88:80:de:56,61,-70
42:6a:92:e4:ee:71,61,-64
5f:de:88:80:de:56,61,-70
5f:de:88:80:de:56,61,-74
5f:de:88:80:de:56,61,-69
5f:de:88:80:de:56,62,-69
42:6a:92:e4:ee:71,62,-61
42:6a:92:e4:ee:71,62,-69
5f:de:88:80:de:56,63,-75
42:6a:92:e4:ee:71,63,-63
42:6a:92:e4:ee:71,63,-64
42:6a:92:e4:ee:71,63,-64
5f:de:88:80:de:56,63,-70
5f:de:88:80:de:56,64,-70
42:6a:92:e4:ee:71,64,-64
5f:de:88:80:de:56,64,-78
42:6a:92:e4:ee:71,65,-64
5f:de:88:80:de:56,65,-70
5f:de:88:80:de:56,65,-71
42:6a:92:e4:ee:71,65,-64
5f:de:88:80:de:56,65,-70
5f:de:88:80:de:56,65,-69
42:6a:92:e4:ee:71,66,-65
5f:de:88:80:de:56,66,-68
5f:de:88:80:de:56,66,-68
42:6a:92:e4:ee:71,66,-62
5f:de:88:80:de:56,66,-68
42:6a:92:e4:ee:71,67,-64
5f:de:88:80:de:56,67,-68
5f:de:88:80:de:56,67,-68
42:6a:92:e4:ee:71,68,-65
5f:de:88:80:de:56,68,-68
5f:de:88:80:de:56,68,-68
42:6a:92:e4:ee:71,69,-65
