AdvA,time,rssi
6f:27:39:4f:64:1d,93,-69
6f:27:39:4f:64:1d,93,-71
4a:23:2e:7a:ac:08,93,-75
6f:27:39:4f:64:1d,94,-74
4a:23:2e:7a:ac:08,94,-74
6f:27:39:4f:64:1d,94,-68
4a:23:2e:7a:ac:08,94,-74
6f:27:39:4f:64:1d,95,-68
4a:23:2e:7a:ac:08,95,-74
6f:27:39:4f:64:1d,95,-68
4a:23:2e:7a:ac:08,95,-74
4a:23:2e:7a:ac:08,95,-74
4a:23:2e:7a:ac:08,96,-74
4a:23:2e:7a:ac:08,96,-74
6f:27:39:4f:64:1d,97,-68
4a:23:2e:7a:ac:08,97,-74
6f:27:39:4f:64:1d,97,-68
4a:23:2e:7a:ac:08,97,-76
6f:27:39:4f:64:1d,98,-68
4a:23:2e:7a:ac:08,98,-74
6f:27:39:4f:64:1d,98,-70
4a:23:2e:7a:ac:08,98,-74
4a:23:2e:7a:ac:08,98,-74
6f:27:39:4f:64:1d,98,-69
4a:23:2e:7a:ac:08,98,-74
6f:27:39:4f:64:1d,99,-69
4a:23:2e:7a:ac:08,99,-76
4a:23:2e:7a:ac:08,100,-75
6f:27:39:4f:64:1d,100,-72
4a:23:2e:7a:ac:08,100,-81
6f:27:39:4f:64:1d,100,-70
6f:27:39:4f:64:1d,100,-69
6f:27:39:4f:64:1d,101,-71
6f:27:39:4f:64:1d,101,-69
4a:23:2e:7a:ac:08,101,-75
6f:27:39:4f:64:1d,101,-75
4a:23:2e:7a:ac:08,102,-74
6f:27:39:4f:64:1d,102,-69
6f:27:39:4f:64:1d,102,-69
6f:27:39:4f:64:1d,103,-68
4a:23:2e:7a:ac:08,103,-74
6f:27:39:4f:64:1d,104,-69
4a:23:2e:7a:ac:08,104,-74
6f:27:39:4f:64:1d,104,-69
6f:27:39:4f:64:1d,105,-68
4a:23:2e:7a:ac:08,105,-74
6f:27:39:4f:64:1d,105,-68
4a:23:2e:7a:ac:08,105,-81
6f:27:39:4f:64:1d,105,-74
4a:23:2e:7a:ac:08,106,-74
6f:27:39:4f:64:1d,106,-68
6f:27:39:4f:64:1d,106,-68
4a:23:2e:7a:ac:08,106,-74
6f:27:39:4f:64:1d,106,-70
4a:23:2e:7a:ac:08,106,-74
6f:27:39:4f:64:1d,107,-68
4a:23:2e:7a:ac:08,107,-76
6f:27:39:4f:64:1d,107,-68
4a:23:2e:7a:ac:08,107,-74
4a:23:2e:7a:ac:08,108,-74
4a:23:2e:7a:ac:08,108,-74
6f:27:39:4f:64:1d,108,-66
4a:23:2e:7a:ac:08,108,-74
6f:27:39:4f:64:1d,109,-68
4a:23:2e:7a:ac:08,109,-74
4a:23:2e:7a:ac:08,109,-74
6f:27:39:4f:64:1d,109,-68
4a:23:2e:7a:ac:08,110,-74
6f:27:39:4f:64:1d,110,-68
4a:23:2e:7a:ac:08,110,-74
4a:23:2e:7a:ac:08,110,-80
6f:27:39:4f:64:1d,111,-68
4a:23:2e:7a:ac:08,111,-74
6f:27:39:4f:64:1d,111,-69
4a:23:2e:7a:ac:08,111,-74
6f:27:39:4f:64:1d,111,-68
4a:23:2e:7a:ac:08,111,-81
4a:23:2e:7a:ac:08,112,-74
6f:27:39:4f:64:1d,112,-67
4a:23:2e:7a:ac:08,112,-74
6f:27:39:4f:64:1d,113,-67
4a:23:2e:7a:ac:08,113,-74
6f:27:39:4f:64:1d,113,-75
4a:23:2e:7a:ac:08,113,-74
6f:27:39:4f:64:1d,113,-69
4a:23:2e:7a:ac:08,114,-74
6f:27:39:4f:64:1d,114,-71
6f:27:39:4f:64:1d,114,-68
4a:23:2e:7a:ac:08,114,-74
6f:27:39:4f:64:1d,115,-69
6f:27:39:4f:64:1d,115,-69
6f:27:39:4f:64:1d,115,-68
6f:27:39:4f:64:1d,115,-71
4a:23:2e:7a:ac:08,116,-74
4a:23:2e:7a:ac:08,116,-74
6f:27:39:4f:64:1d,116,-67
6f:27:39:4f:64:1d,117,-66
6f:27:39:4f:64:1d,117,-69
4a:23:2e:7a:ac:08,117,-74
6f:27:39:4f:64:1d,117,-69
6f:27:39:4f:64:1d,118,-69
4a:23:2e:7a:ac:08,118,-74
6f:27:39:4f:64:1d,119,-69
6f:27:39:4f:64:1d,119,-75
6f:27:39:4f:64:1d,119,-69
4a:23:2e:7a:ac:08,120,-76
6f:27:39:4f:64:1d,120,-67
4a:23:2e:7a:ac:08,121,-74
6f:27:39:4f:64:1d,121,-69
6f:27:39:4f:64:1d,121,-75
4a:23:2e:7a:ac:08,121,-74
4a:23:2e:7a:ac:08,122,-74
6f:27:39:4f:64:1d,122,-70
6f:27:39:4f:64:1d,122,-70
6f:27:39:4f:64:1d,122,-70
4a:23:2e:7a:ac:08,123,-80
4a:23:2e:7a:ac:08,123,-74
6f:27:39:4f:64:1d,123,-69
4a:23:2e:7a:ac:08,123,-74
6f:27:39:4f:64:1d,123,-69
4a:23:2e:7a:ac:08,123,-74
6f:27:39:4f:64:1d,123,-69
4a:23:2e:7a:ac:08,124,-74
4a:23:2e:7a:ac:08,124,-81
4a:23:2e:7a:ac:08,125,-74
6f:27:39:4f:64:1d,125,-69
4a:23:2e:7a:ac:08,125,-74
6f:27:39:4f:64:1d,125,-69
4a:23:2e:7a:ac:08,125,-81
6f:27:39:4f:64:1d,125,-69
6f:27:39:4f:64:1d,126,-69
4a:23:2e:7a:ac:08,126,-74
6f:27:39:4f:64:1d,126,-69
4a:23:2e:7a:ac:08,127,-76
6f:27:39:4f:64:1d,127,-75
6f:27:39:4f:64:1d,127,-71
4a:23:2e:7a:ac:08,127,-80
4a:23:2e:7a:ac:08,128,-75
4a:23:2e:7a:ac:08,128,-76
6f:27:39:4f:64:1d,128,-69
6f:27:39:4f:64:1d,129,-69
4a:23:2e:7a:ac:08,129,-74
6f:27:39:4f:64:1d,129,-69
6f:27:39:4f:64:1d,129,-69
4a:23:2e:7a:ac:08,130,-76
6f:27:39:4f:64:1d,130,-69
6f:27:39:4f:64:1d,131,-69
4a:23:2e:7a:ac:08,131,-74
4a:23:2e:7a:ac:08,131,-74
6f:27:39:4f:64:1d,131,-70
4a:23:2e:7a:ac:08,131,-74
6f:27:39:4f:64:1d,131,-69
6f:27:39:4f:64:1d,132,-69
4a:23:2e:7a:ac:08,132,-80
4a:23:2e:7a:ac:08,133,-76
4a:23:2e:7a:ac:08,133,-74
6f:27:39:4f:64:1d,133,-69
4a:23:2e:7a:ac:08,133,-74
6f:27:39:4f:64:1d,133,-67
6f:27:39:4f:64:1d,133,-69
4a:23:2e:7a:ac:08,133,-76
6f:27:39:4f:64:1d,133,-69
4a:23:2e:7a:ac:08,134,-74
6f:27:39:4f:64:1d,134,-69
6f:27:39:4f:64:1d,134,-75
6f:27:39:4f:64:1d,135,-69
4a:23:2e:7a:ac:08,135,-74
4a:23:2e:7a:ac:08,135,-74
6f:27:39:4f:64:1d,135,-75
4a:23:2e:7a:ac:08,135,-74
4a:23:2e:7a:ac:08,136,-74
6f:27:39:4f:64:1d,137,-67
4a:23:2e:7a:ac:08,137,-80
6f:27:39:4f:64:1d,137,-69
4a:23:2e:7a:ac:08,137,-74
4a:23:2e:7a:ac:08,138,-74
6f:27:39:4f:64:1d,138,-69
4a:23:2e:7a:ac:08,138,-81
6f:27:39:4f:64:1d,138,-68
6f:27:39:4f:64:1d,139,-71
4a:23:2e:7a:ac:08,139,-74
6f:27:39:4f:64:1d,139,-69
4a:23:2e:7a:ac:08,139,-74
6f:27:39:4f:64:1d,139,-69
4a:23:2e:7a:ac:08,139,-74
4a:23:2e:7a:ac:08,140,-74
6f:27:39:4f:64:1d,140,-69
4a:23:2e:7a:ac:08,140,-74
4a:23:2e:7a:ac:08,140,-74
4a:23:2e:7a:ac:08,141,-74
6f:27:39:4f:64:1d,141,-67
4a:23:2e:7a:ac:08,141,-76
6f:27:39:4f:64:1d,141,-69
6f:27:39:4f:64:1d,141,-71
4a:23:2e:7a:ac:08,141,-74
4a:23:2e:7a:ac:08,142,-74
6f:27:39:4f:64:1d,142,-69
4a:23:2e:7a:ac:08,142,-80
4a:23:2e:7a:ac:08,143,-74
6f:27:39:4f:64:1d,143,-71
6f:27:39:4f:64:1d,143,-71
6f:27:39:4f:64:1d,143,-69
4a:23:2e:7a:ac:08,145,-80
6f:27:39:4f:64:1d,145,-70
4a:23:2e:7a:ac:08,145,-74
6f:27:39:4f:64:1d,145,-69
6f:27:39:4f:64:1d,145,-69
4a:23:2e:7a:ac:08,146,-74
6f:27:39:4f:64:1d,146,-69
4a:23:2e:7a:ac:08,146,-74
6f:27:39:4f:64:1d,146,-69
6f:27:39:4f:64:1d,147,-69
6f:27:39:4f:64:1d,147,-69
6f:27:39:4f:64:1d,147,-68
6f:27:39:4f:64:1d,148,-69
4a:23:2e:7a:ac:08,148,-81
6f:27:39:4f:64:1d,148,-69
4a:23:2e:7a:ac:08,148,-75
4a:23:2e:7a:ac:08,149,-74
4a:23:2e:7a:ac:08,149,-75
4a:23:2e:7a:ac:08,149,-81
4a:23:2e:7a:ac:08,149,-74
6f:27:39:4f:64:1d,149,-69
4a:23:2e:7a:ac:08,150,-76
6f:27:39:4f:64:1d,150,-69
4a:23:2e:7a:ac:08,150,-74
6f:27:39:4f:64:1d,150,-69
4a:23:2e:7a:ac:08,151,-74
6f:27:39:4f:64:1d,151,-69
4a:23:2e:7a:ac:08,151,-74
4a:23:2e:7a:ac:08,151,-74
4a:23:2e:7a:ac:08,151,-74
4a:23:2e:7a:ac:08,152,-74
6f:27:39:4f:64:1d,152,-69
4a:23:2e:7a:ac:08,152,-80
6f:27:39:4f:64:1d,152,-69
6f:27:39:4f:64:1d,153,-69
4a:23:2e:7a:ac:08,153,-74
4a:23:2e:7a:ac:08,154,-75
6f:27:39:4f:64:1d,154,-69
6f:27:39:4f:64:1d,154,-75
4a:23:2e:7a:ac:08,155,-74
6f:27:39:4f:64:1d,155,-69
4a:23:2e:7a:ac:08,155,-77
4a:23:2e:7a:ac:08,155,-74
4a:23:2e:7a:ac:08,156,-74
4a:23:2e:7a:ac:08,156,-81
4a:23:2e:7a:ac:08,156,-74
6f:27:39:4f:64:1d,157,-66
4a:23:2e:7a:ac:08,157,-74
4a:23:2e:7a:ac:08,158,-74
4a:23:2e:7a:ac:08,158,-76
4a:23:2e:7a:ac:08,158,-77
6f:27:39:4f:64:1d,158,-69
4a:23:2e:7a:ac:08,159,-74
6f:27:39:4f:64:1d,159,-70
4a:23:2e:7a:ac:08,159,-75
6f:27:39:4f:64:1d,160,-69
6f:27:39:4f:64:1d,160,-69
4a:23:2e:7a:ac:08,160,-74
4a:23:2e:7a:ac:08,161,-74
4a:23:2e:7a:ac:08,161,-74
4a:23:2e:7a:ac:08,161,-74
4a:23:2e:7a:ac:08,161,-74
6f:27:39:4f:64:1d,162,-69
4a:23:2e:7a:ac:08,162,-74
6f:27:39:4f:64:1d,162,-68
6f:27:39:4f:64:1d,162,-68
4a:23:2e:7a:ac:08,162,-74
6f:27:39:4f:64:1d,163,-69
4a:23:2e:7a:ac:08,163,-74
6f:27:39:4f:64:1d,163,-69
6f:27:39:4f:64:1d,163,-72
4a:23:2e:7a:ac:08,164,-74
6f:27:39:4f:64:1d,164,-69
4a:23:2e:7a:ac:08,164,-74
6f:27:39:4f:64:1d,164,-69
4a:23:2e:7a:ac:08,164,-74
4a:23:2e:7a:ac:08,165,-76
4a:23:2e:7a:ac:08,165,-74
6f:27:39:4f:64:1d,165,-67
6f:27:39:4f:64:1d,166,-67
6f:27:39:4f:64:1d,166,-69
4a:23:2e:7a:ac:08,166,-74
6f:27:39:4f:64:1d,166,-69
6f:27:39:4f:64:1d,166,-69
4a:23:2e:7a:ac:08,166,-74
6f:27:39:4f:64:1d,167,-69
4a:23:2e:7a:ac:08,167,-76
6f:27:39:4f:64:1d,167,-69
4a:23:2e:7a:ac:08,167,-74
6f:27:39:4f:64:1d,167,-68
4a:23:2e:7a:ac:08,167,-80
4a:23:2e:7a:ac:08,168,-80
6f:27:39:4f:64:1d,168,-69
4a:23:2e:7a:ac:08,168,-74
4a:23:2e:7a:ac:08,168,-76
6f:27:39:4f:64:1d,169,-69
4a:23:2e:7a:ac:08,169,-74
4a:23:2e:7a:ac:08,169,-75
4a:23:2e:7a:ac:08,169,-81
4a:23:2e:7a:ac:08,169,-74
6f:27:39:4f:64:1d,170,-73
4a:23:2e:7a:ac:08,170,-74
6f:27:39:4f:64:1d,170,-69
4a:23:2e:7a:ac:08,170,-77
4a:23:2e:7a:ac:08,171,-74
6f:27:39:4f:64:1d,171,-68
4a:23:2e:7a:ac:08,171,-74
6f:27:39:4f:64:1d,171,-68
4a:23:2e:7a:ac:08,171,-76
4a:23:2e:7a:ac:08,172,-74
6f:27:39:4f:64:1d,172,-68
4a:23:2e:7a:ac:08,172,-74
6f:27:39:4f:64:1d,172,-68
4a:23:2e:7a:ac:08,172,-74
4a:23:2e:7a:ac:08,173,-74
6f:27:39:4f:64:1d,173,-68
4a:23:2e:7a:ac:08,173,-74
4a:23:2e:7a:ac:08,173,-74
6f:27:39:4f:64:1d,174,-67
6f:27:39:4f:64:1d,174,-69
4a:23:2e:7a:ac:08,174,-74
4a:23:2e:7a:ac:08,175,-74
6f:27:39:4f:64:1d,175,-68
4a:23:2e:7a:ac:08,175,-74
6f:27:39:4f:64:1d,175,-68
4a:23:2e:7a:ac:08,175,-74
6f:27:39:4f:64:1d,176,-68
4a:23:2e:7a:ac:08,176,-74
6f:27:39:4f:64:1d,176,-68
