AdvA,time,rssi
42:1c:99:64:00:04,110,-65
42:1c:99:64:00:04,110,-65
42:1c:99:64:00:04,110,-65
42:1c:99:64:00:04,112,-63
42:1c:99:64:00:04,112,-65
42:1c:99:64:00:04,112,-65
7f:19:2f:8f:67:93,113,-100
42:1c:99:64:00:04,113,-71
42:1c:99:64:00:04,113,-65
42:1c:99:64:00:04,114,-65
42:1c:99:64:00:04,114,-65
42:1c:99:64:00:04,114,-71
42:1c:99:64:00:04,116,-65
42:1c:99:64:00:04,116,-67
42:1c:99:64:00:04,117,-65
42:1c:99:64:00:04,117,-65
42:1c:99:64:00:04,118,-65
42:1c:99:64:00:04,118,-65
42:1c:99:64:00:04,118,-65
42:1c:99:64:00:04,120,-63
42:1c:99:64:00:04,121,-65
42:1c:99:64:00:04,121,-65
42:1c:99:64:00:04,122,-65
42:1c:99:64:00:04,122,-65
42:1c:99:64:00:04,123,-65
42:1c:99:64:00:04,124,-64
42:1c:99:64:00:04,124,-65
42:1c:99:64:00:04,125,-65
42:1c:99:64:00:04,125,-65
42:1c:99:64:00:04,125,-65
42:1c:99:64:00:04,125,-65
42:1c:99:64:00:04,126,-65
42:1c:99:64:00:04,126,-65
42:1c:99:64:00:04,127,-65
42:1c:99:64:00:04,127,-65
42:1c:99:64:00:04,128,-65
42:1c:99:64:00:04,128,-63
42:1c:99:64:00:04,128,-67
42:1c:99:64:00:04,129,-65
42:1c:99:64:00:04,129,-65
42:1c:99:64:00:04,130,-71
42:1c:99:64:00:04,130,-65
42:1c:99:64:00:04,131,-65
42:1c:99:64:00:04,131,-66
42:1c:99:64:00:04,132,-63
42:1c:99:64:00:04,133,-65
42:1c:99:64:00:04,133,-65
42:1c:99:64:00:04,134,-65
42:1c:99:64:00:04,134,-71
42:1c:99:64:00:04,135,-65
42:1c:99:64:00:04,135,-65
42:1c:99:64:00:04,135,-65
42:1c:99:64:00:04,136,-63
42:1c:99:64:00:04,136,-65
42:1c:99:64:00:04,136,-65
42:1c:99:64:00:04,137,-65
42:1c:99:64:00:04,138,-67
42:1c:99:64:00:04,138,-65
42:1c:99:64:00:04,139,-65
42:1c:99:64:00:04,139,-65
42:1c:99:64:00:04,139,-65
42:1c:99:64:00:04,139,-71
42:1c:99:64:00:04,141,-63
42:1c:99:64:00:04,141,-65
42:1c:99:64:00:04,141,-65
42:1c:99:64:00:04,142,-71
4c:9c:b1:84:3d:6e,142,-102
42:1c:99:64:00:04,142,-65
42:1c:99:64:00:04,143,-65
42:1c:99:64:00:04,144,-63
42:1c:99:64:00:04,144,-63
42:1c:99:64:00:04,145,-65
