AdvA,time,rssi
52:3c:e5:4d:01:e9,40,-62
52:3c:e5:4d:01:e9,41,-62
52:3c:e5:4d:01:e9,41,-62
52:3c:e5:4d:01:e9,42,-63
52:3c:e5:4d:01:e9,43,-63
52:3c:e5:4d:01:e9,46,-68
52:3c:e5:4d:01:e9,46,-69
52:3c:e5:4d:01:e9,46,-72
52:3c:e5:4d:01:e9,47,-72
52:3c:e5:4d:01:e9,47,-70
52:3c:e5:4d:01:e9,47,-72
52:3c:e5:4d:01:e9,48,-72
52:3c:e5:4d:01:e9,49,-64
52:3c:e5:4d:01:e9,49,-68
52:3c:e5:4d:01:e9,50,-78
52:3c:e5:4d:01:e9,50,-78
52:3c:e5:4d:01:e9,50,-72
52:3c:e5:4d:01:e9,51,-70
52:3c:e5:4d:01:e9,51,-66
52:3c:e5:4d:01:e9,52,-63
52:3c:e5:4d:01:e9,52,-64
6d:33:0c:93:85:32,53,-59
6d:33:0c:93:85:32,54,-59
52:3c:e5:4d:01:e9,54,-64
52:3c:e5:4d:01:e9,54,-66
6d:33:0c:93:85:32,54,-60
52:3c:e5:4d:01:e9,55,-66
52:3c:e5:4d:01:e9,55,-65
52:3c:e5:4d:01:e9,55,-64
6d:33:0c:93:85:32,55,-60
6d:33:0c:93:85:32,55,-60
52:3c:e5:4d:01:e9,56,-64
52:3c:e5:4d:01:e9,57,-63
6d:33:0c:93:85:32,57,-65
52:3c:e5:4d:01:e9,57,-62
6d:33:0c:93:85:32,57,-63
52:3c:e5:4d:01:e9,57,-62
52:3c:e5:4d:01:e9,58,-69
6d:33:0c:93:85:32,58,-62
52:3c:e5:4d:01:e9,58,-67
6d:33:0c:93:85:32,58,-66
52:3c:e5:4d:01:e9,58,-67
6d:33:0c:93:85:32,59,-62
52:3c:e5:4d:01:e9,59,-69
6d:33:0c:93:85:32,59,-60
52:3c:e5:4d:01:e9,59,-67
6d:33:0c:93:85:32,59,-61
52:3c:e5:4d:01:e9,60,-66
52:3c:e5:4d:01:e9,60,-65
6d:33:0c:93:85:32,60,-60
52:3c:e5:4d:01:e9,61,-65
0a:55:27:ce:48:94,61,-91
52:3c:e5:4d:01:e9,61,-65
6d:33:0c:93:85:32,61,-62
52:3c:e5:4d:01:e9,61,-64
6d:33:0c:93:85:32,61,-62
6d:33:0c:93:85:32,62,-62
52:3c:e5:4d:01:e9,62,-60
6d:33:0c:93:85:32,62,-62
52:3c:e5:4d:01:e9,62,-64
6d:33:0c:93:85:32,62,-62
52:3c:e5:4d:01:e9,63,-64
6d:33:0c:93:85:32,63,-62
52:3c:e5:4d:01:e9,63,-64
52:3c:e5:4d:01:e9,63,-64
52:3c:e5:4d:01:e9,63,-64
52:3c:e5:4d:01:e9,64,-64
6d:33:0c:93:85:32,64,-62
52:3c:e5:4d:01:e9,64,-64
52:3c:e5:4d:01:e9,64,-60
52:3c:e5:4d:01:e9,65,-64
52:3c:e5:4d:01:e9,65,-64
6d:33:0c:93:85:32,65,-62
52:3c:e5:4d:01:e9,66,-64
6d:33:0c:93:85:32,66,-68
52:3c:e5:4d:01:e9,66,-65
52:3c:e5:4d:01:e9,66,-64
6d:33:0c:93:85:32,66,-62
6d:33:0c:93:85:32,67,-62
6d:33:0c:93:85:32,67,-68
6d:33:0c:93:85:32,67,-62
52:3c:e5:4d:01:e9,67,-64
52:3c:e5:4d:01:e9,68,-64
52:3c:e5:4d:01:e9,68,-64
52:3c:e5:4d:01:e9,68,-64
6d:33:0c:93:85:32,68,-62
52:3c:e5:4d:01:e9,69,-65
6d:33:0c:93:85:32,69,-60
52:3c:e5:4d:01:e9,69,-64
6d:33:0c:93:85:32,70,-68
6d:33:0c:93:85:32,70,-62
52:3c:e5:4d:01:e9,70,-64
52:3c:e5:4d:01:e9,71,-64
6d:33:0c:93:85:32,71,-62
52:3c:e5:4d:01:e9,71,-64
6d:33:0c:93:85:32,71,-62
6d:33:0c:93:85:32,71,-62
52:3c:e5:4d:01:e9,71,-70
52:3c:e5:4d:01:e9,72,-64
52:3c:e5:4d:01:e9,73,-65
52:3c:e5:4d:01:e9,74,-65
6d:33:0c:93:85:32,74,-63
52:3c:e5:4d:01:e9,74,-71
6d:33:0c:93:85:32,74,-63
52:3c:e5:4d:01:e9,74,-65
6d:33:0c:93:85:32,74,-65
52:3c:e5:4d:01:e9,75,-67
52:3c:e5:4d:01:e9,75,-65
6d:33:0c:93:85:32,75,-63
52:3c:e5:4d:01:e9,75,-65
6d:33:0c:93:85:32,75,-62
52:3c:e5:4d:01:e9,76,-65
52:3c:e5:4d:01:e9,76,-65
52:3c:e5:4d:01:e9,76,-65
52:3c:e5:4d:01:e9,77,-65
6d:33:0c:93:85:32,77,-62
6d:33:0c:93:85:32,77,-63
6d:33:0c:93:85:32,77,-63
6d:33:0c:93:85:32,78,-62
52:3c:e5:4d:01:e9,78,-66
6d:33:0c:93:85:32,79,-60
52:3c:e5:4d:01:e9,79,-80
6d:33:0c:93:85:32,79,-61
52:3c:e5:4d:01:e9,79,-78
52:3c:e5:4d:01:e9,79,-77
52:3c:e5:4d:01:e9,80,-76
6d:33:0c:93:85:32,80,-62
52:3c:e5:4d:01:e9,80,-78
6d:33:0c:93:85:32,80,-64
6d:33:0c:93:85:32,81,-60
52:3c:e5:4d:01:e9,81,-75
6d:33:0c:93:85:32,81,-65
52:3c:e5:4d:01:e9,81,-76
52:3c:e5:4d:01:e9,82,-76
6d:33:0c:93:85:32,82,-60
52:3c:e5:4d:01:e9,82,-76
6d:33:0c:93:85:32,82,-60
6d:33:0c:93:85:32,83,-61
6d:33:0c:93:85:32,83,-61
52:3c:e5:4d:01:e9,83,-74
6d:33:0c:93:85:32,84,-62
52:3c:e5:4d:01:e9,84,-68
6d:33:0c:93:85:32,84,-60
6d:33:0c:93:85:32,84,-65
52:3c:e5:4d:01:e9,84,-66
52:3c:e5:4d:01:e9,85,-64
6d:33:0c:93:85:32,85,-62
52:3c:e5:4d:01:e9,85,-65
52:3c:e5:4d:01:e9,86,-66
52:3c:e5:4d:01:e9,86,-71
52:3c:e5:4d:01:e9,86,-65
6d:33:0c:93:85:32,86,-62
6d:33:0c:93:85:32,87,-62
52:3c:e5:4d:01:e9,87,-65
52:3c:e5:4d:01:e9,87,-65
52:3c:e5:4d:01:e9,87,-67
52:3c:e5:4d:01:e9,88,-65
6d:33:0c:93:85:32,88,-62
52:3c:e5:4d:01:e9,88,-67
6d:33:0c:93:85:32,88,-62
6d:33:0c:93:85:32,89,-62
6d:33:0c:93:85:32,90,-61
6d:33:0c:93:85:32,90,-60
6d:33:0c:93:85:32,90,-62
6d:33:0c:93:85:32,90,-62
52:3c:e5:4d:01:e9,91,-64
6d:33:0c:93:85:32,91,-63
6d:33:0c:93:85:32,91,-61
6d:33:0c:93:85:32,92,-67
52:3c:e5:4d:01:e9,92,-69
6d:33:0c:93:85:32,92,-69
52:3c:e5:4d:01:e9,92,-69
52:3c:e5:4d:01:e9,92,-68
6d:33:0c:93:85:32,92,-63
52:3c:e5:4d:01:e9,93,-66
6d:33:0c:93:85:32,93,-62
52:3c:e5:4d:01:e9,93,-66
52:3c:e5:4d:01:e9,93,-66
6d:33:0c:93:85:32,93,-61
6d:33:0c:93:85:32,94,-60
52:3c:e5:4d:01:e9,94,-64
6d:33:0c:93:85:32,94,-67
52:3c:e5:4d:01:e9,94,-68
6d:33:0c:93:85:32,94,-61
52:3c:e5:4d:01:e9,95,-66
52:3c:e5:4d:01:e9,95,-66
6d:33:0c:93:85:32,95,-70
52:3c:e5:4d:01:e9,95,-64
6d:33:0c:93:85:32,95,-65
39:9b:19:1c:f0:b2,96,-91
52:3c:e5:4d:01:e9,96,-65
6d:33:0c:93:85:32,96,-66
6d:33:0c:93:85:32,97,-66
02:51:3e:c2:49:84,97,-91
6d:33:0c:93:85:32,97,-65
02:51:36:c2:48:94,97,-90
02:51:16:c2:48:84,98,-90
52:3c:e5:4d:01:e9,98,-65
6d:33:0c:93:85:32,98,-65
52:3c:e5:4d:01:e9,98,-65
02:51:36:c2:48:c4,98,-90
52:3c:e5:4d:01:e9,99,-65
6d:33:0c:93:85:32,99,-65
52:3c:e5:4d:01:e9,99,-66
6d:33:0c:93:85:32,99,-65
52:3c:e5:4d:01:e9,99,-67
6d:33:0c:93:85:32,100,-64
52:3c:e5:4d:01:e9,100,-66
52:3c:e5:4d:01:e9,100,-65
6d:33:0c:93:85:32,100,-63
6d:33:0c:93:85:32,100,-64
52:3c:e5:4d:01:e9,101,-66
52:3c:e5:4d:01:e9,101,-66
6d:33:0c:93:85:32,102,-62
52:3c:e5:4d:01:e9,102,-68
52:3c:e5:4d:01:e9,102,-67
52:3c:e5:4d:01:e9,102,-68
6d:33:0c:93:85:32,103,-66
52:3c:e5:4d:01:e9,104,-66
52:3c:e5:4d:01:e9,104,-66
52:3c:e5:4d:01:e9,104,-66
52:3c:e5:4d:01:e9,105,-67
6d:33:0c:93:85:32,105,-62
52:3c:e5:4d:01:e9,105,-67
6d:33:0c:93:85:32,105,-64
52:3c:e5:4d:01:e9,106,-69
6d:33:0c:93:85:32,106,-60
6d:33:0c:93:85:32,106,-62
52:3c:e5:4d:01:e9,107,-69
6d:33:0c:93:85:32,107,-62
52:3c:e5:4d:01:e9,107,-68
02:51:27:c2:48:84,107,-90
6d:33:0c:93:85:32,108,-64
52:3c:e5:4d:01:e9,108,-68
6d:33:0c:93:85:32,108,-64
52:3c:e5:4d:01:e9,108,-68
6d:33:0c:93:85:32,108,-62
52:3c:e5:4d:01:e9,108,-69
6d:33:0c:93:85:32,108,-62
0a:51:36:c2:49:84,109,-90
52:3c:e5:4d:01:e9,109,-67
52:3c:e5:4d:01:e9,109,-67
52:3c:e5:4d:01:e9,109,-67
6d:33:0c:93:85:32,109,-62
52:3c:e5:4d:01:e9,110,-67
52:3c:e5:4d:01:e9,110,-67
6d:33:0c:93:85:32,110,-62
52:3c:e5:4d:01:e9,110,-67
52:3c:e5:4d:01:e9,111,-67
6d:33:0c:93:85:32,111,-62
52:3c:e5:4d:01:e9,111,-67
6d:33:0c:93:85:32,111,-62
02:59:36:c2:48:84,111,-90
6d:33:0c:93:85:32,111,-62
02:51:36:c2:48:84,112,-90
52:3c:e5:4d:01:e9,112,-68
6d:33:0c:93:85:32,112,-60
02:51:36:c2:49:84,112,-89
6d:33:0c:93:85:32,112,-68
52:3c:e5:4d:01:e9,112,-68
6d:33:0c:93:85:32,112,-62
6d:33:0c:93:85:32,113,-62
52:3c:e5:4d:01:e9,113,-68
6d:33:0c:93:85:32,113,-62
52:3c:e5:4d:01:e9,113,-68
52:3c:e5:4d:01:e9,114,-68
02:51:26:c2:48:84,114,-89
6d:33:0c:93:85:32,114,-61
02:51:36:c2:48:c4,114,-91
52:3c:e5:4d:01:e9,114,-69
00:51:36:c2:48:84,115,-90
6d:33:0c:93:85:32,115,-62
52:3c:e5:4d:01:e9,115,-68
6d:33:0c:93:85:32,115,-62
6d:33:0c:93:85:32,115,-62
52:3c:e5:4d:01:e9,116,-68
6d:33:0c:93:85:32,116,-62
52:3c:e5:4d:01:e9,116,-74
6d:33:0c:93:85:32,116,-62
52:3c:e5:4d:01:e9,116,-68
02:51:36:c2:48:84,116,-90
6d:33:0c:93:85:32,116,-62
52:3c:e5:4d:01:e9,116,-68
6d:33:0c:93:85:32,117,-62
52:3c:e5:4d:01:e9,117,-68
52:3c:e5:4d:01:e9,118,-68
02:51:26:c2:48:84,118,-89
02:51:36:c2:48:c4,118,-89
6d:33:0c:93:85:32,119,-62
02:51:36:c2:48:84,119,-90
02:51:27:c2:41:94,119,-89
52:3c:e5:4d:01:e9,119,-68
6d:33:0c:93:85:32,119,-62
02:51:36:a2:48:87,120,-90
6d:33:0c:93:85:32,120,-64
52:3c:e5:4d:01:e9,120,-68
02:55:37:4a:49:a4,120,-91
52:3c:e5:4d:01:e9,120,-68
6d:33:0c:93:85:32,120,-62
52:3c:e5:4d:01:e9,121,-68
6d:33:0c:93:85:32,121,-62
52:3c:e5:4d:01:e9,121,-68
6d:33:0c:93:85:32,121,-64
52:3c:e5:4d:01:e9,121,-67
6d:33:0c:93:85:32,122,-63
52:3c:e5:4d:01:e9,122,-69
6d:33:0c:93:85:32,123,-62
6d:33:0c:93:85:32,123,-64
52:3c:e5:4d:01:e9,123,-68
6d:33:0c:93:85:32,124,-64
6d:33:0c:93:85:32,124,-66
52:3c:e5:4d:01:e9,124,-67
52:3c:e5:4d:01:e9,124,-66
52:3c:e5:4d:01:e9,125,-66
6d:33:0c:93:85:32,125,-63
52:3c:e5:4d:01:e9,126,-67
6d:33:0c:93:85:32,126,-69
52:3c:e5:4d:01:e9,126,-67
6d:33:0c:93:85:32,127,-70
52:3c:e5:4d:01:e9,127,-67
52:3c:e5:4d:01:e9,127,-67
52:3c:e5:4d:01:e9,127,-66
6d:33:0c:93:85:32,128,-64
52:3c:e5:4d:01:e9,128,-72
52:3c:e5:4d:01:e9,128,-66
6d:33:0c:93:85:32,128,-64
52:3c:e5:4d:01:e9,128,-66
02:51:35:c2:48:84,128,-92
52:3c:e5:4d:01:e9,129,-66
6d:33:0c:93:85:32,129,-65
52:3c:e5:4d:01:e9,129,-66
52:3c:e5:4d:01:e9,130,-66
52:3c:e5:4d:01:e9,130,-66
6d:33:0c:93:85:32,130,-63
6d:33:0c:93:85:32,131,-70
52:3c:e5:4d:01:e9,131,-66
6d:33:0c:93:85:32,131,-64
6d:33:0c:93:85:32,132,-65
6d:33:0c:93:85:32,132,-64
02:5a:26:f2:48:da,132,-93
6d:33:0c:93:85:32,132,-64
52:3c:e5:4d:01:e9,132,-66
6d:33:0c:93:85:32,132,-64
52:3c:e5:4d:01:e9,132,-66
52:3c:e5:4d:01:e9,133,-66
52:3c:e5:4d:01:e9,133,-66
52:3c:e5:4d:01:e9,133,-66
6d:33:0c:93:85:32,134,-64
52:3c:e5:4d:01:e9,134,-66
6d:33:0c:93:85:32,134,-63
52:3c:e5:4d:01:e9,135,-65
52:3c:e5:4d:01:e9,136,-66
6d:33:0c:93:85:32,136,-65
52:3c:e5:4d:01:e9,136,-65
6d:33:0c:93:85:32,136,-65
6d:33:0c:93:85:32,137,-64
6d:33:0c:93:85:32,137,-64
52:3c:e5:4d:01:e9,137,-66
6d:33:0c:93:85:32,137,-64
52:3c:e5:4d:01:e9,137,-66
6d:33:0c:93:85:32,138,-64
52:3c:e5:4d:01:e9,138,-66
52:3c:e5:4d:01:e9,138,-66
52:3c:e5:4d:01:e9,138,-66
6d:33:0c:93:85:32,139,-64
6d:33:0c:93:85:32,139,-64
52:3c:e5:4d:01:e9,139,-66
6d:33:0c:93:85:32,139,-64
52:3c:e5:4d:01:e9,139,-65
6d:33:0c:93:85:32,140,-64
6d:33:0c:93:85:32,140,-64
52:3c:e5:4d:01:e9,140,-65
6d:33:0c:93:85:32,141,-64
6d:33:0c:93:85:32,141,-64
52:3c:e5:4d:01:e9,141,-65
6d:33:0c:93:85:32,142,-64
52:3c:e5:4d:01:e9,142,-65
52:3c:e5:4d:01:e9,142,-65
82:59:3e:c2:48:84,143,-92
6d:33:0c:93:85:32,143,-62
52:3c:e5:4d:01:e9,143,-65
52:3c:e5:4d:01:e9,143,-66
52:3c:e5:4d:01:e9,143,-68
52:3c:e5:4d:01:e9,144,-65
6d:33:0c:93:85:32,144,-64
52:3c:e5:4d:01:e9,145,-66
6d:33:0c:93:85:32,145,-64
52:3c:e5:4d:01:e9,146,-67
52:3c:e5:4d:01:e9,146,-65
52:3c:e5:4d:01:e9,146,-69
6d:33:0c:93:85:32,146,-63
52:3c:e5:4d:01:e9,147,-78
0e:51:36:c2:4c:84,147,-91
6d:33:0c:93:85:32,147,-60
02:51:36:c2:40:8c,147,-91
6d:33:0c:93:85:32,147,-62
52:3c:e5:4d:01:e9,147,-78
6d:33:0c:93:85:32,148,-62
52:3c:e5:4d:01:e9,148,-68
52:3c:e5:4d:01:e9,148,-68
6d:33:0c:93:85:32,149,-64
52:3c:e5:4d:01:e9,149,-64
b8:9b:18:1c:f0:38,149,-99
52:3c:e5:4d:01:e9,149,-72
6d:33:0c:93:85:32,149,-65
52:3c:e5:4d:01:e9,149,-71
6d:33:0c:93:85:32,150,-63
52:3c:e5:4d:01:e9,150,-64
6d:33:0c:93:85:32,150,-63
52:3c:e5:4d:01:e9,150,-67
52:3c:e5:4d:01:e9,151,-69
52:3c:e5:4d:01:e9,151,-64
6d:33:0c:93:85:32,151,-62
52:3c:e5:4d:01:e9,151,-68
52:3c:e5:4d:01:e9,152,-68
6d:33:0c:93:85:32,153,-65
52:3c:e5:4d:01:e9,153,-68
6d:33:0c:93:85:32,153,-63
52:3c:e5:4d:01:e9,153,-64
6d:33:0c:93:85:32,153,-61
52:3c:e5:4d:01:e9,153,-68
6d:33:0c:93:85:32,154,-63
52:3c:e5:4d:01:e9,154,-66
6d:33:0c:93:85:32,154,-64
52:3c:e5:4d:01:e9,154,-68
6d:33:0c:93:85:32,154,-62
52:3c:e5:4d:01:e9,154,-68
6d:33:0c:93:85:32,155,-61
6d:33:0c:93:85:32,155,-63
6d:33:0c:93:85:32,156,-63
6d:33:0c:93:85:32,156,-63
52:3c:e5:4d:01:e9,156,-70
6d:33:0c:93:85:32,157,-63
52:3c:e5:4d:01:e9,157,-68
6d:33:0c:93:85:32,157,-63
52:3c:e5:4d:01:e9,157,-68
6d:33:0c:93:85:32,157,-63
52:3c:e5:4d:01:e9,157,-68
6d:33:0c:93:85:32,158,-63
52:3c:e5:4d:01:e9,158,-68
6d:33:0c:93:85:32,158,-62
52:3c:e5:4d:01:e9,158,-68
6d:33:0c:93:85:32,158,-68
52:3c:e5:4d:01:e9,158,-67
52:3c:e5:4d:01:e9,158,-67
52:3c:e5:4d:01:e9,159,-73
52:3c:e5:4d:01:e9,159,-67
6d:33:0c:93:85:32,159,-61
52:3c:e5:4d:01:e9,159,-68
6d:33:0c:93:85:32,159,-69
6d:33:0c:93:85:32,160,-63
6d:33:0c:93:85:32,160,-65
6d:33:0c:93:85:32,160,-63
52:3c:e5:4d:01:e9,160,-68
52:3c:e5:4d:01:e9,161,-68
6d:33:0c:93:85:32,161,-63
52:3c:e5:4d:01:e9,161,-68
6d:33:0c:93:85:32,161,-63
52:3c:e5:4d:01:e9,161,-69
52:3c:e5:4d:01:e9,162,-78
6d:33:0c:93:85:32,162,-62
52:3c:e5:4d:01:e9,162,-78
52:3c:e5:4d:01:e9,162,-78
6d:33:0c:93:85:32,162,-62
52:3c:e5:4d:01:e9,162,-72
52:3c:e5:4d:01:e9,163,-72
52:3c:e5:4d:01:e9,163,-72
02:51:36:c2:40:94,163,-102
52:3c:e5:4d:01:e9,164,-78
6d:33:0c:93:85:32,164,-60
6d:33:0c:93:85:32,164,-63
6d:33:0c:93:85:32,164,-63
02:51:36:c2:48:84,165,-92
6d:33:0c:93:85:32,165,-64
52:3c:e5:4d:01:e9,165,-68
11:51:36:c2:48:84,165,-92
6d:33:0c:93:85:32,165,-63
6d:33:0c:93:85:32,166,-69
52:3c:e5:4d:01:e9,166,-64
6d:33:0c:93:85:32,166,-64
52:3c:e5:4d:01:e9,166,-67
6d:33:0c:93:85:32,166,-62
52:3c:e5:4d:01:e9,166,-66
6d:33:0c:93:85:32,166,-69
52:3c:e5:4d:01:e9,166,-66
52:3c:e5:4d:01:e9,167,-62
6d:33:0c:93:85:32,167,-64
6d:33:0c:93:85:32,167,-71
52:3c:e5:4d:01:e9,168,-69
52:3c:e5:4d:01:e9,168,-66
6d:33:0c:93:85:32,169,-62
52:3c:e5:4d:01:e9,169,-68
52:3c:e5:4d:01:e9,170,-67
6d:33:0c:93:85:32,170,-61
6d:33:0c:93:85:32,170,-64
6d:33:0c:93:85:32,171,-65
52:3c:e5:4d:01:e9,171,-68
02:53:36:c2:49:94,171,-90
52:3c:e5:4d:01:e9,171,-68
6d:33:0c:93:85:32,172,-62
6d:33:0c:93:85:32,172,-63
6d:33:0c:93:85:32,172,-64
6d:33:0c:93:85:32,172,-65
52:3c:e5:4d:01:e9,172,-64
6d:33:0c:93:85:32,173,-66
52:3c:e5:4d:01:e9,173,-65
52:3c:e5:4d:01:e9,173,-65
52:3c:e5:4d:01:e9,174,-66
6d:33:0c:93:85:32,174,-66
52:3c:e5:4d:01:e9,174,-65
6d:33:0c:93:85:32,174,-66
52:3c:e5:4d:01:e9,174,-65
6d:33:0c:93:85:32,174,-65
52:3c:e5:4d:01:e9,174,-65
52:3c:e5:4d:01:e9,175,-65
42:d5:36:c2:48:85,175,-91
52:3c:e5:4d:01:e9,175,-65
52:3c:e5:4d:01:e9,175,-65
6d:33:0c:93:85:32,175,-70
52:3c:e5:4d:01:e9,176,-65
6d:33:0c:93:85:32,176,-64
6d:33:0c:93:85:32,176,-66
6d:33:0c:93:85:32,176,-66
6d:33:0c:93:85:32,177,-66
52:3c:e5:4d:01:e9,177,-65
6d:33:0c:93:85:32,177,-65
52:3c:e5:4d:01:e9,177,-65
52:3c:e5:4d:01:e9,178,-65
6d:33:0c:93:85:32,178,-65
52:3c:e5:4d:01:e9,178,-65
00:51:36:c2:44:84,178,-100
52:3c:e5:4d:01:e9,179,-65
52:3c:e5:4d:01:e9,179,-65
6d:33:0c:93:85:32,180,-63
52:3c:e5:4d:01:e9,180,-71
02:51:36:c2:48:94,180,-91
52:3c:e5:4d:01:e9,180,-65
6d:33:0c:93:85:32,180,-66
52:3c:e5:4d:01:e9,180,-65
52:3c:e5:4d:01:e9,181,-67
52:3c:e5:4d:01:e9,181,-65
52:3c:e5:4d:01:e9,181,-65
6d:33:0c:93:85:32,182,-65
52:3c:e5:4d:01:e9,182,-65
6d:33:0c:93:85:32,182,-65
6d:33:0c:93:85:32,182,-65
52:3c:e5:4d:01:e9,182,-65
02:51:37:d2:41:04,182,-100
6d:33:0c:93:85:32,182,-67
52:3c:e5:4d:01:e9,182,-65
6d:33:0c:93:85:32,183,-66
52:3c:e5:4d:01:e9,183,-65
52:3c:e5:4d:01:e9,183,-65
6d:33:0c:93:85:32,183,-65
6d:33:0c:93:85:32,184,-71
6d:33:0c:93:85:32,184,-71
6d:33:0c:93:85:32,184,-65
52:3c:e5:4d:01:e9,184,-65
6d:33:0c:93:85:32,184,-65
6d:33:0c:93:85:32,185,-71
52:3c:e5:4d:01:e9,185,-65
6d:33:0c:93:85:32,186,-65
52:3c:e5:4d:01:e9,186,-65
52:3c:e5:4d:01:e9,186,-67
52:3c:e5:4d:01:e9,186,-65
6d:33:0c:93:85:32,187,-65
52:3c:e5:4d:01:e9,187,-65
52:3c:e5:4d:01:e9,187,-65
52:3c:e5:4d:01:e9,188,-65
6d:33:0c:93:85:32,188,-63
52:3c:e5:4d:01:e9,188,-65
0a:40:a6:c2:68:94,188,-100
6d:33:0c:93:85:32,188,-65
52:3c:e5:4d:01:e9,188,-65
6d:33:0c:93:85:32,189,-65
02:59:b6:c2:48:86,189,-99
6d:33:0c:93:85:32,189,-65
52:3c:e5:4d:01:e9,189,-65
6d:33:0c:93:85:32,189,-65
6d:33:0c:93:85:32,190,-65
6d:33:0c:93:85:32,190,-65
52:3c:e5:4d:01:e9,190,-65
6d:33:0c:93:85:32,190,-65
52:3c:e5:4d:01:e9,190,-65
6d:33:0c:93:85:32,190,-71
6d:33:0c:93:85:32,191,-71
6d:33:0c:93:85:32,191,-65
52:3c:e5:4d:01:e9,191,-65
52:3c:e5:4d:01:e9,192,-65
6d:33:0c:93:85:32,192,-65
6d:33:0c:93:85:32,193,-65
6d:33:0c:93:85:32,193,-65
52:3c:e5:4d:01:e9,194,-65
6d:33:0c:93:85:32,194,-65
55:51:26:c2:48:86,194,-91
52:3c:e5:4d:01:e9,194,-65
02:51:26:c2:48:b4,194,-100
52:3c:e5:4d:01:e9,194,-65
6d:33:0c:93:85:32,194,-65
