,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
1,8.35%%,9.730952380952377%%,9.313095238095235%%,10.221825396825395%%,10.119841269841265%%,12.378968253968251%%,12.272222222222219%%,11.172222222222219%%,12.12222222222222%%,12.11111111111111%%,11.81111111111111%%,11.1%%,10.6%%,10.4%%,10.3%%,10.1%%,10.0%%,10.1%%,10.1%%,10.0%%
2,0.0%%,6.689682539682539%%,7.9281746031746%%,10.50753968253968%%,11.006746031746026%%,12.637301587301584%%,12.224999999999998%%,12.94722222222222%%,12.213888888888889%%,11.377777777777776%%,10.9%%,11.7%%,11.5%%,10.9%%,10.8%%,10.3%%,10.3%%,10.3%%,10.2%%,10.1%%
3,11.926190476190477%%,10.691666666666668%%,13.780952380952375%%,12.566666666666665%%,12.711111111111107%%,13.124999999999995%%,12.047222222222219%%,10.93611111111111%%,10.866666666666667%%,10.433333333333332%%,10.1%%,9.9%%,9.9%%,9.9%%,10.4%%,10.3%%,10.2%%,10.1%%,10.0%%,10.0%%
4,25.45%%,13.230555555555554%%,11.653174603174598%%,10.444047619047614%%,9.880555555555553%%,10.680555555555554%%,10.522222222222219%%,9.866666666666667%%,10.222222222222221%%,10.2%%,10.0%%,10.0%%,10.5%%,10.5%%,10.2%%,10.2%%,10.0%%,10.0%%,10.0%%,10.0%%
5,6.533333333333332%%,11.419841269841267%%,10.863888888888887%%,11.73174603174603%%,11.897222222222222%%,10.244444444444444%%,10.1%%,9.9%%,10.2%%,10.5%%,10.2%%,10.2%%,10.0%%,10.0%%,10.0%%,10.0%%,10.0%%,10.0%%,10.0%%,10.0%%
6,6.083333333333332%%,13.189285714285715%%,8.17142857142857%%,8.016666666666666%%,11.244444444444444%%,11.6%%,10.5%%,10.5%%,10.0%%,10.0%%,10.0%%,10.0%%,10.0%%,10.0%%,10.0%%,10.0%%,10.0%%,10.0%%,10.0%%,10.0%%
7,6.75%%,11.032142857142858%%,9.085317460317459%%,10.488888888888887%%,9.766666666666666%%,11.5%%,10.4%%,10.3%%,10.0%%,10.0%%,10.0%%,10.0%%,10.0%%,10.0%%,10.0%%,10.0%%,10.0%%,10.0%%,10.0%%,10.0%%
8,6.75%%,12.003571428571426%%,8.559920634920633%%,11.027777777777773%%,8.566666666666665%%,11.7%%,10.7%%,10.0%%,10.0%%,10.0%%,10.0%%,10.0%%,10.0%%,10.0%%,10.0%%,10.0%%,10.0%%,10.0%%,10.0%%,10.0%%
9,6.583333333333334%%,13.431746031746032%%,9.07142857142857%%,9.344444444444443%%,9.11111111111111%%,11.1%%,10.3%%,10.0%%,10.0%%,10.0%%,10.0%%,10.0%%,10.0%%,10.0%%,10.0%%,10.0%%,10.0%%,10.0%%,10.0%%,10.0%%
10,0.0%%,3.3833333333333333%%,9.184523809523807%%,9.925%%,11.0%%,11.0%%,10.0%%,10.0%%,10.0%%,10.0%%,10.0%%,10.0%%,10.0%%,10.0%%,10.0%%,10.0%%,10.0%%,10.0%%,10.0%%,10.0%%
