,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
1,29.0%%,43.0%%,54.0%%,72.0%%,87.0%%,89.0%%,89.0%%,89.0%%,90.0%%,90.0%%,90.0%%,90.0%%,95.0%%,95.0%%,95.0%%,95.0%%,95.0%%,95.0%%,95.0%%,95.0%%
2,10.0%%,20.0%%,41.0%%,57.0%%,70.0%%,80.0%%,84.0%%,90.0%%,91.0%%,91.0%%,93.0%%,93.0%%,95.0%%,95.0%%,100.0%%,100.0%%,100.0%%,100.0%%,100.0%%,100.0%%
3,6.0%%,8.0%%,16.0%%,36.0%%,70.0%%,79.0%%,86.0%%,89.0%%,91.0%%,91.0%%,91.0%%,98.0%%,99.0%%,100.0%%,100.0%%,100.0%%,100.0%%,100.0%%,100.0%%,100.0%%
4,1.0%%,5.0%%,15.0%%,41.0%%,66.0%%,83.0%%,88.0%%,93.0%%,93.0%%,93.0%%,93.0%%,99.0%%,99.0%%,100.0%%,100.0%%,100.0%%,100.0%%,100.0%%,100.0%%,100.0%%
5,1.0%%,7.0%%,19.0%%,46.0%%,70.0%%,81.0%%,89.0%%,96.0%%,96.0%%,96.0%%,96.0%%,96.0%%,96.0%%,96.0%%,96.0%%,99.0%%,99.0%%,100.0%%,100.0%%,100.0%%
6,2.0%%,11.0%%,34.0%%,59.0%%,82.0%%,91.0%%,91.0%%,92.0%%,96.0%%,96.0%%,96.0%%,96.0%%,96.0%%,96.0%%,96.0%%,99.0%%,99.0%%,100.0%%,100.0%%,100.0%%
7,1.0%%,15.0%%,26.0%%,63.0%%,82.0%%,96.0%%,96.0%%,96.0%%,96.0%%,96.0%%,96.0%%,96.0%%,96.0%%,96.0%%,96.0%%,96.0%%,97.0%%,97.0%%,97.0%%,99.0%%
8,1.0%%,11.0%%,24.0%%,54.0%%,81.0%%,90.0%%,90.0%%,92.0%%,99.0%%,100.0%%,100.0%%,100.0%%,100.0%%,100.0%%,100.0%%,100.0%%,100.0%%,100.0%%,100.0%%,100.0%%
9,0.0%%,8.0%%,28.0%%,50.0%%,73.0%%,85.0%%,100.0%%,100.0%%,100.0%%,100.0%%,100.0%%,100.0%%,100.0%%,100.0%%,100.0%%,100.0%%,100.0%%,100.0%%,100.0%%,100.0%%
10,0.0%%,5.0%%,21.0%%,59.0%%,82.0%%,98.0%%,100.0%%,100.0%%,100.0%%,100.0%%,100.0%%,100.0%%,100.0%%,100.0%%,100.0%%,100.0%%,100.0%%,100.0%%,100.0%%,100.0%%
11,0.0%%,2.0%%,19.0%%,58.0%%,74.0%%,89.0%%,92.0%%,92.0%%,95.0%%,100.0%%,100.0%%,100.0%%,100.0%%,100.0%%,100.0%%,100.0%%,100.0%%,100.0%%,100.0%%,100.0%%
12,0.0%%,2.0%%,21.0%%,58.0%%,82.0%%,91.0%%,96.0%%,97.0%%,97.0%%,97.0%%,100.0%%,100.0%%,100.0%%,100.0%%,100.0%%,100.0%%,100.0%%,100.0%%,100.0%%,100.0%%
13,0.0%%,2.0%%,23.0%%,54.0%%,80.0%%,90.0%%,91.0%%,91.0%%,95.0%%,100.0%%,100.0%%,100.0%%,100.0%%,100.0%%,100.0%%,100.0%%,100.0%%,100.0%%,100.0%%,100.0%%
14,0.0%%,0.0%%,23.0%%,63.0%%,78.0%%,80.0%%,90.0%%,92.0%%,97.0%%,98.0%%,100.0%%,100.0%%,100.0%%,100.0%%,100.0%%,100.0%%,100.0%%,100.0%%,100.0%%,100.0%%
15,0.0%%,1.0%%,25.0%%,58.0%%,78.0%%,82.0%%,91.0%%,93.0%%,97.0%%,98.0%%,100.0%%,100.0%%,100.0%%,100.0%%,100.0%%,100.0%%,100.0%%,100.0%%,100.0%%,100.0%%
16,0.0%%,1.0%%,16.0%%,48.0%%,77.0%%,85.0%%,91.0%%,95.0%%,97.0%%,98.0%%,100.0%%,100.0%%,100.0%%,100.0%%,100.0%%,100.0%%,100.0%%,100.0%%,100.0%%,100.0%%
17,0.0%%,7.0%%,21.0%%,49.0%%,78.0%%,86.0%%,92.0%%,94.0%%,95.0%%,96.0%%,97.0%%,98.0%%,100.0%%,100.0%%,100.0%%,100.0%%,100.0%%,100.0%%,100.0%%,100.0%%
18,4.0%%,5.0%%,25.0%%,55.0%%,83.0%%,88.0%%,90.0%%,93.0%%,95.0%%,95.0%%,96.0%%,100.0%%,100.0%%,100.0%%,100.0%%,100.0%%,100.0%%,100.0%%,100.0%%,100.0%%
19,5.0%%,7.0%%,26.0%%,64.0%%,88.0%%,88.0%%,88.0%%,91.0%%,91.0%%,91.0%%,94.0%%,100.0%%,100.0%%,100.0%%,100.0%%,100.0%%,100.0%%,100.0%%,100.0%%,100.0%%
20,4.0%%,5.0%%,36.0%%,71.0%%,87.0%%,88.0%%,90.0%%,91.0%%,91.0%%,93.0%%,95.0%%,100.0%%,100.0%%,100.0%%,100.0%%,100.0%%,100.0%%,100.0%%,100.0%%,100.0%%
