,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
1,91.81544011544011%%,92.46674436674435%%,90.60233004869225%%,90.58861760500605%%,89.91688548700964%%,90.84045647741672%%,90.93191999168722%%,91.43933888891226%%,91.68980737769796%%,91.24283512851567%%,90.96122709454116%%,91.128653476519%%,91.02757895148035%%,91.21383003429257%%,91.34647294009115%%,91.28130309652778%%,91.2553376493733%%,91.26443871004689%%,91.32568699826886%%,91.32568699826886%%
2,91.54285714285714%%,91.84300560550557%%,92.25873777301054%%,91.49028980370461%%,91.67431298724378%%,92.95866703833072%%,92.89200745049831%%,92.85891715289837%%,93.32012395603924%%,93.17902605479622%%,93.3608839667999%%,93.51334277597203%%,93.51647898574855%%,93.68692168285544%%,93.64011694477445%%,93.55944801036168%%,93.54217489058745%%,93.57441202433293%%,93.57441202433293%%,93.51779053684096%%
3,91.53095238095239%%,91.5791292041292%%,91.2722116277928%%,91.44254038747046%%,92.41170657500072%%,93.46000329361412%%,93.74036194512846%%,93.5168683050672%%,93.51558950496508%%,93.46813902557624%%,93.54319163927194%%,93.77119268083067%%,93.8768148492963%%,93.92148991101955%%,93.90796529776134%%,93.87773462837227%%,93.90859533513158%%,93.93751175445493%%,93.90400184331345%%,93.9054629771533%%
4,87.0%%,93.15074647574646%%,90.8483107235042%%,91.48009293104022%%,92.88638149037662%%,93.7213374791647%%,93.69913287867854%%,93.50464985322924%%,93.53248055572331%%,93.52911834976634%%,93.63814435880745%%,93.7796914024785%%,93.87046711439898%%,94.0246071667384%%,93.99560504729683%%,94.01653909713383%%,94.05072146753808%%,94.0352620417896%%,94.01771818214047%%,94.002251219878%%
5,84.63333333333334%%,92.94282106782106%%,90.76975253418752%%,92.15901861292969%%,93.34715908224327%%,93.80889775957812%%,94.02744597617368%%,94.03936989803786%%,93.98158094550807%%,93.86529210307326%%,93.86995460958813%%,94.04512530866512%%,94.17931581755153%%,94.11020456348227%%,94.09745156161625%%,94.13591669756572%%,94.09742824235126%%,94.09855818585407%%,94.0832899731537%%,94.0832899731537%%
6,56.0%%,93.10476190476189%%,90.6712324698006%%,91.98205607480277%%,93.30048036370017%%,94.03881914413415%%,94.06405168192518%%,94.02767211159107%%,94.00003565420761%%,93.87571692186435%%,93.929919959644%%,94.02366256279306%%,94.09074324266166%%,94.0289455085055%%,94.09414686051772%%,94.06871300823032%%,94.06184783975682%%,94.06297778325965%%,94.06439021263819%%,94.06439021263819%%
7,58.5%%,93.32380952380953%%,90.35221358019344%%,91.08330570813808%%,93.20986729920536%%,93.95111258570692%%,94.13446134400014%%,94.07216051591277%%,93.95568036604135%%,93.94063776392514%%,94.02131028142738%%,94.11484278280015%%,94.10569255415747%%,94.1465949934123%%,94.11490221350728%%,94.10141957235379%%,94.09553462201737%%,94.09690074223595%%,94.09690074223595%%,94.09690074223595%%
8,56.5%%,90.15238095238095%%,91.15584752364938%%,91.76854699081349%%,93.49038405800397%%,94.17089143134912%%,94.25748732256729%%,93.99812980959442%%,93.96046689631923%%,93.98092209910725%%,94.0865003104927%%,94.11803492075374%%,94.15233469895671%%,94.14873524163592%%,94.1092581002016%%,94.10421938446655%%,94.1075390878747%%,94.10918106414762%%,94.11054718436618%%,94.11054718436618%%
9,25.5%%,90.53333333333332%%,91.8340276553512%%,91.89046814722707%%,93.24797945380136%%,93.53611950157693%%,93.88763510796173%%,94.11280035459941%%,94.16412865408452%%,93.98310484487084%%,94.02082221400319%%,94.03418969653463%%,94.09696950077459%%,94.14270545770407%%,94.12082570154503%%,94.10706387148771%%,94.09518651465288%%,94.09631645815571%%,94.09768257837428%%,94.09768257837428%%
10,14.5%%,85.55%%,91.68769286269284%%,91.72798832374097%%,93.09365229046554%%,93.43852026427808%%,93.90071863779777%%,94.0939585446565%%,94.0740774618643%%,94.02222210029417%%,94.03899989051106%%,93.98331960090009%%,94.05585943661903%%,94.1173469669346%%,94.10914400943498%%,94.09861985421936%%,94.08619047568828%%,94.08806862867695%%,94.08806862867695%%,94.08806862867695%%
11,15.5%%,87.16666666666669%%,90.00613553113553%%,91.79213214375275%%,93.33039716303048%%,93.40348083502637%%,93.73841229272799%%,93.98179827134975%%,94.00528556687811%%,94.09676972315798%%,94.09420999214294%%,94.0707466000199%%,94.08404343999408%%,94.16546784760156%%,94.14463322326682%%,94.09874740131619%%,94.0897539361306%%,94.09088387963342%%,94.09139591240351%%,94.09139591240351%%
12,15.0%%,82.91666666666669%%,91.1776945276945%%,91.96648312753439%%,93.05971196538233%%,93.19065494405464%%,93.75450721540872%%,94.08209944782557%%,94.05963606678189%%,94.0754154371738%%,94.0078834742705%%,94.02587033680767%%,94.08957030348095%%,94.13463694572665%%,94.0989878188134%%,94.08767824007404%%,94.09435865294972%%,94.09435865294972%%,94.09435865294972%%,94.09435865294972%%
13,4.0%%,67.38333333333333%%,91.45422077922075%%,92.57371972097759%%,93.02701318470595%%,93.43628625226586%%,93.74753355481452%%,94.08340675958361%%,94.04560716347576%%,94.03554699165065%%,94.00476994956105%%,93.99883008842484%%,94.10127405645925%%,94.13921041469128%%,94.12046365752246%%,94.09063130508608%%,94.09458610734596%%,94.09759420383747%%,94.09759420383747%%,94.09759420383747%%
14,2.0%%,59.83333333333334%%,91.80454545454545%%,92.29468081380446%%,93.08063498123825%%,93.23466421627795%%,93.80123156779416%%,94.102207650295%%,94.10760070367223%%,94.07726204484231%%,94.0005769141587%%,93.96582007855858%%,94.05096237934808%%,94.16569973566467%%,94.1434834030423%%,94.09780060179364%%,94.09893054529648%%,94.10029666551505%%,94.10080869828515%%,94.10080869828515%%
15,6.0%%,57.46666666666666%%,90.88777056277057%%,92.20813124159842%%,93.2102119406876%%,93.40000041779986%%,93.80695233317815%%,94.08450098944823%%,94.07685700501361%%,94.06270960119835%%,94.02109790825642%%,93.96396212435079%%,94.09143990925267%%,94.14068335396442%%,94.11629718566164%%,94.1195358858604%%,94.10314244323746%%,94.1047844195104%%,94.10615053972897%%,94.10615053972897%%
16,6.0%%,52.91666666666666%%,90.80858585858584%%,91.876791839791%%,93.2189322575977%%,93.46169437628978%%,93.86463225619089%%,94.04150031198962%%,94.13209322765512%%,94.06059760535047%%,94.02767171050222%%,93.98783953879374%%,94.07018480450793%%,94.15199464783562%%,94.14817560453412%%,94.10344492357625%%,94.10344492357625%%,94.10594098729763%%,94.10645302006775%%,94.10645302006775%%
17,4.0%%,47.83333333333334%%,91.40057720057719%%,91.38459348874808%%,93.31052442772472%%,93.49647148312128%%,93.93595211909589%%,94.01920756737842%%,94.0709160150611%%,93.9475082820866%%,93.9750846964563%%,94.0751133023301%%,94.12780867688156%%,94.14568871079481%%,94.11951589139736%%,94.10653829279677%%,94.10653829279677%%,94.10903435651817%%,94.10903435651817%%,94.10903435651817%%
18,3.0%%,51.41666666666666%%,90.39870129870128%%,91.48689048597156%%,93.03796304691214%%,93.66539132665015%%,94.00467423097396%%,93.87804354766013%%,94.00626306844853%%,93.97448478334958%%,93.97894361300841%%,93.97950109779583%%,94.11361031323676%%,94.14547745361796%%,94.12084099733269%%,94.10739238024524%%,94.10790441301535%%,94.10903435651817%%,94.10903435651817%%,94.10903435651817%%
19,2.0%%,40.5%%,91.25158730158729%%,91.95074867047774%%,93.14471893658708%%,93.56521017619339%%,93.91251409985826%%,93.94481742381515%%,94.05159745988816%%,94.05159572762945%%,93.99144521812856%%,94.06044994797976%%,94.12759512849738%%,94.15014590440593%%,94.12128975914679%%,94.10739238024524%%,94.10790441301535%%,94.10903435651817%%,94.10903435651817%%,94.10903435651817%%
