,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
1,93.45905483405483%%,90.92697857697853%%,91.11614488452724%%,89.81839066935811%%,87.4129604786338%%,88.56320935107277%%,88.52442372172177%%,88.30954804860714%%,89.16917081581082%%,88.75136536039666%%,88.40132455579065%%,88.35503446717608%%,88.18370885650343%%,87.66756202441002%%,87.76075906180509%%,87.60843834873933%%,87.92232131839175%%,87.78318954117904%%,88.00424783536478%%,88.21715823338705%%
2,90.33333333333336%%,88.10595238095237%%,91.76302863802862%%,91.25423065496592%%,90.12525897622812%%,89.95963883232423%%,89.68632366350663%%,90.62805491220321%%,90.90760855221178%%,90.88128902404351%%,91.1461430220338%%,90.80905060031448%%,90.26975420732605%%,90.55445606103835%%,90.57139936829768%%,90.52273585698755%%,90.34117587682891%%,90.14041305601168%%,90.31103777082477%%,90.08293775203842%%
3,84.83333333333331%%,87.73333333333336%%,85.36190476190475%%,88.11820124320124%%,89.51913214494478%%,89.1383193787188%%,88.49428454299971%%,88.16407298439333%%,89.03755831237333%%,89.6705044286437%%,90.00844286305846%%,90.87417328701805%%,91.15921700382127%%,91.31325955133195%%,91.20229638640039%%,91.02738882070658%%,91.20378797888206%%,91.26623397664525%%,91.4362483499275%%,91.71302779307723%%
4,19.0%%,86.88333333333334%%,85.30119047619046%%,83.38008658008656%%,88.06533367733054%%,90.82680775762049%%,91.20738170049674%%,90.71261078842541%%,91.15390185390504%%,91.21887382383407%%,91.48529107942328%%,91.29737518839771%%,91.37794240025356%%,91.59879279938274%%,91.51303200237189%%,91.78170344357562%%,91.9445259304151%%,91.90611694683723%%,91.7627318346338%%,91.73554073846573%%
5,30.166666666666664%%,90.13333333333334%%,85.95714285714284%%,89.26914713253721%%,90.67386507795051%%,90.40452994640535%%,90.62817173015159%%,91.26141334685931%%,91.79611665138735%%,91.6621028312012%%,92.10813312901452%%,91.89643685434748%%,91.7338744706703%%,91.60106733206241%%,91.95662935178632%%,91.95558269855721%%,92.00432592363339%%,91.89653540897334%%,92.07842035994834%%,92.09012093715957%%
6,38.666666666666664%%,85.95%%,88.44471639471634%%,88.94551384717792%%,89.65674551448456%%,90.79881512012741%%,90.92553938978006%%,91.34197470192268%%,91.74202340213937%%,91.83760209814083%%,91.93328559462452%%,91.76363775363266%%,91.8029741094713%%,92.40832573105736%%,92.43803887894428%%,92.50253779733384%%,92.5744185183309%%,92.46277138429006%%,92.31704754316772%%,92.24920495960193%%
7,20.0%%,92.68333333333332%%,89.85894938394937%%,90.12126028859637%%,90.65256029283194%%,91.82895704457225%%,91.81654321467256%%,91.54221397415903%%,91.58422002828091%%,91.53304656220483%%,91.98715916482467%%,92.11282252113725%%,92.2826983975872%%,92.34495716371555%%,92.32674434305696%%,92.29343622399254%%,92.13704129384593%%,92.06864620723543%%,92.09458683996976%%,92.19086201705177%%
8,12.5%%,85.70476190476191%%,89.45918248418246%%,87.1746379523469%%,89.17702047725014%%,90.58588490183487%%,90.80607431717077%%,90.77272282779282%%,91.01919135588435%%,91.35887659329119%%,91.23776705975048%%,91.50323231190127%%,92.05476324662642%%,92.07760793644806%%,92.21249893820874%%,92.29790814281425%%,92.34037140957778%%,92.25280321679337%%,92.20754484689347%%,92.20164666699493%%
9,8.0%%,93.01666666666668%%,87.52168109668106%%,88.2770489030719%%,88.51591460679913%%,90.22835725842691%%,90.7783602413801%%,91.36497059850615%%,91.24659175128394%%,91.41027017699663%%,91.58697502108643%%,91.61217834891268%%,91.69480607179489%%,91.60766968313466%%,91.82856559826901%%,91.95402351938861%%,92.13144541097925%%,92.26317984925532%%,92.21077467326568%%,92.11613767439036%%
10,9.5%%,37.166666666666664%%,86.28517316017316%%,87.31697006553813%%,88.64456202608258%%,90.41641655501631%%,91.00124992321658%%,91.60147406287285%%,91.68466791486806%%,91.81819315668406%%,91.92983135713683%%,91.90116510984367%%,91.72300982343761%%,91.80993981096886%%,91.9511788400078%%,91.86966264522248%%,91.94564253804496%%,91.88112546014605%%,91.89394300256676%%,92.03445667971931%%
