,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
1,4.0%%,8.0%%,16.0%%,17.0%%,24.0%%,34.0%%,40.0%%,48.0%%,55.0%%,57.0%%,57.0%%,59.0%%,60.0%%,61.0%%,62.0%%,63.0%%,63.0%%,63.0%%,63.0%%,63.0%%
2,4.0%%,10.0%%,20.0%%,28.0%%,36.0%%,50.0%%,58.0%%,62.0%%,69.0%%,74.0%%,74.0%%,77.0%%,81.0%%,83.0%%,86.0%%,86.0%%,86.0%%,86.0%%,86.0%%,86.0%%
3,5.0%%,7.0%%,19.0%%,30.0%%,41.0%%,63.0%%,73.0%%,75.0%%,79.0%%,80.0%%,85.0%%,91.0%%,92.0%%,93.0%%,93.0%%,93.0%%,95.0%%,96.0%%,96.0%%,96.0%%
4,2.0%%,10.0%%,20.0%%,30.0%%,55.0%%,68.0%%,79.0%%,82.0%%,84.0%%,84.0%%,88.0%%,93.0%%,95.0%%,96.0%%,97.0%%,99.0%%,100.0%%,100.0%%,100.0%%,100.0%%
5,1.0%%,3.0%%,14.0%%,36.0%%,57.0%%,71.0%%,79.0%%,81.0%%,85.0%%,87.0%%,93.0%%,96.0%%,97.0%%,97.0%%,97.0%%,100.0%%,100.0%%,100.0%%,100.0%%,100.0%%
6,1.0%%,2.0%%,15.0%%,38.0%%,67.0%%,76.0%%,82.0%%,87.0%%,91.0%%,93.0%%,94.0%%,95.0%%,96.0%%,97.0%%,99.0%%,100.0%%,100.0%%,100.0%%,100.0%%,100.0%%
7,0.0%%,2.0%%,12.0%%,32.0%%,60.0%%,73.0%%,81.0%%,89.0%%,92.0%%,94.0%%,94.0%%,96.0%%,99.0%%,100.0%%,100.0%%,100.0%%,100.0%%,100.0%%,100.0%%,100.0%%
8,1.0%%,1.0%%,12.0%%,33.0%%,62.0%%,75.0%%,80.0%%,89.0%%,93.0%%,94.0%%,95.0%%,96.0%%,97.0%%,99.0%%,100.0%%,100.0%%,100.0%%,100.0%%,100.0%%,100.0%%
9,1.0%%,1.0%%,12.0%%,30.0%%,55.0%%,69.0%%,77.0%%,87.0%%,92.0%%,94.0%%,95.0%%,95.0%%,97.0%%,99.0%%,100.0%%,100.0%%,100.0%%,100.0%%,100.0%%,100.0%%
10,0.0%%,1.0%%,10.0%%,26.0%%,60.0%%,73.0%%,81.0%%,87.0%%,92.0%%,94.0%%,94.0%%,94.0%%,97.0%%,99.0%%,100.0%%,100.0%%,100.0%%,100.0%%,100.0%%,100.0%%
11,1.0%%,3.0%%,8.0%%,25.0%%,56.0%%,74.0%%,85.0%%,91.0%%,92.0%%,94.0%%,95.0%%,95.0%%,98.0%%,100.0%%,100.0%%,100.0%%,100.0%%,100.0%%,100.0%%,100.0%%
12,0.0%%,3.0%%,8.0%%,23.0%%,54.0%%,67.0%%,80.0%%,86.0%%,90.0%%,93.0%%,94.0%%,94.0%%,96.0%%,100.0%%,100.0%%,100.0%%,100.0%%,100.0%%,100.0%%,100.0%%
13,0.0%%,1.0%%,9.0%%,26.0%%,53.0%%,73.0%%,83.0%%,89.0%%,92.0%%,94.0%%,94.0%%,95.0%%,96.0%%,97.0%%,100.0%%,100.0%%,100.0%%,100.0%%,100.0%%,100.0%%
14,0.0%%,1.0%%,7.0%%,31.0%%,55.0%%,71.0%%,82.0%%,92.0%%,93.0%%,94.0%%,94.0%%,95.0%%,97.0%%,100.0%%,100.0%%,100.0%%,100.0%%,100.0%%,100.0%%,100.0%%
15,0.0%%,0.0%%,6.0%%,29.0%%,54.0%%,71.0%%,85.0%%,88.0%%,92.0%%,94.0%%,95.0%%,96.0%%,98.0%%,100.0%%,100.0%%,100.0%%,100.0%%,100.0%%,100.0%%,100.0%%
16,0.0%%,1.0%%,7.0%%,27.0%%,50.0%%,74.0%%,86.0%%,88.0%%,92.0%%,94.0%%,94.0%%,97.0%%,97.0%%,98.0%%,100.0%%,100.0%%,100.0%%,100.0%%,100.0%%,100.0%%
17,0.0%%,1.0%%,7.0%%,29.0%%,53.0%%,77.0%%,86.0%%,89.0%%,93.0%%,93.0%%,94.0%%,97.0%%,97.0%%,100.0%%,100.0%%,100.0%%,100.0%%,100.0%%,100.0%%,100.0%%
18,0.0%%,1.0%%,5.0%%,25.0%%,55.0%%,74.0%%,85.0%%,91.0%%,92.0%%,94.0%%,94.0%%,96.0%%,98.0%%,100.0%%,100.0%%,100.0%%,100.0%%,100.0%%,100.0%%,100.0%%
19,0.0%%,1.0%%,4.0%%,24.0%%,54.0%%,70.0%%,84.0%%,90.0%%,92.0%%,95.0%%,95.0%%,96.0%%,98.0%%,100.0%%,100.0%%,100.0%%,100.0%%,100.0%%,100.0%%,100.0%%
20,0.0%%,1.0%%,6.0%%,24.0%%,59.0%%,74.0%%,88.0%%,89.0%%,94.0%%,95.0%%,96.0%%,98.0%%,99.0%%,100.0%%,100.0%%,100.0%%,100.0%%,100.0%%,100.0%%,100.0%%
