,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
1,1.1745593150061089%%,2.476914376449981%%,1.7983122296589789%%,2.5993614059403543%%,2.9136977058029685%%,3.807051282051282%%,3.802564102564103%%,3.3019230769230767%%,3.35%%,2.975%%,2.9%%,2.7%%,2.55%%,2.5%%,2.5%%,2.5%%,2.5%%,2.5%%,2.5%%,2.5%%
2,0.0%%,1.8130642159860435%%,1.8968353836774896%%,3.2543379411800464%%,3.5070512820512825%%,4.152564102564103%%,3.6%%,3.425%%,3.3%%,2.625%%,2.525%%,2.65%%,2.6%%,2.575%%,2.5%%,2.5%%,2.5%%,2.5%%,2.5%%,2.5%%
3,3.5614373232770706%%,2.4131378581668206%%,2.9340303875133595%%,3.8211255790203147%%,3.2590080971659923%%,3.1295209176788124%%,3.0756410256410254%%,2.875%%,2.6%%,2.55%%,2.5%%,2.5%%,2.5%%,2.5%%,2.525%%,2.5%%,2.5%%,2.5%%,2.5%%,2.5%%
4,8.90227865660461%%,3.953450418386494%%,2.6973526828789987%%,2.239164265480056%%,3.5483805668016197%%,2.9762820512820514%%,2.5256410256410255%%,2.525%%,2.55%%,2.5%%,2.5%%,2.5%%,2.5%%,2.5%%,2.5%%,2.5%%,2.5%%,2.5%%,2.5%%,2.5%%
5,3.9509802145402477%%,2.2921771496890653%%,2.038926578400263%%,2.692982456140352%%,4.0%%,2.525%%,2.5%%,2.5%%,2.525%%,2.5%%,2.5%%,2.5%%,2.5%%,2.5%%,2.5%%,2.5%%,2.5%%,2.5%%,2.5%%,2.5%%
6,8.213095238095237%%,2.8295165312750328%%,1.5090020182125445%%,1.525%%,3.1%%,2.65%%,2.5%%,2.5%%,2.5%%,2.5%%,2.5%%,2.5%%,2.5%%,2.5%%,2.5%%,2.5%%,2.5%%,2.5%%,2.5%%,2.5%%
7,6.045550283050282%%,3.7237515546161695%%,2.4462404712404706%%,2.8532051282051283%%,2.55%%,2.65%%,2.5%%,2.5%%,2.5%%,2.5%%,2.5%%,2.5%%,2.5%%,2.5%%,2.5%%,2.5%%,2.5%%,2.5%%,2.5%%,2.5%%
8,9.991666666666667%%,3.2882531871542047%%,1.2881548552601192%%,2.6076923076923078%%,2.875%%,2.575%%,2.5%%,2.5%%,2.5%%,2.5%%,2.5%%,2.5%%,2.5%%,2.5%%,2.5%%,2.5%%,2.5%%,2.5%%,2.5%%,2.5%%
9,10.323809523809524%%,3.210419639294967%%,1.2674426450742242%%,2.5314102564102567%%,2.475%%,2.55%%,2.5%%,2.5%%,2.5%%,2.5%%,2.5%%,2.5%%,2.5%%,2.5%%,2.5%%,2.5%%,2.5%%,2.5%%,2.5%%,2.5%%
10,0.0%%,2.2946274012267636%%,1.5121794871794876%%,3.028205128205128%%,3.2%%,2.5%%,2.5%%,2.5%%,2.5%%,2.5%%,2.5%%,2.5%%,2.5%%,2.5%%,2.5%%,2.5%%,2.5%%,2.5%%,2.5%%,2.5%%
11,0.0%%,2.3907374301625968%%,1.6616059379217276%%,2.05%%,3.175%%,2.5%%,2.5%%,2.5%%,2.5%%,2.5%%,2.5%%,2.5%%,2.5%%,2.5%%,2.5%%,2.5%%,2.5%%,2.5%%,2.5%%,2.5%%
12,21.41666666666666%%,3.216242772585147%%,1.952052254683834%%,2.05%%,3.15%%,2.5%%,2.5%%,2.5%%,2.5%%,2.5%%,2.5%%,2.5%%,2.5%%,2.5%%,2.5%%,2.5%%,2.5%%,2.5%%,2.5%%,2.5%%
