,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
1,5.0%%,10.0%%,16.0%%,21.0%%,26.0%%,36.0%%,40.0%%,49.0%%,56.0%%,56.0%%,57.0%%,59.0%%,62.0%%,62.0%%,62.0%%,63.0%%,63.0%%,63.0%%,63.0%%,63.0%%
2,5.0%%,11.0%%,19.0%%,24.0%%,37.0%%,51.0%%,59.0%%,63.0%%,70.0%%,74.0%%,75.0%%,78.0%%,83.0%%,84.0%%,86.0%%,86.0%%,86.0%%,86.0%%,86.0%%,86.0%%
3,4.0%%,9.0%%,18.0%%,30.0%%,40.0%%,60.0%%,73.0%%,78.0%%,80.0%%,84.0%%,84.0%%,91.0%%,91.0%%,92.0%%,93.0%%,94.0%%,96.0%%,96.0%%,96.0%%,96.0%%
4,2.0%%,7.0%%,18.0%%,33.0%%,49.0%%,70.0%%,80.0%%,81.0%%,83.0%%,85.0%%,85.0%%,94.0%%,95.0%%,97.0%%,98.0%%,100.0%%,100.0%%,100.0%%,100.0%%,100.0%%
5,2.0%%,4.0%%,19.0%%,34.0%%,55.0%%,73.0%%,82.0%%,82.0%%,85.0%%,88.0%%,95.0%%,97.0%%,97.0%%,97.0%%,98.0%%,100.0%%,100.0%%,100.0%%,100.0%%,100.0%%
6,1.0%%,2.0%%,13.0%%,31.0%%,64.0%%,77.0%%,83.0%%,84.0%%,89.0%%,92.0%%,94.0%%,97.0%%,97.0%%,98.0%%,100.0%%,100.0%%,100.0%%,100.0%%,100.0%%,100.0%%
7,0.0%%,3.0%%,13.0%%,33.0%%,61.0%%,76.0%%,83.0%%,89.0%%,89.0%%,92.0%%,95.0%%,97.0%%,97.0%%,100.0%%,100.0%%,100.0%%,100.0%%,100.0%%,100.0%%,100.0%%
8,1.0%%,1.0%%,13.0%%,33.0%%,58.0%%,76.0%%,84.0%%,89.0%%,94.0%%,94.0%%,94.0%%,96.0%%,97.0%%,100.0%%,100.0%%,100.0%%,100.0%%,100.0%%,100.0%%,100.0%%
9,0.0%%,1.0%%,12.0%%,32.0%%,56.0%%,73.0%%,82.0%%,88.0%%,94.0%%,94.0%%,95.0%%,96.0%%,97.0%%,100.0%%,100.0%%,100.0%%,100.0%%,100.0%%,100.0%%,100.0%%
10,0.0%%,1.0%%,10.0%%,25.0%%,54.0%%,71.0%%,85.0%%,89.0%%,94.0%%,94.0%%,94.0%%,96.0%%,97.0%%,100.0%%,100.0%%,100.0%%,100.0%%,100.0%%,100.0%%,100.0%%
11,1.0%%,1.0%%,8.0%%,26.0%%,54.0%%,68.0%%,83.0%%,91.0%%,94.0%%,94.0%%,94.0%%,95.0%%,97.0%%,100.0%%,100.0%%,100.0%%,100.0%%,100.0%%,100.0%%,100.0%%
12,0.0%%,3.0%%,8.0%%,22.0%%,55.0%%,71.0%%,84.0%%,90.0%%,94.0%%,94.0%%,94.0%%,96.0%%,97.0%%,100.0%%,100.0%%,100.0%%,100.0%%,100.0%%,100.0%%,100.0%%
13,0.0%%,1.0%%,10.0%%,26.0%%,52.0%%,68.0%%,84.0%%,91.0%%,94.0%%,94.0%%,94.0%%,96.0%%,97.0%%,98.0%%,100.0%%,100.0%%,100.0%%,100.0%%,100.0%%,100.0%%
14,0.0%%,1.0%%,9.0%%,25.0%%,51.0%%,70.0%%,84.0%%,94.0%%,94.0%%,94.0%%,94.0%%,95.0%%,97.0%%,99.0%%,100.0%%,100.0%%,100.0%%,100.0%%,100.0%%,100.0%%
15,0.0%%,1.0%%,5.0%%,27.0%%,53.0%%,70.0%%,84.0%%,91.0%%,94.0%%,94.0%%,94.0%%,96.0%%,97.0%%,100.0%%,100.0%%,100.0%%,100.0%%,100.0%%,100.0%%,100.0%%
16,0.0%%,1.0%%,5.0%%,26.0%%,50.0%%,72.0%%,85.0%%,90.0%%,94.0%%,94.0%%,94.0%%,94.0%%,97.0%%,98.0%%,100.0%%,100.0%%,100.0%%,100.0%%,100.0%%,100.0%%
17,0.0%%,1.0%%,5.0%%,26.0%%,57.0%%,74.0%%,83.0%%,92.0%%,94.0%%,94.0%%,94.0%%,95.0%%,98.0%%,100.0%%,100.0%%,100.0%%,100.0%%,100.0%%,100.0%%,100.0%%
18,0.0%%,1.0%%,4.0%%,23.0%%,53.0%%,74.0%%,85.0%%,93.0%%,94.0%%,94.0%%,94.0%%,96.0%%,100.0%%,100.0%%,100.0%%,100.0%%,100.0%%,100.0%%,100.0%%,100.0%%
19,0.0%%,1.0%%,4.0%%,26.0%%,55.0%%,74.0%%,88.0%%,91.0%%,94.0%%,94.0%%,94.0%%,98.0%%,100.0%%,100.0%%,100.0%%,100.0%%,100.0%%,100.0%%,100.0%%,100.0%%
20,0.0%%,1.0%%,6.0%%,23.0%%,59.0%%,75.0%%,86.0%%,92.0%%,94.0%%,94.0%%,94.0%%,98.0%%,100.0%%,100.0%%,100.0%%,100.0%%,100.0%%,100.0%%,100.0%%,100.0%%
