,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
1,8.138492063492064%%,10.755555555555555%%,9.673809523809522%%,9.412301587301586%%,10.826984126984122%%,10.94682539682539%%,11.633333333333331%%,12.099999999999998%%,12.280555555555551%%,11.933333333333332%%,11.81111111111111%%,11.5%%,10.9%%,10.5%%,10.4%%,10.1%%,10.0%%,10.1%%,10.1%%,10.0%%
2,2.533333333333333%%,6.538095238095237%%,8.595634920634916%%,9.333333333333329%%,8.861904761904759%%,11.103571428571424%%,13.349999999999998%%,12.569444444444441%%,12.224999999999998%%,11.655555555555555%%,11.433333333333332%%,12.3%%,11.7%%,11.7%%,11.4%%,10.5%%,10.3%%,10.3%%,10.2%%,10.1%%
3,14.9%%,16.894841269841265%%,12.99880952380952%%,9.707936507936502%%,11.13055555555555%%,13.549999999999995%%,12.736111111111109%%,11.647222222222219%%,11.51388888888889%%,11.422222222222222%%,11.1%%,10.5%%,10.2%%,9.9%%,10.3%%,10.3%%,10.2%%,10.1%%,10.0%%,10.0%%
4,6.45%%,13.326190476190474%%,11.76230158730158%%,9.870634920634915%%,10.27738095238095%%,12.544047619047614%%,12.961111111111109%%,11.43611111111111%%,11.51388888888889%%,10.833333333333332%%,10.7%%,10.4%%,10.2%%,10.5%%,10.5%%,10.2%%,10.2%%,10.0%%,10.0%%,10.0%%
5,12.533333333333333%%,10.457539682539684%%,11.698015873015873%%,10.773809523809517%%,10.919444444444439%%,12.806746031746027%%,13.213888888888885%%,12.322222222222221%%,11.588888888888889%%,11.444444444444443%%,10.71111111111111%%,10.2%%,10.1%%,10.6%%,10.4%%,10.2%%,10.2%%,10.0%%,10.0%%,10.0%%
6,4.116666666666666%%,5.926190476190476%%,7.951587301587301%%,10.794444444444437%%,12.420238095238089%%,12.95555555555555%%,13.147222222222219%%,12.133333333333331%%,11.633333333333331%%,11.033333333333333%%,10.8%%,10.5%%,10.3%%,10.7%%,10.4%%,10.3%%,10.0%%,10.0%%,10.0%%,10.0%%
7,2.8333333333333326%%,6.852380952380953%%,7.439285714285712%%,10.657142857142855%%,12.515079365079359%%,12.449999999999994%%,13.205555555555552%%,12.499999999999998%%,11.21111111111111%%,10.822222222222221%%,10.81111111111111%%,10.4%%,10.9%%,10.7%%,10.3%%,10.3%%,10.0%%,10.0%%,10.0%%,10.0%%
8,4.749999999999999%%,5.165079365079364%%,8.19642857142857%%,10.673015873015865%%,11.912301587301583%%,11.93055555555555%%,13.330555555555552%%,12.599999999999998%%,11.522222222222222%%,11.244444444444444%%,10.71111111111111%%,10.5%%,10.5%%,10.7%%,10.5%%,10.1%%,10.0%%,10.0%%,10.0%%,10.0%%
9,4.116666666666666%%,2.8%%,9.810714285714285%%,9.9797619047619%%,11.644047619047615%%,12.373015873015866%%,13.138888888888884%%,12.647222222222219%%,11.522222222222222%%,11.055555555555554%%,10.61111111111111%%,10.4%%,10.8%%,10.6%%,10.5%%,10.1%%,10.0%%,10.0%%,10.0%%,10.0%%
10,3.666666666666666%%,3.1261904761904757%%,8.882539682539681%%,10.849999999999998%%,12.410317460317456%%,12.285317460317453%%,13.155555555555551%%,12.922222222222217%%,12.01111111111111%%,10.833333333333332%%,10.4%%,10.1%%,10.6%%,10.6%%,10.5%%,10.0%%,10.0%%,10.0%%,10.0%%,10.0%%
11,5.533333333333332%%,4.266666666666667%%,8.63888888888889%%,9.808730158730155%%,11.801587301587297%%,10.967857142857135%%,12.173412698412694%%,12.89444444444444%%,12.233333333333333%%,11.022222222222222%%,10.411111111111111%%,10.1%%,10.7%%,10.6%%,10.3%%,10.0%%,10.0%%,10.0%%,10.0%%,10.0%%
12,0.0%%,3.842857142857143%%,9.256349206349206%%,10.76944444444444%%,11.696031746031741%%,9.927380952380947%%,12.617857142857138%%,13.26111111111111%%,12.022222222222222%%,10.833333333333332%%,10.422222222222222%%,10.1%%,10.8%%,10.5%%,10.2%%,10.0%%,10.0%%,10.0%%,10.0%%,10.0%%
13,0.0%%,2.4095238095238094%%,9.213492063492064%%,10.162698412698411%%,11.298412698412692%%,9.88571428571428%%,12.349603174603171%%,12.87222222222222%%,11.699999999999998%%,10.944444444444443%%,10.222222222222221%%,10.1%%,10.0%%,10.5%%,10.1%%,10.0%%,10.0%%,10.0%%,10.0%%,10.0%%
14,0.0%%,2.852380952380952%%,9.126587301587302%%,9.455158730158729%%,11.430952380952379%%,11.0845238095238%%,11.547222222222217%%,13.07222222222222%%,11.944444444444443%%,10.944444444444443%%,10.21111111111111%%,10.1%%,9.9%%,10.5%%,10.1%%,10.1%%,10.0%%,10.0%%,10.0%%,10.0%%
15,0.0%%,3.092857142857143%%,8.817460317460316%%,9.13531746031746%%,11.024603174603172%%,11.2313492063492%%,11.513492063492059%%,13.386111111111106%%,12.277777777777777%%,10.766666666666666%%,10.133333333333333%%,10.1%%,9.9%%,10.2%%,10.1%%,10.0%%,10.0%%,10.0%%,10.0%%,10.0%%
16,0.0%%,2.852380952380952%%,7.577777777777778%%,11.388492063492063%%,11.476984126984123%%,11.500793650793645%%,11.586111111111107%%,12.76111111111111%%,12.047222222222219%%,11.177777777777775%%,10.122222222222222%%,10.0%%,10.1%%,10.2%%,10.1%%,10.0%%,10.0%%,10.0%%,10.0%%,10.0%%
17,0.0%%,2.0190476190476185%%,8.206349206349206%%,10.570238095238095%%,11.280952380952376%%,11.569047619047613%%,12.306746031746025%%,12.619444444444442%%,11.922222222222222%%,10.944444444444443%%,10.122222222222222%%,9.9%%,10.1%%,10.3%%,10.1%%,10.0%%,10.0%%,10.0%%,10.0%%,10.0%%
18,0.0%%,2.659523809523809%%,8.259126984126983%%,9.440476190476193%%,11.49087301587301%%,11.684126984126976%%,12.04007936507936%%,12.79444444444444%%,12.272222222222222%%,10.855555555555554%%,10.022222222222222%%,9.9%%,10.5%%,10.1%%,10.1%%,10.0%%,10.0%%,10.0%%,10.0%%,10.0%%
19,0.0%%,2.342857142857143%%,8.235714285714284%%,10.049603174603176%%,11.074999999999996%%,11.47539682539682%%,12.15277777777777%%,13.086111111111109%%,12.369444444444444%%,10.766666666666666%%,10.033333333333333%%,11.3%%,10.5%%,10.1%%,10.1%%,10.0%%,10.0%%,10.0%%,10.0%%,10.0%%
20,0.0%%,2.592857142857142%%,9.73531746031746%%,9.365873015873019%%,11.346031746031743%%,11.51587301587301%%,13.061111111111105%%,13.363888888888885%%,12.08333333333333%%,10.477777777777776%%,10.222222222222221%%,11.2%%,10.6%%,10.2%%,10.1%%,10.0%%,10.0%%,10.0%%,10.0%%,10.0%%
