,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
1,4.993215118215116%%,2.99092019092019%%,4.763694638694638%%,7.684812817901053%%,6.990744386332621%%,5.714057184645419%%,5.234667130255365%%,4.310159693247928%%,4.1432335638217985%%,3.8916633203397897%%,3.4397735434500136%%,3.2597692340339397%%,5.7041262615953%%,5.270983995364799%%,4.800044722219644%%,5.565276360206696%%,6.576478006857263%%,5.5425224758042075%%,5.0438050941146875%%,4.817634064421986%%
2,3.135714285714286%%,3.1005161505161505%%,4.259379346144051%%,6.062004498769204%%,6.595179493708903%%,9.418977591036414%%,9.317977447389213%%,9.21526375671113%%,7.775931580459443%%,7.267953039392668%%,6.259432350415321%%,5.3043813341800945%%,5.184206509864404%%,5.098030899269286%%,4.905256778824887%%,4.393475487360933%%,5.217407489311512%%,5.387349879222943%%,6.544900618817028%%,5.968043033677709%%
3,4.735714285714285%%,4.162337662337663%%,2.928943278943279%%,4.303681041181039%%,6.035283262489142%%,5.1063225989696575%%,6.759824162765337%%,7.917669924674567%%,8.175912700990102%%,11.884225788831046%%,10.90104749052117%%,9.586626634459448%%,8.831148336527587%%,8.064232271856106%%,7.944787827411662%%,7.6137635756056765%%,7.163536291709664%%,6.488213794289642%%,6.612039903680768%%,6.239766081871344%%
4,0.0%%,3.111904761904762%%,3.9544011544011535%%,9.037287712287712%%,5.75649073149073%%,8.70596152213799%%,10.484022448999223%%,10.086230943119487%%,10.063335885820406%%,10.818646884591157%%,11.699439629857581%%,10.33393711981173%%,9.377870955154231%%,7.536605134631447%%,6.313061830670182%%,6.485442159319865%%,6.885380116959061%%,6.316984864121083%%,6.282963536291708%%,5.774935500515994%%
5,0.0%%,4.138492063492063%%,2.9082084582084575%%,4.209206479794713%%,3.980356163444398%%,4.886219946204464%%,6.36562299929173%%,6.085547862869844%%,6.867537622336378%%,7.523540988595162%%,8.44588138899284%%,7.842519430174223%%,6.74111480624638%%,6.1197095774882095%%,5.646086417022944%%,5.386003611971098%%,5.270553835569309%%,5.2356037151702735%%,5.154643962848292%%,5.101616787065698%%
6,0.0%%,0.0%%,5.7814990564990545%%,5.078799386887622%%,5.133198174374642%%,8.169574521625607%%,6.252291946099993%%,7.445339709310293%%,7.907043485410353%%,7.114088530148898%%,7.270510835913309%%,5.861029411764702%%,6.22943756449948%%,6.050451496388027%%,5.9598340213278265%%,5.1713622291021615%%,5.136996904024763%%,5.085672514619879%%,5.05614035087719%%,5.095614035087716%%
7,0.0%%,2.1782467532467527%%,8.231805694305693%%,7.03882571676689%%,6.0505412672982315%%,6.494109850417898%%,5.668879825884468%%,4.957171492078608%%,4.603278794648759%%,6.905263157894736%%,6.844926040591672%%,7.409421224630199%%,7.242096663226692%%,6.402906776745783%%,5.751582387340895%%,5.392655658754725%%,5.173013415892667%%,5.134502923976603%%,5.107602339181281%%,5.208479532163739%%
8,0.0%%,3.4329365079365073%%,5.792634163222398%%,5.197441447441445%%,4.9357586642803355%%,6.720476294431398%%,5.945254350053108%%,4.946994702064357%%,4.5878028404344136%%,4.371929824561398%%,5.297213622291016%%,5.397402820777428%%,6.962547299621598%%,7.912237702098382%%,7.1067552459580305%%,6.819109047127622%%,5.9612143102855155%%,5.541572067423458%%,5.303216374269004%%,5.171345029239766%%
9,0.0%%,3.726190476190476%%,2.5792568542568546%%,4.6818948595264365%%,3.0669163138203372%%,5.911147164668835%%,4.769511306546908%%,4.870972302551248%%,6.920703105803719%%,6.060332817337457%%,6.31048860839882%%,5.761919504643958%%,5.386283109735117%%,5.5250902992776005%%,5.29335655314757%%,5.570790333677326%%,5.5225662194702405%%,5.070760233918125%%,5.067836257309938%%,5.046198830409353%%
10,0.0%%,0.0%%,6.695356032856032%%,5.042615717615717%%,4.280686857002646%%,5.270683461705135%%,5.847988561146455%%,5.90868607226966%%,6.8819405912285125%%,6.005763796746765%%,5.48805653840483%%,5.406892844857237%%,5.126225490196072%%,5.16181630546955%%,5.132077743378049%%,5.162143102855172%%,5.117010663914685%%,5.326315789473681%%,5.1207602339181255%%,5.046198830409353%%
11,0.0%%,10.619047619047619%%,3.8973350179232527%%,6.3210044040926405%%,5.548399433383953%%,5.316719675233607%%,4.753388514650124%%,5.704543504311304%%,7.243120669320356%%,6.298670696348711%%,6.298267113863086%%,5.67847437220502%%,5.0533711730306115%%,5.130409356725141%%,5.149707602339176%%,5.815497076023387%%,5.511111111111108%%,5.247953216374267%%,5.084795321637424%%,5.031871345029239%%
12,0.0%%,5.357936507936508%%,4.103396603396602%%,6.109959158488573%%,2.814642607134867%%,4.556818770324963%%,5.2240780805022276%%,5.324299930375779%%,7.131140350877189%%,6.446357314855763%%,6.324270848690349%%,5.5390221878224954%%,5.332486240110075%%,5.1558995528035725%%,5.510233918128651%%,5.3523391812865455%%,5.147076023391808%%,5.090058479532161%%,5.0792397660818684%%,5.039766081871344%%
13,0.0%%,5.2595238095238095%%,5.953005328005325%%,5.577011305687775%%,4.23606848517839%%,4.659114982025199%%,4.479848660111816%%,4.597899537682816%%,6.976494545186492%%,6.552854562877777%%,5.772798417612655%%,5.885178018575848%%,5.460147918816647%%,5.161111111111106%%,5.612865497076019%%,5.404970760233914%%,5.278654970760231%%,5.234795321637424%%,5.073976608187133%%,5.068421052631577%%
14,0.0%%,0.0%%,7.5255938505938476%%,7.659298136504019%%,7.899380061802661%%,5.905411410055369%%,5.513255565384045%%,5.208381861516532%%,5.591229298737034%%,5.7290462676298555%%,5.625412796697624%%,5.938385792913653%%,5.452975576195387%%,5.221981424148602%%,5.147076023391808%%,5.147076023391808%%,5.131286549707599%%,5.084795321637424%%,5.079532163742687%%,5.034210526315789%%
