,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
1,4.165939615939614%%,6.056931956931959%%,5.4964202464202465%%,6.53767898767899%%,7.552630702630702%%,8.638278388278389%%,8.30238095238095%%,7.815018315018312%%,8.24285714285714%%,7.799999999999996%%,7.733333333333331%%,7.799999999999996%%,7.133333333333331%%,6.866666666666664%%,6.866666666666664%%,6.6666666666666625%%,6.599999999999998%%,6.666666666666664%%,6.666666666666664%%,6.666666666666664%%
2,0.0%%,4.1428959928959905%%,5.6029692529692525%%,7.65222000222%%,7.971861471861469%%,9.151098901098894%%,8.403113553113547%%,8.258608058608054%%,7.8443223443223395%%,7.015018315018311%%,6.943589743589741%%,7.799999999999995%%,7.599999999999994%%,7.399999999999994%%,7.133333333333328%%,6.799999999999995%%,6.799999999999995%%,6.799999999999995%%,6.733333333333329%%,6.666666666666664%%
3,9.167460317460318%%,7.230727605727602%%,8.475749250749253%%,9.147619047619045%%,9.265567765567761%%,8.730036630036624%%,7.953113553113549%%,7.381684981684978%%,7.219047619047614%%,6.733333333333329%%,6.599999999999998%%,6.599999999999998%%,6.599999999999998%%,6.599999999999998%%,6.866666666666663%%,6.733333333333329%%,6.733333333333329%%,6.666666666666664%%,6.666666666666664%%,6.666666666666664%%
4,25.634523809523806%%,9.189094239094242%%,6.565340215340215%%,6.282783882783884%%,7.487179487179487%%,7.184798534798532%%,6.815750915750914%%,6.300732600732599%%,6.74358974358974%%,6.599999999999998%%,6.599999999999998%%,6.599999999999998%%,6.9999999999999964%%,6.9999999999999964%%,6.799999999999996%%,6.733333333333329%%,6.666666666666664%%,6.666666666666664%%,6.666666666666664%%,6.666666666666664%%
5,7.2595238095238095%%,7.2811632811632805%%,7.075582750582747%%,8.601282051282054%%,8.553979353979352%%,6.8011655011655%%,6.880952380952379%%,6.533333333333331%%,6.799999999999998%%,6.9999999999999964%%,6.733333333333329%%,6.733333333333329%%,6.666666666666664%%,6.666666666666664%%,6.666666666666664%%,6.666666666666664%%,6.666666666666664%%,6.666666666666664%%,6.666666666666664%%,6.666666666666664%%
6,8.749999999999998%%,7.593706293706294%%,5.147136197136199%%,6.444322344322344%%,6.766666666666667%%,7.747619047619043%%,6.999999999999996%%,6.799999999999996%%,6.666666666666664%%,6.666666666666664%%,6.666666666666664%%,6.666666666666664%%,6.666666666666664%%,6.666666666666664%%,6.666666666666664%%,6.666666666666664%%,6.666666666666664%%,6.666666666666664%%,6.666666666666664%%,6.666666666666664%%
7,8.916666666666664%%,7.67201132201132%%,6.0104395604395595%%,7.230036630036629%%,6.388644688644692%%,7.947619047619045%%,6.933333333333329%%,6.799999999999996%%,6.666666666666664%%,6.666666666666664%%,6.666666666666664%%,6.666666666666664%%,6.666666666666664%%,6.666666666666664%%,6.666666666666664%%,6.666666666666664%%,6.666666666666664%%,6.666666666666664%%,6.666666666666664%%,6.666666666666664%%
8,9.583333333333332%%,8.50081585081585%%,5.329348429348429%%,6.9481684981685%%,5.823809523809524%%,8.028571428571425%%,6.999999999999997%%,6.733333333333332%%,6.666666666666664%%,6.666666666666664%%,6.666666666666664%%,6.666666666666664%%,6.666666666666664%%,6.666666666666664%%,6.666666666666664%%,6.666666666666664%%,6.666666666666664%%,6.666666666666664%%,6.666666666666664%%,6.666666666666664%%
9,9.666666666666664%%,7.5701132201132175%%,6.147902097902097%%,6.038095238095239%%,6.819047619047617%%,7.5333333333333306%%,6.866666666666663%%,6.666666666666664%%,6.666666666666664%%,6.666666666666664%%,6.666666666666664%%,6.666666666666664%%,6.666666666666664%%,6.666666666666664%%,6.666666666666664%%,6.666666666666664%%,6.666666666666664%%,6.666666666666664%%,6.666666666666664%%,6.666666666666664%%
10,0.0%%,2.413131313131313%%,6.32262182262182%%,7.604761904761899%%,7.866666666666662%%,7.1999999999999975%%,6.733333333333332%%,6.666666666666664%%,6.666666666666664%%,6.666666666666664%%,6.666666666666664%%,6.666666666666664%%,6.666666666666664%%,6.666666666666664%%,6.666666666666664%%,6.666666666666664%%,6.666666666666664%%,6.666666666666664%%,6.666666666666664%%,6.666666666666664%%
11,0.0%%,2.840873015873015%%,6.309276834276835%%,6.914285714285708%%,7.866666666666663%%,7.199999999999996%%,6.866666666666663%%,6.733333333333332%%,6.666666666666664%%,6.666666666666664%%,6.666666666666664%%,6.666666666666664%%,6.666666666666664%%,6.666666666666664%%,6.666666666666664%%,6.666666666666664%%,6.666666666666664%%,6.666666666666664%%,6.666666666666664%%,6.666666666666664%%
12,13.833333333333332%%,4.434271284271285%%,7.3067599067599085%%,6.5523809523809495%%,7.733333333333328%%,7.133333333333329%%,6.799999999999996%%,6.666666666666664%%,6.666666666666664%%,6.666666666666664%%,6.666666666666664%%,6.666666666666664%%,6.666666666666664%%,6.666666666666664%%,6.666666666666664%%,6.666666666666664%%,6.666666666666664%%,6.666666666666664%%,6.666666666666664%%,6.666666666666664%%
13,12.666666666666668%%,4.505627705627705%%,7.0567932067932055%%,8.76190476190476%%,7.466666666666663%%,6.933333333333329%%,6.733333333333329%%,6.666666666666664%%,6.666666666666664%%,6.666666666666664%%,6.666666666666664%%,6.666666666666664%%,6.666666666666664%%,6.666666666666664%%,6.666666666666664%%,6.666666666666664%%,6.666666666666664%%,6.666666666666664%%,6.666666666666664%%,6.666666666666664%%
14,9.916666666666666%%,1.6171356421356422%%,9.493864468864471%%,8.404761904761903%%,7.7999999999999945%%,6.866666666666662%%,6.799999999999995%%,6.666666666666664%%,6.666666666666664%%,6.666666666666664%%,6.666666666666664%%,6.666666666666664%%,6.666666666666664%%,6.666666666666664%%,6.666666666666664%%,6.666666666666664%%,6.666666666666664%%,6.666666666666664%%,6.666666666666664%%,6.666666666666664%%
15,12.5%%,1.5603896103896104%%,7.173806748806745%%,9.685714285714283%%,7.666666666666661%%,6.866666666666663%%,6.733333333333329%%,6.666666666666664%%,6.666666666666664%%,6.666666666666664%%,6.666666666666664%%,6.666666666666664%%,6.666666666666664%%,6.666666666666664%%,6.666666666666664%%,6.666666666666664%%,6.666666666666664%%,6.666666666666664%%,6.666666666666664%%,6.666666666666664%%
16,10.66666666666667%%,1.6738455988455987%%,8.549211899211903%%,10.276190476190477%%,7.533333333333327%%,6.799999999999995%%,6.666666666666664%%,6.666666666666664%%,6.666666666666664%%,6.666666666666664%%,6.666666666666664%%,6.666666666666664%%,6.666666666666664%%,6.666666666666664%%,6.666666666666664%%,6.666666666666664%%,6.666666666666664%%,6.666666666666664%%,6.666666666666664%%,6.666666666666664%%
17,0.0%%,4.61634199134199%%,9.947138972138978%%,9.957142857142856%%,7.26666666666666%%,6.666666666666664%%,6.666666666666664%%,6.666666666666664%%,6.666666666666664%%,6.666666666666664%%,6.666666666666664%%,6.666666666666664%%,6.666666666666664%%,6.666666666666664%%,6.666666666666664%%,6.666666666666664%%,6.666666666666664%%,6.666666666666664%%,6.666666666666664%%,6.666666666666664%%
18,0.0%%,3.8195526695526683%%,9.688225663225667%%,8.823809523809523%%,7.066666666666666%%,6.666666666666664%%,6.666666666666664%%,6.666666666666664%%,6.666666666666664%%,6.666666666666664%%,6.666666666666664%%,6.666666666666664%%,6.666666666666664%%,6.666666666666664%%,6.666666666666664%%,6.666666666666664%%,6.666666666666664%%,6.666666666666664%%,6.666666666666664%%,6.666666666666664%%
19,0.0%%,3.8639971139971134%%,9.706815406815414%%,8.566666666666666%%,6.733333333333332%%,6.666666666666664%%,6.666666666666664%%,6.666666666666664%%,6.666666666666664%%,6.666666666666664%%,6.666666666666664%%,6.666666666666664%%,6.666666666666664%%,6.666666666666664%%,6.666666666666664%%,6.666666666666664%%,6.666666666666664%%,6.666666666666664%%,6.666666666666664%%,6.666666666666664%%
20,0.0%%,3.763600288600289%%,10.004304029304034%%,8.109523809523807%%,6.799999999999998%%,6.666666666666664%%,6.666666666666664%%,6.666666666666664%%,6.666666666666664%%,6.666666666666664%%,6.666666666666664%%,6.666666666666664%%,6.666666666666664%%,6.666666666666664%%,6.666666666666664%%,6.666666666666664%%,6.666666666666664%%,6.666666666666664%%,6.666666666666664%%,6.666666666666664%%
