,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
1,92.63333333333334%%,97.81428571428573%%,96.98690476190477%%,96.58722943722944%%,95.18088023088023%%,95.1924603174603%%,95.70683205683204%%,95.7244005994006%%,95.55546398046395%%,95.5885836385836%%,95.4982878232878%%,95.7619325119325%%,95.72165889665888%%,95.7546814296814%%,95.8303585303585%%,95.88566433566432%%,95.78566433566431%%,95.78566433566431%%,95.78566433566431%%,95.78566433566431%%
2,70.41666666666667%%,97.57380952380953%%,95.72420634920636%%,95.42182539682538%%,96.06627539127538%%,96.46639749139747%%,96.823334998335%%,96.88473568914746%%,96.99601032352581%%,96.97235585621809%%,96.89590338711858%%,97.02004421876717%%,97.00527936545741%%,97.17844082302288%%,97.23098985208121%%,97.23466632266944%%,97.23466632266944%%,97.24667612659101%%,97.24667612659101%%,97.24667612659101%%
3,69.0%%,94.52380952380952%%,95.2170634920635%%,96.58069985569986%%,96.4990204240204%%,97.06911519852696%%,97.07489406018816%%,97.19034497064683%%,97.16225223434976%%,97.06807852020702%%,97.14105770390599%%,97.34775251408378%%,97.33446992034455%%,97.28973369252009%%,97.34236527146746%%,97.34236527146746%%,97.42852798216578%%,97.37916437707462%%,97.37916437707462%%,97.38442753496936%%
4,35.66666666666667%%,94.51666666666667%%,96.61468253968255%%,95.96497113997113%%,95.89363136863135%%,96.58248475380827%%,97.16923407689659%%,97.12048083065883%%,97.1650793908534%%,97.19213255354899%%,97.19767705205011%%,97.34379408860833%%,97.37826568426415%%,97.45086669436517%%,97.3900995805021%%,97.45954402494652%%,97.47299431734419%%,97.42036273839682%%,97.42036273839682%%,97.42562589629156%%
5,45.0%%,86.83333333333334%%,95.6154761904762%%,96.09870129870129%%,96.6367521367521%%,97.19958011974263%%,97.28563575227658%%,97.40820718239449%%,97.26259599533596%%,97.35615894683237%%,97.44964550413468%%,97.45907694816366%%,97.41304581641272%%,97.40381379026894%%,97.41209429545346%%,97.42763437113284%%,97.44079226586967%%,97.4460554237644%%,97.4460554237644%%,97.4460554237644%%
6,29.5%%,73.93333333333334%%,94.34047619047617%%,96.22965367965365%%,96.66744325935501%%,97.32174355572188%%,97.29479014277774%%,97.27351505993151%%,97.40312255683776%%,97.46610169586178%%,97.50530548742626%%,97.38210326395313%%,97.29721334307249%%,97.40644536921631%%,97.43026595008021%%,97.43026595008021%%,97.44342384481705%%,97.44868700271178%%,97.44868700271178%%,97.44868700271178%%
7,25.5%%,76.01666666666667%%,94.48809523809523%%,95.8946608946609%%,97.42378316128315%%,97.36852571662943%%,97.23002568037398%%,97.2217834152432%%,97.3819759402964%%,97.48100576753828%%,97.46142718650461%%,97.3675374376226%%,97.38120457114267%%,97.48185263738672%%,97.48845308458313%%,97.43582150563576%%,97.44634782142522%%,97.45161097931998%%,97.45161097931998%%,97.45161097931998%%
8,22.0%%,71.3%%,97.62380952380953%%,96.38298645798645%%,97.11792472233648%%,97.25690945621284%%,97.19079585275408%%,97.35560102522179%%,97.42316709778011%%,97.50341919862045%%,97.41619355876324%%,97.50730737270986%%,97.46748969125132%%,97.49700035516602%%,97.50305777813519%%,97.50305777813519%%,97.4609525149773%%,97.46621567287204%%,97.46621567287204%%,97.46621567287204%%
9,10.5%%,56.08333333333334%%,94.21190476190478%%,96.66699134199132%%,96.70692657016187%%,97.00828024744433%%,97.19988720859465%%,97.2219584852712%%,97.41964726879587%%,97.45634317522862%%,97.42898595642406%%,97.5031407060432%%,97.48389406001637%%,97.50305777813519%%,97.50305777813519%%,97.45042619918782%%,97.4609525149773%%,97.46621567287204%%,97.46621567287204%%,97.46621567287204%%
10,10.5%%,53.91666666666667%%,93.08095238095238%%,95.80198412698411%%,97.23959945283475%%,97.02745131115873%%,97.17004705390929%%,97.27750298377235%%,97.41517206563645%%,97.40533307421852%%,97.37467309092698%%,97.45101038022867%%,97.4531923056304%%,97.50305777813519%%,97.50305777813519%%,97.51358409392465%%,97.4609525149773%%,97.46621567287204%%,97.46621567287204%%,97.46621567287204%%
11,7.5%%,57.91666666666667%%,90.14761904761905%%,96.72110389610388%%,96.76659688350863%%,96.86263110384627%%,97.23662198224895%%,97.2687421110022%%,97.3664229647202%%,97.45078761967308%%,97.36356197981586%%,97.38524240637246%%,97.43325766510752%%,97.45305777813519%%,97.50305777813519%%,97.45042619918782%%,97.4609525149773%%,97.46621567287204%%,97.46621567287204%%,97.46621567287204%%
12,6.5%%,60.33333333333334%%,86.03333333333335%%,96.37554112554109%%,97.04016400266399%%,96.90963081466178%%,97.1778251031734%%,97.36539349883007%%,97.44599153856122%%,97.44815604072572%%,97.35562547187934%%,97.38063714321456%%,97.3641572179111%%,97.49700035516602%%,97.50305777813519%%,97.51358409392465%%,97.4609525149773%%,97.46621567287204%%,97.46621567287204%%,97.46621567287204%%
13,3.0%%,30.166666666666664%%,88.51666666666668%%,96.7537518037518%%,96.9025627150627%%,96.73808399632703%%,97.14300213889997%%,97.36828362126352%%,97.3234171100657%%,97.40533307421852%%,97.35562547187934%%,97.33524240637246%%,97.37414173803494%%,97.50305777813519%%,97.50305777813519%%,97.45042619918782%%,97.4609525149773%%,97.46621567287204%%,97.46621567287204%%,97.46621567287204%%
14,2.0%%,26.33333333333333%%,86.71666666666668%%,97.09743867243866%%,97.01242287124639%%,96.77234758705349%%,97.27985605725547%%,97.46795928100111%%,97.49312861201408%%,97.40533307421852%%,97.36971215918588%%,97.34368078172258%%,97.36942037580584%%,97.50305777813519%%,97.51358409392465%%,97.51358409392465%%,97.4609525149773%%,97.46621567287204%%,97.46621567287204%%,97.46621567287204%%
15,3.0%%,23.33333333333333%%,84.93333333333334%%,97.1652958152958%%,96.5771349565467%%,96.72026755923815%%,97.18839363680696%%,97.49370010364596%%,97.44599153856122%%,97.40533307421852%%,97.31644418532966%%,97.27240885189804%%,97.33430255674838%%,97.50305777813519%%,97.4609525149773%%,97.4609525149773%%,97.4609525149773%%,97.46621567287204%%,97.46621567287204%%,97.46621567287204%%
16,2.0%%,23.0%%,79.76666666666667%%,97.04397546897546%%,96.55778486219663%%,96.78342297107778%%,97.22449277159032%%,97.26069233913664%%,97.31828810164727%%,97.40116640755187%%,97.25837314989792%%,97.28009534754892%%,97.38221277346665%%,97.50305777813519%%,97.51358409392465%%,97.4609525149773%%,97.4609525149773%%,97.46621567287204%%,97.46621567287204%%,97.46621567287204%%
17,1.0%%,12.0%%,83.01666666666668%%,97.02698412698412%%,96.66238026679201%%,96.7460806780079%%,97.2334011404832%%,97.24344312378369%%,97.36659038416005%%,97.40771402659948%%,97.2003438855606%%,97.22106173410356%%,97.450133801527%%,97.51358409392465%%,97.51358409392465%%,97.4609525149773%%,97.4609525149773%%,97.46884725181941%%,97.46884725181941%%,97.46884725181941%%
18,1.0%%,12.0%%,82.36666666666667%%,96.47222222222221%%,96.68487762237761%%,96.9816383221182%%,97.20082152969151%%,97.28945497656801%%,97.37550851281503%%,97.34840030110928%%,97.2532678621688%%,97.24859932808852%%,97.50405967012006%%,97.51358409392465%%,97.51884725181941%%,97.46621567287204%%,97.46884725181941%%,97.46884725181941%%,97.46884725181941%%,97.46884725181941%%
19,0.0%%,9.0%%,84.01666666666668%%,96.75108225108224%%,97.19015984015985%%,96.86818963630112%%,97.28312509214214%%,97.28473100257158%%,97.39720698977666%%,97.34993538882858%%,97.2062434383642%%,97.37920586895045%%,97.50405967012006%%,97.51358409392465%%,97.51884725181941%%,97.46621567287204%%,97.46621567287204%%,97.46884725181941%%,97.46884725181941%%,97.46884725181941%%
20,0.0%%,14.0%%,82.76666666666668%%,96.70396825396826%%,97.06375389316563%%,97.13170591878021%%,97.24570395634638%%,97.41582895518657%%,97.43159219521449%%,97.34993538882858%%,97.15906175867478%%,97.38505382216685%%,97.43788319953181%%,97.51358409392465%%,97.51884725181941%%,97.46621567287204%%,97.46884725181941%%,97.46884725181941%%,97.46884725181941%%,97.46884725181941%%
