,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
11,4.596439671439671%%,6.778461080897609%%,4.500786422570053%%,5.597846204666261%%,5.9284731431821625%%,5.455106545266439%%,6.14169225178553%%,5.967658923355132%%,5.492073327516369%%,5.2832125680227%%,5.09039272963324%%,5.126582278481018%%,5.025316455696208%%,5.025316455696207%%,4.936708860759498%%,4.924050632911396%%,4.924050632911396%%,4.911392405063295%%,4.911392405063295%%,4.911392405063295%%
12,0.25%%,6.9174027811571115%%,4.659962071355198%%,6.171206321577564%%,5.80384445337663%%,5.313737239773127%%,5.790140996023747%%,6.098480078659964%%,5.510411529398877%%,5.24458874458875%%,5.064102564102568%%,5.101265822784816%%,5.012658227848106%%,5.012658227848106%%,4.936708860759498%%,4.924050632911396%%,4.924050632911396%%,4.911392405063295%%,4.911392405063295%%,4.911392405063295%%
13,0.0%%,5.80519707601087%%,4.977359450596983%%,5.862171319020705%%,5.910783053898058%%,5.26701982875867%%,5.7746898315985655%%,6.208053549825711%%,5.5792203577013755%%,5.1574374992096566%%,4.962836741317758%%,5.05063291139241%%,4.9620253164557%%,4.974683544303802%%,4.936708860759498%%,4.924050632911396%%,4.924050632911396%%,4.924050632911396%%,4.911392405063295%%,4.911392405063295%%
14,0.0%%,6.493587702263344%%,5.591068346902366%%,5.894368182144514%%,5.793608675205679%%,5.328136298446323%%,5.538267211358488%%,6.103620008683306%%,5.595828222410505%%,5.110054502459571%%,4.9776046738072095%%,5.063291139240512%%,4.949367088607599%%,4.949367088607599%%,4.924050632911396%%,4.924050632911396%%,4.924050632911396%%,4.911392405063295%%,4.911392405063295%%,4.911392405063295%%
15,0.0%%,5.396992648833742%%,5.402676698279839%%,5.767554336109968%%,5.549284483861718%%,5.402745003912993%%,5.577845439037984%%,6.212588654960416%%,5.58937476026084%%,5.1107036423492165%%,4.951476793248949%%,5.075949367088613%%,4.949367088607599%%,4.949367088607599%%,4.936708860759498%%,4.924050632911396%%,4.924050632911396%%,4.911392405063295%%,4.911392405063295%%,4.911392405063295%%
16,0.0%%,5.262547199239889%%,5.715866187642643%%,5.769511449895346%%,5.69904413766907%%,5.526777240945788%%,5.702227452760434%%,6.113249175874102%%,5.768998933555902%%,5.071405387861088%%,4.950178513469656%%,5.037974683544308%%,4.949367088607599%%,4.949367088607599%%,4.924050632911396%%,4.924050632911396%%,4.924050632911396%%,4.911392405063295%%,4.911392405063295%%,4.911392405063295%%
17,0.0%%,5.045532916329119%%,5.054899534193247%%,5.444377138388704%%,5.690528875873429%%,5.608381304822131%%,5.865757535824162%%,6.3688126219771855%%,5.581526068867846%%,5.0324822856468465%%,4.962836741317758%%,5.012658227848106%%,4.911392405063295%%,4.924050632911396%%,4.924050632911396%%,4.924050632911396%%,4.911392405063295%%,4.911392405063295%%,4.911392405063295%%,4.911392405063295%%
18,0.0%%,4.926438614145849%%,4.884943778646694%%,5.6852523816399%%,5.64650997898317%%,5.627947446023853%%,5.883971023424725%%,6.336303325810328%%,5.73798142785485%%,5.044952937358004%%,5.064102564102568%%,5.05063291139241%%,4.974683544303802%%,4.924050632911396%%,4.924050632911396%%,4.924050632911396%%,4.911392405063295%%,4.911392405063295%%,4.911392405063295%%,4.911392405063295%%
19,0.0%%,4.859490201957896%%,4.452429432887512%%,5.944236294553198%%,5.596186019569382%%,5.679455768143564%%,5.9459312839059715%%,6.459836355072872%%,5.812470230191753%%,5.239066840332666%%,5.318078545926652%%,5.506329113924057%%,5.05063291139241%%,4.924050632911396%%,4.924050632911396%%,4.924050632911396%%,4.911392405063295%%,4.911392405063295%%,4.911392405063295%%,4.911392405063295%%
20,0.0%%,5.078626777145418%%,5.065852169851113%%,6.374215555064865%%,5.483921810599164%%,5.860400403803568%%,6.109258096999607%%,6.532787887218274%%,5.85027419837547%%,5.340170378145066%%,5.431191171697508%%,5.4556962025316516%%,5.037974683544308%%,4.924050632911396%%,4.924050632911396%%,4.924050632911396%%,4.924050632911396%%,4.911392405063295%%,4.911392405063295%%,4.911392405063295%%
