,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
1,95.61785714285716%%,93.70865800865799%%,92.9313936063936%%,91.73374044256396%%,90.47760768643118%%,91.47311518460896%%,91.01669984212553%%,91.22125344424946%%,91.70399245939593%%,91.31384845307547%%,90.91831990286526%%,91.03426439185019%%,90.74359040295641%%,90.50065534841313%%,90.6719580476109%%,90.22402371414252%%,90.52194395747738%%,90.43241826577778%%,90.49183052383822%%,90.70682514613088%%
2,83.16666666666666%%,89.16666666666666%%,93.33275613275609%%,92.59615107115106%%,91.30037601287599%%,91.68474535440481%%,91.88985856783171%%,93.127093733281%%,93.4165189332237%%,93.40522750168921%%,93.5166802622096%%,93.50774836718836%%,93.28540487617504%%,93.41279665595277%%,93.07044785663439%%,93.20196039696039%%,93.1157783038657%%,92.76820889978859%%,92.66852239709253%%,92.44056901420424%%
3,63.16666666666666%%,83.18333333333332%%,84.0%%,90.26598124098122%%,91.97567710067709%%,91.80724613363932%%,90.13086889031159%%,90.41387021990737%%,91.78388196084398%%,92.05161123365964%%,92.32634786222123%%,93.23028495079247%%,93.34487070436003%%,93.36639637756076%%,93.24735248410973%%,93.14036889297698%%,93.34851191381586%%,93.57544634705222%%,93.54524286048573%%,93.76555819039251%%
4,14.5%%,81.43333333333334%%,87.45119047619049%%,87.4440476190476%%,91.58625418698948%%,92.90080567866943%%,93.13088401611249%%,92.52639564549207%%,93.21873368299175%%,93.25899109793434%%,93.48607766864014%%,93.52547527103981%%,93.6959725241685%%,93.94923630952515%%,93.87165714499508%%,93.91090314475103%%,94.08571972853589%%,93.99672904994208%%,94.04691934185011%%,93.97979589845507%%
5,17.0%%,89.2%%,90.42023809523809%%,91.59438061938064%%,92.84570355404755%%,92.68089427848037%%,93.16826692223724%%,93.28689243202918%%,93.6361024919091%%,93.7433963260183%%,93.98043831301273%%,93.84127276495774%%,93.64074586211336%%,93.56596122008392%%,93.98127364640621%%,93.92273099471795%%,94.02550293300224%%,94.04048369204826%%,94.18773674816983%%,94.18402554872695%%
6,23.0%%,77.33333333333333%%,93.3936147186147%%,90.42250004897063%%,91.6997967384241%%,92.49342876100714%%,92.89349661045298%%,93.229965315408%%,93.75291604378292%%,94.10094167621862%%,93.87117457756092%%,93.87990356653862%%,93.83131164789503%%,94.17262556734543%%,94.26607612182508%%,94.3695006881729%%,94.39299535727288%%,94.41113454688775%%,94.36861971656359%%,94.22995518959338%%
7,15.5%%,93.61666666666666%%,93.02157287157286%%,91.82258855265822%%,92.51963751427314%%,93.7824556272953%%,93.55050608155034%%,93.73773904524212%%,93.58039363787813%%,93.58032070602006%%,93.99257454139533%%,94.0914089627825%%,94.27259838157448%%,94.27827620512743%%,94.32146993677978%%,94.21807188723358%%,94.11841828430761%%,94.06750353221616%%,94.04872238540098%%,94.22833677808458%%
8,11.5%%,82.08333333333331%%,92.35815295815293%%,89.40925602175602%%,91.02858429447639%%,92.46077485398601%%,93.19019221214154%%,93.36507086580481%%,93.58599802618292%%,93.73054882390151%%,93.70737883802693%%,93.70521009820297%%,94.07867609521143%%,94.09024312860123%%,94.29787221813365%%,94.27163691238445%%,94.15007131891102%%,94.25202072603375%%,94.19774555615493%%,94.21229695893967%%
9,10.5%%,81.83333333333334%%,88.51428571428572%%,90.75047289311993%%,90.94258304056662%%,92.54833872365911%%,93.10859959745527%%,93.51841774999767%%,93.36435591894356%%,93.46702958436617%%,93.60450515829469%%,93.69274614303025%%,93.77390198180092%%,93.7955228860664%%,93.79504445698831%%,94.01465479033102%%,94.16564047384956%%,94.17981154249273%%,94.18810150317846%%,94.17024466403754%%
10,12.0%%,38.166666666666664%%,87.88878066378066%%,89.39866824352117%%,90.96182379287205%%,92.03004489693485%%,92.92845383072569%%,93.62469167032933%%,93.62338604980052%%,93.7531578118497%%,93.77433012879985%%,93.61268526442575%%,93.75665794148485%%,93.83667744241629%%,93.97567871481269%%,93.82899066970113%%,93.91867634338873%%,93.87725958492548%%,93.89395705194795%%,94.02844276301485%%
11,7.0%%,63.35%%,89.51825396825397%%,89.42586735160266%%,90.15779323725887%%,92.04934483641969%%,92.32486060176875%%,93.0020056590564%%,93.15268189910793%%,93.37239305999483%%,94.00019117655343%%,94.00185768706973%%,93.94798390362457%%,93.89159145754377%%,94.11220574050805%%,94.12986700423404%%,94.08895818718024%%,94.01656380667035%%,94.255690302293%%,94.29309542843798%%
12,9.0%%,72.58333333333334%%,90.96230158730157%%,91.14015269216506%%,91.69506027497275%%,92.08915332007557%%,92.72065503540423%%,93.09616189652864%%,93.14002999568436%%,93.50489249631929%%,93.71320257692048%%,93.81683508913466%%,93.93572096720236%%,93.9979283101112%%,94.18569315334423%%,94.19884588251361%%,94.15194225647639%%,94.22940869047474%%,94.15283814842293%%,94.16203254155633%%
13,2.0%%,68.0%%,90.53134920634919%%,89.66342773583487%%,90.80242528694436%%,92.16468733092606%%,91.79590074984962%%,91.87865596819447%%,92.51435006047952%%,93.4224280088676%%,93.62829230048544%%,93.92174607325764%%,94.16579673354192%%,93.97787758212786%%,93.9688525649147%%,93.99578378743355%%,94.17047500774322%%,94.3099943173294%%,94.20569985598904%%,94.1742155747501%%
14,2.0%%,42.0%%,92.74880952380954%%,92.6413001343342%%,92.45947064423555%%,92.84891819561996%%,91.79100072427217%%,91.88972809079438%%,92.6755485503983%%,93.16024096032366%%,93.65299255321287%%,93.87360651662767%%,93.92794591612511%%,94.09094044269577%%,94.14507391466287%%,94.13209248287174%%,94.15701048343868%%,94.13416727633695%%,94.11436966637434%%,94.12195286394359%%
15,3.0%%,45.0%%,94.9972222222222%%,91.9894691179134%%,92.32907399660772%%,92.74774131083741%%,92.35093080206693%%,92.32426986620179%%,92.6533512432352%%,93.15760161273775%%,93.52523979373946%%,93.64201715752242%%,93.66512119038663%%,93.82179526339576%%,93.8966042320194%%,94.02594035752884%%,94.1571734722628%%,94.18474237146042%%,94.1733331908201%%,94.18771214389203%%
16,1.0%%,35.5%%,93.70714285714286%%,91.1009500303618%%,93.07660272386278%%,92.83736711949264%%,92.73452584139626%%,93.04074752145841%%,93.357828758758%%,93.26285043990362%%,93.23451239467092%%,93.31770941098839%%,93.57773624919298%%,93.80685139234092%%,93.90211745451707%%,93.96488083068404%%,94.10364976013766%%,94.13982654891332%%,94.18897945689196%%,94.14957407966058%%
17,6.0%%,91.66666666666666%%,91.68809523809524%%,90.76811538135067%%,92.22948547638472%%,92.76687426353843%%,93.32319190167507%%,93.41264299877146%%,93.53577188618996%%,93.36217160520302%%,93.48113921972443%%,93.84776525218577%%,93.89717821900258%%,94.02841238138191%%,94.01569535595094%%,93.97942913183239%%,94.07947673473467%%,94.16418523055042%%,94.119856338669%%,94.07233793288059%%
18,61.0%%,83.33333333333331%%,93.025%%,91.74179490959678%%,92.23352910652096%%,93.45632826224852%%,93.11553166351392%%,93.15783751241162%%,93.61396049107168%%,93.76277795129953%%,93.84247659403432%%,94.09799150932689%%,94.08032442937106%%,94.25994148390716%%,94.1879998498715%%,94.19996826535044%%,94.34215364828144%%,94.23742234073708%%,94.18191924087556%%,94.07015196670478%%
19,61.0%%,85.91666666666666%%,94.96031746031746%%,92.05300079924862%%,92.89460105969414%%,93.41123584393017%%,93.25717531969869%%,93.43887447994906%%,93.7420527081078%%,93.74610488634235%%,93.8958125743438%%,94.08894001174545%%,94.16426324052043%%,94.2847065381232%%,94.22718254839907%%,94.20771272391775%%,94.25569875061464%%,94.17104302793099%%,94.16817838965245%%,94.12296743712476%%
20,65.0%%,83.5%%,94.89758297258297%%,93.3450664662285%%,93.44886125862767%%,93.64228122590299%%,93.49835888147106%%,93.84380756932431%%,93.94797619965108%%,93.7044289631862%%,93.76790800493161%%,94.0002593563878%%,94.1598221610022%%,94.17751331367225%%,94.22515106934867%%,94.20998453015038%%,94.0990402931572%%,94.05279847059002%%,94.04964725832379%%,94.07443455073464%%
