,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
1,4.29189950056823%%,5.049530831225875%%,3.709851221190229%%,3.849286205710352%%,6.188751289989678%%,6.527485380116961%%,7.252923976608188%%,6.792397660818713%%,7.279239766081871%%,6.3%%,5.9%%,5.55%%,5.15%%,5.05%%,5.0%%,5.0%%,5.0%%,5.0%%,5.0%%,5.0%%
2,1.0920093795093795%%,2.9220373709537792%%,4.37453659601492%%,4.833109120841317%%,5.281596147230821%%,6.697179222566218%%,7.731578947368421%%,6.902631578947369%%,6.502631578947369%%,6.152631578947369%%,6.05%%,5.75%%,5.35%%,5.35%%,5.25%%,5.1%%,5.05%%,5.05%%,5.0%%,5.0%%
3,6.3837051837051835%%,7.929986413655144%%,7.3175737231464755%%,5.73846749226006%%,6.5265737874097%%,7.6730994152046765%%,7.451754385964913%%,6.131871345029238%%,5.960526315789473%%,5.75%%,5.65%%,5.2%%,5.05%%,5.05%%,5.05%%,5.0%%,5.0%%,5.0%%,5.0%%,5.0%%
4,2.8695526695526694%%,5.80494334097275%%,6.683901564551715%%,5.5229904512412205%%,6.267569659442723%%,7.624320605435155%%,6.891812865497076%%,5.951461988304093%%,5.835087719298245%%,5.5552631578947365%%,5.45%%,5.2%%,5.15%%,5.05%%,5.05%%,5.0%%,5.0%%,5.0%%,5.0%%,5.0%%
5,8.179834054834053%%,3.9765270677035374%%,6.563924160634685%%,5.302919676642583%%,6.786201410388713%%,6.798056415548677%%,7.549122807017544%%,6.035087719298244%%,5.932163742690059%%,5.757894736842107%%,5.4%%,5.15%%,5.05%%,5.2%%,5.05%%,5.0%%,5.0%%,5.0%%,5.0%%,5.0%%
6,4.2595238095238095%%,2.1087523587523584%%,4.01728928536204%%,6.071431028551769%%,7.818641343176945%%,6.731286549707603%%,7.375730994152048%%,6.1350877192982445%%,5.785087719298244%%,5.607894736842104%%,5.45%%,5.15%%,5.05%%,5.15%%,5.0%%,5.0%%,5.0%%,5.0%%,5.0%%,5.0%%
7,3.43495670995671%%,4.112451437451436%%,3.335905065007231%%,5.680240261974004%%,6.665011179910558%%,6.6219298245614%%,7.141520467836257%%,6.192982456140351%%,5.685087719298244%%,5.455263157894737%%,5.302631578947369%%,5.1%%,5.2%%,5.2%%,5.0%%,5.0%%,5.0%%,5.0%%,5.0%%,5.0%%
8,4.783333333333333%%,2.9033882783882774%%,4.072288392721828%%,5.550088903184875%%,6.886753648827948%%,6.470863433092535%%,7.212573099415206%%,6.400877192982457%%,5.785087719298244%%,5.460526315789473%%,5.2%%,5.05%%,5.2%%,5.15%%,5.05%%,5.0%%,5.0%%,5.0%%,5.0%%,5.0%%
9,4.583333333333333%%,2.6697875653757994%%,5.159937241980584%%,5.372626251457516%%,6.181962636606596%%,6.4400369797041614%%,7.2397660818713465%%,6.51140350877193%%,5.734795321637426%%,5.518713450292397%%,5.2026315789473685%%,5.05%%,5.15%%,5.1%%,5.0%%,5.0%%,5.0%%,5.0%%,5.0%%,5.0%%
10,4.283333333333333%%,2.9265623265623257%%,5.512619097448819%%,5.594320123460986%%,6.449210649171947%%,6.533195734434124%%,7.0660818713450295%%,6.616959064327486%%,5.72953216374269%%,5.460526315789473%%,5.1%%,5.05%%,5.15%%,5.1%%,5.0%%,5.0%%,5.0%%,5.0%%,5.0%%,5.0%%
11,4.3%%,3.852380952380952%%,4.635451270435791%%,5.243129548470101%%,6.497372721018229%%,5.81302889576883%%,6.72953216374269%%,6.725438596491228%%,5.790058479532163%%,5.405263157894738%%,5.05%%,5.0%%,5.1%%,5.15%%,5.0%%,5.0%%,5.0%%,5.0%%,5.0%%,5.0%%
12,0.0%%,4.813492063492062%%,5.100881364077959%%,5.172977929363376%%,6.412418300653593%%,5.205551255589951%%,6.933728930168558%%,7.007309941520468%%,5.779532163742689%%,5.305263157894737%%,5.102631578947369%%,5.0%%,5.2%%,5.05%%,5.0%%,5.0%%,5.0%%,5.0%%,5.0%%,5.0%%
13,0.0%%,1.9631424131424131%%,4.7864592107239154%%,6.144501100035154%%,6.268047947924105%%,5.205727554179561%%,6.908187134502924%%,6.704678362573098%%,5.582163742690057%%,5.305263157894737%%,5.002631578947369%%,5.0%%,5.0%%,5.0%%,5.0%%,5.0%%,5.0%%,5.0%%,5.0%%,5.0%%
14,0.0%%,2.9925685425685424%%,5.538893704334879%%,5.00808861331307%%,6.136192028645585%%,5.667182662538696%%,6.161695906432747%%,7.159941520467836%%,5.745614035087719%%,5.113157894736841%%,5.055263157894737%%,5.0%%,5.0%%,5.05%%,5.0%%,5.0%%,5.0%%,5.0%%,5.0%%,5.0%%
15,0.0%%,2.8710067710067704%%,4.781719914072855%%,4.717317232990606%%,5.9315506904516155%%,5.918593051255585%%,5.93630890952872%%,7.217836257309943%%,5.940350877192982%%,5.110526315789474%%,5.002631578947369%%,5.0%%,5.0%%,5.0%%,5.0%%,5.0%%,5.0%%,5.0%%,5.0%%,5.0%%
16,0.0%%,2.895670995670995%%,4.505134979399685%%,5.363280725122828%%,5.836353752027122%%,6.037891296869621%%,5.77612659098727%%,7.165204678362574%%,6.042690058479532%%,5.107894736842105%%,5.0%%,5.0%%,5.0%%,5.0%%,5.0%%,5.0%%,5.0%%,5.0%%,5.0%%,5.0%%
17,0.0%%,1.9543761793761794%%,4.966274819951289%%,5.33696332906859%%,6.115046640665831%%,5.941911764705876%%,6.585672514619883%%,7.1342105263157904%%,5.686842105263157%%,5.102631578947368%%,5.0%%,5.0%%,5.0%%,5.0%%,5.0%%,5.0%%,5.0%%,5.0%%,5.0%%,5.0%%
18,0.0%%,2.421403596403596%%,4.9175647881530224%%,5.554918520591895%%,5.8730652259677%%,5.974515096186917%%,6.158823529411763%%,7.408479532163744%%,5.784795321637425%%,5.102631578947368%%,5.0%%,5.0%%,5.1%%,5.0%%,5.0%%,5.0%%,5.0%%,5.0%%,5.0%%,5.0%%
