,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
1,6.0%%,8.0%%,16.0%%,17.0%%,18.0%%,25.0%%,27.0%%,29.0%%,34.0%%,34.0%%,34.0%%,34.0%%,34.0%%,34.0%%,34.0%%,34.0%%,35.0%%,35.0%%,35.0%%,35.0%%
2,2.0%%,4.0%%,6.0%%,8.0%%,11.0%%,16.0%%,21.0%%,28.0%%,34.0%%,38.0%%,41.0%%,44.0%%,44.0%%,46.0%%,47.0%%,49.0%%,50.0%%,50.0%%,51.0%%,51.0%%
3,1.0%%,1.0%%,2.0%%,10.0%%,13.0%%,16.0%%,20.0%%,22.0%%,27.0%%,34.0%%,42.0%%,52.0%%,55.0%%,62.0%%,64.0%%,65.0%%,68.0%%,72.0%%,73.0%%,74.0%%
4,0.0%%,0.0%%,1.0%%,7.0%%,15.0%%,24.0%%,27.0%%,30.0%%,39.0%%,39.0%%,43.0%%,52.0%%,58.0%%,61.0%%,67.0%%,69.0%%,73.0%%,74.0%%,77.0%%,79.0%%
5,0.0%%,1.0%%,8.0%%,19.0%%,31.0%%,35.0%%,42.0%%,48.0%%,52.0%%,55.0%%,63.0%%,64.0%%,68.0%%,69.0%%,76.0%%,76.0%%,79.0%%,79.0%%,82.0%%,82.0%%
6,0.0%%,0.0%%,4.0%%,17.0%%,28.0%%,35.0%%,44.0%%,47.0%%,51.0%%,58.0%%,62.0%%,67.0%%,71.0%%,77.0%%,83.0%%,87.0%%,92.0%%,92.0%%,92.0%%,92.0%%
7,0.0%%,1.0%%,6.0%%,15.0%%,29.0%%,45.0%%,48.0%%,53.0%%,57.0%%,64.0%%,72.0%%,77.0%%,83.0%%,85.0%%,87.0%%,87.0%%,88.0%%,89.0%%,92.0%%,94.0%%
8,0.0%%,0.0%%,6.0%%,18.0%%,35.0%%,44.0%%,50.0%%,51.0%%,56.0%%,62.0%%,70.0%%,75.0%%,83.0%%,85.0%%,87.0%%,90.0%%,90.0%%,92.0%%,92.0%%,95.0%%
9,0.0%%,1.0%%,5.0%%,21.0%%,30.0%%,39.0%%,47.0%%,53.0%%,55.0%%,61.0%%,64.0%%,69.0%%,70.0%%,75.0%%,83.0%%,88.0%%,90.0%%,92.0%%,92.0%%,92.0%%
10,0.0%%,0.0%%,5.0%%,17.0%%,31.0%%,44.0%%,49.0%%,59.0%%,61.0%%,69.0%%,70.0%%,71.0%%,73.0%%,78.0%%,84.0%%,86.0%%,86.0%%,92.0%%,92.0%%,92.0%%
11,0.0%%,3.0%%,6.0%%,17.0%%,28.0%%,37.0%%,47.0%%,58.0%%,61.0%%,74.0%%,75.0%%,76.0%%,76.0%%,78.0%%,88.0%%,92.0%%,94.0%%,96.0%%,97.0%%,97.0%%
12,0.0%%,1.0%%,6.0%%,18.0%%,32.0%%,40.0%%,53.0%%,57.0%%,61.0%%,67.0%%,78.0%%,78.0%%,81.0%%,85.0%%,90.0%%,91.0%%,93.0%%,93.0%%,96.0%%,97.0%%
13,0.0%%,1.0%%,7.0%%,18.0%%,37.0%%,45.0%%,51.0%%,60.0%%,65.0%%,72.0%%,79.0%%,83.0%%,87.0%%,88.0%%,90.0%%,91.0%%,96.0%%,97.0%%,97.0%%,97.0%%
14,0.0%%,0.0%%,6.0%%,19.0%%,36.0%%,51.0%%,57.0%%,62.0%%,66.0%%,75.0%%,82.0%%,85.0%%,88.0%%,91.0%%,91.0%%,92.0%%,95.0%%,95.0%%,95.0%%,97.0%%
15,0.0%%,0.0%%,5.0%%,16.0%%,39.0%%,51.0%%,53.0%%,55.0%%,67.0%%,74.0%%,79.0%%,82.0%%,87.0%%,87.0%%,90.0%%,94.0%%,97.0%%,97.0%%,97.0%%,99.0%%
16,0.0%%,0.0%%,4.0%%,19.0%%,42.0%%,53.0%%,59.0%%,67.0%%,69.0%%,69.0%%,77.0%%,83.0%%,86.0%%,90.0%%,90.0%%,94.0%%,95.0%%,97.0%%,97.0%%,97.0%%
17,0.0%%,1.0%%,3.0%%,18.0%%,41.0%%,51.0%%,62.0%%,71.0%%,72.0%%,74.0%%,76.0%%,86.0%%,90.0%%,91.0%%,91.0%%,91.0%%,94.0%%,96.0%%,98.0%%,98.0%%
18,1.0%%,1.0%%,5.0%%,14.0%%,41.0%%,60.0%%,68.0%%,73.0%%,77.0%%,81.0%%,86.0%%,87.0%%,90.0%%,90.0%%,93.0%%,94.0%%,99.0%%,99.0%%,99.0%%,99.0%%
19,1.0%%,1.0%%,3.0%%,19.0%%,49.0%%,59.0%%,70.0%%,73.0%%,80.0%%,84.0%%,86.0%%,89.0%%,89.0%%,94.0%%,98.0%%,99.0%%,99.0%%,99.0%%,99.0%%,99.0%%
20,1.0%%,1.0%%,7.0%%,29.0%%,53.0%%,63.0%%,71.0%%,81.0%%,84.0%%,86.0%%,88.0%%,91.0%%,97.0%%,98.0%%,99.0%%,99.0%%,99.0%%,99.0%%,99.0%%,99.0%%
