,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
1,33.0%%,61.0%%,77.0%%,81.0%%,97.0%%,99.0%%,100.0%%,100.0%%,100.0%%,100.0%%,100.0%%,100.0%%,100.0%%,100.0%%,100.0%%,100.0%%,100.0%%,100.0%%,100.0%%,100.0%%
2,15.0%%,35.0%%,64.0%%,82.0%%,89.0%%,91.0%%,94.0%%,100.0%%,100.0%%,100.0%%,100.0%%,100.0%%,100.0%%,100.0%%,100.0%%,100.0%%,100.0%%,100.0%%,100.0%%,100.0%%
3,9.0%%,30.0%%,51.0%%,83.0%%,90.0%%,92.0%%,96.0%%,100.0%%,100.0%%,100.0%%,100.0%%,100.0%%,100.0%%,100.0%%,100.0%%,100.0%%,100.0%%,100.0%%,100.0%%,100.0%%
4,6.0%%,28.0%%,51.0%%,83.0%%,88.0%%,88.0%%,96.0%%,100.0%%,100.0%%,100.0%%,100.0%%,100.0%%,100.0%%,100.0%%,100.0%%,100.0%%,100.0%%,100.0%%,100.0%%,100.0%%
5,7.0%%,23.0%%,47.0%%,85.0%%,89.0%%,92.0%%,94.0%%,100.0%%,100.0%%,100.0%%,100.0%%,100.0%%,100.0%%,100.0%%,100.0%%,100.0%%,100.0%%,100.0%%,100.0%%,100.0%%
6,4.0%%,18.0%%,45.0%%,82.0%%,90.0%%,95.0%%,99.0%%,100.0%%,100.0%%,100.0%%,100.0%%,100.0%%,100.0%%,100.0%%,100.0%%,100.0%%,100.0%%,100.0%%,100.0%%,100.0%%
7,5.0%%,16.0%%,50.0%%,84.0%%,91.0%%,96.0%%,100.0%%,100.0%%,100.0%%,100.0%%,100.0%%,100.0%%,100.0%%,100.0%%,100.0%%,100.0%%,100.0%%,100.0%%,100.0%%,100.0%%
8,3.0%%,16.0%%,47.0%%,81.0%%,93.0%%,95.0%%,100.0%%,100.0%%,100.0%%,100.0%%,100.0%%,100.0%%,100.0%%,100.0%%,100.0%%,100.0%%,100.0%%,100.0%%,100.0%%,100.0%%
9,2.0%%,9.0%%,51.0%%,80.0%%,92.0%%,95.0%%,99.0%%,100.0%%,100.0%%,100.0%%,100.0%%,100.0%%,100.0%%,100.0%%,100.0%%,100.0%%,100.0%%,100.0%%,100.0%%,100.0%%
10,0.0%%,9.0%%,38.0%%,74.0%%,94.0%%,99.0%%,100.0%%,100.0%%,100.0%%,100.0%%,100.0%%,100.0%%,100.0%%,100.0%%,100.0%%,100.0%%,100.0%%,100.0%%,100.0%%,100.0%%
11,2.0%%,9.0%%,28.0%%,73.0%%,94.0%%,100.0%%,100.0%%,100.0%%,100.0%%,100.0%%,100.0%%,100.0%%,100.0%%,100.0%%,100.0%%,100.0%%,100.0%%,100.0%%,100.0%%,100.0%%
12,0.0%%,9.0%%,30.0%%,73.0%%,96.0%%,100.0%%,100.0%%,100.0%%,100.0%%,100.0%%,100.0%%,100.0%%,100.0%%,100.0%%,100.0%%,100.0%%,100.0%%,100.0%%,100.0%%,100.0%%
13,1.0%%,6.0%%,29.0%%,70.0%%,91.0%%,100.0%%,100.0%%,100.0%%,100.0%%,100.0%%,100.0%%,100.0%%,100.0%%,100.0%%,100.0%%,100.0%%,100.0%%,100.0%%,100.0%%,100.0%%
14,1.0%%,5.0%%,26.0%%,73.0%%,92.0%%,99.0%%,100.0%%,100.0%%,100.0%%,100.0%%,100.0%%,100.0%%,100.0%%,100.0%%,100.0%%,100.0%%,100.0%%,100.0%%,100.0%%,100.0%%
15,0.0%%,6.0%%,30.0%%,70.0%%,92.0%%,99.0%%,100.0%%,100.0%%,100.0%%,100.0%%,100.0%%,100.0%%,100.0%%,100.0%%,100.0%%,100.0%%,100.0%%,100.0%%,100.0%%,100.0%%
16,1.0%%,3.0%%,29.0%%,68.0%%,89.0%%,100.0%%,100.0%%,100.0%%,100.0%%,100.0%%,100.0%%,100.0%%,100.0%%,100.0%%,100.0%%,100.0%%,100.0%%,100.0%%,100.0%%,100.0%%
17,1.0%%,1.0%%,33.0%%,68.0%%,91.0%%,99.0%%,100.0%%,100.0%%,100.0%%,100.0%%,100.0%%,100.0%%,100.0%%,100.0%%,100.0%%,100.0%%,100.0%%,100.0%%,100.0%%,100.0%%
18,0.0%%,5.0%%,35.0%%,67.0%%,92.0%%,100.0%%,100.0%%,100.0%%,100.0%%,100.0%%,100.0%%,100.0%%,100.0%%,100.0%%,100.0%%,100.0%%,100.0%%,100.0%%,100.0%%,100.0%%
19,1.0%%,4.0%%,38.0%%,60.0%%,86.0%%,96.0%%,100.0%%,100.0%%,100.0%%,100.0%%,100.0%%,100.0%%,100.0%%,100.0%%,100.0%%,100.0%%,100.0%%,100.0%%,100.0%%,100.0%%
20,1.0%%,4.0%%,35.0%%,64.0%%,86.0%%,97.0%%,100.0%%,100.0%%,100.0%%,100.0%%,100.0%%,100.0%%,100.0%%,100.0%%,100.0%%,100.0%%,100.0%%,100.0%%,100.0%%,100.0%%
