,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
11,4.0%%,29.0%%,80.41666666666667%%,95.89761904761903%%,97.14007936507936%%,96.8723554223554%%,97.31536616977792%%,97.03754440004441%%,97.18551823993002%%,97.43294803751463%%,97.40744586510841%%,97.2537987382415%%,97.12188439355623%%,97.15661112623188%%,97.29750748477528%%,97.20642783429163%%,97.08359233645614%%,97.10830055307612%%,97.28633065850562%%,97.35383718878303%%
12,3.0%%,29.166666666666664%%,77.41666666666667%%,96.78690476190476%%,97.19603174603171%%,96.96655289155285%%,97.5682525807526%%,97.21289976363506%%,97.11340344811708%%,97.15350858721604%%,97.10503920743858%%,97.13090408903103%%,97.1217087092474%%,97.26288310073137%%,97.27917734570212%%,97.26048539523772%%,97.29625888817071%%,97.4105617207011%%,97.36983428937766%%,97.35409038416006%%
13,0.0%%,30.166666666666664%%,78.33333333333333%%,95.8892857142857%%,96.86443001443%%,97.20803224553221%%,97.08499139749141%%,96.92334446599152%%,97.06398613856041%%,97.11547753931654%%,97.32068538616527%%,97.23084467132456%%,97.30064031685548%%,97.2887478405667%%,97.20163360890916%%,97.17080877498834%%,97.16201066735124%%,97.4031270801782%%,97.3747806459107%%,97.39021378088717%%
14,3.0%%,12.666666666666664%%,82.08333333333331%%,97.96309523809524%%,96.66622266622265%%,97.12294233544235%%,96.70119178207415%%,96.80800261829674%%,97.01479309304386%%,97.09364583644769%%,97.14298392096381%%,97.14442563800151%%,97.28792801196055%%,97.45120176950674%%,97.46779878618118%%,97.37063324532367%%,97.38748665335353%%,97.3901182323009%%,97.36610080236244%%,97.37993686310251%%
15,4.0%%,16.0%%,83.16666666666669%%,97.03214285714286%%,96.95786435786435%%,96.91603396603395%%,96.62727133977134%%,96.66537245434303%%,96.88317367187335%%,97.11846346378078%%,97.24742087118253%%,97.23613383950074%%,97.2965316288459%%,97.33380250210749%%,97.3409893512061%%,97.40026576021161%%,97.35759597299848%%,97.37182187867174%%,97.38325855860687%%,97.47175508959565%%
16,1.0%%,12.0%%,73.5%%,93.01666666666667%%,96.87986180486179%%,96.9830572205572%%,96.83878590879365%%,96.94365122321777%%,97.0752787675001%%,97.04157048661689%%,96.841721908982%%,97.12198322403432%%,97.30724277442545%%,97.42077029867282%%,97.41349291403475%%,97.40048221042807%%,97.3867151166687%%,97.36919029972438%%,97.3742028310527%%,97.38758756293586%%
17,4.0%%,39.0%%,65.5%%,93.65%%,96.79193584193582%%,96.95835275835275%%,97.08376215287977%%,96.9255500433519%%,97.25969307180611%%,97.16846500163065%%,97.14946451467351%%,97.45835544744216%%,97.45515459772429%%,97.50535676483821%%,97.51036929616653%%,97.38642524486183%%,97.31584576414302%%,97.41709191651142%%,97.38052070908108%%,97.3945029686516%%
18,23.0%%,34.0%%,72.33333333333333%%,96.725%%,96.50393217893216%%,96.85352066234417%%,97.07907043936456%%,97.13693859460115%%,97.27646931242134%%,97.38697994042423%%,97.61682163295941%%,97.67491478249994%%,97.64041409227171%%,97.57022123043795%%,97.44644043606894%%,97.367944705793%%,97.57438666854301%%,97.52438666854302%%,97.47994222409856%%,97.47994222409856%%
19,23.0%%,35.0%%,77.75%%,96.84007936507938%%,96.56971084471084%%,97.02066226257404%%,97.12878194217203%%,97.03712878538728%%,97.15406932678604%%,97.18548180405766%%,97.3456107531959%%,97.44379944960443%%,97.51860289263541%%,97.62556755250253%%,97.57910803077212%%,97.53749419225426%%,97.51342175626232%%,97.5163457328705%%,97.5163457328705%%,97.52731064515119%%
20,23.0%%,32.0%%,84.16666666666669%%,97.26980519480522%%,97.11494061494061%%,97.11895286086465%%,97.01641810202182%%,97.27189499956526%%,97.1942830776035%%,97.22704312371492%%,97.19734586019416%%,97.50766893065655%%,97.51517453564668%%,97.47453225309263%%,97.45662351064828%%,97.46079017731496%%,97.46079017731496%%,97.47175508959565%%,97.47608409392465%%,97.48525162058446%%
