,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
1,12.733333333333334%%,14.050000000000002%%,16.549999999999997%%,15.05%%,18.48333333333333%%,19.116666666666664%%,19.46666666666667%%,19.983333333333334%%,20.53333333333333%%,20.35%%,20.8%%,20.0%%,19.6%%,19.0%%,19.0%%,19.0%%,19.2%%,19.2%%,20.0%%,20.0%%
2,4.666666666666666%%,8.166666666666666%%,17.799999999999997%%,17.799999999999997%%,17.499999999999996%%,20.55%%,21.73333333333333%%,21.43333333333333%%,20.35%%,20.0%%,20.2%%,20.7%%,20.6%%,20.6%%,20.4%%,20.2%%,20.0%%,20.0%%,20.0%%,20.0%%
3,15.833333333333332%%,23.733333333333338%%,22.833333333333336%%,21.58333333333333%%,23.23333333333333%%,24.55%%,21.616666666666664%%,20.2%%,19.15%%,19.7%%,19.1%%,19.1%%,19.7%%,19.6%%,20.2%%,20.2%%,20.0%%,20.0%%,20.0%%,20.0%%
4,7.666666666666666%%,19.499999999999993%%,20.58333333333333%%,20.466666666666665%%,22.36666666666666%%,22.7%%,23.66666666666667%%,21.45%%,19.55%%,19.3%%,19.55%%,19.3%%,19.65%%,20.2%%,20.2%%,20.2%%,20.0%%,20.0%%,20.0%%,20.0%%
5,6.25%%,10.166666666666668%%,20.61666666666666%%,22.83333333333333%%,23.43333333333333%%,23.916666666666664%%,23.466666666666665%%,21.966666666666665%%,19.7%%,19.25%%,19.2%%,19.5%%,19.85%%,20.0%%,20.2%%,20.0%%,20.0%%,20.0%%,20.0%%,20.0%%
6,2.5%%,10.983333333333333%%,17.316666666666666%%,24.499999999999996%%,23.266666666666666%%,23.81666666666667%%,23.316666666666666%%,20.53333333333333%%,20.63333333333333%%,19.8%%,20.2%%,19.7%%,19.5%%,19.85%%,20.2%%,20.0%%,20.0%%,20.0%%,20.0%%,20.0%%
7,2.666666666666666%%,10.083333333333334%%,18.416666666666668%%,26.316666666666666%%,24.45%%,23.516666666666666%%,22.86666666666667%%,21.68333333333333%%,20.433333333333334%%,19.8%%,19.45%%,20.3%%,20.6%%,20.2%%,20.2%%,20.0%%,20.0%%,20.0%%,20.0%%,20.0%%
8,4.166666666666666%%,8.333333333333332%%,24.18333333333333%%,24.73333333333333%%,20.433333333333334%%,23.36666666666666%%,22.38333333333333%%,21.13333333333333%%,20.05%%,20.75%%,20.4%%,19.75%%,19.8%%,20.2%%,20.2%%,20.0%%,20.0%%,20.0%%,20.0%%,20.0%%
9,0.8333333333333333%%,5.5%%,26.416666666666664%%,19.91666666666666%%,21.7%%,22.03333333333333%%,22.65%%,21.9%%,20.25%%,19.8%%,20.65%%,19.95%%,20.4%%,20.4%%,20.2%%,20.2%%,20.0%%,20.0%%,20.0%%,20.0%%
10,3.333333333333333%%,4.999999999999999%%,18.816666666666666%%,20.78333333333333%%,23.03333333333333%%,22.4%%,23.066666666666666%%,20.73333333333333%%,21.0%%,21.4%%,20.9%%,20.15%%,19.85%%,20.4%%,20.2%%,20.2%%,20.0%%,20.0%%,20.0%%,20.0%%
