,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
11,22.0%%,81.18333333333334%%,91.63808626014506%%,91.90295223413457%%,93.0589445821777%%,93.84392729939452%%,94.05220123060403%%,94.07311727547486%%,94.02284610129145%%,94.04227098210687%%,94.07120970755768%%,94.08958103037085%%,94.08958103037085%%,94.08958103037085%%,94.09139591240351%%,94.09139591240351%%,94.09139591240351%%,94.09139591240351%%,94.09139591240351%%,94.09139591240351%%
12,67.0%%,91.32380952380953%%,92.4791352438411%%,92.52289525925681%%,93.30721457934558%%,93.83035963282894%%,93.95052341267733%%,94.0197618356995%%,94.02599517268546%%,93.99199396467964%%,94.07078034716189%%,94.07530239160671%%,94.09254377091706%%,94.09254377091706%%,94.09435865294972%%,94.09435865294972%%,94.09435865294972%%,94.09435865294972%%,94.09435865294972%%,94.09435865294972%%
13,65.5%%,91.46666666666665%%,91.82538974613276%%,92.69485071813422%%,93.69641048342956%%,93.89167892943073%%,94.07437860573442%%,94.06962854081434%%,94.05507976233619%%,94.01553653034007%%,94.07552829974352%%,94.0957793218048%%,94.0957793218048%%,94.0957793218048%%,94.09759420383747%%,94.09759420383747%%,94.09759420383747%%,94.09759420383747%%,94.09759420383747%%,94.09759420383747%%
14,65.5%%,84.75%%,92.72220747518732%%,92.7146918197309%%,93.81410180594801%%,93.97410645400288%%,94.10228841232825%%,94.07926230216572%%,94.06241773028353%%,93.98544572728639%%,94.07617338243887%%,94.09899381625247%%,94.09899381625247%%,94.10080869828515%%,94.10080869828515%%,94.10080869828515%%,94.10080869828515%%,94.10080869828515%%,94.10080869828515%%,94.10080869828515%%
15,63.5%%,86.83333333333331%%,92.76377882952957%%,92.93199367552123%%,93.91934521174751%%,93.9919035307361%%,94.1073998995282%%,94.10674048369894%%,94.02209283160477%%,94.0832079553311%%,94.10502059622615%%,94.10615053972897%%,94.10615053972897%%,94.10615053972897%%,94.10615053972897%%,94.10615053972897%%,94.10615053972897%%,94.10615053972897%%,94.10615053972897%%,94.10615053972897%%
16,62.5%%,89.46666666666664%%,93.42626115714349%%,93.04025343711419%%,94.0240303037182%%,94.20394899222109%%,94.11744883117113%%,94.02833049227333%%,94.03266829129433%%,94.10263151422834%%,94.10532307656493%%,94.10645302006775%%,94.10645302006775%%,94.10645302006775%%,94.10645302006775%%,94.10645302006775%%,94.10645302006775%%,94.10645302006775%%,94.10645302006775%%,94.10645302006775%%
17,10.0%%,87.93333333333332%%,93.42112224291013%%,93.45895925848689%%,93.97234934213276%%,94.13382246912592%%,94.05752877048197%%,94.02716022862805%%,94.0834258196977%%,94.10790441301535%%,94.10903435651817%%,94.10903435651817%%,94.10903435651817%%,94.10903435651817%%,94.10903435651817%%,94.10903435651817%%,94.10903435651817%%,94.10903435651817%%,94.10903435651817%%,94.10903435651817%%
18,16.5%%,90.87380952380953%%,93.35920664303016%%,93.39162269834769%%,93.95702408732494%%,94.23883717498569%%,94.15525760364484%%,94.11252879378249%%,94.10815767621425%%,94.10903435651817%%,94.10903435651817%%,94.10903435651817%%,94.10903435651817%%,94.10903435651817%%,94.10903435651817%%,94.10903435651817%%,94.10903435651817%%,94.10903435651817%%,94.10903435651817%%,94.10903435651817%%
19,11.5%%,88.35%%,93.28621656121653%%,93.65582622119456%%,94.08480803741429%%,94.29261370880377%%,94.13551791243034%%,94.13156560695924%%,94.12510682875661%%,94.10903435651817%%,94.10903435651817%%,94.10903435651817%%,94.10903435651817%%,94.10903435651817%%,94.10903435651817%%,94.10903435651817%%,94.10903435651817%%,94.10903435651817%%,94.10903435651817%%,94.10903435651817%%
20,11.5%%,86.93333333333334%%,93.25157897657897%%,93.50755514677093%%,94.18322478221015%%,94.31019795162958%%,94.10864532044363%%,94.11670305607589%%,94.0932951253309%%,94.09417180563482%%,94.09417180563482%%,94.09417180563482%%,94.09417180563482%%,94.09417180563482%%,94.09417180563482%%,94.09417180563482%%,94.09417180563482%%,94.09417180563482%%,94.09417180563482%%,94.09417180563482%%
