,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
1,3.530930451557385%%,0.9414389233954451%%,1.1254894287846229%%,3.019539263688635%%,2.340859407403635%%,1.7354927240009694%%,1.6139201495159197%%,1.3904967854381454%%,1.3693992908847685%%,1.2891314771814344%%,1.2393613223590976%%,1.1912550495469423%%,2.4247491291542684%%,2.1835239145014445%%,2.1215679839852677%%,1.8040339986271479%%,1.9329709392457772%%,1.5775820103711948%%,1.5023061685687125%%,1.4597432840660391%%
2,3.5790403954490637%%,1.4804493821588989%%,1.774247423806254%%,3.157257382411929%%,2.9026481697688253%%,5.07688926537173%%,4.983265067094727%%,4.682143451760345%%,3.159572428300753%%,3.109297461715179%%,2.921206981053295%%,1.5790232640064708%%,1.5531893380265496%%,1.519001949580323%%,1.4750428806543356%%,1.3644948609344894%%,1.4538562939491733%%,1.8245913206439521%%,3.2041549646812797%%,2.811397429818484%%
3,0.9504079254079255%%,0.7094358112311404%%,2.7430525394384557%%,2.761227110276819%%,3.0861483776755%%,2.9546209666799528%%,4.766338341185481%%,6.273584368940644%%,4.741522320402639%%,6.769827069523518%%,5.4908013583572854%%,4.075705894900939%%,3.362340464507646%%,3.0812429549271645%%,2.674905298589509%%,2.6316646606120293%%,2.193336251230988%%,1.5417004048582994%%,2.5860998650472338%%,2.582726045883942%%
4,0.0%%,1.5073846904729258%%,1.701758853685762%%,6.1699366815762025%%,3.4644046656083356%%,6.3171616331006195%%,7.385729509746807%%,6.812466017503884%%,6.7800202514333385%%,6.1873647351361205%%,6.186009051294543%%,5.055573412078703%%,4.628828972621418%%,3.2534029593645837%%,2.9720650606099515%%,2.7770411073042647%%,3.2686554515501878%%,2.863727982149035%%,2.833505107189318%%,2.6554148277832494%%
5,0.0%%,0.997515350146929%%,0.3883634481460569%%,2.1148862557901453%%,1.2779607732624974%%,1.0620798295584892%%,1.51526053013899%%,2.6329731185117886%%,4.1368991773877895%%,4.25777474190537%%,4.499948342659065%%,3.4760519900631484%%,2.89760415412505%%,2.7872262437471402%%,2.7401076593801044%%,2.6890659166974955%%,2.665433247012195%%,2.6552840000208424%%,2.6072579664684934%%,2.5768577281735183%%
6,0.0%%,0.0%%,2.1958724544858446%%,1.2728191032688783%%,2.6322234383119056%%,4.886822950923339%%,2.9185504031942866%%,2.9626006024662757%%,3.9533657691939412%%,3.899084444595278%%,4.262942263716254%%,2.486458719043857%%,2.1721960112052994%%,2.0716704269335837%%,2.6268465255307354%%,2.6036632207684844%%,2.5780695675432526%%,2.555909654593866%%,2.54075847102163%%,2.5386977058029703%%
7,0.0%%,0.5023720416673707%%,4.4101848189218975%%,2.7913367356888035%%,1.7491837907107313%%,2.6513084429511173%%,2.6224476344700656%%,2.1617156200167034%%,2.128738792922229%%,4.207628876204725%%,3.576854088463995%%,3.641897580055475%%,2.8618398473661637%%,2.7642847156005046%%,2.6560975810975807%%,2.6280890636153793%%,2.608020267230793%%,2.577884159463107%%,2.5500027355290515%%,2.6222672064777335%%
8,0.0%%,1.1730696189438954%%,3.479472609210216%%,2.701008369405865%%,1.5328462602663508%%,3.151907982828586%%,2.640984589289163%%,2.2664056579304255%%,2.0781480036897992%%,2.0756227511645466%%,2.703789093417576%%,2.66272924167661%%,3.087467976941663%%,4.478548893022577%%,4.059115694642009%%,3.9962660028449513%%,2.878854360433308%%,2.567408906882591%%,2.509682860998651%%,2.5012820512820513%%
9,0.0%%,2.240757853257853%%,1.1288545051892322%%,2.1992917621553296%%,1.2612357824156062%%,4.608531530850857%%,2.5747667827875405%%,2.356864823219187%%,3.8304716015629316%%,3.601801606464918%%,3.4252450677373285%%,2.678992786887524%%,2.6247043023358803%%,2.5962374317637473%%,2.588550899077214%%,2.607402341612868%%,2.5939608636977063%%,2.533805668016195%%,2.5298245614035095%%,2.5213225371120114%%
10,0.0%%,0.0%%,5.153333088423044%%,2.7906744112382724%%,2.1622022161281462%%,3.682895485032171%%,4.279883581308968%%,3.66605489918932%%,3.1145730012041297%%,2.817076134336196%%,2.6879907669381358%%,3.0775775631038806%%,2.6218833205675316%%,2.5900858348226774%%,2.584536054272897%%,2.5824023416128683%%,2.568960863697707%%,2.558805668016195%%,2.5304993252361676%%,2.5213225371120114%%
11,0.0%%,3.369332464920699%%,3.927670373191213%%,4.231304968718046%%,2.3615756268899464%%,2.995296704287494%%,2.664670059328748%%,2.8746550425030892%%,4.2657470399536965%%,3.158754940798283%%,3.0058927203664054%%,2.682509027245869%%,2.540013495276654%%,2.5649797570850206%%,2.564304993252362%%,2.666228070175438%%,2.5918690958164654%%,2.5366734143049947%%,2.534008097165994%%,2.5115384615384624%%
12,0.0%%,5.983986846486846%%,2.609502315541474%%,1.4654722362416401%%,0.4408775835757613%%,2.714688168931444%%,2.7562954811225806%%,2.5673824432993753%%,4.275443096271018%%,3.336842928406396%%,3.0816517287879517%%,2.6676478097530723%%,2.564304993252362%%,2.564304993252362%%,2.614946018893387%%,2.564304993252362%%,2.564304993252362%%,2.535357624831311%%,2.533333333333335%%,2.50448717948718%%
13,0.0%%,5.790191181367652%%,3.112083564755091%%,2.9795829913710885%%,1.2033517428944531%%,2.7303616242220397%%,2.5953797795647136%%,2.5323447123600666%%,4.254088807246576%%,3.3965356227740116%%,2.902970488264607%%,2.7054540370329843%%,2.566365758471022%%,2.564304993252362%%,2.614946018893387%%,2.564304993252362%%,2.5412280701754404%%,2.533333333333335%%,2.533333333333335%%,2.533333333333335%%
14,0.0%%,0.0%%,5.155617521030951%%,4.52458497049575%%,4.502729428701912%%,3.3265764219941225%%,2.8948156457094814%%,2.775956348653716%%,2.7497182223962415%%,2.6245846337951595%%,2.5985842117421067%%,2.62568023489076%%,2.5670067841120474%%,2.5649797570850206%%,2.564304993252362%%,2.564304993252362%%,2.5491228070175453%%,2.533333333333335%%,2.533333333333335%%,2.5089743589743594%%
15,0.0%%,0.0%%,4.822907307881776%%,2.849479445106953%%,6.072570410292467%%,3.468804083598597%%,2.5667621895950066%%,2.7071821481264204%%,2.653396571817624%%,2.6987863369442318%%,2.6282343071816756%%,2.569590035379509%%,2.5682040339935073%%,2.5490890688259125%%,2.5372807017543875%%,2.5339743589743606%%,2.533333333333335%%,2.533333333333335%%,2.533333333333335%%,2.517307692307693%%
16,0.0%%,0.0%%,2.413827488164637%%,2.822609971086056%%,7.37786626659975%%,3.6324944122438585%%,2.4299793427521124%%,2.7112480168981716%%,2.671669435910922%%,2.69196913802177%%,2.661036036036036%%,2.573008838798312%%,2.595231061020534%%,2.595231061020534%%,2.5663657584710218%%,2.537213225371122%%,2.533333333333335%%,2.533333333333335%%,2.533333333333335%%,2.517307692307693%%
17,0.0%%,2.932539682539682%%,0.05555555555555555%%,2.1156111115978358%%,4.296913705367023%%,4.287391658043559%%,4.665084400997713%%,2.8779632708425287%%,2.7603271694602967%%,2.6999805984326106%%,2.7102958800327217%%,2.5731948547738024%%,2.5636302294197035%%,2.540485829959516%%,2.533333333333335%%,2.517307692307693%%,2.5070512820512825%%,2.50448717948718%%,2.5%%,2.5%%
18,50.0%%,2.646428571428571%%,2.6520667451930064%%,1.2103557872614177%%,2.2795651774378136%%,4.210987266025715%%,4.875825471491105%%,5.728689664912572%%,3.1297198993793423%%,2.760280480868715%%,2.6675400462552163%%,2.6043789741158165%%,2.591398584819638%%,2.546153846153849%%,2.575%%,2.5%%,2.5%%,2.5%%,2.5%%,2.5%%
