,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
1,90.00000000000001%%,95.46428571428572%%,96.00714285714284%%,95.675%%,95.73650793650792%%,95.3518759018759%%,95.36271228771227%%,95.22905427905425%%,95.476196026196%%,95.47950382950381%%,95.51485736485736%%,95.69535187035184%%,95.7698329448329%%,95.7698329448329%%,95.88566433566432%%,95.88566433566432%%,95.78566433566431%%,95.78566433566431%%,95.78566433566431%%,95.78566433566431%%
2,88.96666666666668%%,96.41666666666666%%,97.19758297258296%%,96.49101731601729%%,96.79098679098679%%,97.16483932733934%%,97.23012379777083%%,96.98545865898807%%,96.93773355127841%%,96.99890032568048%%,96.89101770692326%%,96.93743568952546%%,96.99150090535541%%,96.93962182038807%%,97.06356171348432%%,97.20101786328568%%,97.20101786328568%%,97.24667612659101%%,97.24667612659101%%,97.24667612659101%%
3,85.0%%,96.78333333333332%%,96.91901154401154%%,97.28265345765344%%,97.3374621293739%%,97.36835197396341%%,97.05937945353583%%,96.7290284792607%%,96.88101652819147%%,97.06035495722028%%,97.23409520905652%%,97.29792843465447%%,97.2351866442811%%,97.24253958545756%%,97.30101911762131%%,97.33868880087923%%,97.42485151157754%%,97.42811948543374%%,97.37916437707462%%,97.38442753496936%%
4,89.0%%,97.53214285714286%%,98.18095238095239%%,96.53552281052278%%,96.83925755616934%%,96.71333970467096%%,96.79599732912426%%,96.58652962964108%%,96.5710036824201%%,97.01341506790425%%,97.27781949302849%%,97.3473784299636%%,97.40739304984663%%,97.34372246690359%%,97.42167054222008%%,97.46972634348796%%,97.4170947645406%%,97.4170947645406%%,97.42562589629156%%,97.42562589629156%%
5,57.5%%,82.58333333333331%%,95.04285714285714%%,97.01697469197467%%,96.50043387984566%%,97.29786639229361%%,97.20469928678135%%,97.21726186180521%%,97.2770084189976%%,97.2944747375088%%,97.37226494265971%%,97.40377079061291%%,97.40961874382927%%,97.43543450873172%%,97.4427874499082%%,97.4427874499082%%,97.4427874499082%%,97.4460554237644%%,97.4460554237644%%,97.4460554237644%%
6,36.0%%,86.63333333333334%%,96.98650793650793%%,96.63656066156064%%,96.62508808700758%%,96.63984559901742%%,97.2092480103316%%,97.34626267265588%%,97.33640752951901%%,97.41380813888554%%,97.41911306787468%%,97.42591131348871%%,97.44868700271178%%,97.44868700271178%%,97.44868700271178%%,97.44868700271178%%,97.44868700271178%%,97.44868700271178%%,97.44868700271178%%,97.44868700271178%%
7,30.0%%,73.25%%,96.47413419913418%%,96.8135087135087%%,96.97630253733192%%,97.13059588760053%%,97.34677089336536%%,97.3240597294003%%,97.37220412886049%%,97.41907129678029%%,97.42491924999666%%,97.45161097931998%%,97.45161097931998%%,97.45161097931998%%,97.45161097931998%%,97.45161097931998%%,97.45161097931998%%,97.45161097931998%%,97.45161097931998%%,97.45161097931998%%
8,28.0%%,61.66666666666667%%,96.27539682539683%%,96.52186147186147%%,96.6555281319987%%,97.0538468626317%%,97.33902299540846%%,97.48541993352366%%,97.37781759434237%%,97.40063505465983%%,97.4113493403741%%,97.4326200416371%%,97.43525162058445%%,97.45961522567562%%,97.4625392022838%%,97.46621567287204%%,97.46621567287204%%,97.46621567287204%%,97.46621567287204%%,97.46621567287204%%
9,12.5%%,63.13333333333333%%,96.22023809523809%%,96.99797147297144%%,96.96060967326446%%,97.24153076885278%%,97.40792502990648%%,97.43386334597635%%,97.46730172132649%%,97.41313505465983%%,97.4625392022838%%,97.46621567287204%%,97.46621567287204%%,97.46621567287204%%,97.46621567287204%%,97.46621567287204%%,97.46621567287204%%,97.46621567287204%%,97.46621567287204%%,97.46621567287204%%
10,6.5%%,29.83333333333333%%,95.33928571428572%%,96.71268176268175%%,97.00475905243705%%,97.24098112929383%%,97.4268923199264%%,97.45370523009842%%,97.48793602768063%%,97.5189817793146%%,97.46621567287204%%,97.46621567287204%%,97.46621567287204%%,97.46621567287204%%,97.46621567287204%%,97.46621567287204%%,97.46621567287204%%,97.46621567287204%%,97.46621567287204%%,97.46621567287204%%
11,7.5%%,49.16666666666666%%,95.83095238095238%%,96.91578421578419%%,97.13377458025289%%,97.35157927298022%%,97.46938681373669%%,97.47356392317695%%,97.42433953645255%%,97.46015824990285%%,97.46621567287204%%,97.46621567287204%%,97.46621567287204%%,97.46621567287204%%,97.46621567287204%%,97.46621567287204%%,97.46621567287204%%,97.46621567287204%%,97.46621567287204%%,97.46621567287204%%
12,26.5%%,62.41666666666666%%,95.575%%,97.35966949716948%%,97.15750306195352%%,97.32615273873016%%,97.421391826268%%,97.39028218943082%%,97.41432491656951%%,97.44314758598816%%,97.46329169626387%%,97.46621567287204%%,97.46621567287204%%,97.46621567287204%%,97.46621567287204%%,97.46621567287204%%,97.46621567287204%%,97.46621567287204%%,97.46621567287204%%,97.46621567287204%%
13,28.5%%,59.25%%,94.02976190476191%%,97.69196081696079%%,97.63535364704096%%,97.44016878374462%%,97.44088848458047%%,97.41216041440501%%,97.42960269434728%%,97.42960269434728%%,97.46621567287204%%,97.46621567287204%%,97.46621567287204%%,97.46621567287204%%,97.46621567287204%%,97.46621567287204%%,97.46621567287204%%,97.46621567287204%%,97.46621567287204%%,97.46621567287204%%
14,25.5%%,40.33333333333333%%,94.42142857142859%%,97.47690520264048%%,97.67682216304507%%,97.54334666881108%%,97.46245281206582%%,97.41542838826122%%,97.42960269434728%%,97.42960269434728%%,97.4625392022838%%,97.46621567287204%%,97.46621567287204%%,97.46621567287204%%,97.46621567287204%%,97.46621567287204%%,97.46621567287204%%,97.46621567287204%%,97.46621567287204%%,97.46621567287204%%
15,27.0%%,41.83333333333333%%,95.61190476190477%%,97.28119519369518%%,97.75050750762826%%,97.38617149104766%%,97.46572078592204%%,97.41542838826122%%,97.42960269434728%%,97.46383472049109%%,97.46621567287204%%,97.46621567287204%%,97.46621567287204%%,97.46621567287204%%,97.46621567287204%%,97.46621567287204%%,97.46621567287204%%,97.46621567287204%%,97.46621567287204%%,97.46621567287204%%
16,26.5%%,45.83333333333333%%,92.9809523809524%%,97.39711595593946%%,97.65257294305283%%,97.47121843155126%%,97.47356392317695%%,97.41910485884947%%,97.42960269434728%%,97.4609107438829%%,97.46621567287204%%,97.46621567287204%%,97.46621567287204%%,97.46621567287204%%,97.46621567287204%%,97.46621567287204%%,97.46621567287204%%,97.46621567287204%%,97.46621567287204%%,97.46621567287204%%
17,2.5%%,48.0%%,93.67182539682538%%,97.4642599660401%%,97.53823530700467%%,97.40550205728226%%,97.3885847640492%%,97.41695649551689%%,97.46149431064292%%,97.46884725181941%%,97.46884725181941%%,97.46884725181941%%,97.46884725181941%%,97.46884725181941%%,97.46884725181941%%,97.46884725181941%%,97.46884725181941%%,97.46884725181941%%,97.46884725181941%%,97.46884725181941%%
18,1.5%%,53.41666666666666%%,92.27023809523808%%,97.34439743263269%%,97.59911568479681%%,97.45395714107016%%,97.43824076680116%%,97.46354232283028%%,97.46884725181941%%,97.46884725181941%%,97.46884725181941%%,97.46884725181941%%,97.46884725181941%%,97.46884725181941%%,97.46884725181941%%,97.46884725181941%%,97.46884725181941%%,97.46884725181941%%,97.46884725181941%%,97.46884725181941%%
19,1.5%%,43.83333333333333%%,94.39603174603175%%,97.40461873008311%%,97.59056912729513%%,97.48436649779532%%,97.44613014264719%%,97.45618938165379%%,97.46884725181941%%,97.46884725181941%%,97.46884725181941%%,97.46884725181941%%,97.46884725181941%%,97.46884725181941%%,97.46884725181941%%,97.46884725181941%%,97.46884725181941%%,97.46884725181941%%,97.46884725181941%%,97.46884725181941%%
20,2.5%%,44.66666666666666%%,95.10833333333333%%,97.24090605387045%%,97.51794185776387%%,97.48763447165153%%,97.44613014264719%%,97.45618938165379%%,97.46884725181941%%,97.46884725181941%%,97.46884725181941%%,97.46884725181941%%,97.46884725181941%%,97.46884725181941%%,97.46884725181941%%,97.46884725181941%%,97.46884725181941%%,97.46884725181941%%,97.46884725181941%%,97.46884725181941%%
