,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
1,2.4342351198149856%%,2.341352699984603%%,1.6477961188487507%%,2.2215808926335248%%,2.9157612065506804%%,2.7314777327935222%%,3.8775641025641026%%,3.802564102564103%%,3.875%%,3.075%%,2.9%%,2.775%%,2.575%%,2.5%%,2.5%%,2.5%%,2.5%%,2.5%%,2.5%%,2.5%%
2,0.20728194867794422%%,1.9785800894827263%%,1.9803479787999916%%,2.0425380846433487%%,2.280161943319838%%,3.5269230769230773%%,4.4%%,3.375%%,3.275%%,3.275%%,3.25%%,2.75%%,2.6%%,2.6%%,2.525%%,2.5%%,2.5%%,2.5%%,2.5%%,2.5%%
3,3.5015966608061784%%,4.700973652750133%%,4.170592466888532%%,2.991197718829298%%,3.8533990468201%%,4.361605937921727%%,4.02891363022942%%,3.076282051282051%%,3.0%%,2.95%%,2.95%%,2.575%%,2.55%%,2.5%%,2.525%%,2.5%%,2.5%%,2.5%%,2.5%%,2.5%%
4,1.91060259680195%%,3.688006262248656%%,3.323364554581472%%,2.6242427674316224%%,3.6154229127913333%%,4.139709851551956%%,3.3314102564102566%%,2.95%%,2.95%%,2.75%%,2.725%%,2.575%%,2.55%%,2.5%%,2.5%%,2.5%%,2.5%%,2.5%%,2.5%%,2.5%%
5,6.72938832088179%%,1.6251933700411687%%,2.6476195711311266%%,2.608242938273898%%,4.145335011124484%%,3.6016531713900126%%,3.9937921727395405%%,3.0%%,2.975%%,2.95%%,2.725%%,2.55%%,2.55%%,2.525%%,2.5%%,2.5%%,2.5%%,2.5%%,2.5%%,2.5%%
6,4.93138528138528%%,1.4010546314742556%%,1.9649051182881558%%,2.813778433283076%%,4.563190721085457%%,3.568319838056679%%,4.057793522267207%%,2.95%%,2.95%%,2.9%%,2.725%%,2.55%%,2.55%%,2.5%%,2.5%%,2.5%%,2.5%%,2.5%%,2.5%%,2.5%%
7,3.619454973131443%%,1.580584145252452%%,1.4237354737795327%%,2.6748886520558353%%,3.6517139609244875%%,3.4729757085020236%%,4.060290148448043%%,3.103238866396761%%,2.825%%,2.75%%,2.65%%,2.55%%,2.55%%,2.5%%,2.5%%,2.5%%,2.5%%,2.5%%,2.5%%,2.5%%
8,4.824675324675322%%,1.2504927853445296%%,1.7751577768817857%%,2.830633100292543%%,3.6037750300908185%%,3.6762483130904173%%,4.0943319838056675%%,3.003879892037787%%,2.8%%,2.775%%,2.55%%,2.525%%,2.5%%,2.5%%,2.5%%,2.5%%,2.5%%,2.5%%,2.5%%,2.5%%
9,4.481385281385279%%,1.299026184623562%%,2.2392146561057578%%,2.693848980652387%%,3.460940900414586%%,3.3019230769230763%%,4.16244939271255%%,3.1814439946018886%%,2.775%%,2.75%%,2.625%%,2.55%%,2.5%%,2.5%%,2.5%%,2.5%%,2.5%%,2.5%%,2.5%%,2.5%%
10,5.450108225108223%%,1.1517180317102917%%,2.377219270584452%%,2.407105590930993%%,3.522148406358933%%,3.340994638363059%%,3.9267881241565448%%,3.412854251012145%%,2.750641025641025%%,2.7%%,2.55%%,2.5%%,2.5%%,2.5%%,2.5%%,2.5%%,2.5%%,2.5%%,2.5%%,2.5%%
