,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
1,96.07261904761904%%,93.3562049062049%%,92.30347430347429%%,91.47357364857363%%,91.42775784586931%%,91.93499066722751%%,92.10094748881933%%,92.6621897645511%%,93.02946193534157%%,93.19546321194996%%,92.94994119115805%%,93.05471754569406%%,92.96510911326388%%,93.0250520825811%%,93.31208475761431%%,93.32263892080006%%,93.32263892080006%%,93.40597225413339%%,93.40597225413339%%,93.40597225413339%%
2,92.48809523809524%%,93.12463924963926%%,93.00141058202202%%,93.31620670369995%%,93.96337405142829%%,94.76124478032769%%,94.81273165647832%%,94.4741900023974%%,94.79766882143757%%,94.7860639646364%%,94.80584311341993%%,95.0580946718152%%,95.21764608093703%%,95.16390018602735%%,95.14357919600819%%,95.22080085673501%%,95.22080085673501%%,95.2851168024846%%,95.2851168024846%%,95.2851168024846%%
3,96.41428571428571%%,96.4154401154401%%,94.6294709590375%%,94.8182141327511%%,95.11282643210167%%,95.07654861259938%%,94.9763965379014%%,95.02438105634695%%,95.26414464466147%%,95.3391780107046%%,95.40706388306569%%,95.54995003005075%%,95.4907972702863%%,95.53876224521738%%,95.51884489964213%%,95.59746428426561%%,95.60629862385962%%,95.63690077025123%%,95.64449978969236%%,95.64449978969236%%
4,97.84047619047618%%,96.247224997225%%,94.23710488857547%%,94.05926578319902%%,94.60893630649608%%,94.91360711880621%%,94.93329611601047%%,95.06505203239865%%,95.16499355347354%%,95.54302553250331%%,95.58142570257021%%,95.65805681521181%%,95.67891950091585%%,95.70194145064814%%,95.7293283935999%%,95.81382410333725%%,95.7872229377117%%,95.7872229377117%%,95.79617755541243%%,95.79617755541243%%
5,81.41666666666666%%,93.21309523809525%%,92.51792749733926%%,95.11574786606185%%,95.01499640221743%%,95.529832315194%%,95.6238616116708%%,95.59368365940762%%,95.57510498238602%%,95.60706179868451%%,95.77117858378507%%,95.77606240541927%%,95.78321482286582%%,95.84499752856794%%,95.85299169972001%%,95.85976923611885%%,95.86144990838775%%,95.86446272455845%%,95.86588519966513%%,95.86588519966513%%
6,63.5%%,96.0039321789322%%,94.69623015873017%%,94.39025181893234%%,95.0064943868359%%,95.43346602223959%%,95.59329161534026%%,95.65770876210179%%,95.73150475882092%%,95.8101491635848%%,95.82002226773032%%,95.82954859768253%%,95.87089870799927%%,95.87785541516553%%,95.87785541516553%%,95.87785541516553%%,95.87785541516553%%,95.8792778902722%%,95.8792778902722%%,95.8792778902722%%
7,59.16666666666667%%,89.6904761904762%%,94.1550192497561%%,94.9507562837557%%,95.11204640146599%%,95.56988603208683%%,95.71579752326903%%,95.79161023734746%%,95.809093583898%%,95.85679154443767%%,95.82186672096985%%,95.89029648747406%%,95.89861492363362%%,95.90050919966139%%,95.90050919966139%%,95.90050919966139%%,95.90050919966139%%,95.90185872732671%%,95.90185872732671%%,95.90185872732671%%
8,53.0%%,83.75%%,94.43071234321235%%,94.7369632383366%%,95.08218158920674%%,95.64611187032433%%,95.90635750252794%%,95.85713530975066%%,95.77732003917046%%,95.74399348702076%%,95.73413956791762%%,95.80108144272403%%,95.81368024307862%%,95.89614614308397%%,95.90553684153114%%,95.90821066920496%%,95.90956019687027%%,95.90956019687027%%,95.90956019687027%%,95.90956019687027%%
9,24.0%%,91.1%%,93.29845252786427%%,94.49489168468139%%,94.94866736934476%%,95.40600874969594%%,95.56272190362641%%,95.70386941651648%%,95.74613798212945%%,95.74331239836772%%,95.900175006548%%,95.90737411836842%%,95.90963618378836%%,95.90963618378836%%,95.91038693453913%%,95.91038693453913%%,95.91173646220444%%,95.91173646220444%%,95.91173646220444%%,95.91173646220444%%
10,15.5%%,66.91666666666667%%,93.17299228549227%%,94.97944810415552%%,95.07829844225972%%,95.47735688050814%%,95.61685366791687%%,95.78252192082454%%,95.85290684069454%%,95.92470564250354%%,95.90909423237994%%,95.91051670748662%%,95.91277877290659%%,95.91277877290659%%,95.91352952365733%%,95.91352952365733%%,95.91487905132264%%,95.91487905132264%%,95.91487905132264%%,95.91487905132264%%
