,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
1,92.62697857697854%%,90.62634270184576%%,88.44334236738864%%,87.46384347441632%%,86.41652449542313%%,86.90540967572093%%,87.18394493430073%%,88.0223068857905%%,88.25913177890632%%,87.87309900783418%%,87.75373970817513%%,87.95961864148036%%,87.99464010353326%%,88.01857467727618%%,88.10156709489321%%,88.220775703412%%,88.1548422083653%%,88.14032992227249%%,88.21057303193369%%,88.21057303193369%%
2,91.35497835497834%%,90.68120868639444%%,88.64009969659459%%,87.9573994885259%%,88.90318885513013%%,89.44222110042342%%,90.14664147034547%%,90.3050004482891%%,90.75865876000766%%,90.87008099803076%%,90.91058331442441%%,91.11715402344026%%,91.11959276048732%%,91.30003069488798%%,91.3561595415521%%,91.30043866032638%%,91.24111214039507%%,91.23213760490043%%,91.21976542662533%%,91.20547971233962%%
3,92.92936507936507%%,90.53509962259957%%,89.3447683232875%%,88.74808336351117%%,89.81789800618498%%,91.15506547417422%%,91.5888831571553%%,91.44997874609311%%,91.5414170242206%%,91.48455421973462%%,91.37331869550562%%,91.6642173682084%%,91.73614965206349%%,91.74069846221897%%,91.71513252609412%%,91.65342490129304%%,91.79277449266168%%,91.79375093668787%%,91.81031176468704%%,91.81126305844657%%
4,90.22380952380952%%,91.59250194250195%%,88.8500221540772%%,88.80962661023219%%,90.12709551361716%%,91.15208148721969%%,91.9391603627466%%,91.49031785483129%%,91.5957549129716%%,91.5593331451928%%,91.42742994349958%%,91.73857127185867%%,91.82742210454664%%,91.85561702797156%%,91.86476603680923%%,91.9140186892255%%,91.96218858653263%%,91.92663586277817%%,91.92856044689452%%,91.93146423054448%%
5,89.06666666666666%%,90.91605339105337%%,88.80324982465073%%,89.69266278943047%%,90.86375570136317%%,91.86572376937974%%,92.29381702095363%%,91.98521724659722%%,91.96171978929463%%,91.8696254470928%%,91.887335970177%%,92.0046944499607%%,91.98499192701192%%,91.954921811028%%,91.9420327790121%%,92.00472270640334%%,92.04062052006599%%,92.02162343527944%%,92.02162343527944%%,92.02292171505873%%
6,74.01666666666667%%,92.09556277056274%%,88.31203573706766%%,89.70820570761252%%,91.38172984530361%%,92.31424862576308%%,92.36453432523447%%,92.14485375611912%%,91.98824609125728%%,92.07354242090167%%,92.02020511408638%%,92.00281734912556%%,91.97475748784193%%,91.94800195598678%%,92.04808377414254%%,92.06508566020003%%,92.06121382598582%%,92.06513601273058%%,92.05231549991008%%,92.05361377968937%%
7,71.66666666666666%%,92.44523809523807%%,88.4774736701207%%,89.38721160323004%%,91.81848114959023%%,92.34172934620392%%,92.304246659087%%,92.13775924488056%%,92.1528603794067%%,92.12929322845872%%,92.06247659553402%%,91.98300137367316%%,92.0021970901441%%,92.10686053568472%%,92.09768402654035%%,92.07542850085785%%,92.0824103668587%%,92.07346734863299%%,92.07346734863299%%,92.07476562841228%%
8,73.18333333333334%%,92.67142857142856%%,88.62662442047115%%,89.32332227351249%%,91.77641366430345%%,92.48739787213493%%,92.37901444665839%%,92.22423428617132%%,92.25859828300145%%,92.11845333529178%%,92.04531094063705%%,92.04924464955391%%,92.12985404864514%%,92.15838127009347%%,92.09642812055426%%,92.09962307032224%%,92.09197697169513%%,92.08367887816497%%,92.08367887816497%%,92.08497715794427%%
9,28.5%%,93.59642857142858%%,89.88464432883937%%,89.7008790597606%%,91.4872717761535%%,91.84955401347428%%,92.07710999056788%%,92.22098726736621%%,92.23712920449154%%,92.16953944818992%%,91.99958463358337%%,91.95472954627304%%,92.13423677830775%%,92.14001443091172%%,92.09238404386595%%,92.07152804458298%%,92.08868044992103%%,92.07914778848965%%,92.07914778848965%%,92.08044606826894%%
10,25.0%%,94.69166666666666%%,88.619623320436%%,89.52228230246037%%,91.32687065892486%%,91.7286084729632%%,92.21748549191787%%,92.3237355435269%%,92.2810780789912%%,92.19347877750188%%,91.98089363034188%%,91.93552030370925%%,92.13707289420137%%,92.14051322559219%%,92.10576100523869%%,92.10964976181732%%,92.10035420943235%%,92.09203583028065%%,92.09203583028065%%,92.09333411005993%%
