,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
1,1.8910195881551863%%,2.3387919177973355%%,1.7263899603682886%%,2.350261394998238%%,2.9657612065506793%%,2.807188970346865%%,3.6025641025641026%%,3.7525641025641026%%,3.775%%,3.0%%,2.925%%,2.775%%,2.575%%,2.5%%,2.5%%,2.5%%,2.5%%,2.5%%,2.5%%,2.5%%
2,0.60466592401564%%,2.6505994627423632%%,1.7463685200527308%%,2.065432031221506%%,2.4347165991902835%%,3.2282051282051283%%,4.175%%,3.475%%,3.3%%,3.275%%,3.125%%,2.925%%,2.6%%,2.6%%,2.525%%,2.5%%,2.5%%,2.5%%,2.5%%,2.5%%
3,3.4352859840641754%%,3.826929553849663%%,3.2960654754578904%%,3.2802326916104%%,3.8284300494826806%%,4.062887989203778%%,3.9539136302294198%%,3.401923076923077%%,3.15%%,2.95%%,2.875%%,2.625%%,2.55%%,2.525%%,2.525%%,2.5%%,2.5%%,2.5%%,2.5%%,2.5%%
4,2.8380463078373297%%,3.7726914627216486%%,3.182651931415413%%,2.530068010141415%%,3.5758611705980132%%,4.3284495021337115%%,3.869871794871793%%,2.925%%,2.9%%,2.8%%,2.725%%,2.575%%,2.55%%,2.5%%,2.5%%,2.5%%,2.5%%,2.5%%,2.5%%,2.5%%
5,4.950908561271665%%,2.6038236452437826%%,2.971385752263606%%,2.63489340286941%%,3.766238404396299%%,3.5972672064777322%%,3.6667341430499323%%,3.125641025641025%%,2.95%%,2.95%%,2.675%%,2.575%%,2.55%%,2.525%%,2.5%%,2.5%%,2.5%%,2.5%%,2.5%%,2.5%%
6,2.9994560994560984%%,2.319443004347245%%,2.3757801942385033%%,2.788228694111046%%,4.504049798786641%%,3.6049932523616737%%,3.758400809716599%%,3.0756410256410254%%,2.925%%,2.85%%,2.675%%,2.55%%,2.525%%,2.5%%,2.5%%,2.5%%,2.5%%,2.5%%,2.5%%,2.5%%
7,2.411283977460448%%,2.415406409963965%%,1.5986152594023566%%,2.1808037767209596%%,3.3784033020875124%%,3.633369807054017%%,3.6340755735492576%%,3.2051282051282057%%,2.875%%,2.75%%,2.6%%,2.55%%,2.525%%,2.5%%,2.5%%,2.5%%,2.5%%,2.5%%,2.5%%,2.5%%
8,2.7607864357864362%%,1.983743522808184%%,2.0697988792565836%%,2.5060442936023444%%,3.4595579385053066%%,3.5703915453915447%%,3.6757422402159246%%,3.3532388663967607%%,2.775%%,2.725%%,2.6%%,2.575%%,2.525%%,2.5%%,2.5%%,2.5%%,2.5%%,2.5%%,2.5%%,2.5%%
9,2.5247835497835496%%,2.3416035668661253%%,2.438308999753992%%,2.6421497102243383%%,3.176521881320643%%,3.6010261273419166%%,3.6560053981106604%%,3.3583670715249667%%,2.875641025641025%%,2.7%%,2.7%%,2.575%%,2.5%%,2.5%%,2.5%%,2.5%%,2.5%%,2.5%%,2.5%%,2.5%%
10,3.4536186036186027%%,2.830507988369744%%,2.796615441091737%%,2.0597777790520975%%,3.3610761647913354%%,3.6156824841035347%%,3.6025330999015197%%,3.5976045883940624%%,2.8762820512820513%%,2.625%%,2.5%%,2.5%%,2.5%%,2.5%%,2.5%%,2.5%%,2.5%%,2.5%%,2.5%%,2.5%%
11,3.691738816738815%%,3.3194983109749554%%,2.062231273348802%%,2.1969420611273702%%,3.323953002435975%%,3.2435772817351767%%,3.5612065506802337%%,3.3611700769595503%%,2.832051282051282%%,2.675%%,2.525%%,2.525%%,2.5%%,2.5%%,2.5%%,2.5%%,2.5%%,2.5%%,2.5%%,2.5%%
12,0.0%%,2.4632437250235735%%,2.2704187623946237%%,2.3216689144551665%%,3.2706310798416056%%,3.100172077803657%%,3.201354998723419%%,3.4778340080971657%%,2.9544871794871796%%,2.7%%,2.575%%,2.5%%,2.5%%,2.5%%,2.5%%,2.5%%,2.5%%,2.5%%,2.5%%,2.5%%
13,0.0%%,2.469422373740586%%,1.9482256770438897%%,2.4224709563157085%%,3.5171747169425203%%,3.058623038886196%%,3.2883740015318965%%,3.5624831309041833%%,2.9064102564102563%%,2.65%%,2.525%%,2.5%%,2.5%%,2.5%%,2.5%%,2.5%%,2.5%%,2.5%%,2.5%%,2.5%%
14,0.0%%,3.5390432022397955%%,2.5732504005829755%%,2.5873329073250426%%,3.2272044651301615%%,2.8307017186274157%%,2.997725255619993%%,3.326484480431848%%,3.0775641025641023%%,2.65%%,2.525%%,2.5%%,2.5%%,2.5%%,2.5%%,2.5%%,2.5%%,2.5%%,2.5%%,2.5%%
15,0.0%%,1.9850837529007537%%,2.2436545722383774%%,2.5289654800197354%%,3.171881511277795%%,2.9100898469319527%%,3.1021027099974465%%,3.608569500674764%%,3.2339743589743586%%,2.6%%,2.525%%,2.5%%,2.5%%,2.5%%,2.5%%,2.5%%,2.5%%,2.5%%,2.5%%,2.5%%
16,0.0%%,2.052360951741756%%,2.306618985005509%%,2.8446682571582698%%,3.02665975351734%%,3.059875259875261%%,3.2851971404602964%%,3.3969298245614032%%,3.104487179487179%%,2.6%%,2.525%%,2.525%%,2.5%%,2.5%%,2.5%%,2.5%%,2.5%%,2.5%%,2.5%%,2.5%%
17,0.0%%,1.4550178291967222%%,1.7420637770368748%%,2.6106403566241334%%,3.2001130155928923%%,3.1578637776006193%%,2.9877612430244005%%,3.3925775978407553%%,3.2096828609986505%%,2.7019230769230775%%,2.5%%,2.5%%,2.5%%,2.5%%,2.5%%,2.5%%,2.5%%,2.5%%,2.5%%,2.5%%
18,0.0%%,0.651862331854592%%,1.8803748183852715%%,2.665417705832472%%,2.935858192862837%%,3.281749158064947%%,3.2679906627275046%%,3.3895074224021586%%,3.23272604588394%%,2.6006410256410253%%,2.525%%,2.5%%,2.5%%,2.5%%,2.5%%,2.5%%,2.5%%,2.5%%,2.5%%,2.5%%
19,0.0%%,0.932577755062275%%,1.6429853362623463%%,2.606114208549792%%,2.807568528079363%%,3.23508013593153%%,3.008681657365867%%,3.735492577597841%%,3.583434547908232%%,2.7756410256410255%%,2.575%%,2.75%%,2.575%%,2.5%%,2.5%%,2.5%%,2.5%%,2.5%%,2.5%%,2.5%%
20,0.0%%,0.9015930391081822%%,1.699655836598767%%,3.056936544516376%%,3.1247511470808664%%,3.091440833546098%%,3.4407949447423145%%,3.593657219973009%%,3.254487179487179%%,2.776282051282051%%,2.675%%,2.775%%,2.6%%,2.5%%,2.5%%,2.5%%,2.5%%,2.5%%,2.5%%,2.5%%
