R,T,I,score
14,6,8,97.25357535051812%
14,6,9,97.25169267437067%
14,6,10,97.33437480132527%
14,6,11,97.15661112623188%
14,6,12,97.26288310073137%
14,6,13,97.2887478405667%
14,6,14,97.45120176950674%
14,6,15,97.33380250210749%
14,6,16,97.42077029867282%
14,6,17,97.50535676483821%
14,6,18,97.57022123043795%
14,6,19,97.62556755250253%
14,6,20,97.47453225309263%
15,6,1,96.09523809523812%
15,6,2,97.27783050283045%
15,6,3,96.97596847596844%
15,6,4,97.19877818260169%
15,6,5,97.40341388917241%
15,6,6,97.6061512661745%
15,6,7,97.38662006638015%
15,6,8,97.53204596830763%
15,6,9,97.47498268415451%
15,6,10,97.40725690288386%
15,6,11,97.29750748477528%
15,6,12,97.27917734570212%
15,6,13,97.20163360890916%
15,6,14,97.46779878618118%
15,6,15,97.3409893512061%
15,6,16,97.41349291403475%
15,6,17,97.51036929616653%
15,6,18,97.44644043606894%
15,6,19,97.57910803077212%
15,6,20,97.45662351064828%
16,6,1,96.09523809523812%
16,6,2,97.52096237096231%
16,6,3,96.80451492951492%
16,6,4,97.26749141381497%
16,6,5,97.38254284844841%
16,6,6,97.34423752631959%
16,6,7,97.38903333938165%
16,6,8,97.60084357506962%
16,6,9,97.33196289864247%
16,6,10,97.3792968512396%
16,6,11,97.20642783429163%
16,6,12,97.26048539523772%
16,6,13,97.17080877498834%
16,6,14,97.37063324532367%
16,6,15,97.40026576021161%
16,6,16,97.40048221042807%
16,6,17,97.38642524486183%
16,6,18,97.367944705793%
16,6,19,97.53749419225426%
16,6,20,97.46079017731496%
17,6,1,96.26702741702742%
17,6,2,97.43403263403259%
17,6,3,96.92900571650571%
17,6,4,97.22459280915163%
17,6,5,97.43904439643606%
17,6,6,97.35429613815839%
17,6,7,97.29827964862795%
17,6,8,97.5124796728899%
17,6,9,97.3627871053955%
17,6,10,97.22043339357582%
17,6,11,97.08359233645614%
17,6,12,97.29625888817071%
17,6,13,97.16201066735124%
17,6,14,97.38748665335353%
17,6,15,97.35759597299848%
17,6,16,97.3867151166687%
17,6,17,97.31584576414302%
17,6,18,97.57438666854301%
17,6,19,97.51342175626232%
17,6,20,97.46079017731496%
18,6,1,95.7670274170274%
18,6,2,97.43403263403259%
18,6,3,96.90490820668835%
18,6,4,97.21891515347397%
18,6,5,97.27708203389321%
18,6,6,97.36209589773834%
18,6,7,97.25091122757534%
18,6,8,97.52438504907546%
18,6,9,97.37290468819108%
18,6,10,97.23391378573268%
18,6,11,97.10830055307612%
18,6,12,97.4105617207011%
18,6,13,97.4031270801782%
18,6,14,97.3901182323009%
18,6,15,97.37182187867174%
18,6,16,97.36919029972438%
18,6,17,97.41709191651142%
18,6,18,97.52438666854302%
18,6,19,97.5163457328705%
18,6,20,97.47175508959565%
19,6,1,95.76424963924964%
19,6,2,97.13387723387721%
19,6,3,96.98755807316176%
19,6,4,97.2906487131719%
19,6,5,97.1372567448032%
19,6,6,97.32434527117192%
19,6,7,97.28319683412565%
19,6,8,97.52438504907546%
19,6,9,97.39545287014329%
19,6,10,97.243625608138%
19,6,11,97.28633065850562%
19,6,12,97.36983428937766%
19,6,13,97.3747806459107%
19,6,14,97.36610080236244%
19,6,15,97.38325855860687%
19,6,16,97.3742028310527%
19,6,17,97.38052070908108%
19,6,18,97.47994222409856%
19,6,19,97.5163457328705%
19,6,20,97.47608409392465%
20,6,1,95.6059163059163%
20,6,2,96.9783827283827%
20,6,3,96.91841765475665%
20,6,4,97.1036122589141%
20,6,5,96.99210365657737%
20,6,6,97.28340014818346%
20,6,7,97.3361483588651%
20,6,8,97.46345945076598%
20,6,9,97.40517509236551%
20,6,10,97.3261074065254%
20,6,11,97.35383718878303%
20,6,12,97.35409038416006%
20,6,13,97.39021378088717%
20,6,14,97.37993686310251%
20,6,15,97.47175508959565%
20,6,16,97.38758756293586%
20,6,17,97.3945029686516%
20,6,18,97.47994222409856%
20,6,19,97.52731064515119%
20,6,20,97.48525162058446%
