1,6,1,1.04%
1,6,2,0.04166666666666666%
1,6,3,1.0%
1,6,4,0.0%
1,6,5,0.0%
1,6,6,0.0%
1,6,7,0.0%
1,6,8,0.0%
1,6,9,0.0%
1,6,10,0.0%
1,6,11,0.0%
1,6,12,0.0%
1,6,13,0.0%
1,6,14,0.0%
1,6,15,0.0%
1,6,16,0.0%
1,6,17,0.0%
1,6,18,1.0%
1,6,19,1.0%
1,6,20,1.0%
2,6,1,4.0%
2,6,2,1.0%
2,6,3,2.0%
2,6,4,1.0588235294117647%
2,6,5,3.0%
2,6,6,0.0%
2,6,7,0.0%
2,6,8,0.03571428571428571%
2,6,9,0.045454545454545456%
2,6,10,0.0%
2,6,11,0.0%
2,6,12,1.0714285714285714%
2,6,13,1.0666666666666667%
2,6,14,0.0%
2,6,15,0.0%
2,6,16,0.0%
2,6,17,1.0%
2,6,18,1.0%
2,6,19,1.0%
2,6,20,1.0%
3,6,1,9.0%
3,6,2,7.0%
3,6,3,2.0454545454545454%
3,6,4,1.0476190476190477%
3,6,5,7.0%
3,6,6,3.0%
3,6,7,5.0%
3,6,8,4.0%
3,6,9,4.0%
3,6,10,3.03030303030303%
3,6,11,2.0285714285714285%
3,6,12,3.028571428571429%
3,6,13,3.03125%
3,6,14,5.037037037037037%
3,6,15,4.035714285714286%
3,6,16,3.0%
3,6,17,1.0%
3,6,18,2.0%
3,6,19,2.0%
3,6,20,4.0%
4,6,1,11.0%
4,6,2,11.029411764705882%
4,6,3,7.0%
4,6,4,8.071428571428571%
4,6,5,12.033333333333333%
4,6,6,15.0%
4,6,7,15.0%
4,6,8,15.0%
4,6,9,16.0%
4,6,10,10.027777777777779%
4,6,11,12.027777777777779%
4,6,12,13.0%
4,6,13,11.0%
4,6,14,11.029411764705882%
4,6,15,12.029411764705882%
4,6,16,11.029411764705882%
4,6,17,12.0%
4,6,18,12.0%
4,6,19,19.0%
4,6,20,22.0%
5,6,1,12.0%
5,6,2,11.027777777777779%
5,6,3,11.027027027027026%
5,6,4,17.034482758620687%
5,6,5,25.0%
5,6,6,22.0%
5,6,7,21.0%
5,6,8,18.0%
5,6,9,22.0%
5,6,10,20.0%
5,6,11,21.0%
5,6,12,23.0%
5,6,13,22.0%
5,6,14,28.0%
5,6,15,30.026315789473685%
5,6,16,33.0%
5,6,17,31.0%
5,6,18,30.02777777777778%
5,6,19,33.02777777777778%
5,6,20,36.026315789473685%
6,6,1,14.0%
6,6,2,16.0%
6,6,3,14.026315789473683%
6,6,4,26.03030303030303%
6,6,5,29.0%
6,6,6,30.0%
6,6,7,33.0%
6,6,8,30.0%
6,6,9,27.0%
6,6,10,30.0%
6,6,11,32.0%
6,6,12,32.0%
6,6,13,33.0%
6,6,14,40.0%
6,6,15,41.0%
6,6,16,43.0%
6,6,17,41.0%
6,6,18,46.0%
6,6,19,42.0%
6,6,20,50.0%
7,6,1,16.0%
7,6,2,18.0%
7,6,3,15.05%
7,6,4,30.055555555555557%
7,6,5,36.0%
7,6,6,36.0%
7,6,7,34.0%
7,6,8,32.0%
7,6,9,34.0%
7,6,10,34.025%
7,6,11,36.0%
7,6,12,42.0%
7,6,13,41.0%
7,6,14,46.0%
7,6,15,43.0%
7,6,16,47.0%
7,6,17,49.0%
7,6,18,51.02439024390244%
7,6,19,54.0%
7,6,20,55.0%
8,6,1,16.0%
8,6,2,25.0%
8,6,3,15.075%
8,6,4,32.054054054054056%
8,6,5,41.0%
8,6,6,38.0%
8,6,7,38.0%
8,6,8,34.0%
8,6,9,39.0%
8,6,10,43.0%
8,6,11,41.0%
8,6,12,46.0%
8,6,13,51.0%
8,6,14,51.0%
8,6,15,47.0%
8,6,16,54.0%
8,6,17,57.0%
8,6,18,55.02439024390244%
8,6,19,57.0%
8,6,20,61.0%
9,6,1,21.0%
9,6,2,26.0%
9,6,3,20.04878048780488%
9,6,4,35.05%
9,6,5,43.025%
9,6,6,43.023809523809526%
9,6,7,43.0%
9,6,8,37.0%
9,6,9,40.023809523809526%
9,6,10,44.0%
9,6,11,43.0%
9,6,12,48.0%
9,6,13,54.0%
9,6,14,55.0%
9,6,15,59.0%
9,6,16,58.0%
9,6,17,58.0%
9,6,18,59.0%
9,6,19,61.0%
9,6,20,63.0%
10,6,1,21.0%
10,6,2,29.0%
10,6,3,24.07142857142857%
10,6,4,37.048780487804876%
10,6,5,45.025%
10,6,6,47.023809523809526%
10,6,7,46.023809523809526%
10,6,8,41.0%
10,6,9,47.02325581395349%
10,6,10,53.0%
10,6,11,55.0%
10,6,12,49.0%
10,6,13,54.0%
10,6,14,58.0%
10,6,15,64.0%
10,6,16,58.0%
10,6,17,58.0%
10,6,18,64.0%
10,6,19,67.0%
10,6,20,64.0%
11,6,1,21.0%
11,6,2,32.0%
11,6,3,30.069767441860467%
11,6,4,38.047619047619044%
11,6,5,51.0%
11,6,6,49.023809523809526%
11,6,7,56.0%
11,6,8,49.0%
11,6,9,48.0%
11,6,10,53.0%
11,6,11,55.0%
11,6,12,56.0%
11,6,13,57.0%
11,6,14,60.0%
11,6,15,66.0%
11,6,16,66.0%
11,6,17,62.0%
11,6,18,68.0%
11,6,19,67.0%
11,6,20,68.0%
12,6,1,21.0%
12,6,2,33.0%
12,6,3,35.04545454545455%
12,6,4,43.023809523809526%
12,6,5,54.0%
12,6,6,54.0%
12,6,7,60.0%
12,6,8,55.0%
12,6,9,50.0%
12,6,10,54.0%
12,6,11,59.0%
12,6,12,58.0%
12,6,13,61.0%
12,6,14,65.0%
12,6,15,67.0%
12,6,16,66.0%
12,6,17,66.0%
12,6,18,68.0%
12,6,19,70.0%
12,6,20,72.0%
13,6,1,21.0%
13,6,2,33.0%
13,6,3,42.0%
13,6,4,49.023809523809526%
13,6,5,56.0%
13,6,6,56.0%
13,6,7,65.0%
13,6,8,61.0%
13,6,9,53.0%
13,6,10,54.0%
13,6,11,59.0%
13,6,12,59.0%
13,6,13,62.0%
13,6,14,68.0%
13,6,15,67.0%
13,6,16,66.0%
13,6,17,68.0%
13,6,18,70.0%
13,6,19,70.0%
13,6,20,72.0%
14,6,1,21.0%
14,6,2,35.0%
14,6,3,46.022222222222226%
14,6,4,50.0%
14,6,5,58.0%
14,6,6,66.0%
14,6,7,69.0%
14,6,8,68.02272727272727%
14,6,9,56.0%
14,6,10,59.0%
14,6,11,59.0%
14,6,12,64.0%
14,6,13,62.0%
14,6,14,68.0%
14,6,15,67.0%
14,6,16,68.0%
14,6,17,69.0%
14,6,18,70.0%
14,6,19,71.0%
14,6,20,73.0%
15,6,1,21.0%
15,6,2,35.0%
15,6,3,48.0%
15,6,4,52.0%
15,6,5,63.0%
15,6,6,70.0%
15,6,7,71.0%
15,6,8,69.0%
15,6,9,63.0%
15,6,10,61.0%
15,6,11,64.0%
15,6,12,69.0%
15,6,13,69.0%
15,6,14,68.0%
15,6,15,68.0%
15,6,16,68.0%
15,6,17,69.0%
15,6,18,71.0%
15,6,19,73.0%
15,6,20,74.0%
16,6,1,21.0%
16,6,2,37.0%
16,6,3,49.0%
16,6,4,56.0%
16,6,5,63.0%
16,6,6,70.0%
16,6,7,71.0%
16,6,8,71.0%
16,6,9,69.0%
16,6,10,63.0%
16,6,11,65.0%
16,6,12,69.0%
16,6,13,69.0%
16,6,14,69.0%
16,6,15,69.0%
16,6,16,69.0%
16,6,17,69.0%
16,6,18,72.0%
16,6,19,74.0%
16,6,20,74.0%
17,6,1,22.0%
17,6,2,38.0%
17,6,3,54.0%
17,6,4,57.0%
17,6,5,65.0%
17,6,6,70.0%
17,6,7,71.0%
17,6,8,71.0%
17,6,9,71.0%
17,6,10,63.0%
17,6,11,69.0%
17,6,12,71.0%
17,6,13,71.0%
17,6,14,72.0%
17,6,15,72.0%
17,6,16,70.0%
17,6,17,70.0%
17,6,18,74.0%
17,6,19,74.0%
17,6,20,74.0%
18,6,1,22.0%
18,6,2,38.0%
18,6,3,56.0%
18,6,4,57.0%
18,6,5,66.0%
18,6,6,70.0%
18,6,7,71.0%
18,6,8,71.0%
18,6,9,71.0%
18,6,10,69.0%
18,6,11,73.0%
18,6,12,71.0%
18,6,13,72.0%
18,6,14,72.0%
18,6,15,72.0%
18,6,16,72.0%
18,6,17,72.0%
18,6,18,74.0%
18,6,19,74.0%
18,6,20,74.0%
19,6,1,23.0%
19,6,2,42.0%
19,6,3,58.0%
19,6,4,62.0%
19,6,5,66.0%
19,6,6,70.0%
19,6,7,72.0%
19,6,8,71.0%
19,6,9,71.0%
19,6,10,71.0%
19,6,11,73.0%
19,6,12,73.0%
19,6,13,72.0%
19,6,14,72.0%
19,6,15,72.0%
19,6,16,72.0%
19,6,17,73.0%
19,6,18,74.0%
19,6,19,74.0%
19,6,20,74.0%
20,6,1,25.0%
20,6,2,42.0%
20,6,3,61.0%
20,6,4,64.0%
20,6,5,68.0%
20,6,6,70.0%
20,6,7,72.0%
20,6,8,72.0%
20,6,9,71.0%
20,6,10,71.0%
20,6,11,73.0%
20,6,12,73.0%
20,6,13,73.0%
20,6,14,72.0%
20,6,15,73.0%
20,6,16,72.0%
20,6,17,73.0%
20,6,18,74.0%
20,6,19,74.0%
20,6,20,75.0%
1,6,1,1.04%
1,6,2,0.04166666666666666%
1,6,3,1.0%
1,6,4,0.0%
1,6,5,0.0%
1,6,6,0.0%
1,6,7,0.0%
1,6,8,0.0%
1,6,9,0.0%
1,6,10,0.0%
1,6,11,0.0%
1,6,12,0.0%
1,6,13,0.0%
1,6,14,0.0%
1,6,15,0.0%
1,6,16,0.0%
1,6,17,0.0%
1,6,18,1.0%
1,6,19,1.0%
1,6,20,1.0%
2,6,1,4.0%
2,6,2,1.0%
2,6,3,2.0%
2,6,4,1.0588235294117647%
2,6,5,3.0%
2,6,6,0.0%
2,6,7,0.0%
2,6,8,0.03571428571428571%
2,6,9,0.045454545454545456%
2,6,10,0.0%
2,6,11,0.0%
2,6,12,1.0714285714285714%
2,6,13,1.0666666666666667%
2,6,14,0.0%
2,6,15,0.0%
2,6,16,0.0%
2,6,17,1.0%
2,6,18,1.0%
2,6,19,1.0%
2,6,20,1.0%
3,6,1,9.0%
3,6,2,7.0%
3,6,3,2.0454545454545454%
3,6,4,1.0476190476190477%
3,6,5,7.0%
3,6,6,3.0%
3,6,7,5.0%
3,6,8,4.0%
3,6,9,4.0%
3,6,10,3.03030303030303%
3,6,11,2.0285714285714285%
3,6,12,3.028571428571429%
3,6,13,3.03125%
3,6,14,5.037037037037037%
3,6,15,4.035714285714286%
3,6,16,3.0%
3,6,17,1.0%
3,6,18,2.0%
3,6,19,2.0%
3,6,20,4.0%
4,6,1,11.0%
4,6,2,11.029411764705882%
4,6,3,7.0%
4,6,4,8.071428571428571%
4,6,5,12.033333333333333%
4,6,6,15.0%
4,6,7,15.0%
4,6,8,15.0%
4,6,9,16.0%
4,6,10,10.027777777777779%
4,6,11,12.027777777777779%
4,6,12,13.0%
4,6,13,11.0%
4,6,14,11.029411764705882%
4,6,15,12.029411764705882%
4,6,16,11.029411764705882%
4,6,17,12.0%
4,6,18,12.0%
4,6,19,19.0%
4,6,20,22.0%
5,6,1,12.0%
5,6,2,11.027777777777779%
5,6,3,11.027027027027026%
5,6,4,17.034482758620687%
5,6,5,25.0%
5,6,6,22.0%
5,6,7,21.0%
5,6,8,18.0%
5,6,9,22.0%
5,6,10,20.0%
5,6,11,21.0%
5,6,12,23.0%
5,6,13,22.0%
5,6,14,28.0%
5,6,15,30.026315789473685%
5,6,16,33.0%
5,6,17,31.0%
5,6,18,30.02777777777778%
5,6,19,33.02777777777778%
5,6,20,36.026315789473685%
6,6,1,14.0%
6,6,2,16.0%
6,6,3,14.026315789473683%
6,6,4,26.03030303030303%
6,6,5,29.0%
6,6,6,30.0%
6,6,7,33.0%
6,6,8,30.0%
6,6,9,27.0%
6,6,10,30.0%
6,6,11,32.0%
6,6,12,32.0%
6,6,13,33.0%
6,6,14,40.0%
6,6,15,41.0%
6,6,16,43.0%
6,6,17,41.0%
6,6,18,46.0%
6,6,19,42.0%
6,6,20,50.0%
7,6,1,16.0%
7,6,2,18.0%
7,6,3,15.05%
7,6,4,30.055555555555557%
7,6,5,36.0%
7,6,6,36.0%
7,6,7,34.0%
7,6,8,32.0%
7,6,9,34.0%
7,6,10,34.025%
7,6,11,36.0%
7,6,12,42.0%
7,6,13,41.0%
7,6,14,46.0%
7,6,15,43.0%
7,6,16,47.0%
7,6,17,49.0%
7,6,18,51.02439024390244%
7,6,19,54.0%
7,6,20,55.0%
8,6,1,16.0%
8,6,2,25.0%
8,6,3,15.075%
8,6,4,32.054054054054056%
8,6,5,41.0%
8,6,6,38.0%
8,6,7,38.0%
8,6,8,34.0%
8,6,9,39.0%
8,6,10,43.0%
8,6,11,41.0%
8,6,12,46.0%
8,6,13,51.0%
8,6,14,51.0%
8,6,15,47.0%
8,6,16,54.0%
8,6,17,57.0%
8,6,18,55.02439024390244%
8,6,19,57.0%
8,6,20,61.0%
9,6,1,21.0%
9,6,2,26.0%
9,6,3,20.04878048780488%
9,6,4,35.05%
9,6,5,43.025%
9,6,6,43.023809523809526%
9,6,7,43.0%
9,6,8,37.0%
9,6,9,40.023809523809526%
9,6,10,44.0%
9,6,11,43.0%
9,6,12,48.0%
9,6,13,54.0%
9,6,14,55.0%
9,6,15,59.0%
9,6,16,58.0%
9,6,17,58.0%
9,6,18,59.0%
9,6,19,61.0%
9,6,20,63.0%
10,6,1,21.0%
10,6,2,29.0%
10,6,3,24.07142857142857%
10,6,4,37.048780487804876%
10,6,5,45.025%
10,6,6,47.023809523809526%
10,6,7,46.023809523809526%
10,6,8,41.0%
