R,T,I,score
8,6,11,92.22250194346898%
8,6,12,92.36052577072654%
8,6,13,92.3742260823077%
8,6,14,92.25142823831403%
8,6,15,92.34131958694498%
8,6,16,92.30994192709062%
8,6,17,92.35900913642382%
8,6,18,92.33134762825085%
8,6,19,92.32154887566386%
8,6,20,92.31048464602073%
9,6,1,88.25913177890632%
9,6,2,90.75865876000766%
9,6,3,91.5414170242206%
9,6,4,91.5957549129716%
9,6,5,91.96171978929463%
9,6,6,91.98824609125728%
9,6,7,92.1528603794067%
9,6,8,92.25859828300145%
9,6,9,92.23712920449154%
9,6,10,92.2810780789912%
9,6,11,92.25062299638675%
9,6,12,92.31543017216087%
9,6,13,92.31138497610773%
9,6,14,92.34992540031837%
9,6,15,92.30488012333001%
9,6,16,92.27002815839153%
9,6,17,92.32857398716087%
9,6,18,92.25590794658208%
9,6,19,92.35315784784454%
9,6,20,92.27306894497237%
10,6,1,87.87309900783418%
10,6,2,90.87008099803076%
10,6,3,91.48455421973462%
10,6,4,91.5593331451928%
10,6,5,91.8696254470928%
10,6,6,92.07354242090167%
10,6,7,92.12929322845872%
10,6,8,92.11845333529178%
10,6,9,92.16953944818992%
10,6,10,92.19347877750188%
10,6,11,92.09105293438974%
10,6,12,92.14140773953187%
10,6,13,92.10626551268814%
10,6,14,92.05382100454067%
10,6,15,92.11273519089535%
10,6,16,92.11200686474525%
10,6,17,92.09948677073272%
10,6,18,92.13978680466515%
10,6,19,92.11488282899226%
10,6,20,92.07496456189887%
11,6,1,87.75373970817513%
11,6,2,90.91058331442441%
11,6,3,91.37331869550562%
11,6,4,91.42742994349958%
11,6,5,91.887335970177%
11,6,6,92.02020511408638%
11,6,7,92.06247659553402%
11,6,8,92.04531094063705%
11,6,9,91.99958463358337%
11,6,10,91.98089363034188%
11,6,11,91.92432291452126%
11,6,12,91.91183057424904%
11,6,13,91.92571649626285%
11,6,14,91.98434737250199%
11,6,15,91.91161891184547%
11,6,16,91.93593505503569%
11,6,17,91.98010209224073%
11,6,18,91.96454179080432%
11,6,19,91.96122840019581%
11,6,20,91.95952185704353%
12,6,1,87.95961864148036%
12,6,2,91.11715402344026%
12,6,3,91.6642173682084%
12,6,4,91.73857127185867%
12,6,5,92.0046944499607%
12,6,6,92.00281734912556%
12,6,7,91.98300137367316%
12,6,8,92.04924464955391%
12,6,9,91.95472954627304%
12,6,10,91.93552030370925%
12,6,11,91.92678626205112%
12,6,12,91.9522310801675%
12,6,13,91.8831648147005%
12,6,14,91.92876651590623%
12,6,15,91.92306906235457%
12,6,16,91.88506181277835%
12,6,17,91.89643069040307%
12,6,18,91.88560190736577%
12,6,19,91.91231782159001%
12,6,20,91.8951093512936%
13,6,1,87.99464010353326%
13,6,2,91.11959276048732%
13,6,3,91.73614965206349%
13,6,4,91.82742210454664%
13,6,5,91.98499192701192%
13,6,6,91.97475748784193%
13,6,7,92.0021970901441%
13,6,8,92.12985404864514%
13,6,9,92.13423677830775%
13,6,10,92.13707289420137%
13,6,11,92.1101978512116%
13,6,12,92.09838801949893%
13,6,13,92.0498632677253%
13,6,14,92.04734872238876%
13,6,15,92.09036308343047%
13,6,16,92.07255247707012%
13,6,17,92.08953802645627%
13,6,18,92.09449910105528%
13,6,19,92.05930172457504%
13,6,20,92.069128083554%
14,6,1,88.01857467727618%
14,6,2,91.30003069488798%
14,6,3,91.74069846221897%
14,6,4,91.85561702797156%
14,6,5,91.954921811028%
14,6,6,91.94800195598678%
14,6,7,92.10686053568472%
14,6,8,92.15838127009347%
14,6,9,92.14001443091172%
14,6,10,92.14051322559219%
14,6,11,92.12801322559218%
14,6,12,92.15555796753564%
14,6,13,92.11305901213142%
14,6,14,92.13260928003001%
14,6,15,92.13544831862853%
14,6,16,92.13644731962754%
14,6,17,92.13498675487583%
14,6,18,92.14810654647664%
14,6,19,92.12378909177943%
14,6,20,92.14815618038703%
15,6,1,88.10156709489321%
15,6,2,91.3561595415521%
15,6,3,91.71513252609412%
15,6,4,91.86476603680923%
15,6,5,91.9420327790121%
15,6,6,92.04808377414254%
15,6,7,92.09768402654035%
15,6,8,92.09642812055426%
15,6,9,92.09238404386595%
15,6,10,92.10576100523869%
15,6,11,92.11793222009977%
15,6,12,92.12067170401015%
15,6,13,92.10435673284286%
15,6,14,92.14207873306485%
15,6,15,92.14370158278896%
15,6,16,92.14286908195646%
15,6,17,92.14370158278896%
15,6,18,92.13150646083776%
15,6,19,92.13120158278896%
15,6,20,92.14370158278896%
16,6,1,88.220775703412%
16,6,2,91.30043866032638%
16,6,3,91.65342490129304%
16,6,4,91.9140186892255%
16,6,5,92.00472270640334%
16,6,6,92.06508566020003%
16,6,7,92.07542850085785%
16,6,8,92.09962307032224%
16,6,9,92.07152804458298%
16,6,10,92.10964976181732%
16,6,11,92.11064876281633%
16,6,12,92.087600612818%
16,6,13,92.097129681577%
16,6,14,92.1066444030643%
16,6,15,92.1100321018634%
16,6,16,92.1100321018634%
16,6,17,92.12155839202893%
16,6,18,92.10905839202893%
16,6,19,92.12155839202893%
16,6,20,92.10905839202893%
17,6,1,88.1548422083653%
17,6,2,91.24111214039507%
17,6,3,91.79277449266168%
17,6,4,91.96218858653263%
17,6,5,92.04062052006599%
17,6,6,92.06121382598582%
17,6,7,92.0824103668587%
17,6,8,92.09197697169513%
17,6,9,92.08868044992103%
17,6,10,92.10035420943235%
17,6,11,92.10258777833258%
17,6,12,92.1069217120969%
17,6,13,92.11414522775922%
17,6,14,92.1221438200405%
17,6,15,92.1231981025294%
17,6,16,92.1225321018634%
17,6,17,92.1225321018634%
17,6,18,92.1231981025294%
17,6,19,92.1225321018634%
17,6,20,92.12376666976462%
18,6,1,88.14032992227249%
18,6,2,91.23213760490043%
18,6,3,91.79375093668787%
18,6,4,91.92663586277817%
18,6,5,92.02162343527944%
18,6,6,92.06513601273058%
18,6,7,92.07346734863299%
18,6,8,92.08367887816497%
18,6,9,92.07914778848965%
18,6,10,92.09203583028065%
18,6,11,92.09203583028065%
18,6,12,92.09636976404495%
18,6,13,92.10292727904128%
18,6,14,92.12280982070652%
18,6,15,92.12443267043064%
18,6,16,92.11177444258254%
18,6,17,92.11177444258254%
18,6,18,92.12443267043064%
18,6,19,92.11177444258254%
18,6,20,92.11177444258254%
19,6,1,88.21057303193369%
19,6,2,91.21976542662533%
19,6,3,91.81031176468704%
19,6,4,91.92856044689452%
19,6,5,92.02162343527944%
19,6,6,92.05231549991008%
19,6,7,92.07346734863299%
19,6,8,92.08367887816497%
19,6,9,92.07914778848965%
19,6,10,92.09203583028065%
19,6,11,92.09203583028065%
19,6,12,92.09636976404495%
19,6,13,92.10292727904128%
19,6,14,92.11015159285841%
19,6,15,92.11177444258254%
19,6,16,92.11177444258254%
19,6,17,92.11177444258254%
19,6,18,92.11177444258254%
19,6,19,92.11177444258254%
19,6,20,92.11177444258254%
20,6,1,88.21057303193369%
20,6,2,91.20547971233962%
20,6,3,91.81126305844657%
20,6,4,91.93146423054448%
20,6,5,92.02292171505873%
20,6,6,92.05361377968937%
20,6,7,92.07476562841228%
20,6,8,92.08497715794427%
20,6,9,92.08044606826894%
20,6,10,92.09333411005993%
20,6,11,92.09333411005993%
20,6,12,92.09718118890702%
20,6,13,92.10292727904128%
20,6,14,92.11015159285841%
20,6,15,92.11177444258254%
20,6,16,92.11177444258254%
20,6,17,92.11177444258254%
20,6,18,92.11177444258254%
20,6,19,92.11177444258254%
20,6,20,92.11177444258254%
