1,78.0%
2,49.5%
3,36.16666666666668%
4,30.583333333333343%
5,24.08333333333333%
6,19.700000000000003%
7,15.77142857142857%
8,14.14285714285714%
9,12.418253968253962%
10,11.21865079365079%
11,10.70220057720057%
12,8.601948051948055%
13,8.78383838383839%
14,8.657148407148414%
15,7.3621045621045615%
16,7.4827339327339315%
17,6.822295106853931%
18,6.253831789125906%
19,6.05268417083432%
20,5.609315568332591%
21,5.186118482480707%
22,5.286390608875126%
23,4.894028879841234%
24,4.640490224243083%
25,4.50122182927675%
26,4.34440986549682%
27,4.100705719401372%
28,3.972599316947144%
29,3.8029933201897226%
30,3.7539041376747515%
31,3.6093834011742776%
32,3.4177674126228044%
33,3.346686022388192%
34,3.239222625854422%
35,3.124768199068482%
36,3.0571881049585032%
37,2.9503202984264436%
38,2.8783369378183608%
39,2.8275784808679534%
40,2.730541928993941%
41,2.676098663559964%
42,2.599930453171788%
43,2.5554373463872824%
44,2.4747251314914087%
45,2.425470095924913%
46,2.372737998120869%
47,2.3267235916778795%
48,2.2766037902454697%
49,2.222519108944869%
50,2.1884251882870736%
51,2.138494777338018%
52,2.1009092963847156%
53,2.0709646392548957%
54,2.0246385968462666%
55,1.9837900750922342%
56,1.9407360622629364%
57,1.9012974281501303%
58,1.878034836664137%
59,1.8404869754174604%
60,1.8107555792221328%
61,1.7813882601733635%
62,1.7485039074760358%
63,1.7290084477329573%
64,1.6983623927717633%
65,1.6701270117569627%
66,1.6470154162185318%
67,1.616856842772364%
68,1.598091886960211%
69,1.5713888840095211%
70,1.5510281385281381%
71,1.5266718200953262%
72,1.5057551608473465%
73,1.4838160973787184%
74,1.4642629926727337%
75,1.4458158452652115%
76,1.4233512184216417%
77,1.404549289649619%
78,1.3881439320856626%
79,1.3698630136986305%
