0,1.2658227848101264
10,4.83544303797469
20,9.050632911392416
30,13.07895569620253
40,16.384177215189883
50,20.30842319112362
60,24.236382637912165
70,27.457102672292546
80,30.70294381934677
90,34.352437023315396
100,36.93011165044843
110,39.77037680239672
120,42.57471055881446
130,44.72737942094611
140,47.128715376640415
150,47.79970893889672
160,50.51350161259311
170,51.73232005124772
180,53.85592275681117
190,54.74517515478306
200,56.7335995572286
210,57.57671000449325
220,58.673598206220134
230,59.51752955373213
240,61.27488216964
250,61.9003310451515
260,62.604172819834815
270,63.41338693479993
280,64.1372188847338
290,65.01399679177106
300,65.59554592201566
