R,T,I,score
11,6,9,13.334095387734628%
11,6,10,13.256476540337301%
11,6,11,13.207184956393817%
11,6,12,13.114789429979307%
11,6,13,13.018211746059853%
11,6,14,12.950409716865416%
11,6,15,12.93911684307254%
11,6,16,13.02479472004789%
11,6,17,12.926275886560699%
11,6,18,13.014905189746962%
11,6,19,13.23992953249282%
11,6,20,13.378193852560944%
12,6,1,14.219672995780597%
12,6,2,14.112788055826028%
12,6,3,13.286035378123989%
12,6,4,13.032367737747485%
12,6,5,13.144871794871795%
12,6,6,13.1122620522937%
12,6,7,13.170245050308345%
12,6,8,13.30803310613437%
12,6,9,13.284156929568326%
12,6,10,13.2093070431678%
12,6,11,13.222285783836417%
12,6,12,13.211846802986045%
12,6,13,13.057558422590064%
12,6,14,13.02477280103862%
12,6,15,12.96119112954556%
12,6,16,12.973892405063289%
12,6,17,13.072189835480975%
12,6,18,13.181660586249192%
12,6,19,13.715129016553067%
12,6,20,13.772914638104512%
13,6,1,13.724342745861739%
13,6,2,13.81759980525803%
13,6,3,13.114524505030834%
13,6,4,13.087264686790004%
13,6,5,13.111643946770533%
13,6,6,13.072362869198313%
13,6,7,13.322468354430383%
13,6,8,13.423259493670889%
13,6,9,13.35996835443038%
13,6,10,13.360284810126581%
13,6,11,13.397943037974683%
13,6,12,13.397943037974683%
13,6,13,13.296835443037974%
13,6,14,13.273296007789677%
13,6,15,13.223296007789678%
13,6,16,13.197979552093475%
13,6,17,13.411234177215187%
13,6,18,13.461708860759494%
13,6,19,13.486867088607594%
13,6,20,13.524841772151897%
14,6,1,13.46745780590718%
14,6,2,13.639240506329111%
14,6,3,13.036639889646219%
14,6,4,13.22231012658228%
14,6,5,13.133069620253169%
14,6,6,13.15822784810127%
14,6,7,13.284810126582279%
14,6,8,13.272310126582278%
14,6,9,13.297310126582278%
14,6,10,13.234493670886076%
14,6,11,13.284810126582279%
14,6,12,13.208860759493671%
14,6,13,13.196360759493668%
14,6,14,13.183860759493669%
14,6,15,13.171202531645568%
14,6,16,13.158544303797466%
14,6,17,13.095411392405062%
14,6,18,13.032120253164555%
14,6,19,13.019778481012658%
14,6,20,13.019778481012656%
15,6,1,13.353846153846163%
15,6,2,13.563765822784807%
15,6,3,13.184493670886077%
15,6,4,13.209493670886078%
15,6,5,13.044778481012662%
15,6,6,13.070094936708863%
15,6,7,13.184018987341775%
15,6,8,13.234493670886076%
15,6,9,13.15870253164557%
15,6,10,13.133544303797466%
15,6,11,13.146202531645569%
15,6,12,13.120886075949368%
15,6,13,13.121044303797468%
15,6,14,13.120886075949368%
15,6,15,13.04509493670886%
15,6,16,13.019778481012658%
15,6,17,12.981803797468356%
15,6,18,12.981803797468356%
15,6,19,12.981803797468356%
15,6,20,12.994462025316457%
16,6,1,13.215080331061351%
16,6,2,13.412658227848102%
16,6,3,13.121835443037975%
16,6,4,13.109018987341774%
16,6,5,13.006803797468356%
16,6,6,13.006803797468356%
16,6,7,13.07009493670886%
16,6,8,13.04493670886076%
16,6,9,13.019778481012656%
16,6,10,13.032436708860759%
16,6,11,12.969145569620252%
16,6,12,12.981803797468356%
16,6,13,12.969145569620252%
16,6,14,12.981803797468356%
16,6,15,12.969145569620252%
16,6,16,12.969145569620252%
16,6,17,12.969145569620252%
16,6,18,12.969145569620252%
16,6,19,12.969145569620252%
16,6,20,12.969145569620252%
17,6,1,13.177105647517044%
17,6,2,13.374683544303796%
17,6,3,13.084018987341773%
17,6,4,13.058702531645567%
17,6,5,12.969145569620254%
17,6,6,13.007120253164555%
17,6,7,13.007120253164555%
17,6,8,12.981803797468354%
17,6,9,12.969145569620252%
17,6,10,12.981803797468354%
17,6,11,12.969145569620252%
17,6,12,12.969145569620252%
17,6,13,12.969145569620252%
17,6,14,12.969145569620252%
17,6,15,12.969145569620252%
17,6,16,12.969145569620252%
17,6,17,12.956487341772151%
17,6,18,12.956487341772151%
17,6,19,12.969145569620252%
17,6,20,12.956487341772151%
18,6,1,13.315713242453754%
18,6,2,13.336867088607594%
18,6,3,13.008386075949366%
18,6,4,13.008227848101262%
18,6,5,12.994462025316455%
18,6,6,12.969145569620252%
18,6,7,12.956487341772151%
18,6,8,12.969145569620252%
18,6,9,12.956487341772151%
18,6,10,12.969145569620252%
18,6,11,12.956487341772151%
18,6,12,12.956487341772151%
18,6,13,12.956487341772151%
18,6,14,12.956487341772151%
18,6,15,12.956487341772151%
18,6,16,12.956487341772151%
18,6,17,12.956487341772151%
18,6,18,12.956487341772151%
18,6,19,12.956487341772151%
18,6,20,12.956487341772151%
19,6,1,13.302738558909448%
19,6,2,13.28623417721519%
19,6,3,13.046202531645568%
19,6,4,12.995569620253164%
19,6,5,12.969145569620252%
19,6,6,12.969145569620252%
19,6,7,12.956487341772151%
19,6,8,12.956487341772151%
19,6,9,12.956487341772151%
19,6,10,12.956487341772151%
19,6,11,12.956487341772151%
19,6,12,12.956487341772151%
19,6,13,12.956487341772151%
19,6,14,12.956487341772151%
19,6,15,12.956487341772151%
19,6,16,12.956487341772151%
19,6,17,12.956487341772151%
19,6,18,12.956487341772151%
19,6,19,12.956487341772151%
19,6,20,12.956487341772151%
20,6,1,13.264922103213246%
20,6,2,13.235601265822783%
20,6,3,13.096835443037971%
20,6,4,13.033544303797466%
20,6,5,12.956487341772151%
20,6,6,12.956487341772151%
20,6,7,12.956487341772151%
20,6,8,12.956487341772151%
20,6,9,12.956487341772151%
20,6,10,12.956487341772151%
20,6,11,12.956487341772151%
20,6,12,12.956487341772151%
20,6,13,12.956487341772151%
20,6,14,12.956487341772151%
20,6,15,12.956487341772151%
20,6,16,12.956487341772151%
20,6,17,12.956487341772151%
20,6,18,12.956487341772151%
20,6,19,12.956487341772151%
20,6,20,12.956487341772151%
