R,T,I,score
6,6,16,21.183333333333326%
6,6,17,22.2%
6,6,18,22.783333333333335%
6,6,19,20.166666666666664%
6,6,20,18.2%
7,6,1,28.233333333333338%
7,6,2,22.266666666666662%
7,6,3,15.733333333333325%
7,6,4,27.71666666666666%
7,6,5,25.833333333333325%
7,6,6,24.63333333333333%
7,6,7,22.883333333333326%
7,6,8,22.799999999999997%
7,6,9,22.08333333333333%
7,6,10,19.83333333333333%
7,6,11,16.616666666666664%
7,6,12,17.316666666666663%
7,6,13,15.783333333333333%
7,6,14,16.133333333333336%
7,6,15,17.233333333333334%
7,6,16,19.183333333333334%
7,6,17,19.166666666666664%
7,6,18,19.799999999999997%
7,6,19,18.88333333333333%
7,6,20,19.266666666666666%
8,6,1,24.733333333333338%
8,6,2,22.799999999999997%
8,6,3,14.68333333333333%
8,6,4,26.333333333333325%
8,6,5,24.866666666666664%
8,6,6,25.43333333333333%
8,6,7,19.383333333333333%
8,6,8,19.71666666666666%
8,6,9,20.116666666666664%
8,6,10,19.81666666666666%
8,6,11,18.849999999999994%
8,6,12,18.683333333333326%
8,6,13,17.299999999999997%
8,6,14,17.2%
8,6,15,16.316666666666666%
8,6,16,19.1%
8,6,17,18.466666666666665%
8,6,18,18.833333333333332%
8,6,19,18.616666666666664%
8,6,20,22.983333333333338%
9,6,1,24.1%
9,6,2,22.949999999999996%
9,6,3,13.666666666666663%
9,6,4,25.916666666666657%
9,6,5,24.699999999999996%
9,6,6,24.366666666666664%
9,6,7,16.68333333333333%
9,6,8,19.816666666666666%
9,6,9,19.866666666666664%
9,6,10,20.016666666666662%
9,6,11,19.13333333333333%
9,6,12,18.88333333333333%
9,6,13,19.483333333333327%
9,6,14,18.65%
9,6,15,18.516666666666666%
9,6,16,17.716666666666665%
9,6,17,18.68333333333333%
9,6,18,19.15%
9,6,19,19.55%
9,6,20,20.03333333333333%
10,6,1,23.76666666666667%
10,6,2,23.116666666666664%
10,6,3,22.03333333333333%
10,6,4,25.03333333333333%
10,6,5,23.65%
10,6,6,23.21666666666667%
10,6,7,20.249999999999996%
10,6,8,18.083333333333332%
10,6,9,18.45%
10,6,10,21.33333333333333%
10,6,11,21.15%
10,6,12,19.33333333333333%
10,6,13,18.966666666666665%
10,6,14,18.58333333333333%
10,6,15,19.9%
10,6,16,18.0%
10,6,17,16.883333333333333%
10,6,18,20.03333333333333%
10,6,19,20.833333333333336%
10,6,20,20.416666666666664%
11,6,1,22.516666666666666%
11,6,2,21.33333333333333%
11,6,3,22.916666666666664%
11,6,4,26.6%
11,6,5,24.63333333333333%
11,6,6,21.599999999999994%
11,6,7,21.36666666666666%
11,6,8,20.58333333333333%
11,6,9,20.966666666666665%
11,6,10,21.85%
11,6,11,21.4%
11,6,12,20.616666666666664%
11,6,13,18.666666666666664%
11,6,14,19.916666666666664%
11,6,15,20.116666666666664%
11,6,16,19.316666666666666%
11,6,17,18.983333333333334%
11,6,18,21.216666666666665%
11,6,19,20.683333333333334%
11,6,20,21.28333333333333%
12,6,1,21.516666666666662%
12,6,2,19.583333333333332%
12,6,3,23.333333333333336%
12,6,4,28.533333333333335%
12,6,5,23.93333333333333%
12,6,6,20.766666666666662%
12,6,7,21.83333333333333%
12,6,8,20.7%
12,6,9,20.65%
12,6,10,20.51666666666667%
12,6,11,20.133333333333333%
12,6,12,20.866666666666664%
12,6,13,22.499999999999996%
12,6,14,20.56666666666667%
12,6,15,19.116666666666664%
12,6,16,18.633333333333333%
12,6,17,19.483333333333334%
12,6,18,20.916666666666664%
12,6,19,20.53333333333333%
12,6,20,20.183333333333334%
13,6,1,22.766666666666666%
13,6,2,18.95%
13,6,3,22.199999999999996%
13,6,4,26.833333333333343%
13,6,5,24.0%
13,6,6,22.33333333333333%
13,6,7,23.15%
13,6,8,22.88333333333333%
13,6,9,19.349999999999998%
13,6,10,20.616666666666664%
13,6,11,18.25%
13,6,12,19.45%
13,6,13,20.73333333333333%
13,6,14,21.716666666666665%
13,6,15,18.633333333333333%
13,6,16,18.633333333333333%
13,6,17,20.783333333333335%
13,6,18,20.916666666666664%
13,6,19,20.366666666666664%
13,6,20,19.683333333333334%
14,6,1,21.099999999999994%
14,6,2,17.816666666666666%
14,6,3,24.11666666666666%
14,6,4,24.433333333333334%
14,6,5,23.783333333333335%
14,6,6,22.53333333333333%
14,6,7,22.56666666666666%
14,6,8,23.8%
14,6,9,19.7%
14,6,10,20.066666666666666%
14,6,11,19.316666666666666%
14,6,12,20.016666666666666%
14,6,13,19.366666666666667%
14,6,14,20.683333333333334%
14,6,15,19.383333333333333%
14,6,16,19.483333333333334%
14,6,17,19.633333333333333%
14,6,18,21.216666666666665%
14,6,19,21.8%
14,6,20,21.35%
15,6,1,19.933333333333326%
15,6,2,15.633333333333331%
15,6,3,21.699999999999992%
15,6,4,22.35%
15,6,5,23.066666666666666%
15,6,6,24.0%
15,6,7,22.43333333333333%
15,6,8,22.45%
15,6,9,19.9%
15,6,10,19.116666666666667%
15,6,11,19.733333333333334%
15,6,12,20.416666666666668%
15,6,13,19.733333333333334%
15,6,14,19.4%
15,6,15,19.183333333333334%
15,6,16,19.183333333333334%
15,6,17,19.03333333333333%
15,6,18,21.1%
15,6,19,22.25%
15,6,20,20.8%
16,6,1,21.18333333333333%
16,6,2,14.199999999999998%
16,6,3,20.183333333333326%
16,6,4,23.75%
16,6,5,22.083333333333336%
16,6,6,22.35%
16,6,7,21.55%
16,6,8,23.08333333333333%
16,6,9,19.866666666666664%
16,6,10,18.883333333333333%
16,6,11,20.75%
16,6,12,20.65%
16,6,13,21.7%
16,6,14,20.1%
16,6,15,19.083333333333332%
16,6,16,19.183333333333334%
16,6,17,18.95%
16,6,18,20.75%
16,6,19,21.8%
16,6,20,20.6%
17,6,1,22.81666666666667%
17,6,2,14.616666666666664%
17,6,3,20.61666666666666%
17,6,4,24.083333333333336%
17,6,5,20.6%
17,6,6,21.1%
17,6,7,20.8%
17,6,8,22.63333333333333%
17,6,9,21.83333333333333%
17,6,10,19.53333333333333%
17,6,11,22.35%
17,6,12,20.6%
17,6,13,21.25%
17,6,14,19.85%
17,6,15,20.15%
17,6,16,19.25%
17,6,17,19.0%
17,6,18,21.1%
17,6,19,21.0%
17,6,20,20.35%
18,6,1,22.0%
18,6,2,14.516666666666667%
18,6,3,21.266666666666666%
18,6,4,23.733333333333334%
18,6,5,20.166666666666664%
18,6,6,20.349999999999998%
18,6,7,20.7%
18,6,8,22.48333333333333%
18,6,9,21.13333333333333%
18,6,10,19.433333333333334%
18,6,11,21.45%
18,6,12,20.85%
18,6,13,20.85%
18,6,14,19.85%
18,6,15,19.85%
18,6,16,20.0%
18,6,17,20.4%
18,6,18,20.8%
18,6,19,20.75%
18,6,20,20.05%
19,6,1,21.11666666666667%
19,6,2,16.2%
19,6,3,23.183333333333334%
19,6,4,22.966666666666665%
19,6,5,21.166666666666664%
19,6,6,19.599999999999998%
19,6,7,20.049999999999997%
19,6,8,20.83333333333333%
19,6,9,20.28333333333333%
19,6,10,19.233333333333334%
19,6,11,21.25%
19,6,12,20.05%
19,6,13,20.45%
19,6,14,19.85%
19,6,15,20.35%
19,6,16,19.8%
19,6,17,20.3%
19,6,18,20.0%
19,6,19,20.3%
19,6,20,20.0%
20,6,1,21.400000000000006%
20,6,2,15.65%
20,6,3,23.116666666666664%
20,6,4,22.716666666666665%
20,6,5,20.83333333333333%
20,6,6,20.333333333333332%
20,6,7,20.58333333333333%
20,6,8,20.15%
20,6,9,19.9%
20,6,10,19.233333333333334%
20,6,11,20.65%
20,6,12,19.85%
20,6,13,19.85%
20,6,14,19.85%
20,6,15,20.35%
20,6,16,19.75%
20,6,17,20.25%
20,6,18,20.0%
20,6,19,20.0%
20,6,20,20.0%
