R,T,I,score
15,6,17,13.109235994407552%
15,6,18,13.987212635243955%
15,6,19,14.106866908907229%
15,6,20,13.396044303797476%
16,6,1,13.005944460840517%
16,6,2,11.490857839357814%
16,6,3,15.207177470218753%
16,6,4,15.818093269349458%
16,6,5,13.934906670331252%
16,6,6,14.921443457780882%
16,6,7,14.196798680252178%
16,6,8,15.180869026658502%
16,6,9,13.33232187728223%
16,6,10,12.648439381243993%
16,6,11,13.225631510395006%
16,6,12,13.268939255281703%
16,6,13,13.207136024091392%
16,6,14,13.192056278165548%
16,6,15,13.063373945619123%
16,6,16,12.946267090670826%
16,6,17,13.057692083066833%
16,6,18,13.976498629063594%
16,6,19,14.060859604530501%
16,6,20,13.15669831223629%
17,6,1,13.484456540553053%
17,6,2,11.444325707697478%
17,6,3,15.997936869302668%
17,6,4,15.491833167584469%
17,6,5,13.438784732952511%
17,6,6,14.059199776917866%
17,6,7,13.688973522304448%
17,6,8,14.715775195268872%
17,6,9,13.34463148863549%
17,6,10,12.772016589385009%
17,6,11,13.461942266039541%
17,6,12,13.559361871195655%
17,6,13,13.47164766723395%
17,6,14,13.072431122064708%
17,6,15,13.085965783051062%
17,6,16,12.924540205519563%
17,6,17,13.11553135682883%
17,6,18,13.86245168333776%
17,6,19,13.712554165244041%
17,6,20,13.02923158065563%
18,6,1,13.01959309409738%
18,6,2,11.199267645890004%
18,6,3,15.475604918935039%
18,6,4,14.747298003973105%
18,6,5,13.108823385340488%
18,6,6,13.395819966352576%
18,6,7,13.327098330782544%
18,6,8,14.180133661586028%
18,6,9,13.42173023733984%
18,6,10,12.803297439186844%
18,6,11,13.406564626801144%
18,6,12,13.371331095065282%
18,6,13,13.459089486462915%
18,6,14,13.014458057487714%
18,6,15,13.09997391848658%
18,6,16,13.126287553219607%
18,6,17,13.37124889878055%
18,6,18,13.461108406361568%
18,6,19,13.320143622200584%
18,6,20,12.977422103213241%
19,6,1,12.544363034369166%
19,6,2,11.639339622876749%
19,6,3,15.777474361593853%
19,6,4,14.78087203108777%
19,6,5,13.048226780369413%
19,6,6,13.08174150491939%
19,6,7,12.986484411747574%
19,6,8,13.570177601656619%
19,6,9,13.227284332367617%
19,6,10,12.709711791650502%
19,6,11,13.500125906738171%
19,6,12,13.23203842570932%
19,6,13,13.294167910148934%
19,6,14,12.955013762608708%
19,6,15,13.224463721932082%
19,6,16,13.09243082866501%
19,6,17,13.217693119117166%
19,6,18,13.13468841285297%
19,6,19,13.081937682570588%
19,6,20,12.962491885751376%
20,6,1,12.385420478091064%
20,6,2,11.467687950261878%
20,6,3,15.209968450236953%
20,6,4,14.803531700463932%
20,6,5,12.93971714231039%
20,6,6,12.963680359529798%
20,6,7,12.96995925999924%
20,6,8,13.109465817327248%
20,6,9,13.066570897456979%
20,6,10,12.85712317218647%
20,6,11,13.402178412305002%
20,6,12,13.059438926052856%
20,6,13,13.073413137495422%
20,6,14,12.874967753765223%
20,6,15,13.30091691009413%
20,6,16,13.126115709185335%
20,6,17,13.181872768581625%
20,6,18,13.019778481012656%
20,6,19,13.018395001622848%
20,6,20,12.956487341772151%
