R,T,I,score
6,6,1,95.49304029304028%
6,6,2,96.64956154956153%
6,6,3,96.83160548601725%
6,6,4,96.77127651760006%
6,6,5,97.0897149848775%
6,6,6,97.13067645289006%
6,6,7,97.12536467230738%
6,6,8,97.08791988455297%
6,6,9,96.7977649199785%
6,6,10,96.88072911780343%
6,6,11,96.90969873779471%
6,6,12,97.17212299654251%
6,6,13,96.63403002226532%
6,6,14,96.77266453017228%
6,6,15,97.01846693468211%
6,6,16,96.87136064829565%
6,6,17,96.7712979229233%
6,6,18,96.83848802556233%
6,6,19,97.17434042995188%
6,6,20,97.06236665810968%
7,6,1,95.50369352869352%
7,6,2,96.68255217005215%
7,6,3,97.1115638876088%
7,6,4,97.31101370249976%
7,6,5,97.19792703856169%
7,6,6,97.25954540385654%
7,6,7,97.35532560404855%
7,6,8,97.15574952653125%
7,6,9,97.18762097036092%
7,6,10,97.22645669603875%
7,6,11,97.11487098213105%
7,6,12,97.29084745234131%
7,6,13,97.05715561528257%
7,6,14,97.14065950819044%
7,6,15,97.22228551891865%
7,6,16,97.18374799864742%
7,6,17,97.26389850689385%
7,6,18,97.25304338334523%
7,6,19,97.06877903658089%
7,6,20,97.20377000880102%
8,6,1,95.71650016650015%
8,6,2,96.82073914647447%
8,6,3,97.0418395158333%
8,6,4,97.25920584833123%
8,6,5,97.22069714341386%
8,6,6,97.30769939554773%
8,6,7,97.1989988898271%
8,6,8,97.38534426529785%
8,6,9,97.37528626773987%
8,6,10,97.32946683949007%
8,6,11,97.25839388080101%
8,6,12,97.31991706264157%
8,6,13,97.27726602602765%
8,6,14,97.2156595812169%
8,6,15,97.3339101000479%
8,6,16,97.28864788032747%
8,6,17,97.32574062504405%
8,6,18,97.2463246162163%
8,6,19,97.33230442588032%
8,6,20,97.32367802476165%
9,6,1,95.80286935286932%
9,6,2,96.87392978968057%
9,6,3,97.0577491780665%
9,6,4,97.08592664215729%
9,6,5,97.27881017331481%
9,6,6,97.32990543598133%
9,6,7,97.2407984774084%
9,6,8,97.27820426907115%
9,6,9,97.39370987629505%
9,6,10,97.40245276739086%
9,6,11,97.34760156853812%
9,6,12,97.37675779243119%
9,6,13,97.42099976047348%
9,6,14,97.31411981551304%
9,6,15,97.35231226461879%
9,6,16,97.30864181398239%
9,6,17,97.3102205843692%
9,6,18,97.21188957241591%
9,6,19,97.33955081725982%
9,6,20,97.3603028421527%
10,6,1,95.45578865578862%
10,6,2,96.81894274456194%
10,6,3,96.97661234534299%
10,6,4,97.13054107485223%
10,6,5,97.26497450348073%
10,6,6,97.38415663713654%
10,6,7,97.46149805217145%
10,6,8,97.37528128476274%
10,6,9,97.40181447379591%
10,6,10,97.45071167222872%
10,6,11,97.35476815925733%
10,6,12,97.39900190538738%
10,6,13,97.39304032311%
10,6,14,97.406471336541%
10,6,15,97.38398804497876%
10,6,16,97.2985348286045%
10,6,17,97.34834525209915%
10,6,18,97.31848650145865%
10,6,19,97.41419837472473%
10,6,20,97.35653583602503%
11,6,1,95.38735431235429%
11,6,2,96.8805617241376%
11,6,3,97.02635229407674%
11,6,4,97.09633314741676%
11,6,5,97.31715904064977%
11,6,6,97.39083303177733%
11,6,7,97.45271975616404%
11,6,8,97.44895030580017%
11,6,9,97.43081344180416%
11,6,10,97.38107451114418%
11,6,11,97.36550556426718%
11,6,12,97.30047841305581%
11,6,13,97.31514989568397%
11,6,14,97.36915930646583%
11,6,15,97.3095943401284%
11,6,16,97.2504784130558%
11,6,17,97.36347683104651%
11,6,18,97.26754726611539%
11,6,19,97.303098320668%
11,6,20,97.25805986668993%
12,6,1,95.85082140082137%
12,6,2,97.07519127759068%
12,6,3,97.3258036468176%
12,6,4,97.39801358342382%
12,6,5,97.44084509401847%
12,6,6,97.39370457114266%
12,6,7,97.29542025741718%
12,6,8,97.50438339610167%
12,6,9,97.49102586010481%
12,6,10,97.41583850446082%
12,6,11,97.38251622818187%
12,6,12,97.3186684961066%
12,6,13,97.33014694713613%
12,6,14,97.39415930646582%
12,6,15,97.32591762382785%
12,6,16,97.24045335039918%
12,6,17,97.17933056795287%
12,6,18,97.21441504831598%
12,6,19,97.30672257738823%
12,6,20,97.45420586895047%
13,6,1,95.70594405594403%
13,6,2,97.00506928142379%
13,6,3,97.33511798658857%
13,6,4,97.37191586363414%
13,6,5,97.40936934582447%
13,6,6,97.35059741599993%
13,6,7,97.38121624247789%
13,6,8,97.46778208891213%
13,6,9,97.41193413569576%
13,6,10,97.38647281081494%
13,6,11,97.47729361281996%
13,6,12,97.37000517112749%
13,6,13,97.41020002099725%
13,6,14,97.38259854180907%
13,6,15,97.37799450721279%
13,6,16,97.43529462024047%
13,6,17,97.3185634540898%
13,6,18,97.38593637614537%
13,6,19,97.44231216410009%
13,6,20,97.49289695942174%
14,6,1,95.7546814296814%
14,6,2,97.10419393128372%
14,6,3,97.28408476628292%
14,6,4,97.44480927139598%
14,6,5,97.35292676879368%
14,6,6,97.3564453692163%
14,6,7,97.47629708183118%
14,6,8,97.49110080236244%
14,6,9,97.49674972859961%
14,6,10,97.44938130754697%
14,6,11,97.49938130754697%
14,6,12,97.44740885189803%
14,6,13,97.45305777813519%
14,6,14,97.44938130754697%
14,6,15,97.50067682575424%
14,6,16,97.45042619918782%
14,6,17,97.51358409392465%
14,6,18,97.50633111298748%
14,6,19,97.51066011731648%
14,6,20,97.51358409392465%
15,6,1,95.84421134421133%
15,6,2,97.21676802299869%
15,6,3,97.33998431908651%
15,6,4,97.38420002769851%
15,6,5,97.41472587440083%
15,6,6,97.41735745334819%
15,6,7,97.48845308458313%
15,6,8,97.50305777813519%
15,6,9,97.50305777813519%
15,6,10,97.50305777813519%
15,6,11,97.50305777813519%
15,6,12,97.50305777813519%
15,6,13,97.51358409392465%
15,6,14,97.4609525149773%
15,6,15,97.51358409392465%
15,6,16,97.4609525149773%
15,6,17,97.4609525149773%
15,6,18,97.51451824749041%
15,6,19,97.46621567287204%
15,6,20,97.46621567287204%
16,6,1,95.88566433566432%
16,6,2,97.23139834881322%
16,6,3,97.34236527146746%
16,6,4,97.45954402494652%
16,6,5,97.42763437113284%
16,6,6,97.43026595008021%
16,6,7,97.43582150563576%
16,6,8,97.51358409392465%
16,6,9,97.50305777813519%
16,6,10,97.50305777813519%
16,6,11,97.51358409392465%
16,6,12,97.51358409392465%
16,6,13,97.51358409392465%
16,6,14,97.4609525149773%
16,6,15,97.4609525149773%
16,6,16,97.4609525149773%
16,6,17,97.46358409392465%
16,6,18,97.46621567287204%
16,6,19,97.46621567287204%
16,6,20,97.46621567287204%
17,6,1,95.88566433566432%
17,6,2,97.23466632266944%
17,6,3,97.42852798216578%
17,6,4,97.47299431734419%
17,6,5,97.44079226586967%
17,6,6,97.44342384481705%
17,6,7,97.45161097931998%
17,6,8,97.4609525149773%
17,6,9,97.46621567287204%
17,6,10,97.4609525149773%
17,6,11,97.4609525149773%
17,6,12,97.4609525149773%
17,6,13,97.46621567287204%
17,6,14,97.4609525149773%
17,6,15,97.4609525149773%
17,6,16,97.4609525149773%
17,6,17,97.46358409392465%
17,6,18,97.46621567287204%
17,6,19,97.46621567287204%
17,6,20,97.46884725181941%
18,6,1,95.78566433566431%
18,6,2,97.24667612659101%
18,6,3,97.37916437707462%
18,6,4,97.42036273839682%
18,6,5,97.44079226586967%
18,6,6,97.44342384481705%
18,6,7,97.45161097931998%
18,6,8,97.46621567287204%
18,6,9,97.46621567287204%
18,6,10,97.46621567287204%
18,6,11,97.4609525149773%
18,6,12,97.46621567287204%
18,6,13,97.46621567287204%
18,6,14,97.46621567287204%
18,6,15,97.4609525149773%
18,6,16,97.46621567287204%
18,6,17,97.46884725181941%
18,6,18,97.46884725181941%
18,6,19,97.46884725181941%
18,6,20,97.46884725181941%
19,6,1,95.78566433566431%
19,6,2,97.24667612659101%
19,6,3,97.37916437707462%
19,6,4,97.42036273839682%
19,6,5,97.4460554237644%
19,6,6,97.44868700271178%
19,6,7,97.45161097931998%
19,6,8,97.46621567287204%
19,6,9,97.46621567287204%
19,6,10,97.46621567287204%
19,6,11,97.46621567287204%
19,6,12,97.46621567287204%
19,6,13,97.46621567287204%
19,6,14,97.46621567287204%
19,6,15,97.46621567287204%
19,6,16,97.46621567287204%
19,6,17,97.46884725181941%
19,6,18,97.46884725181941%
19,6,19,97.46884725181941%
19,6,20,97.46884725181941%
20,6,1,95.78566433566431%
20,6,2,97.24667612659101%
20,6,3,97.38442753496936%
20,6,4,97.42562589629156%
20,6,5,97.4460554237644%
20,6,6,97.44868700271178%
20,6,7,97.45161097931998%
20,6,8,97.46621567287204%
20,6,9,97.46621567287204%
20,6,10,97.46621567287204%
20,6,11,97.46621567287204%
20,6,12,97.46621567287204%
20,6,13,97.46621567287204%
20,6,14,97.46621567287204%
20,6,15,97.46621567287204%
20,6,16,97.46621567287204%
20,6,17,97.46884725181941%
20,6,18,97.46884725181941%
20,6,19,97.46884725181941%
20,6,20,97.46884725181941%
