1,6,1,7.0%
1,6,2,2.0%
1,6,3,3.0%
1,6,4,1.0%
1,6,5,2.0%
1,6,6,1.0%
1,6,7,0.0%
1,6,8,0.0%
1,6,9,1.0%
1,6,10,0.0%
1,6,11,1.0%
1,6,12,0.0%
1,6,13,0.0%
1,6,14,0.0%
1,6,15,0.0%
1,6,16,0.0%
1,6,17,0.0%
1,6,18,0.0%
1,6,19,0.0%
1,6,20,0.0%
2,6,1,15.0%
2,6,2,11.0%
2,6,3,6.0%
2,6,4,7.0%
2,6,5,4.0%
2,6,6,4.0%
2,6,7,1.0%
2,6,8,1.0%
2,6,9,1.0%
2,6,10,1.0%
2,6,11,2.0%
2,6,12,1.0%
2,6,13,1.0%
2,6,14,1.0%
2,6,15,1.0%
2,6,16,1.0%
2,6,17,1.0%
2,6,18,0.0%
2,6,19,1.0%
2,6,20,1.0%
3,6,1,20.0%
3,6,2,22.0%
3,6,3,19.0%
3,6,4,18.0%
3,6,5,18.0%
3,6,6,20.0%
3,6,7,15.0%
3,6,8,13.0%
3,6,9,11.0%
3,6,10,5.0%
3,6,11,4.0%
3,6,12,4.0%
3,6,13,5.0%
3,6,14,7.0%
3,6,15,8.0%
3,6,16,7.0%
3,6,17,6.0%
3,6,18,6.0%
3,6,19,5.0%
3,6,20,6.0%
4,6,1,26.0%
4,6,2,29.0%
4,6,3,29.0%
4,6,4,33.0%
4,6,5,38.0%
4,6,6,37.0%
4,6,7,37.0%
4,6,8,37.0%
4,6,9,36.0%
4,6,10,34.0%
4,6,11,35.0%
4,6,12,32.0%
4,6,13,33.0%
4,6,14,36.0%
4,6,15,36.0%
4,6,16,35.0%
4,6,17,37.0%
4,6,18,36.0%
4,6,19,35.0%
4,6,20,33.0%
5,6,1,28.0%
5,6,2,38.0%
5,6,3,47.0%
5,6,4,53.0%
5,6,5,54.0%
5,6,6,60.0%
5,6,7,62.0%
5,6,8,64.0%
5,6,9,56.0%
5,6,10,56.0%
5,6,11,55.0%
5,6,12,57.0%
5,6,13,56.0%
5,6,14,56.0%
5,6,15,53.0%
5,6,16,53.0%
5,6,17,52.0%
5,6,18,54.0%
5,6,19,55.0%
5,6,20,55.0%
6,6,1,32.0%
6,6,2,58.0%
6,6,3,62.0%
6,6,4,63.0%
6,6,5,78.0%
6,6,6,78.0%
6,6,7,79.0%
6,6,8,80.0%
6,6,9,76.0%
6,6,10,73.0%
6,6,11,69.0%
6,6,12,71.0%
6,6,13,68.0%
6,6,14,71.0%
6,6,15,69.0%
6,6,16,69.0%
6,6,17,70.0%
6,6,18,69.0%
6,6,19,71.0%
6,6,20,68.0%
7,6,1,39.0%
7,6,2,63.0%
7,6,3,78.0%
7,6,4,78.0%
7,6,5,83.0%
7,6,6,85.0%
7,6,7,90.0%
7,6,8,86.0%
7,6,9,90.0%
7,6,10,91.0%
7,6,11,83.0%
