R,T,I,score
7,6,20,93.49835888147106%
8,6,1,91.22125344424946%
8,6,2,93.127093733281%
8,6,3,90.41387021990737%
8,6,4,92.52639564549207%
8,6,5,93.28689243202918%
8,6,6,93.229965315408%
8,6,7,93.73773904524212%
8,6,8,93.36507086580481%
8,6,9,93.51841774999767%
8,6,10,93.62469167032933%
8,6,11,93.0020056590564%
8,6,12,93.09616189652864%
8,6,13,91.87865596819447%
8,6,14,91.88972809079438%
8,6,15,92.32426986620179%
8,6,16,93.04074752145841%
8,6,17,93.41264299877146%
8,6,18,93.15783751241162%
8,6,19,93.43887447994906%
8,6,20,93.84380756932431%
9,6,1,91.70399245939593%
9,6,2,93.4165189332237%
9,6,3,91.78388196084398%
9,6,4,93.21873368299175%
9,6,5,93.6361024919091%
9,6,6,93.75291604378292%
9,6,7,93.58039363787813%
9,6,8,93.58599802618292%
9,6,9,93.36435591894356%
9,6,10,93.62338604980052%
9,6,11,93.15268189910793%
9,6,12,93.14002999568436%
9,6,13,92.51435006047952%
9,6,14,92.6755485503983%
9,6,15,92.6533512432352%
9,6,16,93.357828758758%
9,6,17,93.53577188618996%
9,6,18,93.61396049107168%
9,6,19,93.7420527081078%
9,6,20,93.94797619965108%
10,6,1,91.31384845307547%
10,6,2,93.40522750168921%
10,6,3,92.05161123365964%
10,6,4,93.25899109793434%
10,6,5,93.7433963260183%
10,6,6,94.10094167621862%
10,6,7,93.58032070602006%
10,6,8,93.73054882390151%
10,6,9,93.46702958436617%
10,6,10,93.7531578118497%
10,6,11,93.37239305999483%
10,6,12,93.50489249631929%
10,6,13,93.4224280088676%
10,6,14,93.16024096032366%
10,6,15,93.15760161273775%
10,6,16,93.26285043990362%
10,6,17,93.36217160520302%
10,6,18,93.76277795129953%
10,6,19,93.74610488634235%
10,6,20,93.7044289631862%
11,6,1,90.91831990286526%
11,6,2,93.5166802622096%
11,6,3,92.32634786222123%
11,6,4,93.48607766864014%
11,6,5,93.98043831301273%
11,6,6,93.87117457756092%
11,6,7,93.99257454139533%
11,6,8,93.70737883802693%
11,6,9,93.60450515829469%
11,6,10,93.77433012879985%
11,6,11,94.00019117655343%
11,6,12,93.71320257692048%
11,6,13,93.62829230048544%
11,6,14,93.65299255321287%
11,6,15,93.52523979373946%
11,6,16,93.23451239467092%
11,6,17,93.48113921972443%
11,6,18,93.84247659403432%
11,6,19,93.8958125743438%
11,6,20,93.76790800493161%
12,6,1,91.03426439185019%
12,6,2,93.50774836718836%
12,6,3,93.23028495079247%
12,6,4,93.52547527103981%
12,6,5,93.84127276495774%
12,6,6,93.87990356653862%
12,6,7,94.0914089627825%
12,6,8,93.70521009820297%
12,6,9,93.69274614303025%
12,6,10,93.61268526442575%
12,6,11,94.00185768706973%
12,6,12,93.81683508913466%
12,6,13,93.92174607325764%
12,6,14,93.87360651662767%
12,6,15,93.64201715752242%
12,6,16,93.31770941098839%
12,6,17,93.84776525218577%
12,6,18,94.09799150932689%
12,6,19,94.08894001174545%
12,6,20,94.0002593563878%
13,6,1,90.74359040295641%
13,6,2,93.28540487617504%
13,6,3,93.34487070436003%
13,6,4,93.6959725241685%
13,6,5,93.64074586211336%
13,6,6,93.83131164789503%
13,6,7,94.27259838157448%
13,6,8,94.07867609521143%
13,6,9,93.77390198180092%
13,6,10,93.75665794148485%
13,6,11,93.94798390362457%
13,6,12,93.93572096720236%
13,6,13,94.16579673354192%
13,6,14,93.92794591612511%
13,6,15,93.66512119038663%
13,6,16,93.57773624919298%
13,6,17,93.89717821900258%
13,6,18,94.08032442937106%
13,6,19,94.16426324052043%
13,6,20,94.1598221610022%
14,6,1,90.50065534841313%
14,6,2,93.41279665595277%
14,6,3,93.36639637756076%
14,6,4,93.94923630952515%
14,6,5,93.56596122008392%
14,6,6,94.17262556734543%
14,6,7,94.27827620512743%
14,6,8,94.09024312860123%
14,6,9,93.7955228860664%
14,6,10,93.83667744241629%
14,6,11,93.89159145754377%
14,6,12,93.9979283101112%
14,6,13,93.97787758212786%
14,6,14,94.09094044269577%
14,6,15,93.82179526339576%
14,6,16,93.80685139234092%
14,6,17,94.02841238138191%
14,6,18,94.25994148390716%
14,6,19,94.2847065381232%
14,6,20,94.17751331367225%
15,6,1,90.6719580476109%
15,6,2,93.07044785663439%
15,6,3,93.24735248410973%
15,6,4,93.87165714499508%
15,6,5,93.98127364640621%
15,6,6,94.26607612182508%
15,6,7,94.32146993677978%
15,6,8,94.29787221813365%
15,6,9,93.79504445698831%
15,6,10,93.97567871481269%
15,6,11,94.11220574050805%
15,6,12,94.18569315334423%
15,6,13,93.9688525649147%
15,6,14,94.14507391466287%
15,6,15,93.8966042320194%
15,6,16,93.90211745451707%
15,6,17,94.01569535595094%
15,6,18,94.1879998498715%
15,6,19,94.22718254839907%
15,6,20,94.22515106934867%
16,6,1,90.22402371414252%
16,6,2,93.20196039696039%
16,6,3,93.14036889297698%
16,6,4,93.91090314475103%
16,6,5,93.92273099471795%
16,6,6,94.3695006881729%
16,6,7,94.21807188723358%
16,6,8,94.27163691238445%
16,6,9,94.01465479033102%
16,6,10,93.82899066970113%
16,6,11,94.12986700423404%
16,6,12,94.19884588251361%
16,6,13,93.99578378743355%
16,6,14,94.13209248287174%
16,6,15,94.02594035752884%
16,6,16,93.96488083068404%
16,6,17,93.97942913183239%
16,6,18,94.19996826535044%
16,6,19,94.20771272391775%
16,6,20,94.20998453015038%
17,6,1,90.52194395747738%
17,6,2,93.1157783038657%
17,6,3,93.34851191381586%
17,6,4,94.08571972853589%
17,6,5,94.02550293300224%
17,6,6,94.39299535727288%
17,6,7,94.11841828430761%
17,6,8,94.15007131891102%
17,6,9,94.16564047384956%
17,6,10,93.91867634338873%
17,6,11,94.08895818718024%
17,6,12,94.15194225647639%
17,6,13,94.17047500774322%
17,6,14,94.15701048343868%
17,6,15,94.1571734722628%
17,6,16,94.10364976013766%
17,6,17,94.07947673473467%
17,6,18,94.34215364828144%
17,6,19,94.25569875061464%
17,6,20,94.0990402931572%
18,6,1,90.43241826577778%
18,6,2,92.76820889978859%
18,6,3,93.57544634705222%
18,6,4,93.99672904994208%
18,6,5,94.04048369204826%
18,6,6,94.41113454688775%
18,6,7,94.06750353221616%
18,6,8,94.25202072603375%
18,6,9,94.17981154249273%
18,6,10,93.87725958492548%
18,6,11,94.01656380667035%
18,6,12,94.22940869047474%
18,6,13,94.3099943173294%
18,6,14,94.13416727633695%
18,6,15,94.18474237146042%
18,6,16,94.13982654891332%
18,6,17,94.16418523055042%
18,6,18,94.23742234073708%
18,6,19,94.17104302793099%
18,6,20,94.05279847059002%
19,6,1,90.49183052383822%
19,6,2,92.66852239709253%
19,6,3,93.54524286048573%
19,6,4,94.04691934185011%
19,6,5,94.18773674816983%
19,6,6,94.36861971656359%
19,6,7,94.04872238540098%
19,6,8,94.19774555615493%
19,6,9,94.18810150317846%
19,6,10,93.89395705194795%
19,6,11,94.255690302293%
19,6,12,94.15283814842293%
19,6,13,94.20569985598904%
19,6,14,94.11436966637434%
19,6,15,94.1733331908201%
19,6,16,94.18897945689196%
19,6,17,94.119856338669%
19,6,18,94.18191924087556%
19,6,19,94.16817838965245%
19,6,20,94.04964725832379%
20,6,1,90.70682514613088%
20,6,2,92.44056901420424%
20,6,3,93.76555819039251%
20,6,4,93.97979589845507%
20,6,5,94.18402554872695%
20,6,6,94.22995518959338%
20,6,7,94.22833677808458%
20,6,8,94.21229695893967%
20,6,9,94.17024466403754%
20,6,10,94.02844276301485%
20,6,11,94.29309542843798%
20,6,12,94.16203254155633%
20,6,13,94.1742155747501%
20,6,14,94.12195286394359%
20,6,15,94.18771214389203%
20,6,16,94.14957407966058%
20,6,17,94.07233793288059%
20,6,18,94.07015196670478%
20,6,19,94.12296743712476%
20,6,20,94.07443455073464%
