1f:fc:6e:5a:9c:2b,0.0,-72
4e:d4:ce:f2:39:fa,0.585113,-73
78:35:c9:ea:39:43,1.074873,-83
4e:d4:ce:f2:39:fa,5.002347,-73
1f:fc:6e:5a:9c:2b,5.161834,-73
78:35:c9:ea:39:43,7.320817,-73
4e:d4:ce:f2:39:fa,10.234331,-74
78:35:c9:ea:39:43,10.57579,-79
1f:fc:6e:5a:9c:2b,10.588319,-82
4e:d4:ce:f2:39:fa,14.925458,-80
1f:fc:6e:5a:9c:2b,14.92985,-73
78:35:c9:ea:39:43,15.19432,-73
4e:d4:ce:f2:39:fa,19.865142,-73
78:35:c9:ea:39:43,20.086622,-72
55:06:63:78:1a:a7,20.384986,-77
1f:fc:6e:5a:9c:2b,22.546761,-74
4e:d4:ce:f2:39:fa,25.386083,-79
1f:fc:6e:5a:9c:2b,27.979186,-74
78:35:c9:ea:39:43,28.249581,-75
4e:d4:ce:f2:39:fa,30.053652,-78
78:35:c9:ea:39:43,30.151587,-79
1f:fc:6e:5a:9c:2b,30.158646,-77
55:06:63:78:1a:a7,30.985993,-79
78:35:c9:ea:39:43,35.14553,-73
1f:fc:6e:5a:9c:2b,35.147285,-72
4e:d4:ce:f2:39:fa,35.534795,-74
4e:d4:ce:f2:39:fa,40.211527,-78
1f:fc:6e:5a:9c:2b,40.306115,-71
78:35:c9:ea:39:43,41.117634,-73
55:06:63:78:1a:a7,42.702106,-79
4e:d4:ce:f2:39:fa,45.159899,-74
1f:fc:6e:5a:9c:2b,45.201171,-72
55:06:63:78:1a:a7,45.846412,-82
78:35:c9:ea:39:43,46.81869,-73
4e:d4:ce:f2:39:fa,50.353403,-79
78:35:c9:ea:39:43,50.629303,-81
1f:fc:6e:5a:9c:2b,50.629784,-82
4e:d4:ce:f2:39:fa,50.645229,-75
78:35:c9:ea:39:43,51.705895,-77
55:06:63:78:1a:a7,54.70844,-78
78:35:c9:ea:39:43,55.238315,-76
1f:fc:6e:5a:9c:2b,55.252045,-78
4e:d4:ce:f2:39:fa,55.324301,-78
55:06:63:78:1a:a7,55.853305,-74
4e:d4:ce:f2:39:fa,60.524272,-75
78:35:c9:ea:39:43,60.677086,-79
1f:fc:6e:5a:9c:2b,61.778803,-72
74:e2:5e:11:10:ca,65.207348,-91
4e:d4:ce:f2:39:fa,65.20798,-74
78:35:c9:ea:39:43,65.57106,-79
1f:fc:6e:5a:9c:2b,65.583933,-80
55:06:63:78:1a:a7,66.427614,-78
4e:d4:ce:f2:39:fa,70.409908,-74
78:35:c9:ea:39:43,70.451537,-71
1f:fc:6e:5a:9c:2b,71.294431,-73
78:35:c9:ea:39:43,75.34883,-79
4e:d4:ce:f2:39:fa,75.372204,-74
1f:fc:6e:5a:9c:2b,76.463285,-78
55:06:63:78:1a:a7,77.924682,-78
78:35:c9:ea:39:43,80.248721,-75
4e:d4:ce:f2:39:fa,80.322243,-81
1f:fc:6e:5a:9c:2b,80.548529,-79
55:06:63:78:1a:a7,81.653808,-77
4e:d4:ce:f2:39:fa,85.279322,-81
78:35:c9:ea:39:43,85.413498,-75
1f:fc:6e:5a:9c:2b,86.51871,-77
1f:fc:6e:5a:9c:2b,90.32179,-77
4e:d4:ce:f2:39:fa,90.510757,-76
55:06:63:78:1a:a7,90.547389,-81
78:35:c9:ea:39:43,92.188274,-78
78:35:c9:ea:39:43,95.45096,-73
1f:fc:6e:5a:9c:2b,95.483913,-75
4e:d4:ce:f2:39:fa,96.030115,-76
1f:fc:6e:5a:9c:2b,100.384915,-75
4e:d4:ce:f2:39:fa,100.416598,-76
55:06:63:78:1a:a7,100.625496,-81
78:35:c9:ea:39:43,100.625963,-73
55:06:63:78:1a:a7,103.134609,-75
78:35:c9:ea:39:43,105.512968,-78
1f:fc:6e:5a:9c:2b,105.81884,-77
4e:d4:ce:f2:39:fa,106.183299,-84
55:06:63:78:1a:a7,107.145319,-82
1f:fc:6e:5a:9c:2b,110.441911,-76
4e:d4:ce:f2:39:fa,110.579985,-74
55:06:63:78:1a:a7,111.730982,-80
78:35:c9:ea:39:43,111.755559,-75
78:35:c9:ea:39:43,115.56146,-77
55:06:63:78:1a:a7,115.734264,-79
4e:d4:ce:f2:39:fa,115.845629,-75
1f:fc:6e:5a:9c:2b,116.434378,-77
1f:fc:6e:5a:9c:2b,120.501514,-77
4e:d4:ce:f2:39:fa,120.525753,-75
78:35:c9:ea:39:43,121.5192,-76
78:35:c9:ea:39:43,125.609741,-74
4e:d4:ce:f2:39:fa,125.76296,-86
1f:fc:6e:5a:9c:2b,125.940703,-74
55:06:63:78:1a:a7,126.336698,-79
4e:d4:ce:f2:39:fa,130.710973,-74
78:35:c9:ea:39:43,130.918067,-84
55:06:63:78:1a:a7,131.385268,-80
1f:fc:6e:5a:9c:2b,131.385875,-80
78:35:c9:ea:39:43,131.592032,-79
4e:d4:ce:f2:39:fa,135.643179,-75
78:35:c9:ea:39:43,135.670537,-73
1f:fc:6e:5a:9c:2b,135.731419,-74
55:06:63:78:1a:a7,136.651758,-79
1f:fc:6e:5a:9c:2b,140.618708,-76
55:06:63:78:1a:a7,140.6487,-77
78:35:c9:ea:39:43,140.833858,-73
4e:d4:ce:f2:39:fa,141.411217,-77
33:cc:1c:4d:1b:24,142.115917,-75
42:f4:a0:42:28:f3,142.257387,-75
42:f4:a0:42:28:f3,145.70797,-78
33:cc:1c:4d:1b:24,145.709751,-80
4e:d4:ce:f2:39:fa,146.105599,-75
55:06:63:78:1a:a7,149.53774,-80
4e:d4:ce:f2:39:fa,150.77229,-77
33:cc:1c:4d:1b:24,150.887036,-76
42:f4:a0:42:28:f3,151.132547,-72
55:06:63:78:1a:a7,151.253794,-84
4e:d4:ce:f2:39:fa,155.733153,-75
42:f4:a0:42:28:f3,155.753161,-73
33:cc:1c:4d:1b:24,156.32278,-73
55:06:63:78:1a:a7,156.656938,-88
42:f4:a0:42:28:f3,160.916623,-74
4e:d4:ce:f2:39:fa,160.93151,-75
55:06:63:78:1a:a7,162.025655,-80
33:cc:1c:4d:1b:24,162.026286,-75
55:06:63:78:1a:a7,162.132595,-81
33:cc:1c:4d:1b:24,165.825529,-76
4e:d4:ce:f2:39:fa,165.883406,-76
42:f4:a0:42:28:f3,166.346683,-75
4e:d4:ce:f2:39:fa,170.848207,-77
42:f4:a0:42:28:f3,170.973407,-75
33:cc:1c:4d:1b:24,171.262451,-80
55:06:63:78:1a:a7,172.724039,-78
42:f4:a0:42:28:f3,175.868144,-78
4e:d4:ce:f2:39:fa,176.088967,-76
33:cc:1c:4d:1b:24,176.156737,-79
42:f4:a0:42:28:f3,181.031829,-78
33:cc:1c:4d:1b:24,181.038102,-79
4e:d4:ce:f2:39:fa,181.052985,-73
55:06:63:78:1a:a7,183.294168,-82
42:f4:a0:42:28:f3,185.935703,-78
4e:d4:ce:f2:39:fa,186.004764,-80
55:06:63:78:1a:a7,187.010086,-82
33:cc:1c:4d:1b:24,187.821158,-79
4e:d4:ce:f2:39:fa,190.946495,-75
33:cc:1c:4d:1b:24,191.077254,-82
42:f4:a0:42:28:f3,191.101054,-79
33:cc:1c:4d:1b:24,195.967893,-77
42:f4:a0:42:28:f3,196.005506,-77
4e:d4:ce:f2:39:fa,196.438929,-75
55:06:63:78:1a:a7,198.475114,-77
4e:d4:ce:f2:39:fa,201.13212,-83
33:cc:1c:4d:1b:24,201.132681,-75
4e:d4:ce:f2:39:fa,201.398393,-74
42:f4:a0:42:28:f3,201.724866,-80
55:06:63:78:1a:a7,202.192179,-78
33:cc:1c:4d:1b:24,206.021559,-80
42:f4:a0:42:28:f3,206.070575,-79
4e:d4:ce:f2:39:fa,206.531557,-85
55:06:63:78:1a:a7,209.625304,-78
55:06:63:78:1a:a7,211.191003,-80
4e:d4:ce:f2:39:fa,211.191762,-83
42:f4:a0:42:28:f3,211.226227,-76
33:cc:1c:4d:1b:24,212.260101,-82
33:cc:1c:4d:1b:24,216.328256,-76
42:f4:a0:42:28:f3,216.664499,-77
4e:d4:ce:f2:39:fa,216.699389,-74
55:06:63:78:1a:a7,221.67449,-77
33:cc:1c:4d:1b:24,221.773801,-80
42:f4:a0:42:28:f3,221.813557,-78
4e:d4:ce:f2:39:fa,221.929806,-73
42:f4:a0:42:28:f3,226.437007,-77
4e:d4:ce:f2:39:fa,226.673931,-74
33:cc:1c:4d:1b:24,226.872598,-77
4e:d4:ce:f2:39:fa,226.873182,-75
4e:d4:ce:f2:39:fa,231.26872,-75
33:cc:1c:4d:1b:24,231.293462,-74
42:f4:a0:42:28:f3,231.327522,-74
55:06:63:78:1a:a7,233.695571,-77
33:cc:1c:4d:1b:24,236.18214,-76
4e:d4:ce:f2:39:fa,236.205916,-81
55:06:63:78:1a:a7,237.582075,-84
42:f4:a0:42:28:f3,238.128106,-78
42:f4:a0:42:28:f3,241.399302,-77
55:06:63:78:1a:a7,241.447381,-88
4e:d4:ce:f2:39:fa,241.448026,-74
33:cc:1c:4d:1b:24,241.906913,-78
42:f4:a0:42:28:f3,246.29778,-80
55:06:63:78:1a:a7,246.298404,-79
33:cc:1c:4d:1b:24,246.514213,-73
4e:d4:ce:f2:39:fa,246.827523,-86
42:f4:a0:42:28:f3,246.949758,-80
4e:d4:ce:f2:39:fa,246.950217,-75
4e:d4:ce:f2:39:fa,251.350898,-72
33:cc:1c:4d:1b:24,251.410948,-73
42:f4:a0:42:28:f3,251.439068,-80
42:f4:a0:42:28:f3,256.331093,-77
33:cc:1c:4d:1b:24,256.569007,-77
4e:d4:ce:f2:39:fa,257.428268,-77
55:06:63:78:1a:a7,258.318146,-80
33:cc:1c:4d:1b:24,261.471581,-74
42:f4:a0:42:28:f3,261.503786,-75
4e:d4:ce:f2:39:fa,261.839728,-75
42:f4:a0:42:28:f3,266.398479,-75
33:cc:1c:4d:1b:24,266.910782,-74
4e:d4:ce:f2:39:fa,267.322974,-75
55:06:63:78:1a:a7,270.345727,-80
4e:d4:ce:f2:39:fa,271.482303,-76
42:f4:a0:42:28:f3,271.563933,-74
33:cc:1c:4d:1b:24,272.347669,-74
4e:d4:ce:f2:39:fa,276.443958,-76
33:cc:1c:4d:1b:24,276.689176,-74
42:f4:a0:42:28:f3,278.080961,-76
55:06:63:78:1a:a7,280.353575,-77
42:f4:a0:42:28:f3,281.619499,-76
4e:d4:ce:f2:39:fa,282.006951,-74
55:06:63:78:1a:a7,282.92328,-74
33:cc:1c:4d:1b:24,283.200841,-75
4e:d4:ce:f2:39:fa,286.947567,-79
33:cc:1c:4d:1b:24,287.552892,-76
42:f4:a0:42:28:f3,288.671012,-74
33:cc:1c:4d:1b:24,291.639047,-76
42:f4:a0:42:28:f3,291.655402,-75
4e:d4:ce:f2:39:fa,291.885483,-77
55:06:63:78:1a:a7,293.231119,-84
42:f4:a0:42:28:f3,296.827624,-78
4e:d4:ce:f2:39:fa,296.925001,-76
55:06:63:78:1a:a7,296.936904,-75
33:cc:1c:4d:1b:24,298.160864,-76
4e:d4:ce:f2:39:fa,301.884916,-75
42:f4:a0:42:28:f3,301.990516,-76
33:cc:1c:4d:1b:24,302.238182,-80
55:06:63:78:1a:a7,306.357489,-79
4e:d4:ce:f2:39:fa,306.831007,-80
33:cc:1c:4d:1b:24,306.853429,-72
42:f4:a0:42:28:f3,306.881093,-73
55:06:63:78:1a:a7,306.928483,-74
33:cc:1c:4d:1b:24,311.744328,-77
4e:d4:ce:f2:39:fa,311.773273,-73
42:f4:a0:42:28:f3,311.777885,-76
4e:d4:ce:f2:39:fa,317.184185,-74
55:06:63:78:1a:a7,317.496067,-81
33:cc:1c:4d:1b:24,317.711521,-73
42:f4:a0:42:28:f3,317.753307,-76
33:cc:1c:4d:1b:24,321.78385,-82
42:f4:a0:42:28:f3,321.835774,-76
4e:d4:ce:f2:39:fa,321.850435,-77
4e:d4:ce:f2:39:fa,326.899506,-77
33:cc:1c:4d:1b:24,326.934395,-74
42:f4:a0:42:28:f3,327.00374,-73
55:06:63:78:1a:a7,329.469185,-77
4e:d4:ce:f2:39:fa,331.846388,-76
42:f4:a0:42:28:f3,331.892392,-74
33:cc:1c:4d:1b:24,332.101761,-73
55:06:63:78:1a:a7,332.893525,-75
4e:d4:ce:f2:39:fa,336.901756,-73
33:cc:1c:4d:1b:24,336.999078,-71
42:f4:a0:42:28:f3,338.141729,-72
4e:d4:ce:f2:39:fa,341.85567,-79
33:cc:1c:4d:1b:24,341.896811,-74
42:f4:a0:42:28:f3,341.95236,-73
55:06:63:78:1a:a7,342.616376,-76
4e:d4:ce:f2:39:fa,346.91535,-75
33:cc:1c:4d:1b:24,347.047293,-79
42:f4:a0:42:28:f3,347.385202,-80
33:cc:1c:4d:1b:24,351.940428,-79
4e:d4:ce:f2:39:fa,351.972516,-76
42:f4:a0:42:28:f3,352.827082,-71
55:06:63:78:1a:a7,353.796393,-77
33:cc:1c:4d:1b:24,357.119892,-72
4e:d4:ce:f2:39:fa,357.199868,-75
42:f4:a0:42:28:f3,357.457586,-72
55:06:63:78:1a:a7,357.802204,-86
33:cc:1c:4d:1b:24,362.024393,-73
42:f4:a0:42:28:f3,362.062934,-73
4e:d4:ce:f2:39:fa,363.321809,-76
55:06:63:78:1a:a7,366.371525,-80
4e:d4:ce:f2:39:fa,367.182484,-79
33:cc:1c:4d:1b:24,367.192126,-72
42:f4:a0:42:28:f3,367.23803,-81
55:06:63:78:1a:a7,367.23863,-76
42:f4:a0:42:28:f3,368.050884,-75
42:f4:a0:42:28:f3,372.123304,-72
4e:d4:ce:f2:39:fa,372.131614,-76
33:cc:1c:4d:1b:24,373.428312,-73
4e:d4:ce:f2:39:fa,377.076523,-79
33:cc:1c:4d:1b:24,377.214274,-73
55:06:63:78:1a:a7,377.560228,-77
42:f4:a0:42:28:f3,378.094817,-74
33:cc:1c:4d:1b:24,382.100617,-74
42:f4:a0:42:28:f3,382.173011,-75
4e:d4:ce:f2:39:fa,382.201938,-79
4e:d4:ce:f2:39:fa,387.133685,-77
33:cc:1c:4d:1b:24,387.812099,-75
55:06:63:78:1a:a7,388.689252,-82
42:f4:a0:42:28:f3,388.689856,-75
55:06:63:78:1a:a7,390.417159,-80
42:f4:a0:42:28:f3,392.216186,-74
4e:d4:ce:f2:39:fa,392.219208,-78
33:cc:1c:4d:1b:24,392.714397,-74
55:06:63:78:1a:a7,394.418541,-78
4e:d4:ce:f2:39:fa,397.188144,-76
33:cc:1c:4d:1b:24,397.333847,-74
42:f4:a0:42:28:f3,397.379379,-73
55:06:63:78:1a:a7,401.01054,-82
33:cc:1c:4d:1b:24,402.222746,-75
42:f4:a0:42:28:f3,402.260458,-76
55:06:63:78:1a:a7,402.440934,-79
4e:d4:ce:f2:39:fa,402.451477,-76
4e:d4:ce:f2:39:fa,407.676055,-77
42:f4:a0:42:28:f3,407.696216,-75
33:cc:1c:4d:1b:24,408.741902,-75
42:f4:a0:42:28:f3,412.319086,-73
4e:d4:ce:f2:39:fa,412.482525,-77
33:cc:1c:4d:1b:24,414.717632,-75
55:06:63:78:1a:a7,415.017843,-78
4e:d4:ce:f2:39:fa,417.410067,-79
33:cc:1c:4d:1b:24,417.433335,-76
42:f4:a0:42:28:f3,417.488651,-73
55:06:63:78:1a:a7,419.291858,-81
42:f4:a0:42:28:f3,422.380146,-75
4e:d4:ce:f2:39:fa,422.489263,-76
55:06:63:78:1a:a7,422.737138,-82
33:cc:1c:4d:1b:24,422.87899,-74
4e:d4:ce:f2:39:fa,427.429408,-75
42:f4:a0:42:28:f3,427.610453,-83
