address,time,rssi
24:3d:e2:83:ed:0b,0.0,-57
24:3d:e2:83:ed:0b,1.102825,-62
24:3d:e2:83:ed:0b,2.487674,-58
24:3d:e2:83:ed:0b,3.034046,-58
24:3d:e2:83:ed:0b,4.20672,-65
24:3d:e2:83:ed:0b,5.252098,-62
24:3d:e2:83:ed:0b,6.355531,-60
24:3d:e2:83:ed:0b,7.171474,-62
24:3d:e2:83:ed:0b,8.27014,-60
24:3d:e2:83:ed:0b,9.372266,-59
24:3d:e2:83:ed:0b,10.482285,-55
24:3d:e2:83:ed:0b,11.582273,-62
24:3d:e2:83:ed:0b,12.408756,-60
24:3d:e2:83:ed:0b,13.503922,-64
73:d9:60:9b:43:7f,13.782691,-77
24:3d:e2:83:ed:0b,14.609793,-51
73:d9:60:9b:43:7f,14.648954,-80
24:3d:e2:83:ed:0b,15.430055,-53
0e:8a:f6:bc:3a:4e,15.478176,-84
73:d9:60:9b:43:7f,15.881836,-77
24:3d:e2:83:ed:0b,16.522325,-54
73:d9:60:9b:43:7f,17.226407,-82
73:d9:60:9b:43:7f,17.507497,-80
24:3d:e2:83:ed:0b,17.615939,-56
24:3d:e2:83:ed:0b,18.603985,-61
73:d9:60:9b:43:7f,18.655054,-79
0e:8a:f6:bc:3a:4e,18.728187,-87
73:d9:60:9b:43:7f,19.516758,-76
24:3d:e2:83:ed:0b,19.710871,-56
24:3d:e2:83:ed:0b,20.52709,-57
24:3d:e2:83:ed:0b,21.637084,-53
0e:8a:f6:bc:3a:4e,21.990651,-86
73:d9:60:9b:43:7f,22.096533,-78
73:d9:60:9b:43:7f,22.70031,-78
24:3d:e2:83:ed:0b,22.746969,-55
24:3d:e2:83:ed:0b,23.849026,-56
24:3d:e2:83:ed:0b,24.669081,-60
73:d9:60:9b:43:7f,25.507858,-80
24:3d:e2:83:ed:0b,25.770457,-61
73:d9:60:9b:43:7f,25.792869,-80
0e:8a:f6:bc:3a:4e,25.794328,-87
24:3d:e2:83:ed:0b,26.890479,-54
0e:8a:f6:bc:3a:4e,27.421845,-88
24:3d:e2:83:ed:0b,27.758071,-52
73:d9:60:9b:43:7f,28.077907,-78
24:3d:e2:83:ed:0b,29.105571,-65
73:d9:60:9b:43:7f,29.786749,-77
24:3d:e2:83:ed:0b,29.933555,-54
0e:8a:f6:bc:3a:4e,30.675479,-90
24:3d:e2:83:ed:0b,31.03294,-53
73:d9:60:9b:43:7f,31.301488,-78
24:3d:e2:83:ed:0b,31.867957,-52
73:d9:60:9b:43:7f,32.076528,-75
73:d9:60:9b:43:7f,32.935241,-75
24:3d:e2:83:ed:0b,32.963579,-52
24:3d:e2:83:ed:0b,34.062708,-54
73:d9:60:9b:43:7f,34.364139,-76
73:d9:60:9b:43:7f,34.937958,-80
24:3d:e2:83:ed:0b,35.501982,-54
24:3d:e2:83:ed:0b,35.988153,-55
24:3d:e2:83:ed:0b,37.079642,-55
73:d9:60:9b:43:7f,37.733922,-76
24:3d:e2:83:ed:0b,38.188434,-60
24:3d:e2:83:ed:0b,39.294797,-51
73:d9:60:9b:43:7f,39.516702,-73
24:3d:e2:83:ed:0b,40.117397,-56
0e:8a:f6:bc:3a:4e,40.170873,-84
73:d9:60:9b:43:7f,40.379144,-79
24:3d:e2:83:ed:0b,41.218165,-56
24:3d:e2:83:ed:0b,42.331814,-63
24:3d:e2:83:ed:0b,43.157033,-58
73:d9:60:9b:43:7f,43.532949,-81
24:3d:e2:83:ed:0b,44.263705,-52
31:dc:fa:ca:cf:48,44.857071,-82
24:3d:e2:83:ed:0b,45.366209,-52
24:3d:e2:83:ed:0b,46.19008,-52
73:d9:60:9b:43:7f,46.358981,-78
73:d9:60:9b:43:7f,47.268129,-75
24:3d:e2:83:ed:0b,47.28312,-51
73:d9:60:9b:43:7f,47.500299,-75
73:d9:60:9b:43:7f,48.356697,-74
24:3d:e2:83:ed:0b,48.94376,-52
73:d9:60:9b:43:7f,49.512458,-78
73:d9:60:9b:43:7f,49.892499,-83
24:3d:e2:83:ed:0b,50.054203,-54
24:3d:e2:83:ed:0b,50.328922,-60
73:d9:60:9b:43:7f,50.650371,-72
24:3d:e2:83:ed:0b,51.434533,-53
73:d9:60:9b:43:7f,51.505289,-78
24:3d:e2:83:ed:0b,52.538002,-49
73:d9:60:9b:43:7f,52.940404,-77
