address,time,rssi
0c:b0:0a:47:0b:72,0.0,-47
0c:b0:0a:47:0b:72,0.272829,-46
2e:74:c7:66:86:55,0.728102,-83
0c:b0:0a:47:0b:72,1.360224,-45
0c:b0:0a:47:0b:72,2.447292,-42
0c:b0:0a:47:0b:72,3.538178,-49
0e:de:d5:22:5c:00,4.107911,-82
0c:b0:0a:47:0b:72,4.62566,-48
0c:b0:0a:47:0b:72,5.444077,-40
0c:b0:0a:47:0b:72,6.535286,-40
0e:de:d5:22:5c:00,7.365292,-85
0c:b0:0a:47:0b:72,7.62211,-40
0c:b0:0a:47:0b:72,8.974284,-42
0c:b0:0a:47:0b:72,9.789045,-41
0c:b0:0a:47:0b:72,10.608873,-45
0e:de:d5:22:5c:00,10.624091,-81
40:9e:d3:34:72:85,11.328405,-80
0c:b0:0a:47:0b:72,11.969593,-44
40:9e:d3:34:72:85,12.423166,-85
0c:b0:0a:47:0b:72,12.784434,-58
40:9e:d3:34:72:85,13.179963,-72
0c:b0:0a:47:0b:72,13.596408,-44
40:9e:d3:34:72:85,14.034974,-74
2e:74:c7:66:86:55,15.113211,-86
40:9e:d3:34:72:85,15.173827,-79
0c:b0:0a:47:0b:72,15.220684,-48
33:e3:bc:1f:2c:ed,15.697017,-87
0c:b0:0a:47:0b:72,15.76544,-56
0c:b0:0a:47:0b:72,16.859368,-53
6e:7d:e0:69:3f:74,17.533737,-93
0c:b0:0a:47:0b:72,17.947604,-43
40:9e:d3:34:72:85,18.130673,-75
40:9e:d3:34:72:85,18.620611,-77
0c:b0:0a:47:0b:72,18.762022,-43
2e:74:c7:66:86:55,18.917445,-85
40:9e:d3:34:72:85,19.624576,-81
0c:b0:0a:47:0b:72,19.846853,-49
0c:b0:0a:47:0b:72,20.938223,-49
0c:b0:0a:47:0b:72,22.028111,-49
40:9e:d3:34:72:85,22.146758,-80
0c:b0:0a:47:0b:72,22.843403,-42
2e:74:c7:66:86:55,23.266419,-83
0c:b0:0a:47:0b:72,23.873915,-43
2e:74:c7:66:86:55,24.626054,-83
0c:b0:0a:47:0b:72,24.967251,-44
40:9e:d3:34:72:85,25.351923,-82
2e:74:c7:66:86:55,25.717207,-84
0c:b0:0a:47:0b:72,26.050905,-49
0c:b0:0a:47:0b:72,27.141693,-49
0c:b0:0a:47:0b:72,28.223544,-42
0c:b0:0a:47:0b:72,29.043108,-42
40:9e:d3:34:72:85,29.223819,-77
0c:b0:0a:47:0b:72,30.405901,-42
2e:74:c7:66:86:55,31.15836,-83
0c:b0:0a:47:0b:72,31.217736,-49
40:9e:d3:34:72:85,31.804,-79
40:9e:d3:34:72:85,32.094253,-80
2e:74:c7:66:86:55,32.247352,-84
0c:b0:0a:47:0b:72,32.303419,-43
0c:b0:0a:47:0b:72,33.122513,-43
2e:74:c7:66:86:55,33.340929,-85
40:9e:d3:34:72:85,33.525011,-77
33:e3:bc:1f:2c:ed,33.911306,-85
0c:b0:0a:47:0b:72,34.214163,-42
40:9e:d3:34:72:85,34.701536,-77
0c:b0:0a:47:0b:72,35.305449,-42
40:9e:d3:34:72:85,35.532242,-79
0c:b0:0a:47:0b:72,36.390964,-44
0c:b0:0a:47:0b:72,37.477267,-44
40:9e:d3:34:72:85,38.087613,-72
0c:b0:0a:47:0b:72,38.28929,-43
40:9e:d3:34:72:85,38.942582,-73
0c:b0:0a:47:0b:72,39.370915,-44
40:9e:d3:34:72:85,39.513805,-81
0c:b0:0a:47:0b:72,40.45708,-45
40:9e:d3:34:72:85,41.528791,-85
0c:b0:0a:47:0b:72,41.539172,-46
40:9e:d3:34:72:85,42.423239,-74
0c:b0:0a:47:0b:72,42.62882,-51
0c:b0:0a:47:0b:72,43.444605,-44
40:9e:d3:34:72:85,43.819017,-82
0c:b0:0a:47:0b:72,44.528933,-43
2e:74:c7:66:86:55,45.84939,-83
0c:b0:0a:47:0b:72,46.701063,-51
