0.13	0.013589027
0.13	0.013652527
0.13	0.013716027
0.13	0.013779528
0.13	0.013843028
0.13	0.013906528
0.13	0.013970028
0.13	0.014033528
0.13	0.014097028
0.13	0.014160528
0.13	0.014224028
0.13	0.014287529
0.13	0.014351029
0.13	0.014414529
0.13	0.014478029
0.13	0.014541529
0.13	0.014605029
0.13	0.014668529
0.13	0.014732029
0.13	0.01479553
0.13	0.01485903
0.13	0.01492253
0.13	0.01498603
0.13	0.01504953
0.13	0.01511303
0.13	0.01517653
0.13	0.01524003
0.14	0.015303531
0.14	0.015367031
0.14	0.015430531
0.14	0.015494031
0.14	0.015557531
0.14	0.015621031
0.14	0.015684531
0.14	0.015748031
0.14	0.015811532
0.14	0.015875032
0.14	0.015938532
0.14	0.016002032
0.14	0.016065532
0.14	0.016129032
0.14	0.016192532
0.14	0.016256033
0.14	0.016319533
0.14	0.016383033
0.14	0.016446533
0.14	0.016510033
0.14	0.016573533
0.14	0.016637033
0.14	0.016700533
0.14	0.016764034
0.14	0.016827534
0.14	0.016891034
0.14	0.016954534
0.14	0.017018034
0.14	0.017081534
0.14	0.017145034
0.14	0.017208534
0.14	0.017272035
0.14	0.017335535
0.15	0.017399035
0.15	0.017462535
0.15	0.017526035
0.15	0.017589535
0.15	0.017653035
0.15	0.017716535
0.15	0.017780036
0.15	0.017843536
0.15	0.017907036
0.15	0.017970536
0.15	0.018034036
0.15	0.018097536
0.15	0.018161036
0.15	0.018224536
0.15	0.018288037
0.15	0.018351537
0.15	0.018415037
0.15	0.018478537
0.15	0.018542037
0.15	0.018605537
0.15	0.018669037
0.15	0.018732537
0.15	0.018796038
0.15	0.018859538
0.15	0.018923038
0.15	0.018986538
0.15	0.019050038
0.16	0.019113538
0.16	0.019177038
0.16	0.019240538
0.16	0.019304039
0.16	0.019367539
0.16	0.019431039
0.16	0.019494539
0.16	0.019558039
0.16	0.019621539
0.16	0.019685039
0.16	0.019748539
0.16	0.01981204
0.16	0.01987554
0.16	0.01993904
0.16	0.02000254
0.16	0.02006604
0.16	0.02012954
0.16	0.02019304
0.16	0.020256541
0.16	0.020320041
0.16	0.020383541
0.16	0.020447041
0.16	0.020510541
0.16	0.020574041
0.16	0.020637541
0.16	0.020701041
0.16	0.020764542
0.16	0.020828042
0.16	0.020891542
0.16	0.020955042
0.16	0.021018542
0.16	0.021082042
0.16	0.021145542
0.16	0.021209042
0.16	0.021272543
0.16	0.021336043
0.16	0.021399543
0.16	0.021463043
0.16	0.021526543
0.16	0.021590043
0.17	0.021653543
0.17	0.021717043
0.17	0.021780544
0.17	0.021844044
0.17	0.021907544
0.17	0.021971044
0.17	0.022034544
0.17	0.022098044
0.17	0.022161544
0.17	0.022225044
0.17	0.022288545
0.17	0.022352045
0.17	0.022415545
0.17	0.022479045
0.17	0.022542545
0.17	0.022606045
0.17	0.022669545
0.17	0.022733045
0.17	0.022796546
0.17	0.022860046
0.17	0.022923546
0.17	0.022987046
0.17	0.023050546
0.17	0.023114046
0.17	0.023177546
0.17	0.023241046
0.17	0.023304547
0.17	0.023368047
0.17	0.023431547
0.17	0.023495047
0.17	0.023558547
0.17	0.023622047
0.17	0.023685547
0.17	0.023749047
0.17	0.023812548
0.18	0.023876048
0.18	0.023939548
0.18	0.024003048
0.18	0.024066548
0.18	0.024130048
0.18	0.024193548
0.18	0.024257049
0.18	0.024320549
0.18	0.024384049
0.18	0.024447549
0.18	0.024511049
0.18	0.024574549
0.18	0.024638049
0.18	0.024701549
0.18	0.02476505
0.18	0.02482855
0.18	0.02489205
0.18	0.02495555
0.18	0.02501905
0.18	0.02508255
0.18	0.02514605
0.18	0.02520955
0.18	0.025273051
0.18	0.025336551
0.18	0.025400051
0.18	0.025463551
0.18	0.025527051
0.18	0.025590551
0.18	0.025654051
0.18	0.025717551
0.18	0.025781052
0.18	0.025844552
0.18	0.025908052
0.18	0.025971552
0.18	0.026035052
0.18	0.026098552
0.18	0.026162052
0.18	0.026225552
0.18	0.026289053
0.18	0.026352553
0.18	0.026416053
0.18	0.026479553
0.18	0.026543053
0.18	0.026606553
0.19	0.026670053
0.19	0.026733553
0.19	0.026797054
0.19	0.026860554
0.19	0.026924054
0.19	0.026987554
0.19	0.027051054
0.19	0.027114554
0.19	0.027178054
0.19	0.027241554
0.19	0.027305055
0.19	0.027368555
0.19	0.027432055
0.19	0.027495555
0.19	0.027559055
0.19	0.027622555
0.19	0.027686055
0.19	0.027749555
0.19	0.027813056
0.19	0.027876556
0.19	0.027940056
0.19	0.028003556
0.19	0.028067056
0.19	0.028130556
0.19	0.028194056
0.19	0.028257557
0.19	0.028321057
0.19	0.028384557
0.19	0.028448057
0.19	0.028511557
0.19	0.028575057
0.19	0.028638557
0.19	0.028702057
0.19	0.028765558
0.19	0.028829058
0.19	0.028892558
0.19	0.028956058
0.19	0.029019558
0.19	0.029083058
0.19	0.029146558
0.19	0.029210058
0.19	0.029273559
0.19	0.029337059
0.19	0.029400559
0.19	0.029464059
0.19	0.029527559
0.19	0.029591059
0.19	0.029654559
0.19	0.029718059
0.19	0.02978156
0.19	0.02984506
0.19	0.02990856
0.19	0.02997206
0.19	0.03003556
0.19	0.03009906
0.19	0.03016256
0.2	0.03022606
0.2	0.030289561
0.2	0.030353061
0.2	0.030416561
0.2	0.030480061
0.2	0.030543561
0.2	0.030607061
0.2	0.030670561
0.2	0.030734061
0.2	0.030797562
0.2	0.030861062
0.2	0.030924562
0.2	0.030988062
0.2	0.031051562
0.2	0.031115062
0.2	0.031178562
0.2	0.031242062
0.2	0.031305563
0.2	0.031369063
0.2	0.031432563
0.2	0.031496063
0.2	0.031559563
0.2	0.031623063
0.2	0.031686563
0.2	0.031750064
0.2	0.031813564
0.2	0.031877064
0.2	0.031940564
0.2	0.032004064
0.2	0.032067564
0.2	0.032131064
0.2	0.032194564
0.2	0.032258065
0.2	0.032321565
0.2	0.032385065
0.2	0.032448565
0.2	0.032512065
0.2	0.032575565
0.2	0.032639065
0.2	0.032702565
0.2	0.032766066
0.2	0.032829566
0.2	0.032893066
0.2	0.032956566
0.2	0.033020066
0.2	0.033083566
0.2	0.033147066
0.2	0.033210566
0.2	0.033274067
0.2	0.033337567
0.21	0.033401067
0.21	0.033464567
0.21	0.033528067
0.21	0.033591567
0.21	0.033655067
0.21	0.033718567
0.21	0.033782068
0.21	0.033845568
0.21	0.033909068
0.21	0.033972568
0.21	0.034036068
0.21	0.034099568
0.21	0.034163068
0.21	0.034226568
0.21	0.034290069
0.21	0.034353569
0.21	0.034417069
0.21	0.034480569
0.21	0.034544069
0.21	0.034607569
0.21	0.034671069
0.21	0.034734569
0.21	0.03479807
0.21	0.03486157
0.21	0.03492507
0.21	0.03498857
0.21	0.03505207
0.21	0.03511557
0.21	0.03517907
0.21	0.03524257
0.21	0.035306071
0.21	0.035369571
0.21	0.035433071
0.21	0.035496571
0.21	0.035560071
0.21	0.035623571
0.21	0.035687071
0.21	0.035750572
0.21	0.035814072
0.21	0.035877572
0.21	0.035941072
0.21	0.036004572
0.21	0.036068072
0.21	0.036131572
0.21	0.036195072
0.21	0.036258573
0.21	0.036322073
0.21	0.036385573
0.21	0.036449073
0.21	0.036512573
0.21	0.036576073
0.21	0.036639573
0.21	0.036703073
0.21	0.036766574
0.21	0.036830074
0.21	0.036893574
0.21	0.036957074
0.21	0.037020574
0.21	0.037084074
0.21	0.037147574
0.21	0.037211074
0.21	0.037274575
0.21	0.037338075
0.21	0.037401575
0.21	0.037465075
0.21	0.037528575
0.21	0.037592075
0.21	0.037655575
0.21	0.037719075
0.21	0.037782576
0.21	0.037846076
0.21	0.037909576
0.21	0.037973076
0.21	0.038036576
0.21	0.038100076
0.22	0.038163576
0.22	0.038227076
0.22	0.038290577
0.22	0.038354077
0.22	0.038417577
0.22	0.038481077
0.22	0.038544577
0.22	0.038608077
0.22	0.038671577
0.22	0.038735077
0.22	0.038798578
0.22	0.038862078
0.22	0.038925578
0.22	0.038989078
0.22	0.039052578
0.22	0.039116078
0.22	0.039179578
0.22	0.039243078
0.22	0.039306579
0.22	0.039370079
0.22	0.039433579
0.22	0.039497079
0.22	0.039560579
0.22	0.039624079
0.22	0.039687579
0.22	0.03975108
0.22	0.03981458
0.22	0.03987808
0.22	0.03994158
0.22	0.04000508
0.22	0.04006858
0.22	0.04013208
0.22	0.04019558
0.22	0.040259081
0.22	0.040322581
0.22	0.040386081
0.22	0.040449581
0.22	0.040513081
0.22	0.040576581
0.22	0.040640081
0.22	0.040703581
0.22	0.040767082
0.22	0.040830582
0.22	0.040894082
0.22	0.040957582
0.22	0.041021082
0.22	0.041084582
0.22	0.041148082
0.22	0.041211582
0.22	0.041275083
0.22	0.041338583
0.22	0.041402083
0.22	0.041465583
0.22	0.041529083
0.22	0.041592583
0.22	0.041656083
0.22	0.041719583
0.22	0.041783084
0.22	0.041846584
0.22	0.041910084
0.22	0.041973584
0.22	0.042037084
0.23	0.042100584
0.23	0.042164084
0.23	0.042227584
0.23	0.042291085
0.23	0.042354585
0.23	0.042418085
0.23	0.042481585
0.23	0.042545085
0.23	0.042608585
0.23	0.042672085
0.23	0.042735585
0.23	0.042799086
0.23	0.042862586
0.23	0.042926086
0.23	0.042989586
0.23	0.043053086
0.23	0.043116586
0.23	0.043180086
0.23	0.043243586
0.23	0.043307087
0.23	0.043370587
0.23	0.043434087
0.23	0.043497587
0.23	0.043561087
0.23	0.043624587
0.23	0.043688087
0.23	0.043751588
0.23	0.043815088
0.23	0.043878588
0.23	0.043942088
0.23	0.044005588
0.23	0.044069088
0.23	0.044132588
0.23	0.044196088
0.23	0.044259589
0.23	0.044323089
0.23	0.044386589
0.23	0.044450089
0.23	0.044513589
0.23	0.044577089
0.23	0.044640589
0.23	0.044704089
0.23	0.04476759
0.23	0.04483109
0.23	0.04489459
0.23	0.04495809
0.23	0.04502159
0.23	0.04508509
0.23	0.04514859
0.23	0.04521209
0.23	0.045275591
0.23	0.045339091
0.23	0.045402591
0.23	0.045466091
0.23	0.045529591
0.23	0.045593091
0.23	0.045656591
0.23	0.045720091
0.23	0.045783592
0.23	0.045847092
0.23	0.045910592
0.23	0.045974092
0.23	0.046037592
0.23	0.046101092
0.23	0.046164592
0.23	0.046228092
0.23	0.046291593
0.23	0.046355093
0.23	0.046418593
0.23	0.046482093
0.23	0.046545593
0.23	0.046609093
0.24	0.046672593
0.24	0.046736093
0.24	0.046799594
0.24	0.046863094
0.24	0.046926594
0.24	0.046990094
0.24	0.047053594
0.24	0.047117094
0.24	0.047180594
0.24	0.047244094
0.24	0.047307595
0.24	0.047371095
0.24	0.047434595
0.24	0.047498095
0.24	0.047561595
0.24	0.047625095
0.24	0.047688595
0.24	0.047752096
0.24	0.047815596
0.24	0.047879096
0.24	0.047942596
0.24	0.048006096
0.24	0.048069596
0.24	0.048133096
0.24	0.048196596
0.24	0.048260097
0.24	0.048323597
0.24	0.048387097
0.24	0.048450597
0.24	0.048514097
0.24	0.048577597
0.24	0.048641097
0.24	0.048704597
0.24	0.048768098
0.24	0.048831598
0.24	0.048895098
0.24	0.048958598
0.24	0.049022098
0.24	0.049085598
0.24	0.049149098
0.24	0.049212598
0.24	0.049276099
0.24	0.049339599
0.24	0.049403099
0.24	0.049466599
0.24	0.049530099
0.24	0.049593599
0.24	0.049657099
0.24	0.049720599
0.24	0.0497841
0.24	0.0498476
0.24	0.0499111
0.24	0.0499746
0.24	0.0500381
0.24	0.0501016
0.24	0.0501651
0.24	0.0502286
0.24	0.050292101
0.24	0.050355601
0.24	0.050419101
0.24	0.050482601
0.24	0.050546101
0.24	0.050609601
0.24	0.050673101
0.24	0.050736601
0.24	0.050800102
0.24	0.050863602
0.24	0.050927102
0.24	0.050990602
0.24	0.051054102
0.24	0.051117602
0.24	0.051181102
0.24	0.051244602
0.24	0.051308103
0.24	0.051371603
0.24	0.051435103
0.24	0.051498603
0.24	0.051562103
0.24	0.051625603
0.24	0.051689103
0.24	0.051752604
0.24	0.051816104
0.24	0.051879604
0.24	0.051943104
0.24	0.052006604
0.24	0.052070104
0.24	0.052133604
0.24	0.052197104
0.24	0.052260605
0.24	0.052324105
0.24	0.052387605
0.25	0.052451105
0.25	0.052514605
0.25	0.052578105
0.25	0.052641605
0.25	0.052705105
0.25	0.052768606
0.25	0.052832106
0.25	0.052895606
0.25	0.052959106
0.25	0.053022606
0.25	0.053086106
0.25	0.053149606
0.25	0.053213106
0.25	0.053276607
0.25	0.053340107
0.25	0.053403607
0.25	0.053467107
0.25	0.053530607
0.25	0.053594107
0.25	0.053657607
0.25	0.053721107
0.25	0.053784608
0.25	0.053848108
0.25	0.053911608
0.25	0.053975108
0.25	0.054038608
0.25	0.054102108
0.25	0.054165608
0.25	0.054229108
0.25	0.054292609
0.25	0.054356109
0.25	0.054419609
0.25	0.054483109
0.25	0.054546609
0.25	0.054610109
0.25	0.054673609
0.25	0.054737109
0.25	0.05480061
0.25	0.05486411
0.25	0.05492761
0.25	0.05499111
0.25	0.05505461
0.25	0.05511811
0.25	0.05518161
0.25	0.05524511
0.25	0.055308611
0.25	0.055372111
0.25	0.055435611
0.25	0.055499111
0.25	0.055562611
0.25	0.055626111
0.25	0.055689611
0.25	0.055753112
0.25	0.055816612
0.25	0.055880112
0.25	0.055943612
0.25	0.056007112
0.25	0.056070612
0.25	0.056134112
0.25	0.056197612
0.25	0.056261113
0.25	0.056324613
0.25	0.056388113
0.25	0.056451613
0.25	0.056515113
0.25	0.056578613
0.25	0.056642113
0.25	0.056705613
0.25	0.056769114
0.25	0.056832614
0.25	0.056896114
0.25	0.056959614
0.25	0.057023114
0.25	0.057086614
0.25	0.057150114
0.25	0.057213614
0.25	0.057277115
0.25	0.057340615
0.25	0.057404115
0.25	0.057467615
0.25	0.057531115
0.25	0.057594615
0.25	0.057658115
0.25	0.057721615
0.25	0.057785116
0.25	0.057848616
0.25	0.057912116
0.25	0.057975616
0.25	0.058039116
0.25	0.058102616
0.25	0.058166116
0.25	0.058229616
0.25	0.058293117
0.25	0.058356617
0.26	0.058420117
0.26	0.058483617
0.26	0.058547117
0.26	0.058610617
0.26	0.058674117
0.26	0.058737617
0.26	0.058801118
0.26	0.058864618
0.26	0.058928118
0.26	0.058991618
0.26	0.059055118
0.26	0.059118618
0.26	0.059182118
0.26	0.059245618
0.26	0.059309119
0.26	0.059372619
0.26	0.059436119
0.26	0.059499619
0.26	0.059563119
0.26	0.059626619
0.26	0.059690119
0.26	0.05975362
0.26	0.05981712
0.26	0.05988062
0.26	0.05994412
0.26	0.06000762
0.26	0.06007112
0.26	0.06013462
0.26	0.06019812
0.26	0.060261621
0.26	0.060325121
0.26	0.060388621
0.26	0.060452121
0.26	0.060515621
0.26	0.060579121
0.26	0.060642621
0.26	0.060706121
0.26	0.060769622
0.26	0.060833122
0.26	0.060896622
0.26	0.060960122
0.26	0.061023622
0.26	0.061087122
0.26	0.061150622
0.26	0.061214122
0.26	0.061277623
0.26	0.061341123
0.26	0.061404623
0.26	0.061468123
0.26	0.061531623
0.26	0.061595123
0.26	0.061658623
0.26	0.061722123
0.26	0.061785624
0.26	0.061849124
0.26	0.061912624
0.26	0.061976124
0.26	0.062039624
0.26	0.062103124
0.26	0.062166624
0.26	0.062230124
0.26	0.062293625
0.26	0.062357125
0.26	0.062420625
0.26	0.062484125
0.26	0.062547625
0.26	0.062611125
0.26	0.062674625
0.26	0.062738125
0.26	0.062801626
0.26	0.062865126
0.26	0.062928626
0.26	0.062992126
0.26	0.063055626
0.26	0.063119126
0.26	0.063182626
0.26	0.063246126
0.26	0.063309627
0.26	0.063373127
0.26	0.063436627
0.26	0.063500127
0.26	0.063563627
0.26	0.063627127
0.26	0.063690627
0.26	0.063754128
0.26	0.063817628
0.26	0.063881128
0.26	0.063944628
0.26	0.064008128
0.27	0.064071628
0.27	0.064135128
0.27	0.064198628
0.27	0.064262129
0.27	0.064325629
0.27	0.064389129
0.27	0.064452629
0.27	0.064516129
0.27	0.064579629
0.27	0.064643129
0.27	0.064706629
0.27	0.06477013
0.27	0.06483363
0.27	0.06489713
0.27	0.06496063
0.27	0.06502413
0.27	0.06508763
0.27	0.06515113
0.27	0.06521463
0.27	0.065278131
0.27	0.065341631
0.27	0.065405131
0.27	0.065468631
0.27	0.065532131
0.27	0.065595631
0.27	0.065659131
0.27	0.065722631
0.27	0.065786132
0.27	0.065849632
0.27	0.065913132
0.27	0.065976632
0.27	0.066040132
0.27	0.066103632
0.27	0.066167132
0.27	0.066230632
0.27	0.066294133
0.27	0.066357633
0.27	0.066421133
0.27	0.066484633
0.27	0.066548133
0.27	0.066611633
0.27	0.066675133
0.27	0.066738633
0.27	0.066802134
0.27	0.066865634
0.27	0.066929134
0.27	0.066992634
0.27	0.067056134
0.27	0.067119634
0.27	0.067183134
0.27	0.067246634
0.27	0.067310135
0.27	0.067373635
0.27	0.067437135
0.27	0.067500635
0.27	0.067564135
0.27	0.067627635
0.27	0.067691135
0.27	0.067754636
0.27	0.067818136
0.27	0.067881636
0.27	0.067945136
0.27	0.068008636
0.27	0.068072136
0.27	0.068135636
0.27	0.068199136
0.27	0.068262637
0.27	0.068326137
0.27	0.068389637
0.27	0.068453137
0.27	0.068516637
0.27	0.068580137
0.27	0.068643637
0.27	0.068707137
0.27	0.068770638
0.27	0.068834138
0.27	0.068897638
0.27	0.068961138
0.27	0.069024638
0.27	0.069088138
0.27	0.069151638
0.27	0.069215138
0.27	0.069278639
0.27	0.069342139
0.27	0.069405639
0.27	0.069469139
0.27	0.069532639
0.27	0.069596139
0.27	0.069659639
0.27	0.069723139
0.27	0.06978664
0.27	0.06985014
0.27	0.06991364
0.27	0.06997714
0.27	0.07004064
0.27	0.07010414
0.27	0.07016764
0.27	0.07023114
0.27	0.070294641
0.27	0.070358141
0.27	0.070421641
0.27	0.070485141
0.27	0.070548641
0.27	0.070612141
0.27	0.070675641
0.27	0.070739141
0.27	0.070802642
0.27	0.070866142
0.27	0.070929642
0.27	0.070993142
0.27	0.071056642
0.27	0.071120142
0.27	0.071183642
0.27	0.071247142
0.27	0.071310643
0.27	0.071374143
0.28	0.071437643
0.28	0.071501143
0.28	0.071564643
0.28	0.071628143
0.28	0.071691643
0.28	0.071755144
0.28	0.071818644
0.28	0.071882144
0.28	0.071945644
0.28	0.072009144
0.28	0.072072644
0.28	0.072136144
0.28	0.072199644
0.28	0.072263145
0.28	0.072326645
0.28	0.072390145
0.28	0.072453645
0.28	0.072517145
0.28	0.072580645
0.28	0.072644145
0.28	0.072707645
0.28	0.072771146
0.28	0.072834646
0.28	0.072898146
0.28	0.072961646
0.28	0.073025146
0.28	0.073088646
0.28	0.073152146
0.28	0.073215646
0.28	0.073279147
0.28	0.073342647
0.28	0.073406147
0.28	0.073469647
0.28	0.073533147
0.28	0.073596647
0.28	0.073660147
0.28	0.073723647
0.28	0.073787148
0.28	0.073850648
0.28	0.073914148
0.28	0.073977648
0.28	0.074041148
0.28	0.074104648
0.28	0.074168148
0.28	0.074231648
0.28	0.074295149
0.28	0.074358649
0.28	0.074422149
0.28	0.074485649
0.28	0.074549149
0.28	0.074612649
0.28	0.074676149
0.28	0.074739649
0.28	0.07480315
0.28	0.07486665
0.28	0.07493015
0.28	0.07499365
0.28	0.07505715
0.28	0.07512065
0.28	0.07518415
0.28	0.07524765
0.28	0.075311151
0.28	0.075374651
0.28	0.075438151
0.28	0.075501651
0.28	0.075565151
0.28	0.075628651
0.28	0.075692151
0.28	0.075755652
0.28	0.075819152
0.28	0.075882652
0.28	0.075946152
0.28	0.076009652
0.28	0.076073152
0.28	0.076136652
0.28	0.076200152
0.28	0.076263653
0.28	0.076327153
0.28	0.076390653
0.28	0.076454153
0.28	0.076517653
0.28	0.076581153
0.28	0.076644653
0.28	0.076708153
0.28	0.076771654
0.28	0.076835154
0.28	0.076898654
0.28	0.076962154
0.28	0.077025654
0.28	0.077089154
0.28	0.077152654
0.28	0.077216154
0.28	0.077279655
0.28	0.077343155
0.28	0.077406655
0.28	0.077470155
0.28	0.077533655
0.28	0.077597155
0.28	0.077660655
0.28	0.077724155
0.28	0.077787656
0.28	0.077851156
0.28	0.077914656
0.28	0.077978156
0.28	0.078041656
0.28	0.078105156
0.28	0.078168656
0.29	0.078232156
0.29	0.078295657
0.29	0.078359157
0.29	0.078422657
0.29	0.078486157
0.29	0.078549657
0.29	0.078613157
0.29	0.078676657
0.29	0.078740157
0.29	0.078803658
0.29	0.078867158
0.29	0.078930658
0.29	0.078994158
0.29	0.079057658
0.29	0.079121158
0.29	0.079184658
0.29	0.079248158
0.29	0.079311659
0.29	0.079375159
0.29	0.079438659
0.29	0.079502159
0.29	0.079565659
0.29	0.079629159
0.29	0.079692659
0.29	0.07975616
0.29	0.07981966
0.29	0.07988316
0.29	0.07994666
0.29	0.08001016
0.29	0.08007366
0.29	0.08013716
0.29	0.08020066
0.29	0.080264161
0.29	0.080327661
0.29	0.080391161
0.29	0.080454661
0.29	0.080518161
0.3	0.080581661
0.3	0.080645161
0.3	0.080708661
0.3	0.080772162
0.3	0.080835662
0.3	0.080899162
0.3	0.080962662
0.3	0.081026162
0.3	0.081089662
0.31	0.081153162
0.31	0.081216662
0.31	0.081280163
0.31	0.081343663
0.31	0.081407163
0.31	0.081470663
0.31	0.081534163
0.31	0.081597663
0.32	0.081661163
0.32	0.081724663
0.32	0.081788164
0.32	0.081851664
0.32	0.081915164
0.32	0.081978664
0.33	0.082042164
0.33	0.082105664
0.33	0.082169164
0.33	0.082232664
0.33	0.082296165
0.33	0.082359665
0.33	0.082423165
0.33	0.082486665
0.33	0.082550165
0.33	0.082613665
0.34	0.082677165
0.34	0.082740665
0.34	0.082804166
0.34	0.082867666
0.34	0.082931166
0.34	0.082994666
0.34	0.083058166
0.35	0.083121666
0.35	0.083185166
0.35	0.083248666
0.35	0.083312167
0.35	0.083375667
0.35	0.083439167
0.36	0.083502667
0.36	0.083566167
0.36	0.083629667
0.36	0.083693167
0.36	0.083756668
0.36	0.083820168
0.36	0.083883668
0.36	0.083947168
0.36	0.084010668
0.36	0.084074168
0.37	0.084137668
0.37	0.084201168
0.37	0.084264669
0.37	0.084328169
0.37	0.084391669
0.37	0.084455169
0.37	0.084518669
0.37	0.084582169
0.37	0.084645669
0.37	0.084709169
0.38	0.08477267
0.38	0.08483617
0.38	0.08489967
0.38	0.08496317
0.38	0.08502667
0.38	0.08509017
0.38	0.08515367
0.38	0.08521717
0.38	0.085280671
0.39	0.085344171
0.39	0.085407671
0.39	0.085471171
0.39	0.085534671
0.39	0.085598171
0.39	0.085661671
0.39	0.085725171
0.39	0.085788672
0.39	0.085852172
0.39	0.085915672
0.39	0.085979172
0.39	0.086042672
0.4	0.086106172
0.4	0.086169672
0.4	0.086233172
0.4	0.086296673
0.4	0.086360173
0.4	0.086423673
0.4	0.086487173
0.4	0.086550673
0.4	0.086614173
0.4	0.086677673
0.4	0.086741173
0.41	0.086804674
0.41	0.086868174
0.41	0.086931674
0.41	0.086995174
0.41	0.087058674
0.41	0.087122174
0.41	0.087185674
0.41	0.087249174
0.41	0.087312675
0.41	0.087376175
0.41	0.087439675
0.41	0.087503175
0.42	0.087566675
0.42	0.087630175
0.42	0.087693675
0.42	0.087757176
0.42	0.087820676
0.42	0.087884176
0.42	0.087947676
0.42	0.088011176
0.42	0.088074676
0.42	0.088138176
0.42	0.088201676
0.42	0.088265177
0.42	0.088328677
0.43	0.088392177
0.43	0.088455677
0.43	0.088519177
0.43	0.088582677
0.43	0.088646177
0.43	0.088709677
0.43	0.088773178
0.43	0.088836678
0.43	0.088900178
