,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
1,1.0%,1.0%,1.0%,1.0%,1.0%,1.0%,1.0%,1.0%,1.0%,1.0%,1.0%,1.0%,1.0%,1.0%,1.0%,1.0%,1.0%,1.0%,1.0%,1.0%
2,1.0%,1.0%,1.0%,1.0%,1.0%,1.0%,1.0%,1.0%,1.0%,1.0%,1.0%,1.0%,1.0%,1.0%,1.0%,1.0%,1.0%,1.0%,1.0%,1.0%
3,1.0%,1.0%,1.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%
4,1.0%,1.0%,1.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%
5,99.5758547008547%,99.18789682539682%,98.93205593640965%,98.50602652464495%,98.36435985797829%,98.30880430242274%,97.77718037079882%,97.77718037079882%,97.61758441120284%,97.61758441120284%,97.50329869691711%,97.50329869691711%,97.50329869691711%,97.50329869691711%,97.41238960600803%,97.41238960600803%,97.1786233722418%,97.1786233722418%,97.04225973587816%,97.00424803997171%
6,99.63006535947711%,99.36841670837613%,99.12447696548902%,98.81183721660702%,98.6624592261764%,98.6624592261764%,98.28367134738852%,98.23103976844115%,98.13367134738851%,98.13367134738851%,97.91343325215043%,97.91343325215043%,97.91343325215043%,97.86196266391512%,97.80640710835956%,97.80640710835956%,97.75878806074051%,97.75878806074051%,97.65878806074052%,97.60615648179315%
7,99.76848484848485%,99.36200126200232%,99.11475557047686%,98.97792154846347%,98.8111839497497%,98.78444481931493%,98.58141451628462%,98.60269111202929%,98.32189709582883%,98.32189709582883%,98.1878311617629%,98.11375708768882%,98.11207641541992%,98.11207641541992%,98.11207641541992%,98.0738155458547%,97.92735452242094%,97.92735452242094%,97.85418379071363%,97.85418379071363%
8,99.73900134952768%,99.42727557533473%,99.23561787202274%,98.92220981013966%,98.81481673040616%,98.67603842358623%,98.4368952167319%,98.35137074120743%,98.18186173957079%,98.12720586912545%,98.00885229287715%,97.94635229287715%,97.94635229287715%,97.94635229287715%,97.94365323754651%,97.90678828518658%,97.78035722495761%,97.78035722495761%,97.72312038285234%,97.72312038285234%
9,99.71400134952768%,99.40454830260745%,99.20606658997147%,98.89787591939273%,98.70058384976024%,98.62640301704282%,98.32757260197187%,98.24204812644739%,98.05330835557996%,98.02304638629359%,97.90220793933192%,97.84665238377636%,97.7424857171097%,97.7424857171097%,97.7424857171097%,97.7046261738322%,97.6102865511907%,97.49490687310242%,97.41496107364442%,97.41496107364442%
10,99.62097809371372%,99.31759178086831%,99.13096855075577%,98.82466913313213%,98.62737706349964%,98.55420633179232%,98.29628091270064%,98.16892637181668%,97.98018660094925%,97.93140611314439%,97.7633608247898%,97.70448301009804%,97.60031634343139%,97.44294212959488%,97.44294212959488%,97.40778164164803%,97.3134420190065%,97.19414377339248%,97.14057234482107%,97.14167976453312%
11,99.62097809371372%,99.31759178086831%,99.13096855075577%,98.82466913313213%,98.62737706349964%,98.55420633179232%,98.31413805555778%,98.21075643717617%,97.98018660094925%,97.93140611314439%,97.74984543322563%,97.71280839618859%,97.60531947038572%,97.44794525654925%,97.44794525654925%,97.41278476860236%,97.31844514596087%,97.20184595567747%,97.14827452710603%,97.1458355027158%
12,99.62097809371372%,99.31759178086831%,99.13096855075577%,98.82466913313213%,98.62880156492415%,98.55563083321682%,98.31648762636249%,98.2300380814578%,97.98161110237375%,97.93283061456889%,97.75259268597289%,97.69703713041734%,97.61138898226918%,97.4506925092965%,97.4506925092965%,97.41553202134963%,97.32119239870812%,97.20459320842473%,97.1510217798533%,97.1510217798533%
13,99.62097809371372%,99.31759178086831%,99.13096855075577%,98.77368874097529%,98.57782117276727%,98.50465044105997%,98.26550723420561%,98.17905768930093%,97.97246077557637%,97.88185022241201%,97.7027197135281%,97.64716415797255%,97.54299749130588%,97.40414179598793%,97.40414179598793%,97.36565904890482%,97.27131942626333%,97.15472023597994%,97.10114880740848%,97.10114880740848%
14,99.62097809371372%,99.31759178086831%,99.13096855075577%,98.77368874097529%,98.57782117276727%,98.50465044105997%,98.26550723420561%,98.17998275868115%,97.99031791843352%,97.92368028777149%,97.7027197135281%,97.64716415797255%,97.54299749130588%,97.38562327746942%,97.40414179598793%,97.36898130804104%,97.27131942626333%,97.15472023597994%,97.10114880740848%,97.10114880740848%
15,99.62097809371372%,99.31759178086831%,99.13096855075577%,98.77368874097529%,98.57782117276727%,98.50465044105997%,98.26550723420561%,98.17998275868115%,97.99124298781373%,97.94153743062863%,97.72232755666535%,97.64716415797255%,97.54299749130588%,97.38562327746942%,97.38562327746942%,97.35046278952254%,97.27464168539954%,97.15472023597994%,97.10114880740848%,97.10114880740848%
16,99.62097809371372%,99.21342511420167%,99.02680188408912%,98.57148285862235%,98.32476783278722%,98.25159710107991%,98.01245389422556%,97.92692941870109%,97.73818964783366%,97.68848409064859%,97.49149643890752%,97.39827748465916%,97.29411081799249%,97.13673660415601%,97.13928979564538%,97.10412930769851%,97.009789685057%,96.91170901329211%,96.85481532558445%,96.85824585731687%
17,99.62097809371372%,99.21342511420167%,99.02680188408912%,98.57148285862235%,98.32476783278722%,98.17467402415683%,97.93553081730248%,97.85000634177801%,97.6612665709106%,97.61248608310572%,97.43243050484158%,97.36318447309557%,97.21718774106942%,97.05981352723295%,97.06236671872232%,97.02720623077543%,96.93286660813393%,96.81626741785054%,96.7812145077976%,96.78132278039381%
18,99.62097809371372%,99.21342511420167%,99.02680188408912%,98.57148285862235%,98.32476783278722%,98.17467402415683%,97.93553081730248%,97.85000634177801%,97.6612665709106%,97.61248608310572%,97.43243050484158%,97.38104161595271%,97.25901780642891%,97.05981352723295%,97.06236671872232%,97.02720623077543%,96.93286660813393%,96.81626741785054%,96.7626959892791%,96.78464503953002%
19,99.62097809371372%,99.21342511420167%,99.02680188408912%,98.57148285862235%,98.32476783278722%,98.17467402415683%,97.94345534560436%,97.85734899912066%,97.66860922825325%,97.61982874044836%,97.44069823156445%,97.38838427329536%,97.27205846946956%,97.07285419027359%,97.07540738176296%,97.04024689381609%,96.94590727117458%,96.82930808089118%,96.77573665231975%,96.77916718405217%
20,99.52293887802743%,99.11908549156014%,98.9324622614476%,98.47714323598082%,98.21675953874059%,98.06666573011017%,97.83544705155771%,97.749340705074%,97.56060093420659%,97.51182044640173%,97.22852327085114%,97.17713438196225%,97.07774065161338%,96.90250929491977%,96.86962130993854%,96.83446082199167%,96.74012119935016%,96.62352200906676%,96.56995058049533%,96.57338111222776%
