13.329504,-71
15.362432,-75
15.900471,-79
21.0671,-79
25.358424,-78
33.090637,-80
35.388123,-80
40.234633,-81
46.259555,-81
50.556868,-78
63.443377,-77
65.448685,-78
72.044725,-78
76.069364,-77
87.210917,-78
90.931912,-80
96.945796,-80
101.238346,-80
109.132967,-81
112.132105,-79
115.921517,-76
116.428303,-77
122.733542,-78
126.149584,-79
134.181227,-80
137.331184,-79
141.216287,-78
141.612217,-77
151.629853,-78
161.066006,-75
166.22088,-74
173.68731,-77
176.557186,-80
182.844816,-84
188.277248,-80
191.22473,-72
191.418457,-73
199.452233,-79
202.89881,-83
207.462268,-85
214.317433,-79
216.611042,-77
225.211344,-79
228.94118,-80
231.806076,-81
239.807516,-80
241.818564,-79
254.408917,-78
257.258857,-79
263.299088,-82
267.041303,-82
275.397794,-81
278.55664,-78
282.295236,-77
291.963264,-79
293.175413,-80
302.350426,-78
306.956138,-71
307.208947,-73
316.090496,-79
317.815387,-81
322.412817,-82
328.983063,-78
332.710459,-77
341.009459,-81
343.015574,-80
347.617493,-80
354.553199,-81
357.350429,-80
365.960572,-80
370.250751,-76
372.251947,-75
382.841768,-80
393.715867,-78
397.433314,-74
409.742146,-77
412.598545,-78
418.61855,-77
422.627069,-80
434.395787,-81
437.839225,-79
444.711979,-79
449.008269,-82
453.590753,-83
460.454612,-78
463.015624,-77
470.749612,-80
474.194536,-79
477.903184,-79
483.916939,-76
488.19203,-73
500.833421,-75
503.12084,-77
510.563425,-77
514.003579,-77
524.867219,-75
528.317046,-75
533.759788,-77
538.347338,-80
544.671114,-81
551.562766,-75
553.626007,-70
553.85991,-73
560.467718,-78
563.700252,-78
565.33117,-78
568.479897,-80
573.74509,-78
579.329657,-74
579.361605,-77
586.805125,-75
592.816413,-70
593.736827,-72
594.258691,-77
603.430283,-80
603.715161,-81
609.133903,-82
615.74411,-75
619.03602,-70
619.192644,-74
626.625404,-77
629.476538,-76
634.195013,-77
634.325108,-79
640.06027,-76
644.922779,-74
653.20188,-79
654.644013,-80
659.506654,-79
666.956927,-78
670.40543,-79
675.285668,-81
680.166961,-75
684.450517,-76
695.043227,-82
699.516418,-81
705.050359,-75
710.214491,-73
716.228009,-79
720.532013,-81
724.541654,-82
730.546673,-83
734.582163,-81
735.714163,-83
743.722047,-89
