862.304902,-71
863.165153,-91
864.0312,-79
865.190029,-88
866.043793,-84
867.2368,-76
868.951696,-92
869.486396,-86
870.363408,-77
870.631116,-81
871.244884,-80
871.490067,-80
872.645026,-78
874.083905,-81
875.522597,-89
876.69292,-80
878.772792,-83
879.24628,-83
879.532517,-85
880.382937,-92
881.818851,-85
883.06079,-77
883.537546,-77
885.420316,-82
885.640494,-77
885.833857,-77
886.693908,-87
887.850598,-81
888.130152,-81
888.707728,-81
890.27846,-78
891.335954,-87
891.573941,-79
892.718042,-82
894.150294,-76
895.5866,-81
895.95455,-86
897.889451,-84
899.306504,-89
900.469037,-78
901.035262,-81
