13.132666,-85
16.401294,-93
17.112675,-85
20.540108,-85
25.697586,-85
31.523169,-84
31.71245,-83
35.727476,-82
40.299864,-82
45.340844,-81
46.032557,-80
50.323557,-80
55.998852,-79
56.058485,-78
60.34216,-77
65.241173,-80
70.988357,-82
75.558239,-84
81.586929,-82
85.576743,-81
90.591527,-81
91.282996,-82
95.860298,-82
101.005503,-82
106.147831,-81
111.006499,-80
115.582066,-78
120.75409,-79
125.609258,-78
130.762806,-80
136.054647,-79
136.513717,-81
140.812601,-81
146.548822,-82
150.84909,-81
156.003519,-82
160.949052,-82
161.156064,-82
166.048448,-80
172.084771,-79
176.215372,-78
176.38958,-79
181.358649,-79
182.422086,-79
186.164632,-81
191.294524,-82
196.469774,-83
201.333036,-82
206.229656,-82
207.049187,-82
211.343068,-81
216.225469,-80
222.223078,-82
226.236556,-82
232.832881,-83
236.83275,-81
241.428739,-80
246.88387,-81
251.533077,-79
251.752869,-80
257.197583,-81
261.787552,-82
266.947319,-82
271.834776,-83
276.69728,-84
281.8421,-85
286.712249,-85
291.982959,-83
292.13567,-83
297.133121,-80
297.856984,-81
302.139441,-81
308.449459,-82
311.872987,-82
317.027946,-82
321.89274,-81
322.747791,-81
327.039016,-80
331.914053,-81
337.353848,-81
338.207598,-80
343.351455,-81
347.137163,-82
347.926337,-84
352.213773,-84
357.6677,-84
362.267609,-85
367.121531,-83
372.264979,-83
377.167693,-82
377.434856,-83
382.322335,-84
387.478445,-84
392.650937,-83
398.387216,-82
402.950967,-80
407.538338,-80
412.970782,-78
418.151519,-80
418.412955,-80
423.834324,-81
427.569445,-81
433.017944,-81
438.149874,-82
438.747834,-81
442.769026,-82
447.673035,-81
448.505316,-83
453.105284,-82
458.262795,-84
464.271369,-82
467.989922,-84
472.960744,-82
473.152307,-82
478.314784,-80
484.874837,-81
488.603418,-80
492.889632,-81
498.883294,-81
503.180763,-83
508.096331,-85
508.339334,-86
513.46688,-85
518.058388,-84
523.474419,-82
528.421383,-82
528.688724,-82
533.482939,-84
538.916635,-84
543.212856,-81
548.649064,-79
553.239343,-78
558.393915,-80
563.565011,-80
568.707602,-83
573.639216,-82
574.99395,-83
578.417518,-81
583.568703,-82
589.572507,-81
593.581166,-79
598.724767,-78
603.578691,-77
608.730794,-79
613.608634,-80
618.816619,-81
619.06196,-81
624.023536,-81
624.21801,-80
628.786641,-81
633.92425,-82
638.802334,-84
643.954755,-86
644.508239,-84
649.096734,-82
653.962596,-79
659.115108,-81
663.979975,-82
669.124992,-83
673.991121,-81
679.432331,-82
684.332245,-81
689.788482,-81
694.094941,-78
699.529598,-78
704.395233,-79
704.879566,-81
709.261033,-81
714.409572,-81
719.286621,-83
719.55802,-86
724.73421,-87
729.319605,-86
735.09039,-84
735.319289,-83
739.603047,-82
744.452023,-80
749.609014,-80
754.463119,-79
760.367512,-80
761.550337,-79
764.783985,-81
769.633906,-82
774.80286,-83
775.081275,-83
779.922613,-77
784.774957,-90
