13.627582,-76
15.067529,-82
21.114399,-79
21.381432,-80
25.37887,-80
32.275555,-80
35.146992,-77
41.445663,-75
45.24322,-74
45.453171,-74
53.782248,-76
55.781021,-77
60.530562,-79
60.912412,-79
65.503771,-80
70.536736,-81
73.785132,-81
75.493547,-81
75.776364,-81
82.647825,-81
85.514204,-81
90.644001,-82
97.241864,-82
100.659276,-79
108.378272,-76
110.766321,-76
110.950745,-78
116.38347,-80
120.676023,-79
126.683977,-80
130.991285,-80
136.434734,-82
140.748317,-81
145.888586,-80
152.461924,-79
156.097113,-80
156.753543,-81
161.89359,-78
162.461589,-77
165.944092,-77
166.755798,-77
171.34111,-78
176.196465,-77
181.340842,-80
186.493726,-80
193.090591,-83
196.523447,-83
201.657262,-84
206.741008,-83
207.101739,-83
211.372968,-81
217.111821,-81
221.688392,-78
226.852362,-75
231.430574,-74
231.705117,-75
236.571425,-79
241.730608,-79
247.729645,-80
252.632424,-78
256.643774,-78
264.114279,-79
266.684233,-79
273.269587,-80
276.696973,-77
283.572454,-76
286.864949,-76
287.009947,-78
293.899298,-81
296.770415,-82
301.926064,-81
303.624689,-81
307.339737,-81
312.194964,-79
317.34134,-81
321.915616,-77
328.510551,-80
331.950559,-76
337.672184,-80
342.243581,-77
347.387586,-79
352.536978,-79
353.092905,-80
358.538151,-82
362.544445,-81
367.680877,-82
373.694971,-83
377.413777,-80
383.141662,-78
387.453887,-75
387.7355,-76
392.31851,-78
397.500972,-77
402.365161,-79
407.788806,-79
413.807119,-80
415.527961,-81
418.959549,-80
423.832282,-79
428.117507,-78
432.770045,-79
432.997548,-79
439.290465,-76
442.890542,-75
443.015428,-75
449.872165,-76
453.09817,-76
453.302177,-78
459.323777,-80
464.190294,-80
467.925321,-79
474.788573,-80
477.933073,-78
485.110987,-76
488.022239,-75
488.255146,-76
494.556584,-78
498.003138,-78
503.788061,-79
507.724463,-79
508.129531,-79
508.868236,-80
513.152241,-82
518.853308,-81
519.750021,-81
523.192647,-79
528.507343,-79
530.070467,-76
533.401729,-77
533.510653,-78
538.659729,-81
543.549891,-82
552.526578,-83
553.573887,-84
559.575518,-81
565.02064,-83
568.461936,-83
574.780254,-83
575.034689,-82
578.476264,-80
585.066688,-81
588.78395,-80
593.940467,-79
598.612413,-77
599.104416,-78
603.695891,-79
610.151508,-79
610.964554,-80
613.730312,-79
619.432944,-82
623.723009,-81
628.866878,-81
634.286069,-81
639.196356,-80
639.430006,-83
644.86226,-80
646.459408,-81
648.879235,-80
654.081494,-81
654.481761,-82
658.919884,-81
664.363603,-81
669.38094,-80
669.505033,-80
674.198049,-81
674.378928,-81
679.806819,-81
684.25098,-83
684.394458,-81
689.262199,-81
694.120267,-79
700.14521,-83
704.171755,-83
709.879895,-81
715.516419,-78
715.600765,-78
719.591271,-78
725.099255,-81
726.175233,-79
