address4,134.43913600000087,-86
address4,135.00110199999472,-90
address4,137.28913599999214,-85
address4,137.57231099999626,-91
address4,137.85596400000213,-92
address4,139.0,-80
address4_2,141.00601299999107,-83
address4_2,141.28476899999077,-82
address4_2,141.86104099999648,-80
address4_2,142.14478699999745,-80
address4_2,142.99756199998956,-83
address18,-72.96811000000162,-81
address18,-70.70244199999433,-84
address18,-70.42000800000096,-93
address18,-69.28251699999964,-80
address18,-69.0,-75
address18_2,-66.71999199999846,-74
address18_2,-65.86371099999815,-73
address18_2,-65.00619899999583,-73
address18_2,-63.86765899999591,-71
address6,46.41986799999722,-75
address6,47.57645799999591,-92
address6,48.141350999998394,-78
address6,48.42890499999339,-80
address6,51.0,-83
address6_2,52.72121599999082,-77
address6_2,53.582425999993575,-75
address6_2,54.44001599999319,-81
address6_2,54.73029700000188,-82
address6_2,55.01000999999815,-92
address6_2,55.86250799999107,-85
address2,75.28004599999986,-75
address2,75.85119199998735,-73
address2,76.70878499999526,-78
address2,76.99631799999042,-67
address2,77.85778599999321,-68
address2,79.0,-77
address2_2,81.29281299999275,-71
address2_2,82.14761099999305,-88
address2_2,83.2888479999965,-87
address1,39.408737999998266,-79
address1,40.27657599998929,-81
address1,40.55752599998959,-92
address1,42.85862400000042,-88
address1,44.0,-79
address1_2,46.028770999997505,-82
address1_2,46.29250499999034,-78
address1_2,47.15255800000159,-91
address1_2,48.310602999990806,-81
address1_2,48.65215999999782,-85
address1_2,49.16367499998887,-75
address1_2,50.30255599999509,-77
address16,131.43121599999722,-76
address16,131.7104410000029,-70
address16,132.27499199999147,-81
address16,132.56749400000263,-75
address16,134.11073299999407,-78
address16,134.93027299999085,-85
address16,135.4274779999978,-81
address16,136.0,-91
address16_2,140.87125899999228,-87
address16_2,143.20999799999117,-87
address7,-20.585000999999465,-92
address7,-19.716341999999713,-88
address7,-18.868765999999596,-77
address7,-17.722599000000628,-80
address7,-17.14892600000894,-81
address7,-16.0,-73
address7_2,-14.286264000009396,-79
address7_2,-12.22544999999809,-96
address7_2,-11.12475300001097,-97
address14,-10.0198240000027,-89
address14,-8.869852000003448,-87
address14,-8.014957999999751,-80
address14,-6.56727200000023,-80
address14,-6.0,-83
address14_2,-3.703379999991739,-82
address14_2,-2.852337999996962,-82
address14_2,-1.439696000001275,-81
address14_2,-0.8685120000009192,-92
address14_2,0.2803819999971875,-79
