address16,98.7120830000058,-86
address16,99.27621399999771,-92
address16,99.6151530000061,-85
address16,100.14427299999807,-86
address16,100.71764699999767,-85
address16,101.57996499999717,-93
address16,101.88284800000838,-97
address16,103.0,-92
address16_2,104.99647700000787,-83
address16_2,106.13935300000594,-80
address16_2,106.42033500000252,-77
address16_2,107.27635900001042,-71
address19,-60.42520599999989,-90
address19,-59.5776840000035,-88
address19,-58.97502600000007,-93
address19,-58.43147100000351,-91
address19,-57.838086000003386,-85
address19,-57.0,-87
address19_2,-54.705165999999736,-89
address19_2,-54.4288979999983,-92
address19_2,-53.56387399999949,-96
address19_2,-52.38743499999691,-92
address19_2,-51.02533400000539,-93
address8,60.41269800000009,-85
address8,61.84373900000355,-82
address8,62.702808999994886,-86
address8,62.99392399999488,-76
address8,64.18280500000401,-83
address8,65.0,-77
address8_2,66.14396600000327,-81
address8_2,67.29406400000153,-84
address8_2,68.14770499999577,-80
address8_2,69.58532699999341,-70
address14,-26.714934000003268,-80
address14,-26.147662000003038,-83
address14,-24.43243899999652,-80
address14,-23.851041999994777,-82
address14,-23.0,-82
address14_2,-21.016174000003957,-92
address14_2,-19.86728000000585,-79
address14_2,-19.006867999996757,-77
address14_2,-18.725969000006444,-84
address14_2,-18.441388999999617,-87
address14_2,-17.29989999999816,-80
address14_2,-16.73144200000388,-77
address2,-147.00769499999296,-79
address2,-145.57773999999336,-75
address2,-145.00659400000586,-73
address2,-144.14900099999795,-78
address2,-143.8614680000028,-67
address2,-143.0,-68
address2_2,-140.71127200000046,-68
address2_2,-139.56497300000046,-71
address2_2,-138.71017500000016,-88
address2_2,-137.5689379999967,-87
address7,60.27748699999938,-84
address7,61.13759800000116,-92
address7,62.006257000000915,-88
address7,62.85383300000103,-77
address7,64.0,-80
address7_2,65.72259900000063,-73
address7_2,66.57865699999093,-80
address7_2,67.43633499999123,-79
address7_2,69.49714900000254,-96
address3,30.261077000002842,-77
address3,30.829626999999164,-86
address3,31.11101100000087,-86
address3,31.999205000000075,-79
address3,32.605106000002706,-74
address3,32.83327000000281,-78
address3,34.0,-77
address3_2,36.56202800000028,-92
address3_2,37.7170380000025,-81
address3_2,38.60460299999977,-93
address3_2,39.16192800000135,-85
address12,-30.539201999999932,-83
address12,-29.704905999999028,-88
address12,-28.553673999995226,-82
address12,-28.286156999995,-83
address12,-28.0,-80
address12_2,-26.001252999994904,-83
address12_2,-24.852371000000858,-72
address12_2,-22.85129500000039,-82
address4,114.46994599999744,-95
address4,115.86682500000461,-86
address4,116.42879099999845,-90
address4,118.71682499999588,-85
address4,119.0,-91
address4_2,120.42768900000374,-80
address4_2,121.55744299999787,-81
address4_2,122.43370199999481,-83
address4_2,122.71245799999451,-82
address4_2,123.28873000000021,-80
address4_2,123.57247600000119,-80
address1,78.82985300000291,-88
address1,79.9712290000025,-79
address1,81.39751899999101,-90
address1,82.0,-82
address1_2,83.12378700000409,-91
address1_2,84.2818319999933,-81
address1_2,84.62338900000032,-85
address1_2,85.13490399999137,-75
address1_2,86.27378499999759,-77
address0,-30.86558500000683,-87
address0,-29.70619799999986,-82
address0,-28.826858000000357,-10
address0,-28.585542000000714,-81
address0,-27.445395000002463,-79
address0,-26.0,-75
address0_2,-24.549694000001182,-83
address0_2,-22.837552000011783,-92
address0_2,-22.27233600000909,-87
address0_2,-21.98551800000132,-90
address0_2,-21.704269000008935,-92
address0_2,-20.795326000006753,-86
address11,132.97501900000498,-91
address11,134.4112490000116,-80
address11,134.98860199999763,-80
address11,135.84617699999944,-83
address11,137.0,-93
address11_2,139.01623400000972,-93
address11_2,140.46133000000555,-86
address11_2,141.00740699999733,-88
address11_2,142.42520900000818,-81
address17,77.69200200001069,-79
address17,78.83946100001049,-78
address17,79.72750999999698,-85
address17,80.93252800000482,-79
address17,82.0,-80
