time,rssi
746.991593,-85
747.562815,-78
748.995453,-80
749.567213,-81
750.702969,-79
751.859189,-76
752.433069,-85
754.436883,-83
755.011706,-85
755.873079,-86
756.719233,-85
758.733076,-84
759.596785,-78
762.73421,-74
769.33185,-82
771.052171,-81
775.048406,-79
779.640771,-85
779.94325,-73
781.07072,-77
782.216749,-83
782.809952,-78
784.808375,-84
785.950745,-84
786.815735,-80
