time,rssi
740.482354,-81
741.043686,-83
741.3336,-88
743.626204,-76
744.196222,-78
745.920044,-75
747.074055,-85
747.642573,-78
749.068899,-78
751.643808,-82
752.787579,-82
753.928238,-73
754.496322,-76
754.785075,-72
755.648778,-80
756.220538,-75
756.791346,-71
757.36901,-75
758.231591,-68
759.097762,-67
760.225197,-69
760.810494,-64
761.08389,-64
761.367674,-68
762.517646,-87
763.948803,-69
764.553282,-73
765.102749,-95
765.672674,-76
766.256448,-74
766.530148,-82
767.10462,-83
767.673936,-71
768.267097,-78
769.398992,-82
769.990406,-82
770.261419,-90
770.550887,-81
770.839619,-86
771.428183,-89
773.407139,-83
775.42665,-80
776.85078,-81
777.435603,-83
778.27279,-86
778.847926,-86
779.421633,-80
780.281696,-88
