address,time,rssi
1c:33:59:11:31:23,57390.120315,-64
0e:79:3e:8b:b7:19,57390.12082,-72
1c:33:59:11:31:23,57390.390219,-72
0e:79:3e:8b:b7:19,57390.394341,-75
12:61:03:8c:1e:fd,57390.495231,-76
4b:f8:f7:e1:ce:28,57390.803877,-80
0d:4b:ab:fe:4b:32,57390.804399,-90
1c:33:59:11:31:23,57390.932819,-74
0e:79:3e:8b:b7:19,57390.95157,-73
12:61:03:8c:1e:fd,57391.06372,-67
12:61:03:8c:1e:fd,57391.314307,-74
4b:f8:f7:e1:ce:28,57391.361992,-83
15:be:24:b3:83:65,57391.541252,-90
0d:4b:ab:fe:4b:32,57391.635615,-87
12:61:03:8c:1e:fd,57391.869864,-63
1c:33:59:11:31:23,57392.014956,-62
4b:f8:f7:e1:ce:28,57392.217973,-74
0d:4b:ab:fe:4b:32,57392.462798,-87
4b:f8:f7:e1:ce:28,57392.791351,-77
0f:d5:ee:91:21:1a,57392.887058,-83
12:61:03:8c:1e:fd,57392.891269,-69
0d:4b:ab:fe:4b:32,57393.011592,-86
1c:33:59:11:31:23,57393.104766,-68
0e:81:70:7d:a4:51,57393.137161,-74
0e:81:70:7d:a4:51,57393.415484,-74
12:61:03:8c:1e:fd,57393.442679,-67
1c:33:59:11:31:23,57393.653448,-70
0e:79:3e:8b:b7:19,57393.708468,-75
0d:4b:ab:fe:4b:32,57393.823837,-89
4b:f8:f7:e1:ce:28,57393.930477,-79
12:61:03:8c:1e:fd,57393.993192,-67
0f:d5:ee:91:21:1a,57394.00684,-78
1a:c1:e2:b3:40:c8,57394.071832,-96
0e:81:70:7d:a4:51,57394.237931,-72
0e:79:3e:8b:b7:19,57394.261327,-75
12:61:03:8c:1e:fd,57394.544118,-86
0f:d5:ee:91:21:1a,57394.555209,-91
15:be:24:b3:83:65,57394.563754,-89
0d:4b:ab:fe:4b:32,57394.658779,-93
1c:33:59:11:31:23,57394.740424,-73
0e:81:70:7d:a4:51,57395.06429,-74
0e:79:3e:8b:b7:19,57395.350619,-75
4b:f8:f7:e1:ce:28,57395.359595,-70
1c:33:59:11:31:23,57395.557896,-64
4b:f8:f7:e1:ce:28,57395.642143,-71
0f:d5:ee:91:21:1a,57395.646882,-88
