address,time,rssi
19:6c:ec:38:91:a2,54754.160161,-86
64:fe:f0:6b:ab:17,54754.201329,-85
0a:6c:c8:de:a6:32,54754.391341,-89
18:b3:76:b3:9d:38,54754.407758,-59
23:de:a1:86:d4:f4,54754.54823,-87
08:83:d2:d4:dc:44,54754.588997,-84
20:1f:ad:0e:93:19,54754.902166,-77
23:de:a1:86:d4:f4,54755.101279,-87
20:1f:ad:0e:93:19,54755.18172,-79
18:b3:76:b3:9d:38,54755.231328,-63
64:fe:f0:6b:ab:17,54755.353155,-76
0a:6c:c8:de:a6:32,54755.48809,-84
08:83:d2:d4:dc:44,54755.704379,-94
18:b3:76:b3:9d:38,54756.063415,-61
23:de:a1:86:d4:f4,54756.20196,-83
0a:6c:c8:de:a6:32,54756.310107,-83
64:fe:f0:6b:ab:17,54756.49161,-80
18:b3:76:b3:9d:38,54756.608045,-57
19:6c:ec:38:91:a2,54756.624484,-91
20:1f:ad:0e:93:19,54756.823956,-80
0f:7a:05:ad:a2:e2,54756.952705,-94
23:de:a1:86:d4:f4,54757.039757,-83
0a:6c:c8:de:a6:32,54757.134127,-88
64:fe:f0:6b:ab:17,54757.346583,-72
20:1f:ad:0e:93:19,54757.372158,-78
18:b3:76:b3:9d:38,54757.470568,-61
23:de:a1:86:d4:f4,54757.660653,-83
19:6c:ec:38:91:a2,54757.997552,-79
20:1f:ad:0e:93:19,54758.193053,-74
0a:6c:c8:de:a6:32,54758.244238,-90
18:b3:76:b3:9d:38,54758.261883,-59
19:6c:ec:38:91:a2,54758.267948,-82
23:de:a1:86:d4:f4,54758.413428,-90
64:fe:f0:6b:ab:17,54758.505832,-64
20:1f:ad:0e:93:19,54758.741498,-74
18:b3:76:b3:9d:38,54758.805256,-43
19:6c:ec:38:91:a2,54759.093667,-83
20:1f:ad:0e:93:19,54759.299541,-74
0a:6c:c8:de:a6:32,54759.342172,-86
18:b3:76:b3:9d:38,54759.35541,-48
64:fe:f0:6b:ab:17,54759.356763,-76
08:83:d2:d4:dc:44,54759.558926,-86
19:6c:ec:38:91:a2,54759.917944,-80
23:de:a1:86:d4:f4,54760.057224,-83
23:de:a1:86:d4:f4,54760.354241,-88
08:83:d2:d4:dc:44,54760.378999,-83
20:1f:ad:0e:93:19,54760.41691,-72
64:fe:f0:6b:ab:17,54760.508652,-74
0a:6c:c8:de:a6:32,54760.697025,-88
18:b3:76:b3:9d:38,54760.740757,-54
19:6c:ec:38:91:a2,54760.745621,-79
08:83:d2:d4:dc:44,54761.20062,-96
18:b3:76:b3:9d:38,54761.287425,-53
20:1f:ad:0e:93:19,54761.505736,-69
1e:86:82:51:02:3d,54761.565192,-95
19:6c:ec:38:91:a2,54761.573231,-80
64:fe:f0:6b:ab:17,54761.64746,-78
0a:6c:c8:de:a6:32,54762.063808,-83
18:b3:76:b3:9d:38,54762.118386,-57
08:83:d2:d4:dc:44,54762.302578,-84
64:fe:f0:6b:ab:17,54762.505544,-84
20:1f:ad:0e:93:19,54762.591042,-69
19:6c:ec:38:91:a2,54762.667026,-86
0a:6c:c8:de:a6:32,54762.882948,-85
1e:86:82:51:02:3d,54763.199997,-94
18:b3:76:b3:9d:38,54763.221748,-62
23:de:a1:86:d4:f4,54763.638347,-86
20:1f:ad:0e:93:19,54763.694938,-72
64:fe:f0:6b:ab:17,54763.943414,-80
19:6c:ec:38:91:a2,54764.033246,-88
18:b3:76:b3:9d:38,54764.078757,-61
18:b3:76:b3:9d:38,54764.352493,-60
08:83:d2:d4:dc:44,54764.505033,-85
20:1f:ad:0e:93:19,54764.809394,-71
19:6c:ec:38:91:a2,54764.852207,-85
